Op, T_total, T_queue, T_server, Success
set, 26, 6, 2, true
set, 22, 21, 0, true
set, 24, 21, 2, true
set, 7, 0, 7, true
set, 14, 4, 9, true
set, 14, 5, 8, true
set, 5, 5, 0, true
set, 6, 5, 1, true
set, 5, 3, 1, true
set, 8, 7, 1, true
set, 8, 0, 8, true
set, 49, 1, 48, true
set, 51, 42, 9, true
set, 8, 8, 0, true
set, 16, 7, 9, true
set, 16, 7, 9, true
set, 32, 3, 28, true
set, 26, 3, 15, true
set, 56, 45, 11, true
set, 52, 33, 18, true
set, 60, 2, 1, true
set, 4, 3, 1, true
set, 16, 7, 9, true
set, 8, 6, 2, true
set, 13, 3, 9, true
set, 15, 5, 9, true
set, 2, 0, 2, true
set, 9, 7, 1, true
set, 15, 5, 9, true
set, 12, 2, 10, true
set, 9, 0, 8, true
set, 3, 1, 2, true
set, 3, 1, 2, true
set, 14, 4, 10, true
set, 3, 2, 1, true
set, 9, 0, 9, true
set, 12, 2, 9, true
set, 14, 5, 9, true
set, 13, 3, 10, true
set, 14, 4, 10, true
set, 1, 1, 0, true
set, 12, 2, 10, true
set, 13, 2, 11, true
set, 14, 5, 9, true
set, 4, 1, 2, true
set, 5, 4, 1, true
set, 1, 0, 1, true
set, 7, 4, 3, true
set, 2, 0, 2, true
set, 17, 7, 9, true
set, 1, 0, 1, true
set, 13, 4, 9, true
set, 8, 0, 0, true
set, 1, 0, 1, true
set, 2, 0, 2, true
set, 7, 6, 1, true
set, 7, 0, 0, true
set, 8, 0, 0, true
set, 1, 0, 1, true
set, 11, 2, 9, true
set, 1, 0, 0, true
set, 12, 3, 9, true
set, 15, 5, 10, true
set, 13, 4, 9, true
set, 8, 7, 1, true
set, 17, 7, 10, true
set, 8, 7, 1, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 8, 3, 5, true
set, 21, 1, 20, true
set, 11, 2, 8, true
set, 8, 0, 8, true
set, 8, 0, 8, true
set, 8, 6, 1, true
set, 14, 4, 9, true
set, 15, 5, 10, true
set, 14, 5, 9, true
set, 22, 3, 19, true
set, 39, 4, 34, true
set, 28, 5, 22, true
set, 2, 0, 2, true
set, 0, 0, 0, true
set, 8, 0, 7, true
set, 1, 0, 1, true
set, 2, 0, 2, true
set, 3, 1, 2, true
set, 15, 5, 10, true
set, 1, 0, 1, true
set, 22, 2, 20, true
set, 1, 0, 1, true
set, 0, 0, 0, true
set, 24, 4, 20, true
set, 156, 5, 151, true
set, 16, 5, 11, true
set, 1, 0, 1, true
set, 7, 6, 1, true
set, 6, 5, 1, true
set, 16, 6, 10, true
set, 24, 5, 19, true
set, 22, 2, 20, true
set, 12, 2, 9, true
set, 14, 4, 10, true
set, 11, 1, 10, true
set, 22, 4, 18, true
set, 1, 0, 1, true
set, 15, 6, 9, true
set, 16, 6, 10, true
set, 3, 2, 1, true
set, 13, 12, 1, true
set, 21, 11, 10, true
set, 10, 1, 9, true
set, 1, 1, 0, true
set, 0, 0, 0, true
set, 16, 6, 10, true
set, 15, 6, 9, true
set, 4, 3, 1, true
set, 9, 0, 9, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 9, 0, 9, true
set, 2, 0, 1, true
set, 8, 0, 8, true
set, 14, 5, 9, true
set, 11, 0, 11, true
set, 15, 5, 10, true
set, 4, 3, 0, true
set, 10, 0, 10, true
set, 4, 3, 1, true
set, 19, 7, 12, true
set, 9, 7, 2, true
set, 8, 0, 0, true
set, 15, 5, 10, true
set, 13, 2, 11, true
set, 4, 3, 1, true
set, 2, 0, 1, true
set, 1, 0, 1, true
set, 9, 0, 9, true
set, 14, 4, 10, true
set, 4, 3, 1, true
set, 2, 1, 1, true
set, 9, 0, 9, true
set, 1, 0, 0, true
set, 12, 0, 12, true
set, 12, 2, 3, true
set, 11, 5, 6, true
set, 1, 0, 1, true
set, 13, 2, 11, true
set, 6, 5, 1, true
set, 8, 0, 7, true
set, 10, 1, 9, true
set, 6, 6, 0, true
set, 6, 5, 1, true
set, 14, 6, 8, true
set, 11, 4, 7, true
set, 2, 1, 1, true
set, 9, 2, 2, true
set, 10, 3, 7, true
set, 2, 1, 1, true
set, 2, 0, 2, true
set, 1, 0, 1, true
set, 15, 2, 13, true
set, 8, 0, 8, true
set, 2, 1, 1, true
set, 2, 1, 1, true
set, 4, 3, 1, true
set, 1, 0, 1, true
set, 7, 0, 7, true
set, 7, 0, 7, true
set, 17, 7, 9, true
set, 3, 2, 1, true
set, 0, 0, 0, true
set, 9, 0, 9, true
set, 12, 2, 10, true
set, 11, 1, 10, true
set, 7, 0, 6, true
set, 19, 6, 13, true
set, 15, 0, 15, true
set, 4, 3, 1, true
set, 4, 3, 1, true
set, 3, 1, 2, true
set, 5, 0, 5, true
set, 9, 0, 2, true
set, 13, 3, 10, true
set, 12, 2, 9, true
set, 1, 0, 1, true
set, 0, 0, 0, true
set, 8, 6, 2, true
set, 2, 1, 1, true
set, 8, 0, 8, true
set, 7, 0, 7, true
set, 1, 0, 1, true
set, 8, 7, 1, true
set, 17, 0, 17, true
set, 6, 4, 2, true
set, 9, 7, 2, true
set, 1, 0, 1, true
set, 14, 3, 10, true
set, 16, 6, 9, true
set, 5, 4, 1, true
set, 0, 0, 0, true
set, 15, 4, 11, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 25, 5, 19, true
set, 14, 4, 9, true
set, 7, 0, 7, true
set, 8, 0, 8, true
set, 3, 0, 3, true
set, 6, 2, 4, true
set, 8, 1, 7, true
set, 10, 0, 10, true
set, 13, 5, 8, true
set, 16, 6, 10, true
set, 10, 1, 9, true
set, 13, 3, 10, true
set, 13, 3, 9, true
set, 1, 0, 1, true
set, 6, 5, 1, true
set, 10, 0, 10, true
set, 7, 0, 7, true
set, 13, 5, 8, true
set, 2, 1, 1, true
set, 13, 3, 10, true
set, 10, 2, 7, true
set, 17, 0, 17, true
set, 3, 2, 1, true
set, 11, 5, 6, true
set, 12, 1, 10, true
set, 8, 0, 8, true
set, 11, 2, 9, true
set, 16, 6, 10, true
set, 1, 0, 1, true
set, 5, 3, 2, true
set, 2, 2, 0, true
set, 5, 5, 0, true
set, 13, 4, 9, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 8, 0, 8, true
set, 10, 0, 10, true
set, 1, 0, 1, true
set, 11, 2, 9, true
set, 0, 0, 0, true
set, 12, 2, 10, true
set, 1, 0, 1, true
set, 12, 2, 10, true
