Op, T_total, T_queue, T_server, T_start, T_enqueue, T_dequeue, T_send, T_receive, T_end, Success
get, 15528500, 5273200, 9215700, 16342604232818, 16342604243818, 16342609517018, 16342609527218, 16342618742918, 16342619761318, true
set, 35582500, 1149800, 18759600, 16342583476818, 16342583528518, 16342584678318, 16342584682318, 16342603441918, 16342619059318, true
get, 1498500, 980000, 490200, 16342818280218, 16342818290118, 16342819270118, 16342819273918, 16342819764118, 16342819778718, true
set, 20767700, 12543700, 7934700, 16342808774818, 16342808785318, 16342821329018, 16342821331318, 16342829266018, 16342829542518, true
get, 661800, 56300, 574200, 16342871837418, 16342871847918, 16342871904218, 16342871906618, 16342872480818, 16342872499218, true
get, 3053300, 2249000, 770000, 16342884923218, 16342884932318, 16342887181318, 16342887184218, 16342887954218, 16342887976518, true
get, 484100, 23000, 432500, 16342905196818, 16342905205718, 16342905228718, 16342905231118, 16342905663618, 16342905680918, true
get, 426500, 67300, 331600, 16342925150218, 16342925160318, 16342925227618, 16342925229818, 16342925561418, 16342925576718, true
get, 475600, 26100, 424300, 16342944709118, 16342944717418, 16342944743518, 16342944746118, 16342945170418, 16342945184718, true
get, 8328900, 1061600, 7242200, 16342981441018, 16342981449818, 16342982511418, 16342982513618, 16342989755818, 16342989769918, true
get, 363100, 33900, 304500, 16343008834618, 16343008842218, 16343008876118, 16343008878618, 16343009183118, 16343009197718, true
get, 442500, 36000, 379300, 16343040240118, 16343040247418, 16343040283418, 16343040286018, 16343040665318, 16343040682618, true
get, 457000, 25600, 398800, 16343070172918, 16343070180218, 16343070205818, 16343070208518, 16343070607318, 16343070629918, true
get, 875300, 370700, 483900, 16343090905618, 16343090911918, 16343091282618, 16343091284818, 16343091768718, 16343091780918, true
get, 818400, 69200, 724300, 16343111033918, 16343111040218, 16343111109418, 16343111111618, 16343111835918, 16343111852318, true
get, 476600, 25700, 428300, 16343131095618, 16343131102818, 16343131128518, 16343131131018, 16343131559318, 16343131572218, true
get, 429500, 27600, 379700, 16343150813818, 16343150819918, 16343150847518, 16343150849918, 16343151229618, 16343151243318, true
get, 565100, 39300, 487600, 16343188149918, 16343188170418, 16343188209718, 16343188212118, 16343188699718, 16343188715018, true
get, 8983100, 582400, 8355500, 16343219456918, 16343219486918, 16343220069318, 16343220071818, 16343228427318, 16343228440018, true
get, 8437800, 28700, 8385200, 16343239366218, 16343239372418, 16343239401118, 16343239403218, 16343247788418, 16343247804018, true
get, 10853600, 1078100, 9747400, 16343258483618, 16343258491518, 16343259569618, 16343259571618, 16343269319018, 16343269337218, true
get, 1624500, 989500, 611700, 16343278093918, 16343278100118, 16343279089618, 16343279091718, 16343279703418, 16343279718418, true
get, 9062900, 8311100, 726400, 16343298015818, 16343298022318, 16343306333418, 16343306335718, 16343307062118, 16343307078718, true
get, 616400, 40600, 553700, 16343317300818, 16343317307218, 16343317347818, 16343317350418, 16343317904118, 16343317917218, true
get, 740300, 27200, 693300, 16343336979018, 16343336985518, 16343337012718, 16343337015018, 16343337708318, 16343337719318, true
set, 14572300, 4650400, 9822700, 16343347581818, 16343347588418, 16343352238818, 16343352240718, 16343362063418, 16343362154118, true
get, 10726600, 4090900, 6615700, 16343357050818, 16343357057018, 16343361147918, 16343361149618, 16343367765318, 16343367777418, true
get, 298800, 20500, 259800, 16343377187218, 16343377193918, 16343377214418, 16343377216518, 16343377476318, 16343377486018, true
get, 10654400, 28200, 10604600, 16343420275318, 16343420283918, 16343420312118, 16343420314418, 16343430919018, 16343430929718, true
get, 11204100, 1147500, 10037100, 16343439604118, 16343439610018, 16343440757518, 16343440760418, 16343450797518, 16343450808218, true
get, 777900, 19900, 736900, 16343459068418, 16343459075218, 16343459095118, 16343459097118, 16343459834018, 16343459846318, true
get, 9043700, 2003800, 7021100, 16343478372618, 16343478379418, 16343480383218, 16343480385218, 16343487406318, 16343487416318, true
get, 2184900, 1543400, 622200, 16343497596418, 16343497603018, 16343499146418, 16343499148718, 16343499770918, 16343499781318, true
get, 9650500, 3149300, 6484800, 16343508958818, 16343508964518, 16343512113818, 16343512115818, 16343518600618, 16343518609318, true
get, 10617500, 9643500, 926700, 16343528313218, 16343528319318, 16343537962818, 16343537964718, 16343538891418, 16343538930718, true
get, 1624500, 907200, 700400, 16343547268718, 16343547274218, 16343548181418, 16343548183618, 16343548884018, 16343548893218, true
get, 1001700, 118700, 867200, 16343558201718, 16343558207618, 16343558326318, 16343558328218, 16343559195418, 16343559203418, true
get, 532800, 15900, 498300, 16343577026018, 16343577033118, 16343577049018, 16343577050918, 16343577549218, 16343577558818, true
get, 9170400, 2885900, 6255800, 16343588890418, 16343588896518, 16343591782418, 16343591785418, 16343598041218, 16343598060818, true
get, 10260800, 480000, 9764600, 16343607024418, 16343607030418, 16343607510418, 16343607512318, 16343617276918, 16343617285218, true
get, 8466300, 841500, 7600900, 16343617618818, 16343617624918, 16343618466418, 16343618474618, 16343626075518, 16343626085118, true
get, 1387800, 423100, 788800, 16343636373518, 16343636538318, 16343636961418, 16343636963318, 16343637752118, 16343637761318, true
get, 9027400, 8544800, 463300, 16343646880318, 16343646886218, 16343655431018, 16343655433018, 16343655896318, 16343655907718, true
set, 13077200, 2929300, 10058500, 16343646912118, 16343646918218, 16343649847518, 16343649849018, 16343659907518, 16343659989318, true
get, 12978000, 3133300, 9826300, 16343665944018, 16343665951618, 16343669084918, 16343669087418, 16343678913718, 16343678922018, true
get, 11759400, 2026800, 9717000, 16343676700018, 16343676705618, 16343678732418, 16343678734218, 16343688451218, 16343688459418, true
get, 1585700, 803200, 765900, 16343694708218, 16343694713218, 16343695516418, 16343695518518, 16343696284418, 16343696293918, true
get, 9134400, 1040000, 8075300, 16343705430618, 16343705437218, 16343706477218, 16343706479218, 16343714554518, 16343714565018, true
get, 449300, 17300, 415300, 16343723862218, 16343723867518, 16343723884818, 16343723886618, 16343724301918, 16343724311518, true
