Op, T_total, T_queue, T_server, Success
set, 33, 5, 3, true
set, 8, 0, 7, true
set, 14, 13, 0, true
set, 12, 2, 10, true
set, 17, 7, 10, true
set, 13, 4, 9, true
set, 11, 1, 10, true
set, 13, 3, 9, true
set, 13, 4, 9, true
set, 143, 4, 139, true
set, 2, 1, 1, true
set, 13, 4, 9, true
set, 15, 5, 10, true
set, 15, 5, 10, true
set, 9, 6, 2, true
set, 13, 3, 10, true
set, 15, 5, 9, true
set, 9, 7, 2, true
set, 17, 7, 10, true
set, 11, 2, 9, true
set, 3, 2, 1, true
set, 16, 6, 9, true
set, 13, 5, 8, true
set, 12, 4, 8, true
set, 1, 0, 1, true
set, 13, 3, 10, true
set, 23, 3, 20, true
set, 3, 1, 1, true
set, 10, 4, 5, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 8, 0, 8, true
set, 9, 1, 8, true
set, 110, 100, 9, true
set, 8, 0, 8, true
set, 3, 2, 0, true
set, 8, 7, 1, true
set, 13, 4, 9, true
set, 8, 7, 1, true
set, 1, 0, 1, true
set, 7, 6, 1, true
set, 0, 0, 0, true
set, 2, 1, 1, true
set, 9, 1, 8, true
set, 5, 3, 1, true
set, 17, 9, 8, true
set, 4, 3, 1, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 13, 3, 10, true
set, 23, 3, 19, true
set, 8, 0, 8, true
set, 7, 0, 7, true
set, 35, 6, 19, true
set, 33, 3, 30, true
set, 15, 5, 9, true
set, 8, 0, 8, true
set, 8, 0, 8, true
set, 13, 3, 9, true
set, 15, 6, 9, true
set, 8, 0, 8, true
set, 11, 10, 1, true
set, 0, 0, 0, true
set, 2, 1, 1, true
set, 8, 6, 1, true
set, 1, 0, 1, true
set, 23, 3, 20, true
set, 12, 6, 6, true
set, 8, 0, 8, true
set, 3, 2, 1, true
set, 8, 0, 8, true
set, 34, 4, 30, true
set, 1, 0, 1, true
set, 10, 1, 9, true
set, 13, 3, 10, true
set, 8, 0, 8, true
set, 9, 4, 5, true
set, 8, 6, 2, true
set, 11, 1, 10, true
set, 1, 0, 1, true
set, 4, 4, 0, true
set, 17, 6, 10, true
set, 11, 1, 10, true
set, 0, 0, 0, true
set, 22, 3, 19, true
set, 13, 3, 10, true
set, 1, 0, 0, true
set, 14, 4, 10, true
set, 1, 0, 1, true
set, 23, 4, 19, true
set, 2, 0, 2, true
set, 1, 0, 1, true
set, 13, 4, 9, true
set, 8, 0, 8, true
set, 9, 6, 3, true
set, 11, 1, 10, true
set, 11, 0, 11, true
set, 9, 3, 6, true
set, 1, 0, 1, true
set, 7, 0, 7, true
set, 1, 0, 1, true
set, 8, 7, 1, true
set, 18, 7, 11, true
set, 2, 0, 2, true
set, 7, 0, 7, true
set, 35, 4, 31, true
set, 25, 24, 1, true
set, 7, 0, 7, true
set, 9, 7, 2, true
set, 8, 0, 8, true
set, 24, 5, 19, true
set, 10, 0, 10, true
set, 1, 0, 1, true
set, 8, 0, 8, true
set, 16, 5, 10, true
set, 14, 3, 10, true
set, 15, 7, 8, true
set, 15, 2, 13, true
set, 10, 1, 9, true
set, 16, 4, 12, true
set, 14, 5, 9, true
set, 12, 4, 8, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 23, 4, 19, true
set, 15, 6, 9, true
set, 1, 0, 1, true
set, 13, 3, 10, true
set, 8, 1, 7, true
set, 8, 0, 8, true
set, 15, 6, 9, true
set, 6, 3, 3, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 5, 0, 5, true
set, 16, 7, 9, true
set, 14, 4, 9, true
set, 8, 0, 8, true
set, 9, 7, 2, true
set, 1, 0, 1, true
set, 16, 7, 9, true
set, 19, 7, 12, true
set, 9, 0, 9, true
set, 16, 7, 9, true
set, 16, 6, 9, true
set, 17, 7, 10, true
set, 14, 5, 9, true
set, 4, 3, 1, true
set, 3, 2, 1, true
set, 15, 5, 10, true
set, 15, 4, 11, true
set, 17, 0, 17, true
set, 15, 6, 9, true
set, 14, 4, 9, true
set, 6, 4, 2, true
set, 1, 0, 1, true
set, 11, 0, 11, true
set, 1, 0, 1, true
set, 7, 0, 7, true
set, 8, 0, 8, true
set, 24, 5, 19, true
set, 15, 6, 9, true
set, 8, 6, 2, true
set, 14, 1, 13, true
set, 13, 5, 8, true
set, 16, 6, 10, true
set, 9, 0, 9, true
set, 9, 5, 4, true
set, 22, 2, 19, true
set, 2, 0, 2, true
set, 2, 1, 1, true
set, 16, 6, 10, true
set, 16, 6, 10, true
set, 15, 5, 10, true
set, 3, 2, 1, true
set, 8, 7, 1, true
set, 15, 4, 11, true
set, 9, 0, 9, true
set, 14, 5, 9, true
set, 14, 5, 9, true
set, 3, 1, 2, true
set, 14, 4, 10, true
set, 4, 2, 1, true
set, 7, 1, 6, true
set, 13, 4, 9, true
set, 3, 1, 2, true
set, 7, 0, 7, true
set, 1, 0, 1, true
