Op, T_total, T_queue, T_server, Success
get, 1, 0, 1, true
set, 36, 4, 20, true
set, 12, 2, 10, true
get, 0, 0, 0, true
get, 0, 0, 0, true
get, 6, 5, 1, true
get, 4, 3, 1, true
get, 3, 2, 1, true
get, 3, 2, 1, true
get, 26, 16, 9, true
get, 5, 4, 1, true
get, 4, 3, 1, true
get, 9, 0, 9, true
get, 21, 11, 10, true
get, 36, 6, 30, true
get, 1, 0, 1, true
get, 6, 5, 1, true
get, 1, 0, 1, true
get, 7, 0, 7, true
get, 0, 0, 0, true
get, 15, 8, 7, true
get, 2, 2, 0, true
get, 1, 0, 1, true
get, 4, 2, 2, true
get, 3, 2, 1, true
get, 10, 3, 7, true
get, 7, 0, 7, true
set, 4, 3, 1, true
get, 8, 0, 8, true
get, 3, 2, 1, true
get, 8, 8, 0, true
get, 1, 1, 0, true
get, 8, 1, 7, true
get, 9, 0, 9, true
get, 0, 0, 0, true
get, 7, 6, 1, true
get, 7, 0, 7, true
get, 15, 8, 7, true
get, 14, 4, 9, true
get, 0, 0, 0, true
get, 0, 0, 0, true
get, 1, 0, 1, true
get, 10, 2, 8, true
get, 2, 1, 1, true
set, 9, 0, 9, true
get, 1, 0, 1, true
get, 9, 1, 8, true
get, 0, 0, 0, true
get, 5, 5, 0, true
get, 12, 2, 10, true
get, 16, 7, 9, true
set, 18, 8, 9, true
get, 1, 0, 1, true
get, 10, 1, 9, true
get, 8, 1, 7, true
get, 12, 3, 9, true
get, 4, 4, 0, true
get, 11, 7, 4, true
get, 25, 7, 18, true
get, 4, 3, 1, true
get, 7, 0, 7, true
get, 7, 0, 7, true
get, 12, 2, 10, true
get, 11, 4, 7, true
get, 8, 0, 7, true
get, 19, 9, 10, true
get, 1, 0, 1, true
get, 14, 4, 10, true
get, 12, 2, 10, true
get, 17, 7, 10, true
get, 19, 9, 10, true
get, 3, 0, 3, true
get, 15, 5, 10, true
get, 8, 0, 1, true
get, 10, 9, 1, true
get, 0, 0, 0, true
