Op, T_total, T_queue, T_server, Success
get, 3, 0, 1, true
set, 16, 0, 15, true
get, 7, 1, 6, true
get, 8, 7, 1, true
get, 2, 1, 1, true
get, 1, 0, 1, true
get, 17, 10, 7, true
get, 11, 0, 1, true
get, 8, 7, 1, true
get, 0, 0, 0, true
set, 12, 4, 7, true
get, 8, 0, 8, true
get, 1, 0, 1, true
get, 0, 0, 0, true
get, 8, 0, 7, true
get, 2, 0, 2, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 9, 0, 9, true
get, 1, 1, 0, true
get, 1, 1, 0, true
set, 7, 5, 2, true
get, 9, 8, 1, true
get, 10, 9, 1, true
get, 1, 0, 1, true
get, 0, 0, 0, true
get, 2, 1, 1, true
get, 3, 3, 0, true
get, 2, 1, 1, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 4, 3, 1, true
get, 2, 0, 2, true
get, 3, 2, 1, true
get, 10, 2, 8, true
set, 11, 1, 10, true
get, 4, 3, 1, true
get, 7, 2, 5, true
get, 12, 5, 7, true
get, 4, 3, 1, true
get, 13, 5, 0, true
get, 13, 5, 8, true
get, 10, 4, 5, true
get, 10, 2, 8, true
get, 10, 8, 2, true
get, 1, 0, 1, true
get, 9, 1, 8, true
get, 10, 10, 0, true
get, 1, 0, 1, true
get, 19, 12, 7, true
get, 6, 6, 0, true
get, 14, 13, 1, true
set, 8, 0, 8, true
get, 10, 0, 10, true
get, 17, 9, 8, true
get, 5, 3, 2, true
get, 11, 10, 1, true
get, 11, 4, 7, true
get, 4, 4, 0, true
get, 12, 8, 4, true
get, 4, 4, 0, true
get, 12, 11, 0, true
get, 7, 6, 1, true
get, 11, 4, 7, true
get, 5, 4, 1, true
get, 14, 13, 1, true
get, 12, 5, 7, true
get, 6, 5, 1, true
get, 19, 9, 10, true
get, 16, 6, 10, true
