Time (sec), Avg. Response Time (us)
310,10371.0
311,10033.333333333334
312,11366.0
313,11508.0
314,16552.333333333332
315,14357.0
316,12603.666666666666
317,10901.0
318,10957.666666666666
319,10519.666666666666
320,10855.666666666666
321,11316.0
322,11075.333333333334
323,10576.333333333334
324,10454.0
325,11451.666666666666
326,11347.0
327,11355.333333333334
328,11457.333333333334
329,11237.0
330,10888.0
331,11792.0
332,11367.0
333,10934.0
334,10877.333333333334
335,10985.0
336,11578.0
337,11388.333333333334
338,11720.0
339,10978.333333333334
340,11730.333333333334
341,12105.0
342,12044.0
343,12344.666666666666
344,11987.0
345,11773.333333333334
346,12080.0
347,12262.333333333334
348,14878.0
349,13847.333333333334
350,12483.0
351,12466.333333333334
352,11821.0
353,11057.0
354,11906.333333333334
355,11163.0
356,11624.333333333334
357,11284.666666666666
358,11049.333333333334
359,13940.0
360,12542.666666666666
361,11295.333333333334
362,11296.666666666666
363,14811.666666666666
364,12829.666666666666
365,11280.333333333334
366,12364.666666666666
367,15368.666666666666
368,12719.666666666666
369,10767.0
370,10982.0
371,11564.666666666666
372,13145.666666666666
373,12061.333333333334
374,11656.666666666666
375,11521.666666666666
376,11269.0
377,13216.333333333334
378,13465.666666666666
379,16345.333333333334
380,13674.0
381,11999.0
382,11571.333333333334
383,12572.333333333334
384,12176.0
385,11043.666666666666
386,11599.0
387,12167.0
388,11842.0
389,11052.333333333334
390,11168.0
391,12235.0
392,12898.0
393,11759.0
394,12816.0
395,11634.333333333334
396,11790.0
397,12112.0
398,13048.333333333334
399,13108.333333333334
400,12716.333333333334
401,13028.0
402,11829.333333333334
403,12491.0
404,12588.666666666666
405,13268.0
406,12336.0
407,11056.0
408,11320.0
409,11225.0
410,11840.666666666666
411,13572.0
412,13555.333333333334
413,11238.666666666666
414,11366.0
415,11706.333333333334
416,11175.0
417,12126.666666666666
418,11405.333333333334
419,11898.0
420,11529.333333333334
421,11555.333333333334
422,12041.666666666666
423,13106.333333333334
424,13391.0
425,12349.666666666666
426,11798.666666666666
427,11579.666666666666
428,10699.0
429,10135.0
