Time (sec), Avg. Response Time (us), Standard deviation (us)
1073,14547.0,29801.19
1074,17801.0,27596.73
1075,11178.0,7267.19
1076,11627.0,6852.49
1077,13545.0,17222.86
1078,13654.0,15959.27
1079,14780.0,27902.25
1080,10695.0,4994.12
1081,13002.0,21472.55
1082,11036.0,5732.18
1083,11202.0,6192.02
1084,13463.0,23138.26
1085,10998.0,5614.36
1086,11117.0,6636.31
1087,11133.0,6171.06
1088,14065.0,19492.64
1089,12385.0,8674.5
1090,13007.0,12977.39
1091,11384.0,8465.4
1092,11626.0,5418.07
1093,11000.0,4605.55
1094,12679.0,17467.76
1095,11656.0,7157.09
1096,10889.0,6337.44
1097,11315.0,6625.8
1098,13003.0,15720.96
1099,12494.0,10220.67
1100,12210.0,10787.25
1101,15116.0,30443.69
1102,11815.0,7723.28
1103,13708.0,21195.68
1104,10270.0,4598.83
1105,13001.0,17163.44
1106,16076.0,32235.68
1107,10135.0,4367.35
1108,11610.0,7004.32
1109,14296.0,19397.74
1110,11910.0,12884.54
1111,11957.0,6274.86
1112,13896.0,18946.35
1113,13051.0,16381.36
1114,12460.0,9320.98
1115,13956.0,25817.15
1116,15642.0,24530.12
1117,14099.0,23165.42
1118,11101.0,10863.31
1119,11012.0,5643.22
1120,10478.0,4799.29
1121,10647.0,5248.67
1122,11165.0,5595.21
1123,13344.0,21760.65
1124,11145.0,6371.97
1125,13244.0,16474.15
1126,11738.0,6267.69
1127,11305.0,7117.83
1128,11429.0,6107.48
1129,10989.0,9093.85
1130,11368.0,5133.48
1131,11241.0,7343.61
1132,14063.0,16235.28
1133,11872.0,11664.1
1134,11484.0,6637.54
1135,11390.0,6584.22
1136,12669.0,16915.54
1137,14785.0,27087.7
1138,12830.0,21061.12
1139,9883.0,8414.68
1140,12791.0,19210.01
1141,10228.0,5451.4
1142,10707.0,5303.7
1143,12854.0,17117.89
