Time (sec), Avg. Response Time (us), Standard deviation (us)
231,6613.0,2454.47
232,6640.0,2381.88
233,6594.0,956.57
234,6558.0,994.12
235,6672.0,1825.85
236,6547.0,807.93
237,6570.0,1626.42
238,6708.0,2428.84
239,6580.0,2305.32
240,6805.0,2437.84
241,6635.0,1265.73
242,6620.0,804.82
243,6589.0,858.68
244,6587.0,833.91
245,6533.0,852.49
246,6583.0,778.97
247,6567.0,1372.2
248,6567.0,888.66
249,6607.0,968.24
250,6606.0,1844.39
251,6668.0,2492.62
252,6642.0,2178.05
253,6713.0,1333.85
254,6552.0,850.36
255,6577.0,893.17
256,6547.0,783.99
257,6591.0,1362.35
258,6702.0,2104.2
259,6624.0,856.8
260,6550.0,1008.91
261,6608.0,1451.21
262,6601.0,786.28
263,6662.0,1579.65
264,6686.0,1629.46
265,6675.0,2105.88
266,6662.0,2438.13
267,6882.0,2888.41
268,6629.0,2439.55
269,6787.0,2112.08
270,6631.0,1912.14
271,6590.0,921.65
272,6635.0,875.64
273,6704.0,2642.13
274,6605.0,1116.61
275,6696.0,2492.25
276,6674.0,2237.5
277,6711.0,1727.92
278,6696.0,1107.57
279,6627.0,845.47
280,6600.0,829.07
281,6601.0,841.74
282,6613.0,849.43
283,6657.0,2376.24
284,6614.0,2549.38
285,6631.0,1768.94
286,6611.0,864.32
287,6674.0,835.63
288,6558.0,1393.91
289,6645.0,1437.01
290,6586.0,1184.05
291,6502.0,828.16
292,6576.0,844.2
293,6580.0,900.18
294,6596.0,908.0
295,6580.0,2216.38
296,6659.0,1943.21
297,6540.0,906.9
298,6629.0,1376.24
299,6614.0,1852.07
300,6571.0,834.7
301,6631.0,829.99
302,6539.0,836.66
303,6805.0,1756.08
304,6570.0,867.38
305,6566.0,844.22
306,6537.0,936.33
307,6562.0,1443.18
308,6619.0,2368.22
309,6558.0,2502.38
310,6756.0,2505.01
311,6537.0,1180.17
312,6565.0,1244.98
313,6611.0,2076.46
314,6614.0,1766.83
315,6545.0,871.26
316,6634.0,906.22
317,6611.0,1482.91
318,6690.0,1500.34
319,6832.0,1924.18
320,6593.0,873.13
321,6565.0,1340.32
322,6636.0,2414.02
323,6887.0,1954.19
324,6595.0,893.39
325,6534.0,858.33
326,6546.0,882.34
327,6547.0,881.33
328,6629.0,933.01
329,6570.0,890.81
330,6574.0,851.33
331,6607.0,853.71
332,6602.0,852.66
333,6757.0,1597.29
334,6699.0,2103.07
335,6570.0,900.64
336,6609.0,2087.68
337,6615.0,2408.12
338,6693.0,2191.49
339,6688.0,1507.23
340,6670.0,1898.66
341,6583.0,870.75
342,6516.0,926.21
343,6674.0,2571.78
344,6545.0,774.76
345,6598.0,836.92
346,6651.0,828.58
347,6638.0,1206.34
348,6600.0,1442.16
349,6649.0,1883.29
350,6544.0,860.3
351,6552.0,1197.04
352,6590.0,1152.59
353,6657.0,2125.78
354,6912.0,2686.21
355,6676.0,2410.59
356,6736.0,2486.1
357,6709.0,1510.59
358,6621.0,2340.03
359,6645.0,1988.76
360,6524.0,918.44
361,6503.0,910.96
362,6511.0,918.4
363,6603.0,1662.23
364,6659.0,2562.77
365,6643.0,1268.79
366,6559.0,945.28
367,6600.0,888.09
368,6628.0,1426.35
369,6685.0,2070.95
370,6679.0,889.51
371,6634.0,913.29
372,6603.0,1848.58
373,6698.0,1023.32
374,6604.0,898.37
375,6600.0,958.72
376,6598.0,2286.32
377,6639.0,1862.93
378,6646.0,2452.75
379,6602.0,1883.92
380,6646.0,2509.91
381,6753.0,1315.17
382,6785.0,1651.93
383,6540.0,904.72
384,6662.0,915.76
385,6651.0,932.4
386,6616.0,890.26
387,6608.0,2078.03
388,6599.0,2264.57
389,6586.0,2414.09
390,6636.0,1442.91
391,6577.0,1265.3
392,6667.0,2408.12
393,6753.0,2578.51
394,6623.0,2267.2
395,6563.0,1444.53
396,6542.0,880.03
397,6533.0,1589.8
398,6598.0,1156.11
399,6467.0,851.45
400,6526.0,869.09
401,6552.0,873.0
402,6643.0,1476.39
403,6910.0,2060.02
404,6558.0,887.1
405,6574.0,896.35
406,6569.0,927.65
407,6662.0,1019.4
408,6631.0,1051.27
409,6684.0,1785.78
410,6620.0,1022.12
411,6615.0,1182.86
412,6700.0,2130.35
413,6754.0,1806.73
414,6681.0,2329.39
415,6591.0,1563.0
416,6641.0,2519.69
417,6659.0,2477.68
418,6589.0,2359.39
419,6691.0,2490.06
420,6856.0,2128.36
421,6508.0,1391.14
422,6470.0,854.22
423,6455.0,856.61
424,6496.0,857.46
425,6368.0,787.54
426,6416.0,764.98
427,6388.0,813.35
428,6585.0,1317.75
429,6447.0,940.2
430,6731.0,2042.65
431,6690.0,1732.86
432,6522.0,981.25
433,6652.0,1636.89
434,6415.0,842.73
435,6470.0,1107.95
436,6482.0,1516.23
437,6449.0,815.77
438,6559.0,1266.03
439,6510.0,1208.98
440,6452.0,1064.8
441,6538.0,1318.09
442,6478.0,1340.32
443,6580.0,1913.15
444,6453.0,834.76
445,6462.0,825.65
446,6665.0,1785.29
447,6843.0,2426.38
448,6613.0,2003.88
449,6532.0,1347.79
450,6794.0,2208.08
451,6841.0,2208.34
452,6548.0,1237.48
453,6506.0,896.42
454,6435.0,801.15
455,6653.0,1847.27
456,6948.0,2498.78
457,6906.0,2469.15
458,6761.0,1879.86
459,6899.0,2521.64
460,6718.0,1822.37
461,6417.0,892.9
462,6628.0,1627.5
463,6549.0,954.87
464,6463.0,802.28
465,6465.0,1079.15
466,6533.0,1300.35
467,6374.0,871.99
468,6618.0,1548.36
469,6679.0,1665.76
470,6444.0,868.17
471,6477.0,814.83
472,6524.0,826.71
473,6511.0,819.75
474,6621.0,1726.58
475,6452.0,828.45
476,6668.0,1575.01
477,6528.0,1097.8
478,6508.0,826.24
479,6634.0,1668.73
480,6694.0,2162.25
481,6939.0,2491.12
482,6664.0,1695.24
483,6638.0,855.79
484,6655.0,1932.76
485,6635.0,2411.62
486,6672.0,2544.03
487,6707.0,2324.87
488,6924.0,1719.6
489,6586.0,864.24
490,6741.0,2003.51
491,6667.0,1981.57
492,6827.0,2158.65
493,6631.0,1867.2
494,6711.0,2524.63
495,6651.0,2409.18
496,6722.0,1606.43
497,6579.0,881.27
498,6621.0,898.17
499,6569.0,1294.09
500,6480.0,1503.61
501,6576.0,1068.04
502,6559.0,800.8
503,6567.0,862.42
504,6616.0,1546.92
505,6829.0,2487.6
506,6622.0,1420.24
507,6860.0,2458.34
508,6750.0,1585.94
509,6447.0,772.19
510,6454.0,799.54
511,6432.0,778.31
512,6642.0,2035.1
513,6691.0,1993.66
514,6431.0,873.02
515,6437.0,830.06
516,6484.0,815.83
517,6521.0,1253.63
518,6786.0,1970.85
519,6886.0,2491.61
520,6959.0,2522.15
521,7022.0,2620.79
522,6824.0,2032.24
523,6796.0,1993.55
524,6435.0,828.72
525,6471.0,797.54
526,6650.0,1647.01
527,6502.0,948.53
528,6521.0,1095.03
529,6466.0,803.6
530,6609.0,1621.24
531,6825.0,2188.51
532,6617.0,1272.88
533,6597.0,1180.36
534,6457.0,815.2
535,6490.0,1001.3
536,6464.0,790.44
537,6537.0,1277.2
538,6780.0,1778.94
539,6440.0,832.36
540,6569.0,1671.03
541,6617.0,1338.28
542,6530.0,1594.34
543,6610.0,1359.4
544,6523.0,835.61
545,6531.0,1545.49
546,6588.0,1283.9
547,6472.0,772.28
548,6525.0,824.07
549,6669.0,2228.98
550,6643.0,1529.23
551,6488.0,786.86
552,6549.0,943.89
553,6671.0,1947.39
554,6692.0,1706.66
555,6434.0,804.5
556,6455.0,781.77
557,6479.0,800.51
558,6928.0,2428.42
559,7031.0,2525.76
560,6902.0,2484.68
561,6935.0,2489.02
562,6585.0,1654.47
563,6524.0,1413.83
564,6442.0,858.82
565,6431.0,809.24
566,6493.0,774.19
567,6496.0,822.69
568,6789.0,2213.89
569,6895.0,2496.04
570,6832.0,2454.6
571,6662.0,1683.46
572,6461.0,790.42
573,6613.0,1830.35
574,6402.0,831.38
575,6512.0,775.67
576,6810.0,2035.93
577,6474.0,861.14
578,6590.0,1511.97
579,6531.0,1414.95
580,6721.0,1985.94
581,6723.0,1846.3
582,6527.0,918.29
583,6696.0,1469.46
584,6735.0,2019.81
585,6844.0,2156.05
586,6450.0,777.5
587,6481.0,793.13
588,6760.0,1764.45
589,6998.0,2468.11
590,6930.0,2500.01
591,6879.0,2441.92
592,6667.0,1650.91
593,6713.0,3079.9
594,6467.0,933.21
595,6525.0,1081.39
596,6829.0,2089.35
597,6791.0,1730.75
598,6656.0,1567.03
599,6822.0,2440.48
600,6552.0,1305.47
601,6457.0,761.94
602,6542.0,1805.63
603,6666.0,1780.39
604,6547.0,1064.48
605,6401.0,807.22
606,6499.0,805.01
607,6546.0,870.75
608,6859.0,2020.81
609,6625.0,972.03
610,6595.0,1100.38
611,6530.0,878.63
612,6645.0,1391.58
613,6622.0,883.07
614,6558.0,837.46
615,6605.0,855.17
616,6659.0,741.75
617,6558.0,1590.15
618,6824.0,2417.86
619,6638.0,1375.0
620,6556.0,1461.9
621,6600.0,1033.23
622,6647.0,1970.3
623,6648.0,1642.86
624,6610.0,1662.54
625,6701.0,1532.8
626,6543.0,819.1
627,6594.0,898.87
628,6603.0,906.07
629,6610.0,854.01
630,6599.0,885.43
631,6569.0,917.2
632,6604.0,875.65
633,6625.0,832.04
634,6534.0,896.32
635,6589.0,1107.55
636,6633.0,834.37
637,6619.0,1639.21
638,6566.0,904.28
639,6559.0,825.09
640,6575.0,1477.33
641,6542.0,1148.5
642,6800.0,1482.62
643,6704.0,2388.49
644,6790.0,2491.83
645,6598.0,1905.13
646,6711.0,2248.91
647,6630.0,2565.35
648,6654.0,1940.15
649,6732.0,2544.42
650,6672.0,2240.79
651,6598.0,1844.95
652,6736.0,2364.97
653,6745.0,2024.14
654,6579.0,1095.53
655,6609.0,1546.45
656,6556.0,1405.09
657,6650.0,1754.92
658,6627.0,1346.89
659,6499.0,1158.97
660,6481.0,1052.09
661,6504.0,1200.04
662,6502.0,759.25
663,6746.0,1918.8
664,6505.0,1136.49
665,6869.0,2497.51
666,6891.0,2247.65
667,6444.0,792.05
668,6551.0,825.59
669,6483.0,850.33
670,6456.0,796.16
671,6703.0,2044.97
672,6772.0,1891.55
673,6613.0,1461.03
674,6488.0,982.9
675,6407.0,819.4
676,6442.0,734.7
677,6559.0,1467.11
678,6696.0,2449.07
679,6529.0,1422.1
680,6467.0,815.94
681,6396.0,833.94
682,6552.0,1124.82
683,6569.0,1757.49
684,6850.0,2200.02
685,6827.0,2009.05
686,6402.0,795.38
687,6648.0,1856.6
688,6691.0,1911.63
689,6824.0,2136.12
690,6582.0,1620.62
691,6421.0,802.96
692,6700.0,2165.56
693,7004.0,2320.68
694,6679.0,1826.75
695,6397.0,847.45
696,6410.0,859.64
697,6480.0,1529.82
698,6846.0,2175.61
699,6871.0,2437.93
700,6685.0,1529.83
701,6418.0,855.4
702,6507.0,949.33
703,6662.0,1571.05
704,6514.0,1184.73
705,6389.0,813.42
706,6568.0,1624.37
707,6552.0,1871.88
708,6701.0,2511.55
709,6748.0,2256.1
710,6838.0,2395.33
711,6774.0,2042.51
712,6755.0,2034.4
713,6426.0,832.92
714,6635.0,1999.97
715,6597.0,1458.58
716,6473.0,797.15
717,6521.0,846.17
718,6561.0,1081.1
719,6443.0,794.21
720,6516.0,811.65
721,6429.0,884.41
722,6534.0,1649.69
723,6686.0,1871.56
724,6675.0,1795.53
725,6773.0,2278.68
726,6588.0,1473.22
727,6497.0,1851.33
728,6742.0,2087.09
729,6937.0,2314.64
730,6410.0,1180.75
731,6680.0,2015.15
732,6565.0,1078.27
733,6830.0,2229.15
734,6704.0,1751.13
735,6463.0,847.44
736,6329.0,844.05
737,6603.0,1529.72
738,6837.0,1802.12
739,6461.0,825.23
740,6511.0,823.35
741,6485.0,829.8
742,6526.0,814.94
743,6852.0,2141.09
744,6602.0,1744.1
745,6593.0,1446.83
746,6771.0,2284.79
747,6907.0,2348.91
748,6729.0,2133.55
749,6570.0,1202.94
750,6726.0,2066.9
751,6536.0,1154.6
752,6507.0,1423.31
753,6760.0,2396.0
754,6615.0,1638.17
755,6672.0,1848.16
756,6624.0,1653.34
757,6558.0,1947.89
758,6651.0,1521.66
759,6828.0,2362.95
760,6798.0,1834.2
761,6379.0,743.72
762,6629.0,1885.75
763,6628.0,2374.09
764,6817.0,2837.58
765,6944.0,2457.13
766,6636.0,1618.92
767,6694.0,1489.36
768,6753.0,2320.47
769,6724.0,2459.84
770,6721.0,2149.31
771,6546.0,843.57
772,6514.0,787.5
773,6508.0,866.71
774,6428.0,862.01
775,6467.0,891.1
776,6631.0,1564.7
777,6624.0,1337.28
778,7043.0,2533.57
779,6703.0,2111.62
780,6676.0,1897.95
781,6791.0,2243.36
782,6876.0,2351.77
783,6601.0,2165.15
784,6682.0,2488.94
785,6867.0,3611.91
786,6725.0,2456.14
787,6619.0,2193.33
788,6702.0,2505.79
789,6745.0,2033.14
790,6612.0,2261.85
791,6702.0,2500.08
792,6741.0,2335.09
793,6842.0,2031.0
794,6749.0,2112.46
795,6596.0,1803.95
796,6622.0,1247.54
797,6596.0,866.79
798,6490.0,862.15
799,6526.0,868.99
800,6487.0,825.85
801,6534.0,879.25
802,6607.0,855.95
803,6773.0,1711.8
804,6508.0,1122.92
805,6479.0,1046.27
806,6538.0,1483.67
807,6695.0,2230.33
808,6707.0,2497.88
809,6724.0,1998.42
810,6565.0,852.36
811,6714.0,1902.66
812,6593.0,1954.16
813,6628.0,2559.16
814,6917.0,3153.81
815,6597.0,1420.12
816,6547.0,818.21
817,6469.0,2278.44
818,6431.0,2445.42
819,6955.0,2494.18
820,6570.0,1478.78
821,6532.0,1636.43
822,6704.0,2673.31
823,6459.0,820.16
824,6495.0,1463.69
825,6945.0,2505.51
826,6901.0,2383.52
827,6868.0,2360.11
828,6554.0,1521.74
829,6866.0,2305.96
830,6980.0,2497.26
831,6372.0,793.03
832,6533.0,1380.67
833,6752.0,2137.67
834,6353.0,785.07
835,6596.0,1431.85
836,6526.0,1425.94
837,6429.0,1335.93
838,6688.0,2460.87
839,6845.0,2080.56
840,6515.0,1186.08
841,6542.0,806.4
842,6508.0,893.02
843,6454.0,803.43
844,6429.0,821.54
845,6443.0,788.06
846,6516.0,807.92
847,6600.0,1238.38
848,6589.0,2368.34
849,6662.0,2560.55
850,6695.0,1938.05
851,6575.0,1816.55
852,6883.0,2018.32
853,6530.0,1037.37
854,6662.0,1468.61
855,6646.0,2182.94
856,6576.0,1146.07
857,6695.0,2179.17
858,6591.0,1829.72
859,6743.0,2133.14
860,6549.0,885.99
861,6521.0,897.19
862,6720.0,2704.95
863,6650.0,1888.0
864,6598.0,2150.23
865,6601.0,1030.74
866,6844.0,2746.29
867,6604.0,1077.24
868,6587.0,1111.66
869,6559.0,1783.25
870,6778.0,2434.06
871,6483.0,847.62
872,6582.0,861.32
873,6554.0,1389.96
874,6709.0,2528.28
875,6681.0,2487.48
876,6700.0,2557.85
877,6616.0,1342.6
878,6603.0,1215.26
879,6545.0,825.38
880,6657.0,832.25
881,6620.0,1765.01
882,7025.0,2332.58
883,6759.0,2957.15
884,6563.0,1986.73
885,6603.0,1905.07
886,6609.0,1757.18
887,6577.0,821.88
888,6707.0,1695.99
889,6610.0,1944.83
890,6631.0,1893.64
891,6679.0,2520.19
892,6613.0,2504.73
893,6688.0,2038.21
894,6862.0,2199.36
895,6550.0,829.09
896,6525.0,1514.72
897,6620.0,2292.49
898,6723.0,2310.33
899,6637.0,2466.74
900,6619.0,2371.49
901,6697.0,2013.4
902,6645.0,2261.65
903,6731.0,2315.22
904,6703.0,2100.66
905,6672.0,2431.63
906,6719.0,2420.32
907,6620.0,1863.15
908,6748.0,2427.18
909,6662.0,2014.4
910,6621.0,2510.87
911,6803.0,2521.45
912,6641.0,1451.09
913,6816.0,1635.27
914,6633.0,2508.55
915,6679.0,2579.04
916,6611.0,1872.2
917,6560.0,874.48
918,6550.0,896.64
919,6676.0,1530.8
920,6842.0,2255.04
921,6478.0,1298.39
922,6531.0,1448.03
923,7017.0,2681.09
924,6894.0,2277.45
925,6781.0,1882.29
926,6417.0,764.3
927,6649.0,1503.77
928,6392.0,822.83
929,6778.0,2191.17
930,6954.0,2344.5
931,6540.0,1499.24
932,6845.0,2498.61
933,6659.0,2054.65
934,6433.0,826.27
935,6761.0,2155.81
936,6905.0,2390.48
937,6691.0,2326.98
938,6477.0,868.11
939,6432.0,799.78
940,6400.0,888.77
941,6479.0,787.75
942,6544.0,931.53
943,6468.0,1390.76
944,6593.0,1702.63
945,6956.0,2520.69
946,6456.0,841.81
947,6567.0,824.31
948,6440.0,837.53
949,6432.0,817.68
950,6384.0,1107.92
951,6925.0,2445.44
952,6620.0,1576.85
953,6862.0,2500.83
954,7034.0,2522.62
955,6503.0,1078.71
956,6409.0,767.48
957,6579.0,1359.44
958,6711.0,1847.07
959,6468.0,1109.62
960,6573.0,1795.0
961,6827.0,2209.92
962,6911.0,2575.36
963,7006.0,2635.09
964,6773.0,2272.78
965,6545.0,1035.89
966,6585.0,1344.07
967,6686.0,1601.63
968,6917.0,2175.89
969,6397.0,823.76
970,6430.0,822.44
971,6393.0,766.37
972,6566.0,880.88
973,6603.0,1737.47
974,6808.0,2266.67
975,6861.0,2524.66
976,6881.0,2302.33
977,6600.0,1154.92
978,7058.0,2550.17
979,6375.0,829.98
980,6471.0,771.78
981,6482.0,744.92
982,6520.0,2405.7
983,6461.0,918.7
984,6481.0,1434.8
985,6385.0,810.8
986,6464.0,744.05
987,6685.0,1683.67
988,6653.0,1558.93
989,6424.0,820.23
990,6783.0,2200.45
991,6431.0,835.5
992,6539.0,844.61
993,6794.0,1966.53
994,6692.0,1686.48
995,6669.0,1906.65
996,6415.0,984.77
997,6698.0,1630.97
998,6557.0,1280.7
999,6604.0,1816.69
1000,6855.0,2211.33
1001,6545.0,1535.77
1002,6860.0,1740.6
1003,6428.0,841.02
1004,6455.0,850.85
1005,6764.0,2249.85
1006,6855.0,2206.59
1007,6569.0,1684.66
1008,6623.0,1525.96
1009,6541.0,1484.1
1010,6676.0,1758.17
1011,6428.0,794.35
1012,6792.0,1780.32
1013,6628.0,1532.06
1014,6508.0,820.02
1015,6861.0,2125.1
1016,6454.0,845.55
1017,6476.0,824.58
1018,6458.0,842.23
1019,6485.0,951.69
1020,6469.0,788.39
1021,6574.0,1257.09
1022,6655.0,1472.49
1023,6544.0,1158.94
1024,6507.0,1399.2
1025,6395.0,762.11
1026,6419.0,789.27
1027,6511.0,809.7
1028,6468.0,845.3
1029,6553.0,1625.65
1030,6884.0,2476.81
1031,6978.0,2533.43
1032,6769.0,1772.83
1033,6781.0,2206.26
1034,6523.0,1220.24
1035,6460.0,883.57
1036,6441.0,793.15
1037,6661.0,1726.44
1038,6730.0,1863.69
1039,6668.0,1875.3
1040,6645.0,1474.31
1041,6502.0,954.94
1042,6808.0,2101.96
1043,6644.0,1661.31
1044,6785.0,2102.04
1045,6609.0,1509.6
1046,6468.0,856.03
1047,6505.0,842.27
1048,6454.0,833.56
1049,6442.0,792.32
1050,6462.0,1161.98
1051,6571.0,1437.85
1052,6568.0,1603.0
1053,7025.0,3103.58
1054,6939.0,2328.29
1055,6751.0,2045.79
1056,6406.0,785.49
1057,6549.0,810.39
1058,6896.0,2240.24
1059,6430.0,826.24
1060,6416.0,782.12
1061,6406.0,825.62
1062,6600.0,951.32
1063,6458.0,848.97
1064,6472.0,808.45
1065,6414.0,967.29
1066,6478.0,1130.46
1067,6612.0,2791.69
1068,6914.0,2338.68
1069,6764.0,1912.06
1070,6476.0,782.43
1071,6453.0,830.55
1072,6521.0,911.08
1073,6659.0,1894.35
1074,6441.0,823.51
1075,6508.0,859.27
1076,6725.0,1973.3
1077,6524.0,1772.67
1078,6835.0,2168.66
1079,6862.0,2419.46
1080,6809.0,2068.98
1081,6380.0,816.64
1082,6693.0,1456.32
1083,6753.0,2113.42
1084,6753.0,1905.4
1085,6414.0,817.5
1086,6621.0,1716.25
1087,6656.0,1927.1
1088,6619.0,1572.78
1089,6574.0,1154.25
1090,6323.0,781.18
1091,6844.0,2362.79
1092,7051.0,2278.79
1093,6799.0,2189.56
1094,6775.0,2126.32
1095,6652.0,1447.36
1096,6858.0,2425.17
1097,6690.0,2423.28
1098,6634.0,2506.28
1099,6643.0,1986.33
1100,6451.0,830.09
1101,6653.0,1577.59
1102,6408.0,825.19
1103,6488.0,941.57
1104,6510.0,1356.28
1105,6992.0,2497.51
1106,6642.0,1473.13
1107,6436.0,791.59
1108,6539.0,1537.27
1109,6480.0,881.02
1110,6542.0,874.16
1111,6504.0,863.53
1112,6536.0,885.83
1113,6500.0,1438.39
1114,6646.0,1738.59
1115,6575.0,831.59
1116,6537.0,1018.82
1117,6761.0,1799.1
1118,6600.0,1171.71
1119,6607.0,1869.78
1120,6556.0,1114.36
1121,6666.0,954.68
1122,6588.0,901.65
1123,6623.0,2460.09
1124,6742.0,2526.58
1125,6568.0,1813.65
1126,6656.0,1732.41
1127,6763.0,2026.33
1128,6707.0,2451.97
1129,6740.0,2404.34
1130,6575.0,1641.07
1131,6583.0,848.67
1132,6598.0,2358.63
1133,6692.0,2213.59
1134,6692.0,2685.53
1135,6592.0,1441.74
1136,6635.0,914.49
1137,6621.0,863.27
1138,6469.0,1516.36
1139,6571.0,2002.67
1140,6569.0,1148.08
1141,6620.0,1818.69
1142,6603.0,872.02
1143,6656.0,2038.07
1144,6607.0,1562.37
1145,6599.0,1117.27
1146,6645.0,2066.84
1147,6732.0,2399.09
1148,6964.0,2510.78
1149,6761.0,1601.53
1150,6798.0,1875.33
1151,6809.0,1922.23
1152,7106.0,2471.15
1153,6541.0,888.88
1154,6562.0,1194.41
1155,6651.0,2335.94
1156,6629.0,1809.96
1157,6624.0,2342.78
1158,6570.0,2198.89
1159,6712.0,2540.09
1160,6825.0,2293.56
1161,6732.0,1637.9
1162,6676.0,1984.15
1163,6534.0,880.72
1164,6566.0,856.61
1165,6519.0,850.88
1166,6630.0,975.87
1167,6563.0,1839.19
1168,6714.0,1577.55
1169,6649.0,1772.9
1170,6751.0,2392.16
1171,6530.0,845.43
1172,6802.0,2273.45
1173,6507.0,821.7
1174,6489.0,846.76
1175,6414.0,796.73
1176,6449.0,832.99
1177,6540.0,1096.44
1178,6437.0,929.32
1179,6488.0,821.83
1180,6424.0,777.19
