Time (sec), TPS (ops/sec)
487,5569
488,5747
489,5676
490,5002
491,6052
492,4921
493,4711
494,5721
495,5462
496,5432
497,5293
498,5776
499,5076
500,5827
501,5391
502,5814
503,5924
504,6021
505,5687
506,4644
507,5879
508,5593
509,5140
510,6332
511,4971
512,4911
513,5840
514,4270
515,5665
516,6931
517,5490
518,5279
519,4193
520,5935
521,5556
522,5838
523,5481
524,5811
525,4762
526,5621
527,5354
528,5775
529,5102
530,4785
531,5278
532,5668
533,5847
534,5818
535,5115
536,5629
537,5899
538,5267
539,5806
540,4603
541,5154
542,5839
543,5467
544,4773
545,6269
546,5699
547,5008
548,4138
549,2795
550,4576
551,5418
552,6129
553,5533
554,5582
555,5462
556,4789
557,5832
558,3848
559,5373
560,4644
561,4878
562,4533
563,5657
564,5767
565,5951
566,5909
567,5589
568,4621
569,4722
570,5615
571,4167
572,5239
573,5155
574,5527
575,5480
576,5583
577,3920
578,5091
579,5940
580,4332
581,5263
582,3867
583,4492
584,4812
585,6345
586,5596
587,5790
588,4833
589,4226
590,3451
591,5741
592,5072
593,5547
594,6099
595,5802
596,5820
597,5295
598,5119
599,5664
600,5381
601,5935
602,4746
603,5118
604,5758
605,4731
606,5011
607,5391
608,4988
609,5520
610,5125
611,5916
612,5748
613,5884
614,4869
615,5756
616,5820
617,5455
618,5729
619,4535
620,5852
621,5393
622,5342
623,6138
624,4542
625,4207
626,4464
627,4357
628,5782
629,5766
630,6057
631,5384
632,3939
633,4635
634,5133
635,5649
636,5288
637,5869
638,5982
639,5152
640,4865
641,5309
642,5475
643,5352
644,5502
645,5589
646,4164
647,4665
648,5953
649,5444
650,5575
651,5722
652,5429
653,5564
654,5627
655,5757
656,5050
657,5662
658,5716
659,5907
660,3895
661,4413
662,4405
663,6138
664,5916
665,5441
666,5901
667,5386
668,5935
669,5399
670,4897
671,4838
672,5112
673,5194
674,5307
675,5304
676,5863
677,6097
678,5532
679,4394
680,5313
681,4389
682,4147
683,5508
684,2716
685,5953
686,5175
687,6041
688,5900
689,5114
690,5346
691,5765
692,5133
693,5723
694,5718
695,6070
696,5341
697,5984
698,5868
699,4619
700,5839
701,6078
702,5366
703,4695
704,5754
705,5519
706,5941
707,5293
708,5938
709,5534
710,3881
711,5971
712,5496
713,4941
714,6054
715,5238
716,5744
717,5526
718,6618
719,5895
720,5397
721,5153
722,5632
723,4563
724,5958
725,5633
726,5850
727,5738
728,4788
729,5927
730,5352
731,5050
732,5951
733,5925
734,6006
735,5136
736,5689
737,4452
738,5022
739,5426
740,5650
741,5597
742,5895
743,5708
744,5009
745,5358
746,3596
747,5088
748,6308
749,4818
750,5787
751,5624
752,5399
753,5431
754,5788
755,5351
756,5361
757,6180
758,6050
759,6052
760,5204
761,5271
762,6331
763,6797
764,5737
765,5837
766,5084
767,4284
768,4723
769,6677
770,5051
771,5259
772,6499
773,6166
774,4962
775,6037
776,5548
777,5908
778,5656
779,5956
780,5519
781,5936
782,5446
783,4073
784,4204
785,4370
786,5887
787,5175
788,5110
789,5673
790,5995
791,5519
792,6241
793,5869
794,5255
795,5844
796,5703
797,5435
798,5725
799,5378
800,4176
801,2722
802,6151
803,5063
804,6055
805,4833
806,4650
807,6041
808,5523
809,6294
810,5575
811,5759
812,4280
813,4765
814,5507
815,5242
816,5491
817,6286
818,4145
819,4714
820,4978
821,4140
822,4816
823,5294
824,5524
825,5636
826,4508
827,5469
828,5969
829,5648
830,5299
831,5429
832,5642
833,5416
834,5783
835,4698
836,5679
837,5921
838,5252
839,5580
840,5374
841,5872
842,5718
843,4539
844,6300
845,4702
846,4364
847,4890
848,6082
849,5712
850,6350
851,4987
852,6031
853,4149
854,6063
855,5834
856,5372
857,5158
858,5964
859,5244
860,5816
861,5065
862,3918
863,5012
864,5705
865,5300
866,6209
867,5712
868,5841
869,5553
870,5876
871,5487
872,5812
873,5578
874,5842
875,5671
876,6045
877,4564
878,5864
879,5753
880,6872
881,5707
882,5272
883,5373
884,4075
885,5687
886,6749
887,5846
888,5436
889,5178
890,4770
891,5504
892,5946
893,6497
894,5704
895,5497
896,5501
897,6442
898,5055
899,4250
900,5543
901,5645
902,5823
903,5466
904,6072
905,5751
906,5594
907,4202
908,5503
909,6103
910,5796
911,3812
912,5764
913,4123
914,6606
915,4112
916,5747
917,5646
918,4782
919,4796
920,5799
921,5622
922,6739
923,5907
924,5704
925,5781
926,4910
927,6295
928,5813
929,5048
930,4369
931,5612
932,6104
933,4102
934,5589
935,4560
936,5963
937,3990
938,5580
939,5778
940,5448
941,7376
942,6972
943,5952
944,6632
945,5647
946,6122
947,5374
948,5705
949,6288
950,4103
951,6323
952,5881
953,6204
954,4614
955,5312
956,7009
957,5596
958,5692
959,5447
960,4531
961,2539
962,6084
963,5521
964,4729
965,4310
966,5811
967,6163
968,4195
969,5887
970,6556
971,5788
972,6093
973,5707
974,4848
975,6021
976,6252
977,5361
978,5753
979,5154
980,5743
981,5296
982,5846
983,5754
984,4802
985,5363
986,5815
987,5784
988,6527
989,4248
990,6815
991,5722
992,6195
993,5796
994,5699
995,6022
996,5657
997,5524
998,3976
999,5400
1000,6102
1001,6191
1002,4949
1003,5317
1004,5357
1005,5031
1006,5474
1007,4990
1008,5146
1009,5523
1010,5385
1011,4819
1012,5822
1013,5744
1014,5832
1015,5882
1016,5700
1017,5559
1018,6074
1019,4878
1020,4919
1021,4478
1022,5902
1023,4542
1024,6023
1025,5831
1026,5401
1027,5712
1028,5641
1029,4304
1030,4535
1031,3965
1032,4745
1033,4477
1034,4310
1035,4647
1036,7106
1037,4534
1038,4964
1039,5379
1040,6059
1041,5945
1042,5743
1043,5736
1044,5629
1045,6225
1046,4441
1047,4797
1048,5566
1049,4791
1050,5190
1051,5537
1052,6195
1053,5296
1054,5630
1055,4989
1056,4831
1057,6160
1058,5911
1059,4873
1060,5231
1061,5590
1062,5551
1063,5573
1064,4804
1065,5564
1066,5667
1067,5177
1068,5798
1069,4966
1070,5400
1071,5477
1072,4889
1073,4447
1074,3614
1075,5747
1076,5179
1077,5014
1078,4730
1079,4348
1080,5641
1081,5233
1082,5814
1083,5725
1084,4786
1085,5817
1086,5800
1087,5763
1088,4586
1089,5168
1090,4931
1091,5650
1092,5550
1093,5429
1094,5424
1095,5488
1096,5928
1097,5645
1098,4936
1099,5160
1100,4212
1101,5078
1102,5469
1103,4660
1104,6262
1105,4961
1106,3990
1107,6346
1108,5069
1109,4873
1110,5387
1111,5358
1112,4619
1113,4954
1114,4556
1115,5129
1116,4103
1117,4550
1118,5804
1119,5830
1120,6145
1121,6007
1122,5744
1123,4821
1124,5755
1125,4879
1126,5460
1127,5670
1128,5642
1129,5826
1130,5639
1131,5744
1132,4560
1133,5414
1134,5588
1135,5641
1136,5074
1137,3823
1138,5579
1139,6516
1140,5032
1141,6285
1142,5987
1143,5017
1144,5561
1145,5557
1146,5265
1147,5292
1148,6026
1149,6197
1150,5925
1151,4967
1152,4987
1153,4946
1154,5540
1155,4419
1156,5629
1157,5594
1158,4812
1159,4897
1160,5184
1161,5644
1162,5930
1163,6483
1164,4481
1165,5283
1166,5591
1167,5229
1168,5571
1169,5509
1170,5138
1171,6045
1172,5774
1173,2030
1174,6970
1175,6168
1176,4027
1177,5538
1178,6157
1179,6351
1180,6293
1181,5602
1182,4078
1183,5894
1184,6061
1185,5479
1186,5409
1187,5375
1188,6332
1189,4346
1190,5822
1191,5812
1192,4556
1193,4564
1194,5769
1195,5925
1196,6250
1197,5189
1198,5232
1199,4419
1200,4772
1201,5253
1202,3970
1203,5596
1204,6158
1205,5412
1206,4120
1207,4513
1208,5310
1209,5184
1210,5476
1211,5582
1212,5090
1213,5887
1214,4041
1215,5963
1216,5769
1217,5661
1218,4785
1219,4490
1220,5638
1221,6161
1222,5797
1223,5202
1224,5195
1225,5873
1226,5437
1227,4557
1228,5741
1229,5338
1230,5472
1231,5686
1232,5976
1233,5559
1234,4643
1235,5664
1236,5952
1237,4874
1238,4613
1239,6087
1240,6017
1241,5738
1242,3141
1243,4287
1244,4993
1245,5937
1246,5704
1247,4711
1248,5749
1249,6084
1250,4540
1251,4059
1252,5946
1253,4794
1254,5161
1255,4841
1256,4562
1257,5533
1258,5864
1259,5521
1260,5921
1261,5226
1262,4719
1263,5309
1264,5666
1265,5585
1266,5670
1267,5777
1268,5735
1269,5573
1270,5729
1271,6016
1272,3416
1273,5836
1274,5190
1275,4827
1276,5713
1277,5708
1278,5425
1279,5477
1280,5110
1281,4980
1282,5808
1283,5621
1284,5866
1285,5725
1286,5157
1287,4653
1288,5977
1289,5528
1290,5342
1291,5716
1292,5736
1293,4701
1294,5806
1295,5392
1296,5675
1297,5124
1298,4221
1299,5599
1300,4774
1301,5902
1302,4534
1303,4462
1304,5521
1305,4877
1306,4230
1307,6109
1308,5048
1309,5282
1310,5599
1311,4727
1312,4600
1313,4860
1314,6019
1315,6093
1316,5496
1317,5464
1318,5454
1319,6072
1320,5139
1321,4622
1322,5707
1323,4102
1324,5679
1325,3331
1326,6248
1327,3776
1328,5593
1329,4886
1330,4851
1331,4949
1332,7411
1333,5207
1334,3932
1335,5212
1336,4474
1337,5513
1338,4723
1339,6197
1340,4642
1341,5828
1342,5718
1343,4807
1344,4821
1345,5703
1346,5021
1347,5240
1348,5564
1349,4953
1350,5822
1351,5816
1352,4284
1353,5624
1354,4575
1355,5373
1356,5545
1357,4930
1358,3988
1359,5204
1360,6221
1361,5840
1362,3457
1363,5226
1364,5635
1365,4929
1366,5425
1367,5944
1368,5802
1369,5794
1370,5900
1371,4666
1372,6043
1373,5499
1374,6371
1375,4986
1376,4606
1377,4341
1378,6036
1379,5365
1380,5708
1381,5110
1382,5621
1383,3519
1384,5795
1385,6363
1386,5463
1387,4126
1388,5062
1389,6191
1390,4282
1391,3460
1392,4677
1393,5426
1394,5923
1395,5514
1396,4524
1397,5781
1398,5103
1399,4762
1400,5558
1401,5432
1402,5734
1403,5669
1404,4870
1405,6154
1406,5265
1407,5676
1408,5752
1409,5883
1410,5244
1411,6093
1412,5876
1413,6586
1414,7329
1415,5345
1416,4909
1417,4448
1418,5649
1419,4449
1420,5618
1421,5534
1422,6068
1423,5904
1424,5847
1425,5909
1426,6010
1427,4117
1428,5471
1429,4882
1430,5503
1431,5852
1432,5849
1433,6358
1434,5419
1435,4931
1436,4733
1437,5271
1438,4760
1439,5840
1440,4590
1441,5074
1442,6785
1443,3080
1444,4524
1445,5168
1446,6075
1447,5530
1448,5433
1449,4571
1450,5506
1451,5632
1452,5766
1453,5296
1454,5634
1455,3813
1456,5675
1457,6082
1458,5276
1459,5479
1460,4709
1461,5648
1462,5532
1463,5674
1464,5030
1465,6137
1466,5855
1467,5714
1468,6514
1469,5919
1470,4473
1471,5512
1472,5765
1473,6154
1474,5886
1475,5748
1476,5808
1477,6045
1478,5480
1479,5865
1480,5460
1481,4875
1482,3892
1483,5003
1484,6121
1485,5649
1486,5113
1487,5367
1488,5757
1489,4931
1490,5833
1491,5034
1492,5748
1493,4090
1494,5940
1495,4975
1496,3641
1497,5476
1498,6422
1499,5628
1500,5493
1501,5807
1502,5713
1503,5024
1504,5051
1505,5008
1506,5306
1507,6005
1508,4958
1509,4433
1510,4712
1511,5299
1512,4543
1513,5787
1514,5708
1515,5682
1516,5225
1517,4626
1518,5119
1519,5419
1520,4590
1521,5686
1522,6168
1523,6035
1524,5117
1525,5505
1526,5532
1527,5367
1528,5485
1529,5956
1530,4187
1531,4652
1532,6186
1533,6552
1534,6218
1535,6285
1536,3676
1537,5833
1538,5314
1539,4919
1540,5392
1541,4801
1542,5220
1543,4871
1544,5736
1545,6024
1546,3447
1547,3685
1548,4844
1549,5329
1550,4846
1551,6045
1552,6154
1553,4854
1554,6380
1555,5566
1556,4599
1557,4773
1558,4748
1559,4077
1560,5564
1561,5923
1562,5975
1563,5628
1564,5149
1565,5659
1566,5444
1567,5353
1568,5839
1569,5858
1570,6177
1571,5680
1572,5598
1573,5533
1574,5253
1575,4271
1576,5988
1577,4527
1578,6650
1579,5617
1580,6103
1581,5663
1582,5124
1583,5001
1584,6016
1585,6020
1586,4739
1587,5261
1588,6601
1589,4091
1590,5141
1591,5258
1592,5470
1593,5414
1594,5246
1595,3370
1596,4992
1597,6050
1598,5755
1599,5356
1600,5184
1601,6390
1602,4929
1603,5299
1604,5120
1605,6764
1606,5948
1607,6054
1608,5154
1609,5062
1610,5630
1611,5210
1612,4491
1613,4449
1614,5399
1615,5397
1616,5601
1617,4500
1618,6137
1619,6138
1620,5780
1621,5953
1622,5360
1623,5888
1624,5245
1625,5499
1626,5976
1627,4482
1628,6016
1629,5122
1630,5657
1631,5816
1632,5502
1633,6166
1634,5753
1635,5434
1636,5869
1637,6080
1638,5268
1639,5825
1640,3347
1641,5808
1642,5024
1643,5894
1644,5187
1645,5256
1646,4909
1647,4632
1648,5460
1649,4867
1650,4933
1651,5230
1652,5921
1653,5283
1654,5188
1655,4732
1656,4700
1657,4787
1658,4290
1659,6098
1660,5305
1661,5602
1662,4251
1663,5423
1664,5290
1665,5803
1666,6005
1667,5163
1668,4240
1669,5191
1670,5361
1671,6062
1672,5362
1673,5247
1674,4691
1675,5567
1676,5421
1677,5931
1678,6001
1679,5653
1680,5773
1681,5411
1682,6054
1683,5726
1684,4431
1685,4883
1686,4171
1687,5511
1688,5760
1689,5318
1690,6258
1691,4511
1692,6401
1693,5348
1694,5757
1695,4366
1696,5769
1697,5589
1698,5594
1699,4787
1700,4710
1701,4405
1702,4173
1703,5341
1704,5429
1705,5033
1706,4772
1707,5504
1708,4994
1709,5314
1710,5757
1711,4361
1712,6188
1713,4928
1714,3760
1715,5319
1716,5122
1717,5743
1718,5419
1719,5538
1720,4724
1721,4771
1722,5502
1723,4435
1724,5479
1725,6446
1726,5604
1727,5428
1728,5033
1729,5749
1730,5030
1731,6207
1732,4670
1733,5141
1734,5815
1735,4737
1736,5477
1737,5655
1738,4597
1739,5739
1740,5603
1741,3578
1742,4391
1743,5476
1744,6198
1745,4764
1746,5889
1747,5748
1748,5116
1749,5640
1750,4826
1751,3795
1752,5051
1753,6011
1754,6083
1755,3999
1756,5800
1757,5851
1758,5785
1759,5604
1760,4697
1761,5111
1762,6946
1763,5208
1764,5602
1765,6185
1766,5456
1767,5784
1768,5765
1769,5398
1770,5145
1771,4361
1772,4467
1773,6514
1774,6043
1775,4936
1776,5377
1777,5174
1778,5445
1779,5746
1780,5297
1781,5487
1782,5713
1783,5179
1784,5192
1785,5832
1786,5878
1787,5951
1788,5416
1789,6167
1790,5644
1791,6819
1792,6173
1793,4698
1794,4949
1795,5110
1796,2089
1797,4712
1798,4373
1799,6088
1800,5963
1801,5750
1802,6089
1803,5983
1804,5486
1805,6046
1806,5383
1807,5206
1808,6001
1809,4981
1810,5906
1811,5704
1812,5193
1813,5905
1814,6014
1815,4942
1816,5972
1817,4695
1818,5505
1819,4215
1820,5659
1821,5024
1822,5981
1823,3901
1824,5152
1825,4723
1826,5418
1827,5377
1828,4934
1829,5784
1830,1363
1831,6129
1832,5662
1833,4552
1834,6028
1835,4166
1836,5593
1837,6193
1838,5893
1839,6122
1840,5084
1841,5176
1842,6564
1843,5918
1844,6427
1845,6036
1846,6069
1847,4973
1848,5932
1849,6303
1850,5996
1851,5258
1852,5501
1853,5944
1854,5242
1855,4725
1856,4207
1857,6417
1858,6125
1859,5959
1860,6003
1861,5231
1862,5183
1863,5390
1864,4744
1865,4401
1866,4394
1867,5942
1868,5834
1869,6162
1870,5888
1871,6069
1872,6678
1873,5464
1874,6302
1875,5752
1876,5903
1877,5846
1878,4495
1879,6521
1880,4193
1881,5927
1882,6092
1883,5904
1884,5878
1885,4830
1886,6012
1887,4284
1888,6259
1889,5843
1890,5897
1891,4177
1892,4250
1893,5326
1894,5469
1895,6016
1896,5252
1897,5425
1898,5967
1899,4962
1900,5571
1901,5167
1902,5023
1903,5691
1904,6465
1905,5045
1906,6056
1907,5296
1908,5714
1909,5414
1910,5858
1911,3865
1912,4855
1913,4805
1914,5983
1915,5893
1916,5917
1917,3717
1918,5866
1919,4370
1920,6038
1921,4567
1922,4831
1923,5941
1924,5664
1925,5768
1926,4788
1927,5325
1928,4514
1929,5321
1930,5357
1931,5828
1932,5458
1933,4983
1934,5665
1935,4180
1936,5996
1937,5285
1938,3687
1939,5659
1940,5068
1941,4784
1942,5903
1943,6086
1944,5199
1945,5722
1946,4550
1947,2924
1948,5943
1949,6204
1950,5980
1951,6120
1952,5425
1953,5884
1954,5107
1955,4758
1956,6213
1957,5887
1958,5773
1959,6855
1960,6522
1961,6322
1962,4408
1963,5372
1964,5494
1965,4838
1966,5670
1967,6093
1968,6047
1969,5410
1970,6029
1971,4946
1972,4413
1973,5541
1974,4474
1975,5920
1976,5955
1977,5693
1978,5603
1979,5981
1980,5567
1981,6263
1982,6206
1983,5305
1984,4811
1985,3559
1986,4785
1987,4433
1988,5695
1989,5539
1990,6414
1991,5130
1992,5674
1993,5533
1994,5476
1995,5578
1996,5417
1997,5763
1998,4797
1999,5953
2000,5991
2001,5520
2002,5582
2003,5542
2004,5418
2005,4673
2006,5691
2007,5894
2008,4056
2009,4634
2010,5678
2011,5928
2012,5870
2013,5198
2014,5774
2015,5956
2016,5934
2017,5808
2018,5071
2019,4570
2020,5015
2021,5040
2022,5119
2023,5591
2024,5814
2025,5333
2026,4836
2027,5700
2028,5251
2029,4933
2030,5727
2031,5782
2032,3924
2033,4855
2034,5465
2035,6203
2036,4807
2037,5253
2038,5747
2039,4958
2040,4378
2041,5426
2042,6037
2043,5508
2044,4740
2045,4738
2046,5956
2047,5825
2048,5796
2049,5611
2050,5939
2051,6146
2052,4759
2053,6021
2054,5054
2055,5927
2056,4793
2057,4956
2058,5223
2059,5480
2060,5879
2061,4550
2062,5685
2063,5405
2064,5809
2065,6101
2066,5321
2067,5908
2068,6304
2069,5862
2070,5711
2071,5379
2072,5925
2073,5370
2074,6632
2075,4595
2076,6509
2077,3821
2078,6638
2079,5090
2080,5412
2081,4956
2082,5113
2083,5867
2084,5912
2085,5670
2086,6259
2087,4504
2088,4846
2089,6102
2090,4957
2091,5730
2092,5872
2093,6185
2094,5237
2095,6425
2096,4892
2097,1248
2098,4336
2099,6821
2100,5861
2101,5817
2102,4987
2103,5824
2104,2704
2105,5476
2106,5921
2107,4088
2108,4645
2109,4154
2110,4998
2111,6902
2112,3907
2113,5950
2114,6402
2115,6412
2116,5940
2117,5255
2118,5996
2119,4864
2120,7327
2121,6061
2122,5610
2123,5699
2124,3623
2125,4109
2126,5399
2127,6293
2128,5485
2129,4291
2130,5310
2131,5130
2132,4267
2133,5501
2134,5337
2135,4819
2136,6212
2137,6005
2138,5160
2139,5943
2140,5811
2141,6266
2142,4753
2143,3877
2144,4346
2145,5653
2146,4492
2147,5991
2148,6286
2149,3540
2150,4467
2151,5557
2152,6138
2153,6025
2154,5829
2155,5273
2156,4888
2157,5636
2158,5232
2159,5459
2160,4388
2161,3591
2162,5579
2163,5128
2164,6091
2165,4493
2166,6445
2167,4830
2168,4835
2169,5908
2170,6269
2171,5084
2172,5560
2173,4371
2174,6690
2175,5227
2176,3422
2177,6711
2178,5878
2179,4173
2180,6234
2181,5898
2182,4760
2183,5139
2184,5958
2185,5707
2186,4576
2187,6039
2188,3859
2189,5997
2190,4935
2191,3665
2192,5122
2193,5797
2194,5552
2195,5972
2196,5268
2197,6323
2198,5631
2199,4735
2200,5752
2201,4666
2202,5676
2203,5387
2204,4915
2205,5180
2206,5587
2207,4246
2208,6334
2209,6092
2210,5521
2211,6339
2212,4571
2213,4989
2214,5559
2215,5430
2216,4663
2217,5920
2218,4792
2219,4433
2220,5390
2221,5797
2222,5012
2223,5917
2224,5448
2225,5084
2226,4987
2227,4951
2228,4240
2229,5908
2230,5907
2231,5014
2232,5207
2233,5758
2234,6027
2235,5638
2236,5343
2237,4780
2238,6163
2239,4683
2240,5754
2241,5893
2242,5183
2243,5535
2244,5849
2245,4285
2246,5040
2247,5800
2248,6305
2249,6060
2250,4776
2251,5008
2252,5139
2253,4745
2254,5400
2255,5810
2256,5328
2257,5407
2258,6610
2259,5860
2260,5669
2261,5925
2262,6303
2263,3631
2264,6139
2265,5058
2266,5302
2267,5294
2268,5840
2269,4753
2270,5699
2271,5344
2272,4922
2273,5902
2274,5110
2275,5566
2276,5228
2277,5684
2278,5742
2279,4380
2280,5284
2281,5368
2282,7254
2283,4999
2284,5620
2285,5429
2286,4387
2287,6183
2288,5744
2289,5401
2290,5121
2291,4198
2292,5142
2293,5342
2294,5213
2295,5714
2296,5220
2297,4583
2298,6288
2299,5167
2300,5812
2301,6123
2302,5050
2303,4624
2304,4139
2305,5867
2306,4196
2307,4183
2308,5810
2309,5878
2310,3685
2311,6129
2312,5403
2313,3829
2314,5996
2315,5029
2316,5416
2317,5410
2318,3464
2319,4883
2320,5659
2321,6075
2322,5280
2323,5469
2324,4527
2325,5513
2326,5509
2327,5051
2328,5754
2329,4292
2330,5026
2331,5667
2332,6083
2333,5887
2334,5089
2335,5700
2336,5427
2337,5619
2338,3614
2339,3968
2340,4954
2341,4962
2342,5351
2343,5085
2344,4793
2345,6325
2346,4738
2347,6146
2348,5590
2349,4581
2350,3842
2351,5882
2352,4649
2353,5234
2354,5429
2355,6998
2356,5388
2357,5539
2358,6700
2359,5724
2360,5267
2361,6213
2362,5867
2363,5008
2364,5597
2365,4449
2366,5453
2367,4860
2368,5463
2369,5595
2370,5414
2371,5836
2372,4064
2373,4777
2374,4709
2375,5844
2376,6768
2377,7178
2378,5844
2379,6006
2380,5809
2381,4281
2382,3742
2383,5543
2384,5739
2385,4223
2386,6021
2387,4116
2388,4640
2389,5485
2390,5261
2391,6763
2392,4008
2393,6159
2394,4881
2395,5942
2396,5318
2397,5321
2398,4840
2399,6309
2400,5451
2401,5180
2402,4538
2403,4176
2404,4855
2405,5871
2406,6536
2407,5923
2408,5444
2409,5254
2410,6272
2411,6215
2412,6169
2413,5360
2414,4500
2415,6195
2416,6652
2417,5739
2418,5362
2419,6079
2420,5906
2421,5174
2422,5387
2423,4309
2424,4290
2425,5705
2426,5293
2427,4856
2428,5319
2429,5239
2430,4707
2431,4937
2432,4003
2433,3299
2434,4620
2435,4547
2436,5560
2437,4179
2438,4986
2439,5536
2440,4578
2441,4582
2442,5170
2443,5918
2444,6042
2445,6311
2446,4612
2447,5383
2448,4162
2449,4792
2450,6036
2451,5143
2452,5561
2453,5090
2454,5320
2455,5888
2456,5837
2457,5878
2458,5795
2459,5919
2460,5254
2461,5604
2462,5100
2463,3768
2464,5950
2465,4025
2466,5772
2467,5174
2468,3955
2469,4796
2470,5321
2471,5414
2472,5970
2473,5763
2474,5383
2475,5824
2476,5544
2477,5304
2478,5334
2479,4011
2480,5174
2481,5407
2482,5617
2483,5523
2484,6220
2485,5342
2486,5409
2487,5874
2488,5862
2489,6087
2490,5678
2491,5896
2492,4781
2493,5258
2494,5734
