Time (sec), TPS (ops/sec)
470,9817
471,9763
472,9758
473,9710
474,9939
475,9645
476,9734
477,9830
478,9678
479,9478
480,9282
481,9603
482,9642
483,9623
484,9567
485,9638
486,9608
487,9220
488,9717
489,9490
490,9572
491,9344
492,9545
493,9584
494,9606
495,9551
496,9676
497,9710
498,9765
499,9826
500,9758
501,9735
502,9846
503,9504
504,9352
505,9701
506,9393
507,9549
508,9909
509,9914
510,9987
511,9545
512,9681
513,9975
514,9939
515,9851
516,9728
517,9391
518,9269
519,9235
520,9030
521,9521
522,9475
523,9879
524,9893
525,9607
526,9813
527,9809
528,9890
529,9618
530,9309
531,9780
532,9688
533,9841
534,9851
535,9891
536,9732
537,9493
538,9954
539,9543
540,9804
541,9767
542,9686
543,9822
544,9680
545,9855
546,9880
547,9810
548,9539
549,9655
550,9889
551,9776
552,9536
553,9602
554,9927
555,9919
556,9847
557,9223
558,9161
559,9330
560,9193
561,9805
562,9812
563,9924
564,9919
565,9863
566,9804
567,9358
568,9354
569,9402
570,9642
571,9859
572,9732
573,9937
574,9897
575,9415
576,9892
577,9730
578,9646
579,9536
580,9632
581,9794
582,9589
583,9471
584,9425
585,9894
586,9857
587,9393
588,9149
589,9314
590,9303
591,9661
592,9456
593,9922
594,9809
595,9001
596,9787
597,9538
598,9442
599,9832
600,9918
601,9698
602,9631
603,9758
604,9977
605,9805
606,9549
607,9590
608,9652
609,9734
610,9820
611,9589
612,9663
613,9732
614,9672
615,9625
616,9707
617,9372
618,9685
619,9685
620,9782
621,9595
622,9631
623,9647
624,9562
625,9786
626,9747
627,9671
628,9670
629,9789
630,9733
631,9661
632,9696
633,9855
634,9688
635,9625
636,9649
637,9771
638,9716
639,9766
640,9710
641,9334
642,9592
643,9379
644,9694
645,9552
646,9550
647,9601
648,9527
649,9584
650,9659
651,9533
652,9497
653,9810
654,9647
655,9735
656,9628
657,9753
658,9844
659,9763
660,9968
661,9761
662,9546
663,9752
664,9338
665,9448
666,9926
667,9835
668,9894
669,9907
670,9473
671,9541
672,9684
673,9882
674,9956
675,9879
676,9778
677,9568
678,9877
679,9917
680,10050
681,9728
682,9670
683,9343
684,9478
685,9994
686,9551
687,9500
688,9308
689,9832
690,9952
691,9471
692,9164
693,9545
694,10001
695,10026
696,9859
697,9306
698,9303
699,9704
700,9908
701,9688
702,9814
703,9807
704,9954
705,9734
706,9682
707,9560
708,9417
709,9307
710,9455
711,9594
712,9954
713,9518
714,9745
715,9855
716,9803
717,9770
718,9874
719,9839
720,9975
721,9795
722,9556
723,9655
724,9400
725,9872
726,9739
727,9515
728,9260
729,9924
730,9588
731,9670
732,9319
733,9673
734,9897
735,10064
736,9698
737,9367
738,9908
739,9828
740,9842
741,9630
742,9576
743,9565
744,9807
745,9408
746,9241
747,9428
748,9810
749,9389
750,9955
751,9753
752,9420
753,9739
754,9568
755,9724
756,9682
757,9640
758,9378
759,9524
760,10014
761,9694
762,9565
763,9383
764,9283
765,9653
766,9596
767,9449
768,9496
769,9590
770,9799
771,9824
772,9874
773,9967
774,9815
775,9687
776,9583
777,9228
778,9501
779,9622
780,9401
781,9405
782,9659
783,9637
784,9232
785,9521
786,9619
787,9534
788,9499
789,9603
790,9542
791,9506
792,9302
793,9451
794,9694
795,9703
796,9700
797,9914
798,9803
799,9910
800,9765
801,9637
802,9489
803,9845
804,9897
805,9728
806,9512
807,9537
808,9527
809,9803
810,9487
811,9636
812,9618
813,9275
814,9684
815,9750
816,9912
817,9852
818,9143
819,9815
820,9764
821,9533
822,9946
823,9783
824,9267
825,9254
826,9387
827,9696
828,9329
829,9308
830,9976
831,9708
832,9596
833,10048
834,9680
835,9794
836,9870
837,9425
838,9502
839,9785
840,9772
841,9905
842,9862
843,9970
844,9946
845,9758
846,9637
847,9686
848,9548
849,9578
850,9678
851,9297
852,9757
853,9629
854,9573
855,9744
856,9494
857,9657
858,9525
859,9730
860,9737
861,9538
862,9710
863,9609
864,9769
865,9313
866,9737
867,9686
868,9719
869,9513
870,9867
871,9731
872,9726
873,9521
874,9598
875,9539
876,9684
877,9646
878,9770
879,9629
880,9670
881,9096
882,9438
883,9691
884,9667
885,9683
886,9583
887,9674
888,9642
889,9667
890,9588
891,9640
892,9371
893,9483
894,9740
895,9765
896,9642
897,9460
898,9629
899,9596
900,9523
901,9654
902,9461
903,9478
904,9565
905,9523
906,9654
907,9459
908,9606
909,9584
910,9415
911,9501
912,9497
913,9573
914,9625
915,9736
916,9671
917,9771
918,9559
919,9454
920,9882
921,9748
922,9116
923,9300
924,9541
925,9939
926,9628
927,10006
928,9388
929,9254
930,9708
931,9469
932,9576
933,9918
934,9455
935,9262
936,9591
937,9905
938,9894
939,9995
940,9871
941,9807
942,9893
943,9639
944,9288
945,9905
946,9791
947,9906
948,9960
949,9942
950,9240
951,9633
952,9385
953,9108
954,9862
955,9984
956,9677
957,9521
958,9989
959,9667
960,9355
961,9298
962,9136
963,9407
964,9835
965,9756
966,9524
967,9277
968,10004
969,9922
970,10016
971,9729
972,9636
973,9393
974,9306
975,9377
976,9588
977,9175
978,9998
979,9906
980,9866
981,9710
982,9920
983,9887
984,10027
985,9885
986,9544
987,9673
988,9989
989,9451
990,9951
991,9760
992,9391
993,9553
994,9513
995,10004
996,9501
997,9843
998,9620
999,9387
1000,9706
1001,9361
1002,9918
1003,9928
1004,9408
1005,9409
1006,9634
1007,9768
1008,9725
1009,9661
1010,9962
1011,9354
1012,9738
1013,9832
1014,9407
1015,9971
1016,9870
1017,9905
1018,9934
1019,9792
1020,9809
1021,9600
1022,9795
1023,9862
1024,9976
1025,9927
1026,9916
1027,9887
1028,9671
1029,9310
1030,9163
1031,9529
1032,9401
1033,9911
1034,9910
1035,9889
1036,9567
1037,9420
1038,9602
1039,9714
1040,9781
1041,9391
1042,9679
1043,9399
1044,9672
1045,9916
1046,9844
1047,9915
1048,9889
1049,9859
1050,9763
1051,9663
1052,9176
1053,9310
1054,9442
1055,9974
1056,9772
1057,9312
1058,9984
1059,9964
1060,9957
1061,9722
1062,9903
1063,9866
1064,9818
1065,9998
1066,9524
1067,9273
1068,9490
1069,9875
1070,9984
1071,9742
1072,9725
1073,9898
1074,9836
1075,9539
1076,9733
1077,9373
1078,9352
1079,9499
1080,10014
1081,9585
1082,9506
1083,9484
1084,9977
1085,9600
1086,9552
1087,9739
1088,9696
1089,10116
1090,9240
1091,9123
1092,9374
1093,9486
1094,9664
1095,9320
1096,9577
1097,9624
1098,9713
1099,9911
1100,9668
1101,9967
1102,9826
1103,9749
1104,9205
1105,9623
1106,9917
1107,9805
1108,9878
1109,9788
1110,9859
1111,9797
1112,9805
1113,9674
1114,9715
1115,9752
1116,9407
1117,9661
1118,9666
1119,9729
1120,9598
1121,9712
1122,9590
1123,9495
1124,9733
1125,9680
1126,9412
1127,9529
1128,9495
1129,9779
1130,9758
1131,9649
1132,9542
1133,9492
1134,9718
1135,9662
1136,9690
1137,9814
1138,9708
1139,9671
1140,9671
1141,9699
1142,9610
1143,9643
1144,9707
1145,9586
1146,9510
1147,9151
1148,9557
1149,9219
1150,9467
1151,9106
1152,9757
1153,9706
1154,9607
1155,9604
1156,9631
1157,9690
1158,9542
1159,9285
1160,9515
1161,9544
1162,9800
1163,9753
1164,9695
1165,9745
1166,9717
1167,9552
1168,9603
1169,9568
1170,9748
1171,9414
1172,9858
1173,9862
1174,9939
1175,9942
1176,9726
1177,9958
1178,9859
1179,9947
1180,9879
1181,9828
1182,9548
1183,9973
1184,9926
1185,9802
1186,9915
1187,9801
1188,9947
1189,9664
1190,9929
1191,9817
1192,9854
1193,9977
1194,9797
1195,9988
1196,9474
1197,9963
1198,9507
1199,9453
1200,10009
1201,9574
1202,9449
1203,9870
1204,9831
1205,9560
1206,9918
1207,9994
1208,9407
1209,9961
1210,10015
1211,9660
1212,9673
1213,9452
1214,10055
1215,9724
1216,9753
1217,9790
1218,10018
1219,9940
1220,9154
1221,9403
1222,9538
1223,9568
1224,9951
1225,9764
1226,9390
1227,9432
1228,9969
1229,9557
1230,9579
1231,9720
1232,9369
1233,9981
1234,9844
1235,9818
1236,9545
1237,10043
1238,10022
1239,9843
1240,9354
1241,9546
1242,9289
1243,9856
1244,9790
1245,9724
1246,9331
1247,9417
1248,9399
1249,9736
1250,9857
1251,9821
1252,9999
1253,9451
1254,9343
1255,9231
1256,9545
1257,9496
1258,9223
1259,9791
1260,9811
1261,9700
1262,9951
1263,9949
1264,9881
1265,9766
1266,9513
1267,9431
1268,9644
1269,9624
1270,9678
1271,9525
1272,9736
1273,9986
1274,9504
1275,9928
1276,9663
1277,9920
1278,9944
1279,9961
1280,9542
1281,9474
1282,9729
1283,9854
1284,9885
1285,9847
1286,9383
1287,9884
1288,9992
1289,9409
1290,9072
1291,9768
1292,9972
1293,9842
1294,9835
1295,9256
1296,9891
1297,9891
1298,9798
1299,9876
1300,9846
1301,9760
1302,9869
1303,9965
1304,9987
1305,9929
1306,9608
1307,9467
1308,9958
1309,9853
1310,9295
1311,9600
1312,9177
1313,9191
1314,9528
1315,9877
1316,9514
1317,9864
1318,9913
1319,9897
1320,9808
1321,9886
1322,9820
1323,10029
1324,9981
1325,9925
1326,9484
1327,9426
1328,9597
1329,9664
1330,9819
1331,9951
1332,9763
1333,9353
1334,9175
1335,9819
1336,9625
1337,9917
1338,9821
1339,9339
1340,9156
1341,9627
1342,9529
1343,9400
1344,9937
1345,9858
1346,9518
1347,9533
1348,9242
1349,9984
1350,9910
1351,9929
1352,9972
1353,10058
1354,9976
1355,9889
1356,9483
1357,9602
1358,9726
1359,9780
1360,9691
1361,9657
1362,9731
1363,9641
1364,9783
1365,9673
1366,9637
1367,9664
1368,9713
1369,9679
1370,9664
1371,9555
1372,9381
1373,9507
1374,9724
1375,9612
1376,9769
1377,9691
1378,9723
1379,9635
1380,9742
1381,9508
1382,9727
1383,9707
1384,9731
1385,9670
1386,9792
1387,9651
1388,9545
1389,9731
1390,9194
1391,9377
1392,9588
1393,9764
1394,9611
1395,9681
1396,9572
1397,9554
1398,9375
1399,9677
1400,9634
1401,9642
1402,9647
1403,9690
1404,9694
1405,9657
1406,9688
1407,9482
1408,9607
1409,9547
1410,9547
1411,9502
1412,9758
1413,9851
1414,9865
1415,9921
1416,9226
1417,9362
1418,9996
1419,9952
1420,9863
1421,9424
1422,9330
1423,9978
1424,9952
1425,9712
1426,9939
1427,9270
1428,9546
1429,9931
1430,9219
1431,9549
1432,9343
1433,9447
1434,9250
1435,9566
1436,9797
1437,10053
1438,9822
1439,9647
1440,9856
1441,9420
1442,9912
1443,10031
1444,10047
1445,9860
1446,9399
1447,9486
1448,9753
1449,9278
1450,9497
1451,9499
1452,9784
1453,9770
1454,9228
1455,9697
1456,9618
1457,9804
1458,9932
1459,9935
1460,9549
1461,9404
1462,9866
1463,9940
1464,9610
1465,9576
1466,9382
1467,9933
1468,9782
1469,9343
1470,9830
1471,9604
1472,9337
1473,9460
1474,9932
1475,9309
1476,9289
1477,9819
1478,9721
1479,9240
1480,9346
1481,9651
1482,9689
1483,9882
1484,9804
1485,9408
1486,9471
1487,9691
1488,9881
1489,9759
1490,9893
1491,9267
1492,9942
1493,9852
1494,9793
1495,9463
1496,9703
1497,9393
1498,9665
1499,9889
1500,9900
1501,9928
1502,9888
1503,9947
1504,9959
1505,9663
1506,9360
1507,9255
1508,9895
1509,9946
1510,9299
1511,9462
1512,9956
1513,9851
1514,9605
1515,9763
1516,9795
1517,9905
1518,9933
1519,9816
1520,9297
1521,9639
1522,9127
1523,9496
1524,9979
1525,9504
1526,9512
1527,9836
1528,9910
1529,9926
1530,9779
1531,9342
1532,9398
1533,9646
1534,9972
1535,9794
1536,9262
1537,9416
1538,9359
1539,9553
1540,9703
1541,9737
1542,9927
1543,9844
1544,9322
1545,9514
1546,9692
1547,9228
1548,9562
1549,9339
1550,9570
1551,9523
1552,9831
1553,10039
1554,9883
1555,9680
1556,9716
1557,9937
1558,9698
1559,9355
1560,9442
1561,9558
1562,9937
1563,9865
1564,9496
1565,9208
1566,9421
1567,9861
1568,9893
1569,9592
1570,9544
1571,9637
1572,9356
1573,9347
1574,9472
1575,9833
1576,9648
1577,9603
1578,9914
1579,9569
1580,9891
1581,9361
1582,9608
1583,9261
1584,9648
1585,9833
1586,9690
1587,9398
1588,10015
1589,9540
1590,9487
1591,9867
1592,9705
1593,9981
1594,9779
1595,9794
1596,9072
1597,9283
1598,9884
1599,9770
1600,9676
1601,9474
1602,9584
1603,9568
1604,9542
1605,9480
1606,9676
1607,9753
1608,9659
1609,9776
1610,9662
1611,9431
1612,9758
1613,9723
1614,9694
1615,9686
1616,9732
1617,9745
1618,9662
1619,9677
1620,9719
1621,9501
1622,9538
1623,9771
1624,9736
1625,9741
1626,9700
1627,9784
1628,9774
1629,9719
1630,9306
1631,9353
1632,9779
1633,9703
1634,9745
1635,9677
1636,9717
1637,9768
1638,9737
1639,9587
1640,9759
1641,9595
1642,9296
1643,9481
1644,9771
1645,9812
1646,9579
1647,9626
1648,9753
1649,9829
1650,9889
1651,9881
1652,9861
1653,9664
1654,9800
1655,9709
1656,9122
1657,9780
1658,9759
1659,9399
1660,9352
1661,9679
1662,9876
1663,9852
1664,9909
1665,9663
1666,9724
1667,9936
1668,10055
1669,9977
1670,9828
1671,9934
1672,9854
1673,9926
1674,9423
1675,9605
1676,9813
1677,9319
1678,9600
1679,9221
1680,9497
1681,9349
1682,10006
1683,9904
1684,9873
1685,9514
1686,9557
1687,9078
1688,9555
1689,9720
1690,9298
1691,9373
1692,9937
1693,9793
1694,9660
1695,9919
1696,9891
1697,10029
1698,9922
1699,10010
1700,9787
1701,9910
1702,9703
1703,9822
1704,9516
1705,9468
1706,9721
1707,9433
1708,9901
1709,9783
1710,9651
1711,9816
1712,9372
1713,9747
1714,9794
1715,9431
1716,9658
1717,9960
1718,9964
1719,9479
1720,9686
1721,10001
1722,10031
1723,9919
1724,9787
1725,9787
1726,9880
1727,9720
1728,9531
1729,9928
1730,9878
1731,9690
1732,9927
1733,9893
1734,9926
1735,9735
1736,9544
1737,9959
1738,9911
1739,9887
1740,9820
1741,9929
1742,9942
1743,9648
1744,9700
1745,9755
1746,9367
1747,9903
1748,9954
1749,9952
1750,9826
1751,9843
1752,9939
1753,10001
1754,9779
1755,9655
1756,9848
1757,9855
1758,9843
1759,9898
1760,9532
1761,9613
1762,9641
1763,9624
1764,9588
1765,9718
1766,9838
1767,9921
1768,10035
1769,9876
1770,9395
1771,9603
1772,9603
1773,9763
1774,9451
1775,9670
1776,9271
1777,9336
1778,9811
1779,9255
1780,9552
1781,9564
1782,9984
1783,9967
1784,9515
1785,9598
1786,9950
1787,9812
1788,9512
1789,9097
1790,9636
1791,9747
1792,10022
1793,9812
1794,9274
1795,9638
1796,9882
1797,9805
1798,9514
1799,9973
1800,9722
1801,9118
1802,9322
1803,9793
1804,9437
1805,9620
1806,8905
1807,9866
1808,9927
1809,9985
1810,9421
1811,9514
1812,9937
1813,9431
1814,9406
1815,9489
1816,9669
1817,9886
1818,9914
1819,9777
1820,9883
1821,9624
1822,9916
1823,9905
1824,9799
1825,9598
1826,9537
1827,9211
1828,9345
1829,9647
1830,9770
1831,9716
1832,9220
1833,9942
1834,9629
1835,9520
1836,9793
1837,9634
1838,9766
1839,9921
1840,9514
1841,9351
1842,10037
1843,9652
1844,9636
1845,9382
1846,9681
1847,9749
1848,9553
1849,9626
1850,9596
1851,9769
1852,9734
1853,9819
1854,9669
1855,9646
1856,9628
1857,9715
1858,9787
1859,9709
1860,9537
1861,9563
1862,9583
1863,9606
1864,9737
1865,9580
1866,9448
1867,9426
1868,9548
1869,9736
1870,9448
1871,9643
1872,9706
1873,9717
1874,9541
1875,9717
1876,9682
1877,9766
1878,9668
1879,9505
1880,9624
1881,9725
1882,9695
1883,9721
1884,9786
1885,9512
1886,9795
1887,9805
1888,9775
1889,9748
1890,9614
1891,9627
1892,9380
1893,9527
1894,9463
1895,9538
1896,9680
1897,9682
1898,9802
1899,9893
1900,9628
1901,9710
1902,9680
1903,9641
1904,9765
1905,9659
1906,9698
1907,9665
1908,9853
1909,9946
1910,9634
1911,9314
1912,9308
1913,9402
1914,9879
1915,9695
1916,9535
1917,9869
1918,9972
1919,9753
1920,9507
1921,9229
1922,9196
1923,10027
1924,9476
1925,9167
1926,9790
1927,9944
1928,9855
1929,9666
1930,9484
1931,9426
1932,9530
1933,9338
1934,9748
1935,9564
1936,9572
1937,9526
1938,9920
1939,9783
1940,9450
1941,9745
1942,9581
1943,9544
1944,9723
1945,9536
1946,9558
1947,9218
1948,9952
1949,10003
1950,9813
1951,10026
1952,9963
1953,9764
1954,9858
1955,9826
1956,9920
1957,9845
1958,10045
1959,9966
1960,9679
1961,9581
1962,9633
1963,9383
1964,9364
1965,9758
1966,9727
1967,9477
1968,9805
1969,9137
1970,9694
1971,9810
1972,9866
1973,9930
1974,10010
1975,9634
1976,9930
1977,9827
1978,9928
1979,9570
1980,9536
1981,9248
1982,9258
1983,9313
1984,9164
1985,9708
1986,10008
1987,9966
1988,9905
1989,9819
1990,9519
1991,9259
1992,9344
1993,9941
1994,9941
1995,9584
1996,9871
1997,9966
1998,9589
1999,9892
2000,9584
2001,9760
2002,9923
2003,9903
2004,9937
2005,9665
2006,9516
2007,9329
2008,9905
2009,9951
2010,9740
2011,9873
2012,9868
2013,9442
2014,9840
2015,9565
2016,9605
2017,9313
2018,9253
2019,9918
2020,9607
2021,9734
2022,10009
2023,9617
2024,9808
2025,9413
2026,9986
2027,9712
2028,9678
2029,9975
2030,9837
2031,9957
2032,9836
2033,9342
2034,9715
2035,9985
2036,9788
2037,9385
2038,9812
2039,9502
2040,9719
2041,9555
2042,9304
2043,9414
2044,9375
2045,9639
2046,9896
2047,9786
2048,9939
2049,9820
2050,9475
2051,9647
2052,9802
2053,9457
2054,9428
2055,9855
2056,9943
2057,9958
2058,9464
2059,9558
2060,9553
2061,8955
2062,9844
2063,9539
2064,9487
2065,9676
2066,9907
2067,9770
2068,9912
2069,9995
2070,9669
2071,9167
2072,9548
2073,9420
2074,9903
2075,9535
2076,9876
2077,9914
2078,9500
2079,9476
2080,9527
2081,9490
2082,9993
2083,9782
2084,9828
2085,9612
2086,9500
2087,9967
2088,9247
2089,10149
2090,9674
2091,9906
2092,9757
2093,9841
2094,9664
2095,9610
2096,9499
2097,9728
2098,9507
2099,9581
2100,9568
2101,9784
2102,9720
2103,9860
2104,9720
2105,9676
2106,9697
2107,9777
2108,9705
2109,9766
2110,9589
2111,9790
2112,9810
2113,9769
2114,9821
2115,9626
2116,9622
2117,9767
2118,9748
2119,9796
2120,9548
2121,9700
2122,9736
2123,9714
2124,9728
2125,9683
2126,9673
2127,9824
2128,9766
2129,9829
2130,9562
2131,9719
2132,9683
2133,9576
2134,9759
2135,9669
2136,9669
2137,9789
2138,9743
2139,9378
2140,9465
2141,9411
2142,9589
2143,9711
2144,9549
2145,9620
2146,9524
2147,9734
2148,9534
2149,9499
2150,9577
2151,9590
2152,9964
2153,9886
2154,9592
2155,9339
2156,9968
2157,9624
2158,9971
2159,9885
2160,9752
2161,9803
2162,9881
2163,9792
2164,9744
2165,9862
2166,9801
2167,9726
2168,9907
2169,9766
2170,9660
2171,9988
2172,9897
2173,9421
2174,9904
2175,9740
2176,9947
2177,9733
2178,9741
2179,9944
2180,9619
2181,9579
2182,9749
2183,9432
2184,9444
2185,9538
2186,9510
2187,9532
2188,9853
2189,9995
2190,9719
2191,9326
2192,9398
2193,9929
2194,9877
2195,9628
2196,9435
2197,9542
2198,9667
2199,9702
2200,9592
2201,9709
2202,9931
2203,10019
2204,9819
2205,9708
2206,10003
2207,9448
2208,9892
2209,9972
2210,9376
2211,9728
2212,9873
2213,9484
2214,9260
2215,9849
2216,9403
2217,9557
2218,9886
2219,9921
2220,9555
2221,9425
2222,9382
2223,9396
2224,9341
2225,9784
2226,9465
2227,9833
2228,9956
2229,9990
2230,9903
2231,9926
2232,9405
2233,9427
2234,9367
2235,9818
2236,9694
2237,9782
2238,10142
2239,10096
2240,9543
2241,9938
2242,9795
2243,9935
2244,9387
2245,9939
2246,10002
2247,9969
2248,9744
2249,9941
2250,9676
2251,9344
2252,9729
2253,9858
2254,9738
2255,9902
2256,9892
2257,9633
2258,9858
2259,9763
2260,9545
2261,9333
2262,9218
2263,9464
2264,9834
2265,9652
2266,9850
2267,9971
2268,9985
2269,9852
2270,9552
2271,9989
2272,10052
2273,10006
2274,9832
2275,9031
2276,9637
2277,9829
2278,10067
2279,9908
2280,9754
2281,9423
2282,9888
2283,9957
2284,9683
2285,9205
2286,9989
2287,9997
2288,9972
2289,9901
2290,9791
2291,9902
2292,9931
2293,9469
2294,9672
2295,9584
2296,9966
2297,9975
2298,9925
2299,9973
2300,9565
2301,9307
2302,9633
2303,10038
2304,9693
2305,9541
2306,9876
2307,9946
2308,9989
2309,9792
2310,9503
2311,10012
2312,9943
2313,9539
2314,9952
2315,9407
2316,9572
2317,9422
2318,9581
2319,9406
2320,9947
2321,9775
2322,9912
2323,9690
2324,9604
2325,9598
2326,9598
2327,9541
2328,9515
2329,9479
2330,9511
2331,9691
2332,9969
2333,9854
2334,9812
2335,9797
2336,9799
2337,9822
2338,9820
2339,9715
2340,9570
2341,9607
2342,9703
2343,9772
2344,9591
2345,9707
2346,9669
2347,9690
2348,9577
2349,9564
2350,9762
2351,9819
2352,9778
2353,9780
2354,9623
2355,9210
2356,9662
2357,9638
2358,9804
2359,9734
2360,9367
2361,9618
2362,9820
2363,9868
2364,9986
2365,9719
2366,9775
2367,9759
2368,9618
2369,9739
2370,9787
2371,9714
2372,9783
2373,9971
2374,9831
2375,9701
2376,9518
2377,9628
2378,9541
2379,9248
2380,9579
2381,9613
2382,9558
2383,9461
2384,9601
2385,9550
2386,9595
2387,9602
2388,9517
2389,9600
2390,9554
2391,9471
2392,9523
2393,9782
2394,9749
2395,9402
2396,9769
2397,9538
2398,9495
2399,9373
2400,9627
2401,9586
2402,9530
2403,9403
2404,9546
2405,9885
2406,9794
2407,9702
2408,9776
2409,9656
2410,9765
2411,9676
2412,9812
2413,9904
2414,9684
2415,9944
2416,10013
2417,9891
2418,9893
2419,9919
2420,9362
2421,9939
2422,9916
2423,9431
2424,9719
2425,9972
2426,9831
2427,9580
2428,9870
2429,10000
2430,9792
2431,9374
2432,9827
2433,9749
2434,9735
2435,9267
2436,9666
2437,9357
2438,9873
2439,9738
2440,9306
2441,9433
2442,9400
2443,9703
2444,9603
2445,9883
2446,9584
2447,9721
2448,9849
2449,9887
2450,9700
2451,9867
2452,10049
2453,9813
2454,9621
2455,9536
2456,9658
2457,9974
2458,9896
2459,9667
2460,9498
2461,9831
2462,10031
2463,9884
2464,9949
2465,9841
2466,9737
2467,9539
2468,9643
2469,9676
2470,9840
2471,9594
2472,9516
2473,9224
2474,9600
2475,9710
2476,9894
2477,9940
2478,9951
2479,9743
2480,9872
2481,9826
2482,9885
2483,9927
2484,9698
2485,9897
2486,9939
2487,9848
2488,9925
2489,9872
2490,9791
2491,9822
2492,10008
2493,10009
2494,9788
