Time (sec), Avg. Response Time (us), Standard deviation (us)
1171,6804.0,2237.84
1172,6520.0,828.55
1173,6492.0,879.52
1174,6437.0,778.59
1175,6436.0,774.4
1176,6564.0,1206.56
1177,6447.0,853.75
1178,6488.0,815.2
1179,6440.0,764.82
1180,6474.0,1312.16
1181,6546.0,850.66
1182,6698.0,1889.39
1183,6424.0,778.99
1184,6446.0,837.18
1185,6532.0,1357.48
1186,6449.0,840.07
1187,6534.0,1498.46
1188,6460.0,855.98
1189,6619.0,1661.75
1190,6445.0,796.42
1191,6552.0,1519.45
1192,6504.0,1153.64
1193,6434.0,806.64
1194,6530.0,827.28
1195,6408.0,806.21
1196,6789.0,1885.36
1197,6440.0,791.22
1198,6728.0,2032.16
1199,6773.0,1802.22
1200,6396.0,852.96
1201,6685.0,1581.53
1202,6795.0,2028.47
1203,6483.0,1181.24
1204,6505.0,1391.84
1205,6714.0,1847.85
1206,6481.0,822.77
1207,6395.0,831.89
1208,6805.0,2056.86
1209,6458.0,1062.99
1210,6404.0,949.66
1211,6641.0,1506.89
1212,6610.0,1463.35
1213,6775.0,1741.16
1214,6393.0,783.96
1215,6575.0,1513.58
1216,6564.0,1252.18
1217,6535.0,930.09
1218,6399.0,844.53
1219,6432.0,1151.52
1220,6995.0,2498.71
1221,6808.0,2420.41
1222,6711.0,2245.47
1223,6694.0,1785.24
1224,6435.0,783.37
1225,6545.0,1006.87
1226,6818.0,2243.77
1227,6786.0,2144.8
1228,6413.0,948.45
1229,6701.0,2094.17
1230,6680.0,1786.14
1231,6580.0,1116.41
1232,6832.0,2115.23
1233,6418.0,842.61
1234,6497.0,1376.9
1235,6521.0,806.36
1236,6701.0,1624.04
1237,6396.0,803.12
1238,6382.0,765.15
1239,6503.0,1328.38
1240,6838.0,1971.11
1241,6703.0,2009.29
1242,6896.0,2382.68
1243,6489.0,822.84
1244,6538.0,838.04
1245,6583.0,989.47
1246,6857.0,2007.53
1247,6799.0,2287.91
1248,6806.0,2245.78
1249,6575.0,1112.73
1250,6490.0,859.86
1251,6531.0,1010.02
1252,6405.0,795.34
1253,6766.0,2112.09
1254,6848.0,2322.71
1255,6928.0,2475.28
1256,6702.0,2392.82
1257,6749.0,1957.09
1258,6952.0,2469.93
1259,6568.0,1343.83
1260,6530.0,940.1
1261,6597.0,2038.51
1262,6464.0,804.41
1263,6430.0,830.19
1264,6475.0,773.97
1265,6552.0,954.75
1266,6733.0,1998.91
1267,6840.0,2048.66
1268,6669.0,1901.34
1269,6642.0,1402.77
1270,6616.0,1360.09
1271,6714.0,2637.13
1272,6578.0,1286.27
1273,6413.0,830.19
1274,6737.0,1960.55
1275,6453.0,780.51
1276,6631.0,1369.9
1277,6456.0,822.03
1278,6433.0,795.39
1279,6420.0,822.15
1280,6704.0,2019.86
1281,6759.0,2119.33
1282,6583.0,1197.58
1283,6500.0,1342.9
1284,6479.0,788.89
1285,6494.0,830.75
1286,6827.0,2089.33
1287,6468.0,793.84
1288,6407.0,766.61
1289,6794.0,2139.76
1290,7051.0,2549.12
1291,6555.0,948.12
1292,6421.0,806.17
1293,6505.0,821.2
1294,6497.0,1426.61
1295,6918.0,2224.55
1296,6487.0,921.01
1297,6467.0,810.19
1298,6529.0,832.88
1299,6485.0,816.17
1300,6514.0,759.77
1301,6558.0,843.13
1302,6501.0,853.82
1303,6439.0,766.7
1304,6413.0,816.25
1305,6442.0,805.87
1306,6664.0,1757.39
1307,6764.0,1851.99
1308,6453.0,838.71
1309,6520.0,1351.8
1310,6901.0,2269.6
1311,6663.0,1785.25
1312,6978.0,2543.16
1313,6967.0,2484.66
1314,6718.0,1692.71
1315,6480.0,1131.46
1316,6726.0,2038.9
1317,6483.0,1345.44
1318,6462.0,850.1
1319,6461.0,801.62
1320,6537.0,828.49
1321,6470.0,804.02
1322,6513.0,792.75
1323,6378.0,827.7
1324,6430.0,773.05
1325,6461.0,792.29
1326,6763.0,2057.07
1327,6773.0,2259.24
1328,6700.0,1781.42
1329,6640.0,1491.62
1330,6550.0,921.06
1331,6441.0,833.75
1332,6549.0,1563.41
1333,6846.0,2429.68
1334,6974.0,2474.46
1335,6542.0,1366.81
1336,6645.0,1246.46
1337,6452.0,738.67
1338,6511.0,1273.9
1339,6849.0,2374.97
1340,7002.0,2470.62
1341,6670.0,1501.78
1342,6715.0,1933.08
1343,6839.0,2088.5
1344,6445.0,835.77
1345,6490.0,808.22
1346,6717.0,1925.38
1347,6719.0,1963.68
1348,6922.0,2239.53
1349,6410.0,836.07
1350,6455.0,807.88
1351,6447.0,847.33
1352,6443.0,830.01
1353,6399.0,789.05
1354,6410.0,813.46
1355,6471.0,831.54
1356,6749.0,1792.26
1357,6663.0,1059.48
1358,6578.0,843.01
1359,6579.0,771.7
1360,6606.0,1057.5
1361,6634.0,872.94
1362,6595.0,829.04
1363,6637.0,1137.74
1364,6560.0,1450.83
1365,6609.0,883.74
1366,6679.0,2705.19
1367,6627.0,1163.94
1368,6589.0,1092.53
1369,6610.0,830.29
1370,6621.0,946.6
1371,6711.0,2441.47
1372,6828.0,2455.8
1373,6734.0,2407.26
1374,6584.0,1167.29
1375,6660.0,857.45
1376,6555.0,1418.46
1377,6596.0,884.16
1378,6591.0,843.1
1379,6637.0,852.2
1380,6573.0,1332.84
1381,6728.0,1709.75
1382,6581.0,896.85
1383,6588.0,826.7
1384,6583.0,798.47
1385,6633.0,830.17
1386,6532.0,825.83
1387,6638.0,2067.58
1388,6703.0,2521.17
1389,6613.0,1278.42
1390,6954.0,1806.89
1391,6827.0,1899.57
1392,6673.0,1983.34
1393,6571.0,825.76
1394,6669.0,1136.5
1395,6612.0,1627.87
1396,6681.0,2434.82
1397,6705.0,2430.96
1398,6820.0,2354.14
1399,6618.0,976.32
1400,6633.0,1176.38
1401,6642.0,817.07
1402,6642.0,2282.76
1403,6609.0,984.08
1404,6631.0,881.38
1405,6635.0,871.01
1406,6610.0,900.17
1407,6746.0,2121.16
1408,6664.0,1970.49
1409,6703.0,2270.48
1410,6699.0,873.86
1411,6741.0,1622.64
1412,6553.0,870.3
1413,6508.0,846.05
1414,6502.0,837.22
1415,6452.0,841.86
1416,6926.0,2142.24
1417,6839.0,2196.45
1418,6407.0,792.86
1419,6430.0,775.07
1420,6486.0,1248.2
1421,6804.0,2342.08
1422,6863.0,2164.77
1423,6409.0,782.41
1424,6433.0,766.05
1425,6591.0,817.88
1426,6437.0,1198.11
1427,6902.0,2499.18
1428,6705.0,2097.84
1429,6441.0,870.45
1430,6947.0,2488.9
1431,6702.0,2751.49
1432,6864.0,2244.22
1433,6778.0,2294.21
1434,6921.0,2488.09
1435,6721.0,1463.72
1436,6543.0,840.6
1437,6397.0,769.52
1438,6509.0,1129.54
1439,6632.0,1826.23
1440,6493.0,1095.12
1441,6790.0,1990.64
1442,6458.0,872.04
1443,6410.0,809.94
1444,6400.0,795.51
1445,6524.0,804.3
1446,6826.0,3289.53
1447,6749.0,1912.75
1448,6567.0,1582.68
1449,6895.0,2434.68
1450,6778.0,2082.76
1451,6742.0,2604.74
1452,6532.0,831.19
1453,6549.0,1378.24
1454,6932.0,2432.43
1455,6639.0,1205.5
1456,6688.0,1742.44
1457,6525.0,1116.69
1458,6481.0,830.06
1459,6444.0,801.51
1460,6710.0,2062.22
1461,6814.0,1671.43
1462,6529.0,811.57
1463,6457.0,818.13
1464,6678.0,1753.9
1465,6661.0,1208.27
1466,6854.0,2197.58
1467,6448.0,1213.3
1468,6533.0,1252.99
1469,6856.0,2159.81
1470,6512.0,1141.68
1471,6658.0,1735.23
1472,6854.0,2270.52
1473,6771.0,1969.89
1474,6436.0,1190.16
1475,6875.0,2135.63
1476,6887.0,2140.59
1477,6537.0,1013.51
1478,6578.0,1340.68
1479,6938.0,2491.27
1480,6873.0,2133.24
1481,6653.0,1548.49
1482,6610.0,1145.57
1483,6479.0,782.69
1484,6523.0,1494.23
1485,6810.0,1864.32
1486,6777.0,1917.88
1487,6623.0,1507.23
1488,6480.0,832.62
1489,6548.0,936.72
1490,6491.0,1505.4
1491,6901.0,2222.74
1492,6435.0,829.35
1493,6501.0,727.17
1494,6528.0,1625.38
1495,6774.0,2373.05
1496,6600.0,1271.36
1497,6808.0,2129.5
1498,6621.0,1802.48
1499,6502.0,1272.98
1500,6471.0,797.97
1501,6486.0,809.1
1502,6471.0,757.83
1503,6428.0,851.68
1504,6425.0,820.03
1505,6612.0,1154.09
1506,6850.0,2289.53
1507,6920.0,2200.15
1508,6468.0,790.51
1509,6435.0,791.6
1510,6877.0,2087.62
1511,6762.0,2151.61
1512,6450.0,814.13
1513,6491.0,992.97
1514,6690.0,1842.03
1515,6563.0,847.61
1516,6565.0,1585.86
1517,6472.0,792.64
1518,6443.0,1158.47
1519,6517.0,1079.52
1520,6880.0,2471.57
1521,6639.0,2156.86
1522,7011.0,2408.8
1523,6774.0,2031.62
1524,6432.0,804.88
1525,6727.0,2467.9
1526,6741.0,1483.36
1527,6514.0,772.7
1528,6461.0,797.94
1529,6437.0,1060.34
1530,6581.0,1317.42
1531,6846.0,2068.71
1532,6812.0,2291.7
1533,6670.0,1439.28
1534,6417.0,799.86
1535,6530.0,1445.86
1536,6948.0,2479.46
1537,6805.0,2304.96
1538,6838.0,1990.81
1539,6703.0,1685.75
1540,6601.0,1182.93
1541,6578.0,1473.18
1542,6466.0,863.86
1543,6501.0,1164.24
1544,6865.0,2397.11
1545,6761.0,1999.84
1546,6611.0,2333.7
1547,6934.0,3223.45
1548,6705.0,1602.04
1549,6854.0,2375.83
1550,6697.0,2314.08
1551,6724.0,1769.48
1552,6538.0,1160.32
1553,6379.0,816.09
1554,6472.0,782.03
1555,6604.0,1726.37
1556,6586.0,1387.44
1557,6438.0,1117.9
1558,6598.0,1369.45
1559,6838.0,2289.93
1560,6813.0,2173.93
1561,6704.0,1943.52
1562,6460.0,839.68
1563,6491.0,833.54
1564,6735.0,2153.83
1565,6955.0,2530.02
1566,6803.0,1851.51
1567,6489.0,839.15
1568,6482.0,816.87
1569,6680.0,1883.27
1570,6704.0,1447.16
1571,6660.0,2242.45
1572,6836.0,2291.31
1573,6849.0,2526.8
1574,6762.0,2055.22
1575,6518.0,886.14
1576,6652.0,1413.22
1577,6675.0,1771.93
1578,6447.0,828.09
1579,6696.0,1967.4
1580,6464.0,765.2
1581,6846.0,2352.54
1582,6674.0,1976.08
1583,6935.0,2492.56
1584,6638.0,1751.89
1585,6536.0,1103.86
1586,6630.0,1517.37
1587,6822.0,2211.49
1588,6406.0,806.37
1589,6706.0,1944.16
1590,6781.0,2228.43
1591,6500.0,1345.35
1592,6594.0,1562.24
1593,6447.0,803.88
1594,6546.0,1141.88
1595,6536.0,1275.73
1596,7053.0,2561.47
1597,6891.0,2156.56
1598,6490.0,798.28
1599,6563.0,843.87
1600,6614.0,1821.67
1601,6759.0,2137.34
1602,6669.0,1985.73
1603,6695.0,2339.66
1604,6710.0,2486.37
1605,6744.0,1524.57
1606,6642.0,820.27
1607,6575.0,783.01
1608,6625.0,768.77
1609,6550.0,811.5
1610,6622.0,881.84
1611,6790.0,1854.94
1612,6578.0,839.14
1613,6576.0,1108.41
1614,6640.0,1511.94
1615,6629.0,835.51
1616,6574.0,891.38
1617,6567.0,971.65
1618,6626.0,860.14
1619,6612.0,756.72
1620,6581.0,1534.14
1621,6739.0,1628.87
1622,6726.0,2440.4
1623,6571.0,868.62
1624,6574.0,821.41
1625,6580.0,1054.7
1626,6596.0,826.66
1627,6551.0,814.38
1628,6571.0,855.75
1629,6594.0,836.82
1630,6877.0,1990.26
1631,6863.0,2603.92
1632,6578.0,857.83
1633,6617.0,881.57
1634,6589.0,885.68
1635,6639.0,994.69
1636,6599.0,842.53
1637,6559.0,785.46
1638,6579.0,815.17
1639,6673.0,965.28
1640,6557.0,1220.16
1641,6684.0,2462.69
1642,6880.0,2504.07
1643,6758.0,2256.48
1644,6553.0,879.57
1645,6557.0,1656.63
1646,6673.0,2271.82
1647,6654.0,1961.3
1648,6557.0,1129.71
1649,6541.0,917.09
1650,6483.0,834.95
1651,6503.0,1337.76
1652,6488.0,751.56
1653,6616.0,1627.2
1654,6547.0,1326.41
1655,6622.0,1718.36
1656,7015.0,2320.41
1657,6543.0,1495.09
1658,6553.0,1522.77
1659,6814.0,2267.38
1660,6846.0,1864.33
1661,6632.0,1623.5
1662,6505.0,813.99
1663,6489.0,800.31
1664,6464.0,815.49
1665,6631.0,1224.41
1666,6580.0,1589.36
1667,6445.0,755.93
1668,6362.0,812.38
1669,6411.0,792.89
1670,6508.0,973.0
1671,6448.0,793.08
1672,6521.0,1380.0
1673,6462.0,1016.12
1674,6790.0,2285.54
1675,6681.0,1474.72
1676,6518.0,1106.53
1677,6875.0,2426.63
1678,6659.0,1956.89
1679,6937.0,2483.04
1680,6744.0,1748.97
1681,6855.0,2137.38
1682,6403.0,810.07
1683,6460.0,803.09
1684,6475.0,1412.3
1685,6729.0,2255.37
1686,6694.0,2416.87
1687,7049.0,2703.66
1688,6732.0,1850.12
1689,6615.0,1934.01
1690,6881.0,2312.04
1691,6833.0,1910.3
1692,6469.0,852.26
1693,6535.0,1423.7
1694,6623.0,1429.36
1695,6451.0,801.57
1696,6467.0,814.03
1697,6383.0,824.68
1698,6453.0,855.59
1699,6402.0,813.07
1700,6571.0,831.25
1701,6472.0,810.29
1702,6596.0,1671.64
1703,6530.0,791.15
1704,6721.0,1874.19
1705,6775.0,2351.01
1706,6598.0,1582.87
1707,6774.0,2126.97
1708,6484.0,1188.2
1709,6546.0,1560.83
1710,6646.0,2187.31
1711,6511.0,1241.64
1712,6825.0,2378.14
1713,6568.0,1449.04
1714,6531.0,1533.52
1715,6781.0,1987.93
1716,6638.0,1460.59
1717,6417.0,1009.23
1718,6423.0,1501.2
1719,6756.0,1872.06
1720,6628.0,1233.34
1721,6412.0,789.34
1722,6398.0,821.3
1723,6451.0,856.4
1724,6551.0,995.62
1725,6543.0,827.25
1726,6469.0,1149.97
1727,6623.0,1458.99
1728,6726.0,1784.07
1729,6435.0,796.94
1730,6491.0,892.86
1731,6630.0,1455.87
1732,6453.0,797.59
1733,6486.0,796.76
1734,6445.0,854.09
1735,6587.0,827.72
1736,6737.0,2018.5
1737,6439.0,786.14
1738,6461.0,785.06
1739,6492.0,797.53
1740,6543.0,788.44
1741,6464.0,819.55
1742,6442.0,777.2
1743,6628.0,1522.83
1744,6604.0,1399.79
1745,6560.0,1134.48
1746,6844.0,2226.71
1747,6487.0,1203.02
1748,6433.0,787.49
1749,6429.0,778.79
1750,6532.0,906.84
1751,6496.0,835.15
1752,6446.0,838.05
1753,6425.0,815.63
1754,6552.0,1160.95
1755,6621.0,1553.72
1756,6518.0,1406.58
1757,6492.0,856.28
1758,6501.0,831.41
1759,6465.0,803.51
1760,6710.0,1612.97
1761,6658.0,1585.91
1762,6637.0,1700.9
1763,6649.0,1492.28
1764,6699.0,1726.44
1765,6586.0,859.04
1766,6507.0,1076.93
1767,6446.0,798.74
1768,6376.0,764.71
1769,6483.0,787.44
1770,6803.0,1694.1
1771,6664.0,1892.21
1772,6698.0,1937.94
1773,6560.0,1424.59
1774,6768.0,2124.98
1775,6617.0,1896.95
1776,6906.0,2314.47
1777,6856.0,2133.67
1778,6520.0,1181.7
1779,6913.0,2501.54
1780,6698.0,2242.38
1781,6731.0,1982.21
1782,6425.0,765.26
1783,6417.0,1023.15
1784,6734.0,1935.93
1785,6679.0,1579.12
1786,6422.0,762.55
1787,6524.0,1056.08
1788,6725.0,1972.95
1789,7034.0,2494.07
1790,6639.0,1527.86
1791,6574.0,1281.18
1792,6380.0,787.18
1793,6523.0,1385.63
1794,6904.0,2085.63
1795,6647.0,1515.29
1796,6476.0,1101.56
1797,6530.0,1303.34
1798,6718.0,1839.44
1799,6422.0,804.11
1800,6583.0,1763.84
1801,7012.0,2674.99
1802,6868.0,2215.47
1803,6535.0,1608.09
1804,6780.0,2446.84
1805,6650.0,2191.84
1806,7184.0,2582.52
1807,6501.0,1134.26
1808,6441.0,823.83
1809,6410.0,827.01
1810,6794.0,1806.8
1811,6729.0,1508.7
1812,6438.0,794.37
1813,6780.0,2217.17
1814,6821.0,2267.99
1815,6746.0,2507.13
1816,6622.0,1352.99
1817,6474.0,809.93
1818,6450.0,809.59
1819,6554.0,801.41
1820,6512.0,867.86
1821,6642.0,1639.58
1822,6495.0,964.7
1823,6457.0,785.51
1824,6538.0,1499.58
1825,6667.0,2014.15
1826,6716.0,2525.35
1827,6943.0,2808.08
1828,6850.0,2166.3
1829,6635.0,1379.74
1830,6552.0,933.65
1831,6585.0,1508.31
1832,6943.0,2375.82
1833,6439.0,802.22
1834,6642.0,2028.74
1835,6723.0,2193.14
1836,6572.0,1065.62
1837,6636.0,1631.28
1838,6574.0,1547.41
1839,6445.0,828.18
1840,6739.0,2371.25
1841,6856.0,2116.8
1842,6385.0,854.42
1843,6626.0,2059.25
1844,6644.0,1889.86
1845,6815.0,1920.69
1846,6652.0,2229.25
1847,6583.0,1407.31
1848,6696.0,2540.24
1849,6650.0,2226.54
1850,6691.0,1074.82
1851,6554.0,802.36
1852,6586.0,859.33
1853,6533.0,857.69
1854,6619.0,1568.19
1855,6647.0,1903.79
1856,6639.0,1744.15
1857,6588.0,2070.4
1858,6556.0,909.06
1859,6587.0,885.33
1860,6712.0,2338.4
1861,6694.0,2530.68
1862,6684.0,2553.75
1863,6687.0,1975.6
1864,6570.0,1193.82
1865,6677.0,1023.26
1866,6783.0,2591.79
1867,6790.0,2650.31
1868,6741.0,2025.08
1869,6572.0,1122.61
1870,6772.0,1564.58
1871,6630.0,1150.22
1872,6607.0,1104.39
1873,6582.0,835.57
1874,6715.0,2051.73
1875,6580.0,1407.15
1876,6648.0,1891.53
1877,6551.0,1303.72
1878,6630.0,1989.78
1879,6733.0,2495.96
1880,6676.0,1867.11
1881,6582.0,833.39
1882,6604.0,812.39
1883,6609.0,1131.81
1884,6572.0,838.3
1885,6732.0,1221.08
1886,6541.0,802.86
1887,6520.0,1122.78
1888,6542.0,1085.97
1889,6568.0,1730.92
1890,6653.0,2146.2
1891,6650.0,2385.41
1892,6826.0,2172.69
1893,6713.0,2280.53
1894,6767.0,2501.7
1895,6742.0,1579.0
1896,6615.0,862.34
1897,6624.0,790.67
1898,6563.0,857.67
1899,6486.0,761.08
1900,6649.0,1055.05
1901,6596.0,1478.82
1902,6634.0,849.83
1903,6646.0,1774.73
1904,6558.0,868.42
1905,6634.0,1554.37
1906,6601.0,1375.3
1907,6621.0,834.49
1908,6499.0,966.89
1909,6425.0,800.57
1910,6686.0,1581.88
1911,6860.0,2427.39
1912,6886.0,2468.51
1913,6819.0,2049.49
1914,6480.0,814.22
1915,6617.0,1213.37
1916,6739.0,1820.45
1917,6498.0,805.67
1918,6449.0,752.99
1919,6557.0,1559.4
1920,6730.0,2280.76
1921,6932.0,2614.46
1922,6963.0,2402.23
1923,6383.0,979.62
1924,6768.0,2263.22
1925,6975.0,2537.22
1926,6543.0,1172.72
1927,6465.0,1029.2
1928,6489.0,755.6
1929,6621.0,1553.81
1930,6736.0,1671.13
1931,6794.0,2411.83
1932,6714.0,1969.42
1933,6852.0,2327.25
1934,6562.0,1215.45
1935,6703.0,2063.87
1936,6701.0,2606.2
1937,6753.0,1909.91
1938,6442.0,780.61
1939,6541.0,1516.35
1940,6783.0,2311.19
1941,6567.0,1463.0
1942,6674.0,1458.85
1943,6704.0,1862.64
1944,6580.0,1369.79
1945,6709.0,2038.82
1946,6700.0,1782.85
1947,6937.0,2197.14
1948,6431.0,779.17
1949,6405.0,774.46
1950,6519.0,854.88
1951,6383.0,810.93
1952,6413.0,1065.08
1953,6558.0,1499.61
1954,6497.0,837.07
1955,6511.0,1089.85
1956,6447.0,824.61
1957,6502.0,799.6
1958,6372.0,774.17
1959,6426.0,935.58
1960,6621.0,2349.66
1961,6689.0,2453.26
1962,6639.0,1651.28
1963,6824.0,2152.23
1964,6830.0,1652.43
1965,6576.0,1179.2
1966,6594.0,1630.35
1967,6760.0,2042.78
1968,6514.0,1657.32
1969,7008.0,2442.29
1970,6598.0,1197.55
1971,6530.0,1110.41
1972,6488.0,816.6
1973,6465.0,804.23
1974,6388.0,817.24
1975,6646.0,1575.16
1976,6435.0,903.63
1977,6546.0,805.02
1978,6448.0,779.85
1979,6725.0,1987.89
1980,6738.0,1719.24
1981,6917.0,2449.71
1982,6917.0,2449.61
1983,6872.0,2360.73
1984,6979.0,2472.04
1985,6596.0,1209.36
1986,6398.0,745.39
1987,6447.0,826.81
1988,6468.0,817.36
1989,6527.0,972.76
1990,6717.0,1828.99
1991,6911.0,2442.79
1992,6853.0,2204.6
1993,6435.0,813.7
1994,6438.0,905.38
1995,6676.0,1649.52
1996,6494.0,1091.88
1997,6420.0,813.23
1998,6707.0,1961.13
1999,6473.0,827.71
2000,6678.0,1984.43
2001,6562.0,1338.61
2002,6476.0,811.67
2003,6465.0,797.45
2004,6434.0,805.2
2005,6626.0,1484.57
2006,6718.0,1854.91
2007,6866.0,2149.93
2008,6460.0,758.85
2009,6426.0,851.46
2010,6576.0,883.53
2011,6482.0,837.35
2012,6477.0,1227.12
2013,6816.0,2208.98
2014,6502.0,1391.0
2015,6684.0,1749.0
2016,6666.0,1777.29
2017,6866.0,2494.91
2018,6957.0,2291.63
2019,6484.0,1068.9
2020,6658.0,2289.68
2021,6575.0,1506.45
2022,6418.0,830.46
2023,6678.0,1901.16
2024,6547.0,1419.8
2025,6829.0,2065.32
2026,6427.0,697.91
2027,6612.0,1779.46
2028,6643.0,1720.16
2029,6431.0,785.04
2030,6528.0,847.55
2031,6454.0,813.42
2032,6510.0,807.38
2033,6848.0,2417.59
2034,6593.0,1247.67
2035,6410.0,819.71
2036,6533.0,1546.6
2037,6826.0,2034.94
2038,6520.0,1146.92
2039,6739.0,1910.18
2040,6573.0,2043.45
2041,6700.0,2463.17
2042,6876.0,3501.67
2043,6801.0,2039.46
2044,6851.0,2205.23
2045,6648.0,1690.52
2046,6493.0,754.04
2047,6541.0,1359.38
2048,6434.0,790.03
2049,6515.0,1167.48
2050,6754.0,2409.06
2051,6639.0,1721.21
2052,6539.0,1001.86
2053,6766.0,2460.31
2054,6788.0,2056.15
2055,6525.0,879.22
2056,6452.0,799.95
2057,6435.0,856.14
2058,6761.0,2178.54
2059,6694.0,2032.92
2060,6699.0,2050.11
2061,7154.0,2560.08
2062,6491.0,801.46
2063,6709.0,1916.7
2064,6749.0,1864.66
2065,6615.0,1382.56
2066,6452.0,810.26
2067,6560.0,1124.33
2068,6451.0,802.72
2069,6410.0,802.02
2070,6634.0,1696.98
2071,6981.0,2504.98
2072,6705.0,2054.44
2073,6792.0,2107.88
2074,6465.0,789.82
2075,6718.0,1547.98
2076,6478.0,801.87
2077,6453.0,830.39
2078,6736.0,1984.83
2079,6753.0,1903.19
2080,6719.0,2010.16
2081,6748.0,1992.41
2082,6406.0,794.17
2083,6538.0,1168.82
2084,6512.0,1136.96
2085,6651.0,1355.01
2086,6764.0,2066.18
2087,6436.0,933.05
2088,6963.0,2506.1
2089,6335.0,803.74
2090,6608.0,2671.67
2091,6467.0,816.33
2092,6553.0,869.52
2093,6506.0,1390.81
2094,6629.0,2499.17
2095,6692.0,1885.19
2096,6751.0,1884.66
2097,6598.0,1618.54
2098,6723.0,1526.51
2099,6684.0,1848.26
2100,6692.0,1667.76
2101,6557.0,801.63
2102,6577.0,838.86
2103,6525.0,846.15
2104,6608.0,1997.56
2105,6627.0,1143.68
2106,6608.0,796.9
2107,6552.0,1596.38
2108,6594.0,996.75
2109,6569.0,862.11
2110,6677.0,1303.62
2111,6535.0,833.5
2112,6552.0,859.01
2113,6570.0,807.6
2114,6521.0,827.89
2115,6655.0,1532.52
2116,6670.0,1765.61
2117,6569.0,852.86
2118,6579.0,848.59
2119,6547.0,817.84
2120,6706.0,1173.08
2121,6591.0,1113.95
2122,6575.0,834.88
2123,6585.0,764.72
2124,6584.0,846.91
2125,6618.0,871.2
2126,6611.0,789.59
2127,6540.0,835.85
2128,6565.0,847.33
2129,6520.0,848.57
2130,6711.0,1533.6
2131,6584.0,791.83
2132,6605.0,1994.11
2133,6689.0,1901.55
2134,6551.0,992.28
2135,6624.0,1018.77
2136,6650.0,1464.55
2137,6542.0,830.43
2138,6568.0,1413.24
2139,6830.0,1842.16
2140,6757.0,1784.75
2141,6799.0,2553.0
2142,6675.0,1939.56
2143,6592.0,1947.0
2144,6698.0,2061.41
2145,6656.0,2005.29
2146,6736.0,1907.62
2147,6573.0,1631.34
2148,6716.0,2419.45
2149,6735.0,2336.23
2150,6703.0,2269.57
2151,6685.0,1653.05
2152,6421.0,812.25
2153,6471.0,1297.56
2154,6679.0,1638.88
2155,6849.0,2082.19
2156,6418.0,817.05
2157,6646.0,1479.15
2158,6422.0,802.28
2159,6473.0,777.3
2160,6565.0,1791.69
2161,6520.0,812.7
2162,6479.0,801.54
2163,6533.0,799.07
2164,6570.0,799.86
2165,6499.0,823.51
2166,6559.0,1700.14
2167,6578.0,1659.6
2168,6466.0,804.19
2169,6556.0,962.0
2170,6617.0,987.46
2171,6409.0,870.53
2172,6465.0,929.35
2173,6814.0,2031.2
2174,6469.0,838.89
2175,6568.0,959.91
2176,6431.0,850.57
2177,6583.0,1628.55
2178,6566.0,1566.34
2179,6434.0,769.0
2180,6655.0,1823.94
2181,6675.0,1788.83
2182,6563.0,1454.89
2183,6785.0,2186.93
2184,6787.0,2051.05
2185,6712.0,1638.33
2186,6724.0,1898.98
2187,6716.0,1827.76
2188,6502.0,837.48
2189,6402.0,877.19
2190,6583.0,1379.01
2191,6867.0,2250.3
2192,6819.0,2164.17
2193,6448.0,768.37
2194,6505.0,760.66
2195,6645.0,1257.07
2196,6779.0,2289.91
2197,6708.0,2081.19
2198,6627.0,1665.72
2199,6591.0,2226.76
2200,6668.0,1730.13
2201,6595.0,1158.7
2202,6439.0,827.43
2203,6392.0,766.18
2204,6519.0,808.27
2205,6590.0,1321.28
2206,6427.0,859.05
2207,6768.0,1943.8
2208,6473.0,788.18
2209,6418.0,737.82
2210,6816.0,1847.48
2211,6583.0,1326.0
2212,6511.0,1181.95
2213,6774.0,2555.32
2214,6921.0,2437.92
2215,6498.0,1343.5
2216,6808.0,2098.33
2217,6693.0,1619.62
2218,6500.0,845.04
2219,6461.0,1153.75
2220,6696.0,2604.78
2221,6785.0,2502.8
2222,6824.0,1974.89
2223,6833.0,2166.67
2224,6851.0,2040.72
2225,6541.0,1096.21
2226,6760.0,2030.77
2227,6505.0,1181.47
2228,6443.0,821.48
2229,6429.0,880.58
2230,6466.0,856.34
2231,6445.0,833.97
2232,6809.0,2362.48
2233,6789.0,2197.31
2234,6837.0,2142.53
2235,6521.0,845.19
2236,6593.0,1801.6
2237,6582.0,1566.35
2238,6342.0,738.78
2239,6334.0,978.07
2240,6702.0,1587.93
2241,6476.0,818.8
2242,6532.0,797.46
2243,6443.0,801.27
2244,6808.0,2069.38
2245,6465.0,812.44
2246,6394.0,787.31
2247,6417.0,828.32
2248,6578.0,1304.79
2249,6461.0,1227.82
2250,6648.0,1380.54
2251,6859.0,2313.26
2252,6586.0,1325.01
2253,6490.0,773.57
2254,6569.0,1535.17
2255,6491.0,857.32
2256,6466.0,1596.74
2257,6668.0,1783.12
2258,6490.0,812.7
2259,6563.0,1832.92
2260,6704.0,2373.78
2261,6871.0,2515.95
2262,6963.0,2509.17
2263,6797.0,1880.53
2264,6500.0,1090.52
2265,6635.0,1389.78
2266,6495.0,1325.22
2267,6420.0,798.36
2268,6410.0,776.74
2269,6486.0,1294.05
2270,6704.0,1609.39
2271,6409.0,1270.65
2272,6363.0,787.54
2273,6421.0,791.41
2274,6508.0,787.23
2275,7084.0,2557.23
2276,6638.0,1511.36
