Time (sec), Avg. Response Time (us), Standard deviation (us)
181,10948.0,5617.74
182,11469.0,8418.7
183,11811.0,12532.32
184,12155.0,10607.98
185,10802.0,5686.16
186,13881.0,13428.32
187,14259.0,18999.02
188,14399.0,20686.13
189,11581.0,7731.93
190,10506.0,5724.59
191,11697.0,8367.58
192,12782.0,19974.29
193,11894.0,7090.55
194,11105.0,6819.44
195,10436.0,5564.23
196,10810.0,5968.66
197,17553.0,45298.23
198,12657.0,12765.99
199,13855.0,22338.27
200,17506.0,50696.15
201,10675.0,6848.93
202,11502.0,9855.65
203,12511.0,7745.81
204,11304.0,6335.6
205,10872.0,5514.35
206,11758.0,7757.78
207,11188.0,6778.54
208,11153.0,6485.04
209,12786.0,17764.73
210,13594.0,18867.39
211,14511.0,20128.14
212,12261.0,11710.6
213,12786.0,8981.18
214,11133.0,6097.96
215,13006.0,18999.32
216,11564.0,6034.44
217,12662.0,12163.96
218,10980.0,5841.18
219,11404.0,6805.52
220,11589.0,6014.89
221,11255.0,5829.54
222,11798.0,8031.4
223,11096.0,6043.05
224,18026.0,33316.49
225,10018.0,5736.53
226,11009.0,5428.53
227,11085.0,5785.74
228,12019.0,10092.65
229,11521.0,8031.25
230,12704.0,10181.88
231,10578.0,5815.49
232,23730.0,55202.45
233,12610.0,17015.79
234,12099.0,15028.9
235,11091.0,5443.99
236,11025.0,6222.61
237,11553.0,8946.24
238,8929.0,5737.21
239,10615.0,5659.69
240,12090.0,12680.44
241,10780.0,12074.11
242,11066.0,5746.15
243,11406.0,6382.03
244,13079.0,17279.79
245,10893.0,5440.34
246,12063.0,7413.36
247,12217.0,7581.58
248,11843.0,7381.81
249,14659.0,19482.74
250,11512.0,5847.35
251,11868.0,10114.68
252,10740.0,6606.82
253,12204.0,8577.7
254,10402.0,9856.38
255,12096.0,14171.19
256,11247.0,9182.44
257,10787.0,11257.28
258,10857.0,5000.29
259,13125.0,14688.48
260,10785.0,5093.53
261,13135.0,20278.51
262,12412.0,14172.63
263,12138.0,8727.97
264,12545.0,18183.3
265,10761.0,5376.06
266,9439.0,5299.83
267,10101.0,6948.83
268,11136.0,6429.51
269,10639.0,5184.21
270,11270.0,6232.45
271,10863.0,4728.64
272,10008.0,4819.72
273,11875.0,8117.13
274,13586.0,23130.56
275,12826.0,8987.35
276,9292.0,5787.84
277,11774.0,9526.55
278,10572.0,5260.58
279,12662.0,19006.12
280,10672.0,6070.63
281,13818.0,22571.23
282,14177.0,18995.02
283,10583.0,7411.21
284,11612.0,6698.76
285,10978.0,6760.4
286,10720.0,5477.69
287,11077.0,5788.46
288,11403.0,8226.77
289,9374.0,7659.31
290,10533.0,5022.33
291,11801.0,10978.67
292,14919.0,40845.95
293,10754.0,10863.82
294,11625.0,9480.58
295,10442.0,5510.98
296,11402.0,8322.13
297,11577.0,13435.35
298,13354.0,22679.54
299,12062.0,12205.62
300,12449.0,13293.64
301,13948.0,23870.81
302,11932.0,14934.29
303,11523.0,18466.87
304,10800.0,5086.8
305,11420.0,18195.39
306,10715.0,5253.86
307,12463.0,14228.02
308,11285.0,12495.63
309,11323.0,6206.98
310,9617.0,5822.31
311,10587.0,9598.45
312,11942.0,7027.91
313,11325.0,5260.21
314,16539.0,19278.88
315,14751.0,18433.81
316,11421.0,8857.99
317,10666.0,6077.97
318,10933.0,8389.65
319,10121.0,4803.47
320,11084.0,7834.12
321,11317.0,7763.78
322,11489.0,8252.94
323,9742.0,5074.8
324,10792.0,5589.93
325,11546.0,9678.44
326,11261.0,9116.78
327,11062.0,6661.34
328,11272.0,6937.15
329,11404.0,8291.86
330,10790.0,5431.25
331,11280.0,8908.51
332,12061.0,11327.95
333,10356.0,5530.14
334,10941.0,6752.92
335,11255.0,6228.4
336,11942.0,8361.38
337,11221.0,5719.73
338,11992.0,10768.34
339,10377.0,4702.82
340,12385.0,12575.24
341,11541.0,6430.75
342,13137.0,13854.56
343,11443.0,7851.6
344,12345.0,10636.16
345,11415.0,6862.27
346,12427.0,11003.17
347,11438.0,6372.64
348,18156.0,33617.34
349,11858.0,12829.74
350,12593.0,9961.09
351,12436.0,11462.27
352,11768.0,9483.19
353,10888.0,5668.09
354,12208.0,9168.28
355,10839.0,5627.18
356,11961.0,8553.74
357,10619.0,5933.97
358,11406.0,7520.44
359,15449.0,28304.44
360,10880.0,5967.39
361,11525.0,8893.94
362,10823.0,5958.24
363,17482.0,40126.26
364,10950.0,6259.8
365,10908.0,5324.93
366,13740.0,16836.33
367,17301.0,45804.92
368,10847.0,7168.59
369,10329.0,5971.08
370,11935.0,8975.78
371,11340.0,7711.24
372,14310.0,25975.67
373,11130.0,5654.9
374,12202.0,13966.48
375,11256.0,10183.15
376,10782.0,5995.64
377,15258.0,20190.46
378,12560.0,10927.17
379,17837.0,36108.99
380,11529.0,23772.23
381,12751.0,9925.58
382,11093.0,6385.46
383,13672.0,28082.21
384,10795.0,5608.55
385,11929.0,9460.23
386,11306.0,10122.98
387,12745.0,15752.69
388,11076.0,5652.5
389,11220.0,8800.78
390,11113.0,6775.19
391,12633.0,12015.06
392,12622.0,11693.39
393,12248.0,10482.62
394,13044.0,12264.3
395,11415.0,6445.34
396,12061.0,10888.58
397,12330.0,17503.57
398,13702.0,18614.68
399,12378.0,10830.07
400,13974.0,17836.83
401,12022.0,8526.9
402,12314.0,9429.24
403,12832.0,11978.78
404,11850.0,10792.48
405,14614.0,18783.85
406,11436.0,6282.58
407,10917.0,4535.25
408,11728.0,5266.0
409,11346.0,7626.36
410,11985.0,13321.42
411,14366.0,32400.68
412,12802.0,13392.33
413,11019.0,8903.04
414,10935.0,6965.01
415,12572.0,21119.36
416,10363.0,5711.01
417,13061.0,18270.14
418,10559.0,5084.93
419,12381.0,13033.22
420,11394.0,7150.72
421,11266.0,6543.01
422,12980.0,12305.22
423,12467.0,10928.06
424,14931.0,23473.59
425,11164.0,6136.91
426,11828.0,8143.03
427,11959.0,8288.58
428,10584.0,5288.77
429,10019.0,5111.43
430,11169.0,6608.54
431,11545.0,8806.74
432,11268.0,7663.66
433,11730.0,12580.46
434,11053.0,9324.38
435,10920.0,5256.49
436,12954.0,15789.81
437,11900.0,10000.43
438,11433.0,7329.91
439,10765.0,5416.34
440,11453.0,6222.59
441,10589.0,5295.24
442,10439.0,6685.03
443,11538.0,8403.83
444,14866.0,20586.84
445,9843.0,8652.58
446,11546.0,19098.37
447,10466.0,8187.65
448,11445.0,8451.16
449,9633.0,7224.23
450,11004.0,5530.37
451,10895.0,17423.91
452,10669.0,6674.83
453,11950.0,6696.26
454,9523.0,4762.48
455,11653.0,11362.35
456,14347.0,30137.15
457,11412.0,5849.41
458,11043.0,5610.48
459,13307.0,16026.02
460,12595.0,19125.22
461,10116.0,5554.76
462,9968.0,4866.82
463,10237.0,12263.46
464,11152.0,6767.05
465,10057.0,6445.38
466,10673.0,8676.04
467,13502.0,21690.75
468,11340.0,7409.09
469,11798.0,9006.86
470,17520.0,37218.02
471,12505.0,9607.0
472,12148.0,13315.67
473,22026.0,59529.39
474,10113.0,6883.03
475,10364.0,5677.56
476,10630.0,4696.12
477,11567.0,10545.38
478,11702.0,10750.93
479,10772.0,6673.06
480,11823.0,14987.01
481,11186.0,7546.62
482,13334.0,20471.74
483,11082.0,6132.86
484,12042.0,10983.83
485,17958.0,34658.35
486,11159.0,7674.84
487,10411.0,4940.87
488,12169.0,9831.37
489,11674.0,7375.54
490,12607.0,13102.54
491,10835.0,5980.81
492,12725.0,11112.08
493,11346.0,13201.4
494,13084.0,11203.71
495,11500.0,8912.95
496,11730.0,8409.94
497,11977.0,6491.85
498,11413.0,6845.06
499,12765.0,11339.34
500,11176.0,6648.58
501,11159.0,6593.38
502,11689.0,9719.28
503,10588.0,5469.92
504,10702.0,5309.59
505,10371.0,4497.17
506,12717.0,11680.99
507,11856.0,12808.67
508,11449.0,7353.09
509,11276.0,5580.28
510,11566.0,14565.33
511,12414.0,12271.17
512,13149.0,12017.83
513,10806.0,6288.22
514,13596.0,19267.59
515,13820.0,19198.01
516,8519.0,5157.56
517,11920.0,7136.3
518,11140.0,5796.88
519,16333.0,31448.84
520,11573.0,8115.79
521,11150.0,6456.03
522,10710.0,5061.14
523,12151.0,12799.53
524,10617.0,5258.77
525,13327.0,15182.62
526,11873.0,16020.34
527,11364.0,17856.47
528,11323.0,7215.18
529,12260.0,10627.07
530,12510.0,13400.66
531,11567.0,12402.92
532,11566.0,15936.13
533,13064.0,13474.92
534,10346.0,5722.98
535,11956.0,15243.1
536,11349.0,9537.52
537,11646.0,10801.26
538,11490.0,7067.21
539,11441.0,7831.85
540,13860.0,25361.21
541,12565.0,13843.58
542,11499.0,7666.41
543,10313.0,6454.46
544,13157.0,16716.36
545,11666.0,14627.62
546,11963.0,6053.69
547,11904.0,11479.3
548,12264.0,8876.69
549,27280.0,52647.14
550,13469.0,15099.78
551,13860.0,25469.09
552,10220.0,6225.72
553,11102.0,6402.64
554,11691.0,7409.78
555,11745.0,7043.05
556,12436.0,11937.23
557,11719.0,12931.35
558,16996.0,39324.67
559,11123.0,5071.85
560,15113.0,25452.55
561,12229.0,8745.7
562,14979.0,23204.37
563,11357.0,7448.8
564,11122.0,7103.61
565,10523.0,8852.71
566,10834.0,5054.28
567,11268.0,9283.23
568,10362.0,5468.26
569,14150.0,24227.74
570,13471.0,20479.07
571,15378.0,33546.64
572,10583.0,5552.47
573,15255.0,17730.84
574,11623.0,12311.68
575,10779.0,4964.44
576,11367.0,7150.18
577,12645.0,13665.27
578,17453.0,35552.41
579,11540.0,9556.83
580,14612.0,29975.52
581,11480.0,13154.59
582,14995.0,22005.06
583,16791.0,29648.84
584,11214.0,5716.66
585,12407.0,16846.62
586,10509.0,5854.57
587,11487.0,6554.0
588,12566.0,11898.27
589,13335.0,12067.21
590,25171.0,85015.22
591,11165.0,6162.48
592,12306.0,7650.93
593,11722.0,6432.58
594,10687.0,6721.88
595,10800.0,5440.12
596,10531.0,5308.71
597,11366.0,7807.12
598,13193.0,11304.8
599,11345.0,6959.75
600,11202.0,6242.27
601,11193.0,5931.44
602,12714.0,12672.04
603,12342.0,7882.56
604,10984.0,7105.55
605,13446.0,13256.13
606,11057.0,5916.92
607,12332.0,12053.28
608,14435.0,29707.74
609,11255.0,7104.12
610,12909.0,12430.32
611,10171.0,6547.39
612,10927.0,5048.87
613,11022.0,6975.69
614,12642.0,10711.22
615,11395.0,6145.27
616,10957.0,5603.49
617,11875.0,7774.02
618,10847.0,5268.69
619,12394.0,14587.84
620,13069.0,16813.14
621,10679.0,4770.75
622,11893.0,10013.84
623,12208.0,11353.16
624,10919.0,16030.82
625,14294.0,15093.72
626,18205.0,47071.21
627,13813.0,18185.85
628,11015.0,5813.78
629,11707.0,7688.0
630,10128.0,4704.99
631,10801.0,5461.89
632,14776.0,19960.4
633,14831.0,26337.25
634,13338.0,11849.62
635,10879.0,6791.82
636,12658.0,10849.99
637,9716.0,5593.23
638,12323.0,13719.79
639,11716.0,8336.75
640,14111.0,14375.32
641,11838.0,8401.94
642,10728.0,5668.81
643,13257.0,10484.74
644,11149.0,5752.62
645,11747.0,5879.13
646,14419.0,27656.88
647,16361.0,28969.24
648,10364.0,7038.41
649,11316.0,6412.54
650,11737.0,7379.77
651,11186.0,6390.93
652,10637.0,4926.5
653,13264.0,14407.14
654,10934.0,7018.65
655,11510.0,6887.7
656,12062.0,9264.02
657,11175.0,7538.89
658,10969.0,6701.42
659,10997.0,5339.34
660,15747.0,26036.29
661,12491.0,13625.8
662,15651.0,26398.65
663,11494.0,14477.14
664,10662.0,7984.98
665,11190.0,6554.32
666,11334.0,7120.2
667,11271.0,6890.13
668,11414.0,9179.71
669,11567.0,7108.73
670,12364.0,12071.83
671,13039.0,11115.67
672,11778.0,10745.27
673,13586.0,18481.99
674,12442.0,12733.4
675,11649.0,7256.74
676,11209.0,6659.16
677,10779.0,4957.2
678,11621.0,8050.15
679,13849.0,20074.74
680,11772.0,10856.04
681,15903.0,23166.73
682,11248.0,8545.19
683,14829.0,29824.06
684,16067.0,29399.66
685,14263.0,21427.33
686,11633.0,9207.16
687,10433.0,5880.02
688,11071.0,6235.91
689,10732.0,5980.74
690,12759.0,19381.99
691,11906.0,9666.41
692,12828.0,12437.56
693,11496.0,6270.92
694,10614.0,4793.71
695,11120.0,9666.9
696,11406.0,6766.29
697,11969.0,6875.89
698,10806.0,5215.41
699,13152.0,17488.74
700,11063.0,7179.77
701,10698.0,5670.34
702,11515.0,7134.22
703,11762.0,7933.54
704,12911.0,20712.82
705,13110.0,18306.67
706,9952.0,4755.98
707,12420.0,10989.21
708,10700.0,5310.87
709,11273.0,7511.18
710,13682.0,19645.31
711,13549.0,20724.29
712,10920.0,9080.53
713,12465.0,13877.26
714,11978.0,12916.41
715,11677.0,17675.19
716,10783.0,11752.81
717,9818.0,4640.99
718,12099.0,11419.52
719,10316.0,7653.25
720,11203.0,5554.47
721,15015.0,20686.08
722,10139.0,5146.7
723,13503.0,11657.84
724,11926.0,14421.75
725,11555.0,6603.56
726,10429.0,8970.29
727,10743.0,7119.53
728,13172.0,13391.57
729,12142.0,14421.26
730,12078.0,12505.61
731,12525.0,13679.94
732,10469.0,7069.78
733,11305.0,5941.57
734,10926.0,5592.86
735,12536.0,17815.97
736,11138.0,6665.54
737,12057.0,20514.74
738,13189.0,17024.3
739,12897.0,17810.93
740,12459.0,26645.09
741,11585.0,9136.07
742,10805.0,5180.56
743,11990.0,9317.66
744,12271.0,10316.79
745,11048.0,5574.11
746,20269.0,75470.45
747,10666.0,5027.06
748,12524.0,17725.38
749,11785.0,13321.64
750,11078.0,11368.87
751,11625.0,8236.76
752,13220.0,18470.5
753,11081.0,8381.25
754,11005.0,5142.87
755,12544.0,9631.92
756,12141.0,7638.74
757,10062.0,10777.69
758,10994.0,4974.95
759,10767.0,5488.44
760,12161.0,7053.64
761,11233.0,6654.98
762,11546.0,10948.33
763,10014.0,6074.68
764,10439.0,5688.67
765,11053.0,6069.5
766,11411.0,6672.31
767,18036.0,34975.01
768,12083.0,18244.28
769,10147.0,7016.8
770,11291.0,6544.13
771,12658.0,15760.29
772,10233.0,12578.97
773,11024.0,9271.37
774,11768.0,10002.85
775,11228.0,10194.15
776,11350.0,9161.57
777,11049.0,6421.29
778,11004.0,9504.57
779,9897.0,6336.71
780,11848.0,13777.5
781,11071.0,6807.28
782,10872.0,8296.01
783,15303.0,25748.44
784,14887.0,24637.58
785,20567.0,51664.76
786,10623.0,11324.04
787,11293.0,8392.7
788,13282.0,16944.66
789,11646.0,5896.38
790,10546.0,5217.16
791,9759.0,5058.67
792,11894.0,14486.21
793,10573.0,6228.81
794,11884.0,10656.82
795,11998.0,11514.83
796,10060.0,5350.83
797,12603.0,16531.09
798,11016.0,6502.04
799,11064.0,5249.01
800,11440.0,11063.07
801,28285.0,45659.01
802,15436.0,43071.8
803,9582.0,5240.79
804,12134.0,25290.62
805,12689.0,10932.16
806,14020.0,16739.69
807,11467.0,8354.3
808,12781.0,9983.78
809,9546.0,5803.74
810,11110.0,6283.79
811,11380.0,6980.85
812,14069.0,28535.59
813,13448.0,16625.3
814,11655.0,12298.28
815,12871.0,11794.23
816,11541.0,11189.36
817,10378.0,5932.74
818,12797.0,15020.28
819,14340.0,17942.84
820,13675.0,18971.57
821,13707.0,18882.34
822,13247.0,14405.15
823,12246.0,10503.51
824,11734.0,11165.72
825,12475.0,8292.75
826,12370.0,8501.44
827,12357.0,17104.21
828,11786.0,19137.64
829,10296.0,6009.87
830,12856.0,12509.84
831,12322.0,9200.91
832,10518.0,7404.14
833,11904.0,7321.4
834,11762.0,6459.53
835,11696.0,8124.19
836,12969.0,12558.27
837,11278.0,5853.82
838,11861.0,8044.94
839,11135.0,6435.78
840,12447.0,10083.99
841,11326.0,6106.51
842,11265.0,5573.84
843,12291.0,11510.94
844,11856.0,12559.92
845,13557.0,15109.22
846,13405.0,12368.68
847,13751.0,31867.19
848,10791.0,5716.53
849,11243.0,5802.4
850,9945.0,4703.53
851,12408.0,11422.76
852,10839.0,5174.13
853,13897.0,18368.23
854,11745.0,13575.68
855,10804.0,4953.16
856,11384.0,7126.48
857,13141.0,21293.49
858,11237.0,5179.49
859,11381.0,11855.5
860,11248.0,6459.82
861,12364.0,15023.47
862,13239.0,15869.67
863,16279.0,24390.91
864,10527.0,5093.02
865,11871.0,12582.46
866,11326.0,10366.21
867,10895.0,7557.36
868,10760.0,5131.91
869,11377.0,7740.45
870,11653.0,8570.22
871,11680.0,13840.02
872,10576.0,4712.36
873,11837.0,9996.49
874,10657.0,5373.41
875,11257.0,5889.31
876,10936.0,7248.24
877,13423.0,19842.77
878,11779.0,6651.58
879,11176.0,6656.87
880,9297.0,6027.18
881,11026.0,7356.47
882,11700.0,8100.04
883,11849.0,9134.49
884,14808.0,21782.94
885,12947.0,21206.12
886,10699.0,7242.81
887,9827.0,6048.09
888,11891.0,10111.06
889,12347.0,12226.06
890,13932.0,19793.83
891,10729.0,6226.56
892,11933.0,13361.07
893,10521.0,5131.75
894,10609.0,11422.29
895,11032.0,13638.27
896,11139.0,7243.29
897,10614.0,9136.48
898,10779.0,7013.12
899,16391.0,34968.74
900,12240.0,10421.0
901,11505.0,11271.07
902,10962.0,5613.32
903,10934.0,5687.44
904,10723.0,9645.99
905,11676.0,6994.36
906,10977.0,6431.18
907,15036.0,27575.9
908,11886.0,10190.39
909,10672.0,4853.69
910,10898.0,5367.22
911,14328.0,26760.65
912,12935.0,15125.4
913,12940.0,17238.13
914,12109.0,11047.64
915,10387.0,10330.41
916,14635.0,26379.17
917,11020.0,6368.92
918,12447.0,10052.78
919,11568.0,10849.01
920,14150.0,21484.4
921,10716.0,5607.5
922,9956.0,7159.12
923,10635.0,5537.09
924,11323.0,6322.61
925,11126.0,6717.66
926,12693.0,22370.55
927,10062.0,12105.46
928,11004.0,5257.37
929,11022.0,5509.48
930,18176.0,37319.1
931,11265.0,6121.46
932,10311.0,7150.2
933,12590.0,18658.07
934,14309.0,26849.6
935,11035.0,5510.82
936,14025.0,26727.26
937,12545.0,12004.49
938,14687.0,21187.62
939,10995.0,8052.86
940,11733.0,11939.9
941,8153.0,4382.81
942,9820.0,5921.41
943,9767.0,5577.66
944,9230.0,8939.45
945,11434.0,9640.94
946,11435.0,8205.42
947,12141.0,11241.71
948,10976.0,6478.83
949,10389.0,5383.71
950,13948.0,24965.49
951,10496.0,12289.27
952,11422.0,6102.52
953,10466.0,6753.32
954,13166.0,15335.16
955,12019.0,9046.77
956,8847.0,4926.5
957,11816.0,19528.02
958,10761.0,5583.6
959,11902.0,6361.47
960,12034.0,10645.71
961,17334.0,27796.92
962,17562.0,57043.29
963,10601.0,7544.97
964,12142.0,12557.22
965,14787.0,18050.98
966,12509.0,14221.21
967,10131.0,5586.67
968,15754.0,34319.03
969,11037.0,8468.62
970,10627.0,6876.8
971,9808.0,11258.25
972,10746.0,7262.12
973,10962.0,5840.32
974,13144.0,17128.38
975,10595.0,8648.6
976,10883.0,6498.15
977,11457.0,11157.63
978,11236.0,5934.06
979,13529.0,17045.18
980,10884.0,6181.3
981,12510.0,10426.79
982,10865.0,6103.5
983,11132.0,7499.71
984,12534.0,13641.23
985,12029.0,10931.5
986,11136.0,11172.65
987,11565.0,12974.6
988,9372.0,4640.94
989,11557.0,13904.86
990,11192.0,20287.42
991,10700.0,7257.72
992,11167.0,8932.61
993,10489.0,6191.49
994,11730.0,8738.85
995,10805.0,5232.81
996,11156.0,8946.02
997,11273.0,9778.88
998,14295.0,27105.36
999,13077.0,11421.53
1000,10558.0,5488.46
1001,10477.0,7672.39
1002,13423.0,22346.07
1003,11721.0,7075.12
1004,12495.0,23671.09
1005,11052.0,6680.29
1006,13693.0,17944.57
1007,12402.0,19274.8
1008,12053.0,7944.47
1009,12300.0,9349.04
1010,10619.0,4909.83
1011,12431.0,19014.37
1012,14520.0,25186.17
1013,10590.0,8073.58
1014,10431.0,4856.1
1015,11138.0,5807.38
1016,10759.0,4739.49
1017,12147.0,11675.79
1018,10680.0,5332.43
1019,10995.0,6685.25
1020,14889.0,24441.64
1021,14713.0,24677.0
1022,11012.0,7849.25
1023,13239.0,23965.77
1024,11276.0,8559.68
1025,10753.0,5227.32
1026,11580.0,8367.41
1027,11231.0,8075.41
1028,10924.0,6242.2
1029,13077.0,15490.16
1030,16188.0,26029.74
1031,15475.0,20837.29
1032,14654.0,20557.5
1033,14204.0,15449.51
1034,14701.0,19730.83
1035,13895.0,18714.39
1036,9369.0,5860.41
1037,11903.0,17676.8
1038,14687.0,36948.07
1039,12450.0,8399.09
1040,10768.0,5763.44
1041,11290.0,8567.63
1042,9985.0,10689.58
1043,11125.0,6563.71
1044,11425.0,6764.37
1045,10511.0,5448.93
1046,10609.0,5160.41
1047,14768.0,29595.01
1048,13493.0,13535.35
1049,13488.0,18105.14
1050,10841.0,4902.02
1051,13226.0,16673.44
1052,11014.0,6938.83
1053,11481.0,7550.74
1054,12174.0,6585.06
1055,12358.0,11728.69
1056,12855.0,19941.84
1057,10859.0,6049.98
1058,10897.0,6099.68
1059,10539.0,5915.13
1060,13308.0,28357.9
1061,12269.0,18195.97
1062,11714.0,9752.63
1063,10596.0,5234.9
1064,12681.0,15245.22
1065,12299.0,9321.13
1066,11567.0,7982.18
1067,12611.0,10836.07
1068,10991.0,5418.2
1069,12087.0,8116.24
1070,11933.0,8383.4
1071,12757.0,11686.68
1072,12845.0,17857.64
1073,14793.0,30005.1
1074,14258.0,22914.6
1075,11565.0,11482.18
1076,11921.0,8165.29
1077,11816.0,9341.91
1078,13961.0,21329.14
1079,12407.0,9476.14
1080,13940.0,26147.0
1081,13205.0,22265.27
1082,10741.0,5327.37
1083,11354.0,6488.76
1084,14054.0,24346.83
1085,11041.0,5176.03
1086,10700.0,6190.29
1087,10962.0,6228.02
1088,14367.0,19921.6
1089,11100.0,7055.02
1090,12146.0,8776.36
1091,12884.0,13809.03
1092,11029.0,6015.34
1093,11187.0,4734.87
1094,13383.0,18543.54
1095,11219.0,6645.01
1096,10878.0,6772.45
1097,10883.0,6030.07
1098,12697.0,15629.59
1099,11727.0,8034.83
1100,12700.0,9587.53
1101,15390.0,33148.22
1102,11643.0,7831.3
1103,14716.0,22290.8
1104,10918.0,5455.01
1105,11668.0,16208.72
1106,11513.0,6405.6
1107,13035.0,27670.06
1108,11318.0,6614.71
1109,13651.0,18387.36
1110,11840.0,9506.72
1111,12242.0,12509.98
1112,13827.0,18283.33
1113,12205.0,10533.68
1114,12913.0,15839.01
1115,16117.0,28561.6
1116,13717.0,20339.43
1117,15210.0,27003.4
1118,11360.0,11134.63
1119,10777.0,6051.25
1120,10264.0,4648.56
1121,10099.0,4923.95
1122,11130.0,5154.82
1123,11300.0,6329.5
1124,13407.0,22045.2
1125,12406.0,14691.2
1126,11731.0,8145.38
1127,11086.0,5797.91
1128,11770.0,7638.49
1129,10660.0,5725.32
1130,11441.0,8717.61
1131,11508.0,7465.63
1132,13637.0,15947.7
1133,12904.0,12112.72
1134,10586.0,6593.24
1135,11091.0,6687.91
1136,10821.0,5950.19
1137,16960.0,32479.1
1138,13329.0,22835.81
1139,10283.0,8541.3
1140,12555.0,18852.84
1141,10419.0,6100.63
1142,10492.0,5341.24
1143,10797.0,6525.92
1144,13705.0,23492.21
1145,11688.0,11265.39
1146,11907.0,13451.99
1147,11841.0,7951.74
1148,10876.0,10183.16
1149,10360.0,6557.44
