Time (sec), TPS (ops/sec)
1242,9311
1243,9446
1244,9123
1245,9858
1246,9813
1247,9702
1248,9302
1249,9220
1250,9313
1251,9756
1252,9934
1253,9789
1254,10003
1255,9444
1256,9260
1257,9046
1258,9392
1259,9401
1260,9107
1261,9680
1262,9792
1263,9671
1264,9918
1265,9967
1266,9875
1267,9760
1268,9573
1269,9124
1270,9516
1271,9654
1272,9632
1273,9513
1274,9670
1275,10036
1276,9421
1277,9922
1278,9632
1279,9928
1280,9973
1281,9942
1282,9476
1283,9391
1284,9648
1285,9825
1286,9877
1287,9863
1288,9297
1289,9946
1290,10000
1291,9384
1292,8947
1293,9774
1294,10000
1295,9838
1296,9865
1297,9157
1298,9848
1299,9902
1300,9794
1301,9880
1302,9845
1303,9747
1304,9844
1305,9929
1306,9997
1307,9963
1308,9658
1309,9362
1310,9931
1311,9812
1312,9162
1313,9601
1314,9059
1315,9037
1316,9464
1317,9889
1318,9440
1319,9817
1320,9977
1321,9894
1322,9793
1323,9870
1324,9833
1325,10063
1326,9940
1327,9911
1328,9472
1329,9356
1330,9482
1331,9644
1332,9744
1333,9948
1334,9727
1335,9157
1336,9048
1337,9752
1338,9602
1339,9976
1340,9830
1341,9251
1342,8958
1343,9539
1344,9464
1345,9219
1346,9938
1347,9911
1348,9425
1349,9408
1350,9136
1351,9987
1352,9927
1353,9972
1354,9913
1355,10009
1356,9995
1357,9890
1358,9421
1359,9589
1360,9716
1361,9713
1362,9767
1363,9703
1364,9683
1365,9623
1366,9734
1367,9694
1368,9587
1369,9642
1370,9712
1371,9678
1372,9673
1373,9406
1374,9212
1375,9323
1376,9691
1377,9643
1378,9744
1379,9737
1380,9712
1381,9634
1382,9724
1383,9462
1384,9779
1385,9739
1386,9741
1387,9687
1388,9775
1389,9541
1390,9420
1391,9624
1392,9239
1393,9241
1394,9483
1395,9738
1396,9595
1397,9620
1398,9446
1399,9482
1400,9298
1401,9636
1402,9635
1403,9628
1404,9545
1405,9673
1406,9669
1407,9654
1408,9694
1409,9379
1410,9542
1411,9428
1412,9587
1413,9479
1414,9780
1415,9835
1416,9855
1417,9943
1418,9169
1419,9245
1420,9983
1421,9962
1422,9847
1423,9330
1424,9231
1425,9993
1426,9956
1427,9731
1428,9934
1429,9127
1430,9468
1431,9981
1432,9038
1433,9448
1434,9200
1435,9292
1436,9109
1437,9453
1438,9802
1439,10036
1440,9843
1441,9589
1442,9853
1443,9435
1444,9901
1445,9978
1446,9991
1447,9824
1448,9281
1449,9426
1450,9699
1451,9140
1452,9314
1453,9405
1454,9805
1455,9764
1456,9108
1457,9607
1458,9546
1459,9806
1460,9873
1461,9952
1462,9449
1463,9350
1464,9788
1465,9930
1466,9595
1467,9781
1468,9044
1469,9918
1470,9818
1471,9194
1472,9862
1473,9508
1474,9230
1475,9320
1476,9915
1477,9194
1478,9270
1479,9739
1480,9743
1481,9085
1482,9211
1483,9606
1484,9676
1485,9872
1486,9830
1487,9269
1488,9420
1489,9619
1490,9903
1491,9792
1492,9890
1493,9182
1494,9985
1495,9861
1496,9771
1497,9264
1498,9685
1499,9381
1500,9590
1501,9830
1502,9939
1503,9872
1504,9892
1505,9970
1506,9967
1507,9815
1508,9104
1509,9056
1510,9887
1511,9964
1512,9234
1513,9355
1514,9956
1515,9905
1516,9448
1517,9797
1518,9685
1519,9964
1520,9919
1521,9861
1522,9136
1523,9488
1524,9032
1525,9305
1526,9965
1527,9417
1528,9435
1529,9802
1530,9899
1531,9995
1532,9647
1533,9348
1534,9265
1535,9532
1536,9984
1537,9802
1538,9118
1539,9299
1540,9277
1541,9453
1542,9727
1543,9685
1544,9947
1545,9887
1546,9177
1547,9362
1548,9606
1549,9156
1550,9419
1551,9291
1552,9396
1553,9527
1554,9731
1555,10066
1556,9894
1557,9696
1558,9655
1559,9890
1560,9739
1561,9259
1562,9280
1563,9367
1564,9924
1565,9895
1566,9426
1567,9054
1568,9272
1569,9896
1570,9905
1571,9601
1572,9638
1573,9380
1574,9255
1575,9170
1576,9315
1577,9880
1578,9560
1579,9555
1580,9924
1581,9427
1582,9918
1583,9229
1584,9545
1585,9070
1586,9477
1587,9823
1588,9674
1589,9215
1590,10016
1591,9572
1592,9224
1593,9806
1594,9675
1595,9939
1596,9803
1597,9761
1598,9064
1599,9153
1600,9934
1601,9727
1602,9643
1603,9423
1604,9540
1605,9423
1606,9397
1607,9429
1608,9644
1609,9789
1610,9673
1611,9773
1612,9752
1613,9383
1614,9754
1615,9743
1616,9605
1617,9676
1618,9788
1619,9743
1620,9692
1621,9715
1622,9730
1623,9444
1624,9436
1625,9703
1626,9771
1627,9732
1628,9713
1629,9761
1630,9797
1631,9723
1632,9285
1633,9325
1634,9716
1635,9689
1636,9721
1637,9682
1638,9732
1639,9802
1640,9675
1641,9663
1642,9771
1643,9385
1644,9169
1645,9395
1646,9811
1647,9729
1648,9486
1649,9504
1650,9719
1651,9786
1652,9919
1653,9822
1654,9873
1655,9669
1656,9746
1657,9550
1658,9107
1659,9734
1660,9795
1661,9208
1662,9450
1663,9444
1664,9802
1665,9871
1666,9916
1667,9836
1668,9502
1669,9936
1670,10082
1671,9998
1672,9826
1673,9921
1674,9809
1675,10014
1676,9286
1677,9589
1678,9847
1679,9119
1680,9565
1681,9094
1682,9373
1683,9263
1684,10025
1685,9919
1686,9830
1687,9421
1688,9406
1689,8976
1690,9390
1691,9643
1692,9207
1693,9265
1694,9874
1695,9826
1696,9674
1697,9935
1698,9944
1699,10006
1700,9930
1701,10055
1702,9773
1703,9887
1704,9699
1705,9799
1706,9507
1707,9332
1708,9654
1709,9403
1710,9794
1711,9722
1712,9685
1713,9865
1714,9267
1715,9672
1716,9771
1717,9357
1718,9581
1719,9992
1720,9889
1721,9445
1722,9741
1723,9954
1724,10036
1725,9974
1726,9810
1727,9711
1728,9920
1729,9706
1730,9456
1731,9947
1732,9879
1733,9660
1734,9937
1735,9886
1736,9945
1737,9705
1738,9424
1739,9971
1740,9959
1741,9857
1742,9771
1743,9912
1744,9995
1745,9655
1746,9648
1747,9774
1748,9336
1749,9766
1750,9937
1751,9976
1752,9773
1753,9850
1754,9930
1755,9961
1756,9778
1757,9713
1758,9827
1759,9860
1760,9851
1761,9930
1762,9575
1763,9572
1764,9612
1765,9578
1766,9475
1767,9757
1768,9810
1769,9990
1770,10029
1771,9891
1772,9439
1773,9540
1774,9442
1775,9759
1776,9360
1777,9618
1778,9176
1779,9259
1780,9812
1781,9119
1782,9475
1783,9432
1784,9999
1785,10063
1786,9422
1787,9632
1788,9986
1789,9881
1790,9434
1791,8963
1792,9608
1793,9749
1794,10009
1795,9832
1796,9158
1797,9610
1798,9899
1799,9795
1800,9458
1801,9966
1802,9674
1803,8979
1804,9188
1805,9780
1806,9275
1807,9489
1808,8802
1809,9837
1810,9946
1811,10002
1812,9389
1813,9461
1814,9941
1815,9345
1816,9283
1817,9380
1818,9635
1819,9888
1820,9935
1821,9767
1822,9874
1823,9660
1824,9889
1825,9958
1826,9768
1827,9503
1828,9367
1829,9042
1830,9248
1831,9639
1832,9763
1833,9669
1834,9100
1835,9928
1836,9551
1837,9400
1838,9763
1839,9599
1840,9707
1841,9934
1842,9379
1843,9262
1844,10048
1845,9555
1846,9586
1847,9306
1848,9522
1849,9680
1850,9426
1851,9485
1852,9596
1853,9790
1854,9750
1855,9830
1856,9604
1857,9591
1858,9650
1859,9624
1860,9794
1861,9727
1862,9414
1863,9426
1864,9433
1865,9548
1866,9710
1867,9591
1868,9268
1869,9273
1870,9442
1871,9716
1872,9408
1873,9645
1874,9715
1875,9722
1876,9438
1877,9670
1878,9610
1879,9725
1880,9599
1881,9322
1882,9522
1883,9723
1884,9700
1885,9721
1886,9829
1887,9508
1888,9808
1889,9782
1890,9784
1891,9638
1892,9535
1893,9440
1894,9313
1895,9423
1896,9313
1897,9486
1898,9706
1899,9662
1900,9807
1901,9879
1902,9636
1903,9652
1904,9685
1905,9562
1906,9784
1907,9613
1908,9689
1909,9668
1910,9880
1911,9955
1912,9608
1913,9188
1914,9201
1915,9310
1916,9893
1917,9678
1918,9448
1919,9856
1920,9956
1921,9723
1922,9353
1923,9129
1924,9067
1925,10012
1926,9346
1927,9021
1928,9763
1929,9944
1930,9889
1931,9692
1932,9445
1933,9246
1934,9456
1935,9193
1936,9739
1937,9469
1938,9368
1939,9440
1940,9931
1941,9721
1942,9339
1943,9684
1944,9566
1945,9457
1946,9687
1947,9440
1948,9499
1949,9141
1950,9957
1951,9989
1952,9809
1953,10027
1954,9976
1955,9724
1956,9852
1957,9838
1958,9938
1959,9851
1960,10058
1961,9938
1962,9519
1963,9415
1964,9579
1965,9292
1966,9352
1967,9724
1968,9654
1969,9392
1970,9790
1971,9045
1972,9688
1973,9832
1974,9851
1975,9929
1976,10009
1977,9624
1978,9943
1979,9842
1980,9929
1981,9461
1982,9474
1983,9115
1984,9112
1985,9155
1986,9007
1987,9719
1988,10057
1989,9937
1990,9911
1991,9810
1992,9468
1993,9088
1994,9206
1995,9942
1996,9961
1997,9584
1998,9892
1999,9998
2000,9482
2001,9902
2002,9576
2003,9745
2004,9949
2005,9880
2006,9933
2007,9628
2008,9443
2009,9232
2010,9930
2011,9965
2012,9753
2013,9863
2014,9852
2015,9319
2016,9837
2017,9581
2018,9520
2019,9168
2020,9169
2021,9940
2022,9463
2023,9716
2024,9998
2025,9558
2026,9785
2027,9367
2028,9961
2029,9646
2030,9636
2031,9980
2032,9844
2033,9975
2034,9854
2035,9195
2036,9727
2037,9978
2038,9732
2039,9273
2040,9814
2041,9422
2042,9627
2043,9392
2044,9271
2045,9321
2046,9295
2047,9596
2048,9919
2049,9761
2050,9918
2051,9804
2052,9327
2053,9583
2054,9806
2055,9315
2056,9363
2057,9887
2058,9953
2059,9988
2060,9361
2061,9506
2062,9440
2063,8840
2064,9856
2065,9534
2066,9413
2067,9633
2068,9934
2069,9762
2070,9909
2071,9999
2072,9594
2073,9023
2074,9458
2075,9336
2076,9908
2077,9493
2078,9887
2079,9912
2080,9393
2081,9427
2082,9487
2083,9392
2084,10007
2085,9767
2086,9842
2087,9595
2088,9437
2089,9959
2090,9090
2091,10164
2092,9662
2093,9880
2094,9782
2095,9813
2096,9504
2097,9527
2098,9453
2099,9676
2100,9474
2101,9532
2102,9515
2103,9803
2104,9720
2105,9894
2106,9628
2107,9685
2108,9700
2109,9711
2110,9680
2111,9785
2112,9549
2113,9811
2114,9830
2115,9749
2116,9838
2117,9606
2118,9564
2119,9764
2120,9732
2121,9794
2122,9545
2123,9698
2124,9743
2125,9702
2126,9726
2127,9677
2128,9684
2129,9817
2130,9782
2131,9837
2132,9532
2133,9722
2134,9551
2135,9513
2136,9749
2137,9652
2138,9665
2139,9807
2140,9706
2141,9346
2142,9379
2143,9234
2144,9493
2145,9595
2146,9449
2147,9517
2148,9463
2149,9658
2150,9410
2151,9429
2152,9408
2153,9534
2154,9954
2155,9860
2156,9548
2157,9293
2158,9995
2159,9607
2160,9982
2161,9884
2162,9683
2163,9795
2164,9870
2165,9796
2166,9759
2167,9897
2168,9760
2169,9671
2170,9922
2171,9825
2172,9689
2173,9996
2174,9903
2175,9326
2176,9907
2177,9729
2178,9964
2179,9701
2180,9722
2181,9945
2182,9573
2183,9524
2184,9724
2185,9312
2186,9345
2187,9486
2188,9413
2189,9462
2190,9845
2191,10008
2192,9680
2193,9196
2194,9279
2195,9926
2196,9880
2197,9620
2198,9302
2199,9428
2200,9620
2201,9683
2202,9510
2203,9714
2204,9951
2205,10008
2206,9822
2207,9660
2208,10002
2209,9364
2210,9912
2211,9948
2212,9314
2213,9732
2214,9855
2215,9329
2216,9111
2217,9851
2218,9307
2219,9508
2220,9928
2221,9894
2222,9398
2223,9280
2224,9295
2225,9300
2226,9255
2227,9793
2228,9385
2229,9824
2230,9959
2231,10003
2232,9910
2233,9911
2234,9269
2235,9356
2236,9242
2237,9826
2238,9613
2239,9751
2240,10144
2241,10097
2242,9538
2243,9934
2244,9801
2245,9961
2246,9307
2247,9930
2248,10017
2249,9965
2250,9740
2251,9936
2252,9668
2253,9187
2254,9685
2255,9875
2256,9681
2257,9888
2258,9813
2259,9585
2260,9869
2261,9713
2262,9375
2263,9227
2264,9072
2265,9361
2266,9835
2267,9617
2268,9812
2269,9982
2270,9994
2271,9826
2272,9479
2273,9951
2274,10037
2275,10001
2276,9844
2277,8905
2278,9620
2279,9827
2280,10061
2281,9901
2282,9721
2283,9356
2284,9885
2285,9955
2286,9626
2287,9078
2288,9980
2289,9991
2290,9985
2291,9912
2292,9814
2293,9871
2294,9940
2295,9397
2296,9603
2297,9512
2298,9977
2299,9978
2300,9871
2301,9966
2302,9441
2303,9205
2304,9598
2305,10063
2306,9686
2307,9531
2308,9865
2309,9967
2310,9991
2311,9782
2312,9460
2313,10018
2314,9970
2315,9405
2316,9969
2317,9337
2318,9445
2319,9315
2320,9548
2321,9336
2322,9926
2323,9759
2324,9914
2325,9680
2326,9457
2327,9574
2328,9460
2329,9371
2330,9339
2331,9319
2332,9372
2333,9638
2334,9971
2335,9852
2336,9824
2337,9797
2338,9800
2339,9838
2340,9812
2341,9645
2342,9399
2343,9498
2344,9697
2345,9779
2346,9577
2347,9713
2348,9673
2349,9651
2350,9452
2351,9549
2352,9752
2353,9808
2354,9781
2355,9783
2356,9566
2357,9095
2358,9552
2359,9582
2360,9830
2361,9711
2362,9282
2363,9561
2364,9808
2365,9861
2366,9986
2367,9709
2368,9779
2369,9705
2370,9572
2371,9741
2372,9773
2373,9718
2374,9765
2375,9973
2376,9825
2377,9569
2378,9370
2379,9608
2380,9417
2381,9200
2382,9483
2383,9430
2384,9396
2385,9293
2386,9443
2387,9380
2388,9419
2389,9477
2390,9415
2391,9487
2392,9370
2393,9343
2394,9362
2395,9779
2396,9745
2397,9349
2398,9748
2399,9397
2400,9352
2401,9219
2402,9494
2403,9424
2404,9374
2405,9312
2406,9511
2407,9887
2408,9780
2409,9691
2410,9771
2411,9653
2412,9762
2413,9681
2414,9816
2415,9889
2416,9649
2417,9903
2418,10017
2419,9880
2420,9900
2421,9926
2422,9214
2423,9933
2424,9914
2425,9359
2426,9704
2427,9963
2428,9847
2429,9482
2430,9848
2431,9990
2432,9769
2433,9281
2434,9823
2435,9733
2436,9685
2437,9214
2438,9640
2439,9266
2440,9866
2441,9680
2442,9229
2443,9335
2444,9320
2445,9686
2446,9468
2447,9881
2448,9540
2449,9697
2450,9835
2451,9879
2452,9671
2453,9839
2454,10044
2455,9804
2456,9497
2457,9401
2458,9616
2459,9965
2460,9902
2461,9646
2462,9406
2463,9813
2464,10056
2465,9884
2466,9969
2467,9868
2468,9733
2469,9460
2470,9611
2471,9688
2472,9861
2473,9488
2474,9464
2475,9114
2476,9589
2477,9672
2478,9894
2479,9955
2480,9950
2481,9730
2482,9884
2483,9832
2484,9882
2485,9931
2486,9683
2487,9910
2488,9942
2489,9861
2490,9930
2491,9879
2492,9766
2493,9816
2494,10017
