Time (sec), Avg. Response Time (us), Standard deviation (us)
187,6637.666666666667,1366.08
188,6713.333333333333,1835.6533333333334
189,6746.333333333333,2080.8633333333332
190,6718.0,1636.11
191,6623.333333333333,1128.5633333333335
192,6667.666666666667,1335.1666666666667
193,6630.0,1342.79
194,6695.0,2025.7233333333334
195,6635.666666666667,1667.3666666666668
196,6661.666666666667,1369.59
197,6612.666666666667,1282.99
198,6649.666666666667,1732.1033333333332
199,6702.333333333333,2154.66
200,6714.666666666667,1828.2333333333333
201,6663.333333333333,1712.3633333333335
202,6631.0,1333.98
203,6665.333333333333,1443.04
204,6654.333333333333,1125.9133333333332
205,6572.666666666667,835.3466666666667
206,6580.0,846.9566666666666
207,6599.333333333333,1070.2866666666666
208,6641.0,1448.2533333333333
209,6642.666666666667,1428.64
210,6615.666666666667,1224.8833333333334
211,6583.666666666667,1045.1766666666665
212,6578.0,1512.28
213,6611.333333333333,2013.756666666667
214,6652.0,1943.7166666666665
215,6644.666666666667,1606.3099999999997
216,6617.0,1400.0600000000002
217,6649.333333333333,1557.26
218,6706.666666666667,1752.8166666666668
219,6680.666666666667,1502.11
220,6582.333333333333,1089.2166666666665
221,6575.0,973.8299999999999
222,6612.666666666667,937.48
223,6626.0,1078.5366666666666
224,6625.666666666667,1042.8233333333335
225,6604.666666666667,885.5933333333334
226,6599.333333333333,1026.2066666666667
227,6621.333333333333,1180.07
228,6633.0,1306.8666666666666
229,6655.333333333333,1569.92
230,6588.333333333333,1636.3400000000001
231,6620.0,2106.48
232,6668.666666666667,1992.9133333333332
233,6647.333333333333,1553.1699999999998
234,6604.333333333333,1212.77
235,6610.0,1339.1766666666667
236,6636.0,1445.7833333333335
237,6613.666666666667,1589.7300000000002
238,6656.0,2163.69
239,6745.666666666667,2487.9166666666665
240,6701.333333333333,1902.4333333333334
241,6729.333333333333,1540.0999999999997
242,6624.666666666667,1009.6
243,6596.666666666667,805.2800000000001
244,6577.333333333333,845.2766666666666
245,6571.666666666667,808.9833333333332
246,6576.333333333333,1006.0099999999999
247,6581.666666666667,1024.3066666666666
248,6599.0,1116.73
249,6605.666666666667,1304.5466666666669
250,6642.333333333333,1768.4266666666665
251,6672.666666666667,2218.8366666666666
252,6694.666666666667,1910.1166666666668
253,6684.0,1493.2866666666669
254,6621.0,997.9000000000001
255,6568.0,851.7199999999999
256,6588.0,1072.9266666666665
257,6615.0,1356.56
258,6639.0,1441.0
259,6663.666666666667,1462.9566666666667
260,6596.666666666667,1010.8533333333334
261,6604.0,1123.1166666666668
262,6638.666666666667,1352.7966666666664
263,6666.333333333333,1262.07
264,6680.333333333333,1849.8433333333335
265,6753.666666666667,2232.69
266,6709.333333333333,2364.3633333333332
267,6756.666666666667,2638.9666666666667
268,6809.333333333333,2455.3700000000003
269,6729.333333333333,2203.8933333333334
270,6709.0,1642.7700000000002
271,6644.0,1249.3766666666668
272,6669.0,1508.9066666666668
273,6657.333333333333,1613.0633333333335
274,6682.666666666667,2083.8799999999997
275,6669.0,1964.01
276,6743.0,2129.7000000000003
277,6737.666666666667,1719.9233333333334
278,6690.333333333333,1244.4133333333332
279,6657.333333333333,926.2766666666666
280,6612.0,825.2766666666666
281,6618.666666666667,871.9733333333334
282,6616.333333333333,1363.4666666666667
283,6628.0,1927.1599999999999
284,6694.0,2184.5433333333335
285,6676.666666666667,1763.0566666666666
286,6663.666666666667,1151.57
287,6625.333333333333,1123.0833333333333
288,6640.666666666667,1099.9133333333332
289,6613.0,1331.8766666666668
290,6610.0,1180.4266666666665
291,6566.666666666667,959.9466666666667
292,6571.666666666667,880.68
293,6599.0,873.48
294,6593.666666666667,1381.3933333333334
295,6627.0,1657.7866666666669
296,6638.333333333333,1736.5566666666666
297,6650.666666666667,1552.96
298,6588.333333333333,1370.6633333333332
299,6637.0,1395.4733333333334
300,6633.0,1220.41
301,6586.333333333333,815.3433333333332
302,6670.333333333333,1139.3733333333332
303,6651.333333333333,1153.9733333333334
304,6666.0,1192.4433333333334
305,6582.333333333333,884.9
306,6579.0,1171.87
307,6578.333333333333,1590.0866666666668
308,6616.0,2144.2599999999998
309,6682.333333333333,2444.1566666666668
310,6683.666666666667,2118.8933333333334
311,6666.333333333333,1741.0666666666668
312,6574.333333333333,1528.3033333333333
313,6615.666666666667,1648.1766666666665
314,6640.0,1636.2966666666664
315,6628.666666666667,1183.7733333333333
316,6622.0,1170.7866666666666
317,6650.0,1230.2866666666666
318,6731.0,1654.4133333333332
319,6735.666666666667,1450.43
320,6694.0,1466.7366666666667
321,6608.0,1519.7
322,6717.666666666667,1930.6166666666668
323,6762.0,1783.3666666666668
324,6705.666666666667,1299.01
325,6579.666666666667,877.02
326,6549.0,886.3566666666667
327,6595.333333333333,894.0533333333333
328,6599.333333333333,881.64
329,6609.0,889.1233333333333
330,6603.666666666667,881.4133333333333
331,6611.0,841.4499999999999
332,6677.666666666667,1162.74
333,6685.0,1460.95
334,6695.333333333333,1525.256666666667
335,6650.666666666667,1763.4566666666667
336,6620.666666666667,1824.006666666667
337,6670.0,2225.63
338,6718.333333333333,2079.2866666666664
339,6719.0,1881.4166666666667
340,6670.0,1433.4666666666665
341,6619.333333333333,1309.19
342,6601.666666666667,1406.2266666666667
343,6592.333333333333,1412.4033333333334
344,6637.666666666667,1389.7866666666669
345,6612.666666666667,835.2966666666666
346,6638.0,940.5066666666667
347,6672.0,1157.3999999999999
348,6635.666666666667,1501.2666666666667
349,6620.666666666667,1409.8999999999999
350,6634.333333333333,1341.8966666666668
351,6573.333333333333,1162.1433333333334
352,6611.666666666667,1508.7300000000002
353,6726.333333333333,1938.72
354,6797.0,2474.516666666667
355,6809.0,2570.4933333333333
356,6732.666666666667,2073.1133333333332
357,6744.333333333333,2328.7433333333333
358,6648.0,1727.46
359,6666.666666666667,1811.4933333333336
360,6578.333333333333,1273.8533333333332
361,6538.666666666667,935.7066666666666
362,6561.333333333333,1230.9533333333334
363,6604.0,1722.7966666666664
364,6649.0,1766.8333333333333
365,6690.333333333333,1642.4866666666667
366,6611.666666666667,1034.7333333333333
367,6613.333333333333,1169.8300000000002
368,6661.333333333333,1416.1266666666668
369,6692.666666666667,1488.3133333333333
370,6684.0,1383.6533333333334
371,6674.0,1171.5333333333333
372,6645.333333333333,1223.12
373,6684.333333333333,1292.5066666666667
374,6647.0,944.5566666666667
375,6627.0,1418.8966666666665
376,6628.333333333333,1701.75
377,6677.666666666667,2250.0533333333333
378,6676.333333333333,2131.0533333333333
379,6719.0,2388.11
380,6673.0,1816.3733333333332
381,6778.666666666667,1866.92
382,6714.0,1301.8433333333332
383,6695.666666666667,1182.2766666666666
384,6623.0,907.6266666666667
385,6656.0,912.4766666666666
386,6640.333333333333,1331.3
387,6626.333333333333,1753.03
388,6630.666666666667,2249.6733333333336
389,6667.0,2022.1000000000001
390,6651.333333333333,1778.43
391,6645.666666666667,1712.72
392,6692.0,2102.726666666667
393,6736.333333333333,2451.6633333333334
394,6701.666666666667,2076.64
395,6616.333333333333,1566.5066666666664
396,6576.0,1359.38
397,6557.666666666667,1117.3333333333333
398,6555.333333333333,1227.9666666666665
399,6546.0,986.2366666666667
400,6541.666666666667,869.0733333333334
401,6622.333333333333,1144.5766666666666
402,6689.666666666667,1427.1533333333334
403,6731.666666666667,1482.1766666666665
404,6724.0,1316.34
405,6579.666666666667,877.9899999999999
406,6623.666666666667,994.5266666666666
407,6615.0,911.96
408,6678.333333333333,1290.49
409,6653.666666666667,1295.42
410,6672.0,1416.4466666666667
411,6638.333333333333,1386.2733333333333
412,6720.666666666667,1778.3933333333334
413,6747.666666666667,2065.34
414,6710.666666666667,1991.5666666666668
415,6669.666666666667,2164.0266666666666
416,6654.0,2212.5766666666664
417,6681.666666666667,2502.486666666667
418,6703.333333333333,2490.9366666666665
419,6751.666666666667,2304.263333333333
420,6734.333333333333,2043.7766666666666
421,6638.666666666667,1470.45
422,6509.0,1058.1933333333334
423,6478.0,865.0466666666666
424,6452.333333333333,842.37
425,6436.0,792.07
426,6411.666666666667,806.3233333333334
427,6479.666666666667,974.3499999999999
428,6487.333333333333,1032.3066666666666
429,6598.666666666667,1476.2466666666667
430,6629.0,1507.4733333333334
431,6669.333333333333,1590.39
432,6640.333333333333,1455.2266666666667
433,6525.666666666667,1116.99
434,6536.666666666667,1295.1000000000001
435,6463.666666666667,1059.2333333333333
436,6486.0,1157.71
437,6520.0,1218.9
438,6508.666666666667,1089.5166666666667
439,6524.666666666667,1187.7666666666667
440,6511.666666666667,1190.7333333333333
441,6517.666666666667,1287.0666666666666
442,6540.666666666667,1500.9566666666667
443,6523.333333333333,1379.6466666666668
444,6544.666666666667,1236.6000000000001
445,6546.0,1211.06
446,6647.333333333333,1682.0
447,6730.0,2038.0966666666666
448,6716.333333333333,2036.9433333333334
449,6663.666666666667,1874.3999999999999
450,6753.0,1934.61
451,6736.666666666667,1825.4266666666665
452,6666.0,1480.073333333333
453,6520.666666666667,1001.5933333333334
454,6556.333333333333,1239.55
455,6656.666666666667,1685.4800000000002
456,6852.666666666667,2291.5533333333333
457,6896.333333333333,2316.596666666667
458,6879.0,2308.253333333333
459,6797.0,2045.86
460,6738.0,1786.5133333333333
461,6618.0,1483.1266666666668
462,6542.666666666667,1157.5033333333333
463,6563.0,1133.9066666666665
464,6504.666666666667,915.6633333333333
465,6493.333333333333,1068.76
466,6488.0,1089.5066666666667
467,6522.333333333333,1206.07
468,6565.0,1364.6333333333332
469,6606.0,1346.38
470,6561.0,1158.6766666666667
471,6495.666666666667,823.9366666666666
472,6526.0,898.4900000000001
473,6549.0,1073.2733333333333
474,6540.666666666667,1122.5066666666667
475,6595.666666666667,1377.9866666666667
476,6569.666666666667,1195.6633333333332
477,6590.0,1193.1499999999999
478,6566.666666666667,1216.2466666666667
479,6640.0,1605.0666666666666
480,6755.333333333333,2109.7633333333333
481,6800.0,2082.9166666666665
482,6785.666666666667,1807.96
483,6666.0,1463.8833333333332
484,6666.0,1798.38
485,6660.333333333333,2284.79
486,6705.666666666667,2399.763333333334
487,6812.333333333333,2228.0533333333333
488,6779.666666666667,1651.7299999999998
489,6750.666666666667,1568.4499999999998
490,6673.666666666667,1615.8266666666666
491,6771.333333333333,2033.623333333333
492,6762.0,2064.9533333333334
493,6747.0,2180.37
494,6685.0,2264.776666666667
495,6725.0,2136.963333333333
496,6715.0,1700.78
497,6647.0,1136.81
498,6603.333333333333,1014.6766666666667
499,6564.666666666667,1255.8999999999999
500,6557.666666666667,1220.5033333333333
501,6557.333333333333,1153.86
502,6565.333333333333,934.0766666666665
503,6615.333333333333,1158.8966666666668
504,6677.0,1594.5933333333335
505,6699.0,1838.9133333333332
506,6783.333333333333,2106.3133333333335
507,6741.666666666667,1809.6666666666667
508,6726.0,1646.9899999999998
509,6553.333333333333,1087.7166666666667
510,6449.666666666667,786.3033333333333
511,6532.0,1220.0033333333333
512,6575.0,1548.793333333333
513,6617.666666666667,1643.8799999999999
514,6544.0,1253.73
515,6455.333333333333,830.3666666666667
516,6502.0,1065.1466666666665
517,6610.333333333333,1328.5800000000002
518,6754.0,1919.6366666666665
519,6881.333333333333,2321.273333333333
520,7016.666666666667,2589.543333333333
521,6929.666666666667,2323.79
522,6890.0,2181.33
523,6722.666666666667,1623.5333333333335
524,6580.0,1193.9166666666667
525,6525.0,1090.8733333333332
526,6552.0,1185.51
527,6567.0,1203.9333333333334
528,6502.0,961.4233333333333
529,6550.666666666667,1208.35
530,6652.0,1554.0233333333333
531,6676.666666666667,1632.5900000000001
532,6710.333333333333,1618.7866666666666
533,6573.333333333333,1113.64
534,6524.0,1003.3433333333332
535,6476.666666666667,874.3966666666665
536,6514.0,1091.5333333333333
537,6586.666666666667,1211.18
538,6591.0,1284.71
539,6656.333333333333,1551.6533333333334
540,6513.0,1150.87
541,6604.666666666667,1629.493333333333
542,6590.666666666667,1346.8433333333332
543,6572.666666666667,1285.4966666666667
544,6594.0,1324.5400000000002
545,6515.666666666667,1105.0066666666667
546,6544.666666666667,1204.9966666666667
547,6532.666666666667,964.2233333333334
548,6574.333333333333,1307.0566666666666
549,6610.666666666667,1471.3433333333335
550,6629.666666666667,1562.1299999999999
551,6581.333333333333,1099.5533333333335
552,6581.333333333333,1270.45
553,6639.0,1487.25
554,6619.666666666667,1479.9166666666667
555,6550.333333333333,1123.9333333333334
556,6462.0,783.8733333333333
557,6630.666666666667,1381.5033333333333
558,6802.0,1906.2466666666667
559,6969.666666666667,2491.9666666666667
560,6987.666666666667,2530.896666666667
561,6820.0,2179.3033333333333
562,6705.333333333333,1891.9333333333334
563,6529.666666666667,1331.75
564,6485.666666666667,1039.3166666666668
565,6454.666666666667,821.7333333333332
566,6482.333333333333,811.94
567,6612.333333333333,1323.9866666666667
568,6719.333333333333,1830.1933333333334
569,6861.333333333333,2422.923333333333
570,6818.333333333333,2164.306666666667
571,6693.0,1682.8
572,6578.666666666667,1450.7366666666667
573,6506.666666666667,1145.9133333333332
574,6504.333333333333,1170.3566666666668
575,6579.0,1212.8566666666668
576,6608.333333333333,1227.7733333333333
577,6646.0,1486.9733333333334
578,6572.666666666667,1359.6666666666667
579,6621.333333333333,1659.51
580,6652.666666666667,1696.0266666666666
581,6683.0,1619.6633333333332
582,6663.333333333333,1427.1233333333332
583,6664.333333333333,1516.4399999999998
584,6750.666666666667,1836.0466666666664
585,6712.0,1688.756666666667
586,6616.0,1266.77
587,6583.0,1167.0533333333333
588,6752.666666666667,1700.34
589,6887.333333333333,2251.0266666666666
590,6968.0,2533.8633333333332
591,6844.333333333333,2183.52
592,6811.0,2421.5433333333335
593,6623.333333333333,1853.2833333333335
594,6600.0,1704.7833333333335
595,6693.666666666667,1486.8666666666668
596,6639.333333333333,1396.8366666666668
597,6784.0,1834.0900000000001
598,6752.666666666667,1896.4566666666667
599,6682.666666666667,1713.3500000000001
600,6646.0,1540.5
601,6543.0,1356.32
602,6552.333333333333,1373.24
603,6611.0,1581.3666666666668
604,6565.666666666667,1244.0666666666668
605,6494.333333333333,890.9233333333335
606,6534.0,976.5799999999999
607,6593.0,1153.4266666666665
608,6688.0,1275.24
609,6718.0,1412.7366666666667
610,6584.666666666667,991.5566666666667
611,6613.666666666667,1144.6466666666668
612,6603.666666666667,1066.6299999999999
613,6633.666666666667,1039.1666666666667
614,6605.0,863.2433333333333
615,6605.666666666667,833.2133333333333
616,6616.666666666667,1037.46
617,6688.0,1626.03
618,6683.333333333333,1717.99
619,6717.666666666667,1807.26
620,6597.666666666667,1236.1533333333334
621,6621.333333333333,1480.8433333333335
622,6629.333333333333,1553.6866666666667
623,6673.0,1809.0633333333333
624,6667.0,1547.8133333333333
625,6641.333333333333,1375.6766666666665
626,6623.666666666667,1101.2766666666666
627,6586.666666666667,872.7966666666666
628,6601.666666666667,873.2600000000001
629,6602.0,883.2133333333335
630,6596.333333333333,863.3933333333333
631,6598.666666666667,880.98
632,6601.666666666667,864.8266666666667
633,6587.0,849.0633333333334
634,6589.666666666667,944.6633333333334
635,6588.333333333333,927.4499999999999
636,6626.666666666667,1203.1533333333334
637,6615.0,1131.26
638,6608.666666666667,1166.1266666666668
639,6558.666666666667,1121.7266666666667
640,6586.0,1080.0533333333333
641,6682.333333333333,1482.2700000000002
642,6692.0,1658.4533333333331
643,6785.666666666667,2139.87
644,6740.666666666667,2296.0833333333335
645,6741.0,2259.3866666666668
646,6690.0,2274.72
647,6710.666666666667,2300.2033333333334
648,6715.666666666667,2394.5633333333335
649,6714.666666666667,2205.346666666667
650,6709.0,2324.18
651,6694.666666666667,2199.8066666666664
652,6720.0,2047.0966666666666
653,6710.333333333333,1991.743333333333
654,6674.666666666667,1450.2966666666669
655,6595.333333333333,1371.17
656,6632.0,1624.7133333333334
657,6612.333333333333,1507.5166666666667
658,6615.333333333333,1442.1499999999999
659,6565.333333333333,1282.8733333333332
660,6477.666666666667,1020.1533333333333
661,6516.666666666667,1023.2399999999999
662,6582.0,1274.1499999999999
663,6602.666666666667,1353.756666666667
664,6716.333333333333,1826.8366666666668
665,6728.333333333333,1869.1933333333334
666,6779.0,1865.6666666666667
667,6636.666666666667,1298.42
668,6497.333333333333,832.5266666666666
669,6505.333333333333,827.5933333333334
670,6566.0,1290.2833333333333
671,6631.666666666667,1501.9733333333334
672,6723.333333333333,1829.75
673,6639.0,1478.04
674,6519.0,1095.2933333333333
675,6466.333333333333,856.0166666666668
676,6460.0,1012.57
677,6565.0,1588.11
678,6585.333333333333,1676.7733333333333
679,6582.333333333333,1587.6733333333334
680,6468.333333333333,1013.66
681,6487.333333333333,938.4
682,6522.666666666667,1304.4866666666667
683,6663.333333333333,1692.9766666666665
684,6739.0,1915.3633333333335
685,6723.666666666667,1688.3500000000001
686,6652.333333333333,1615.1766666666665
687,6600.666666666667,1458.8366666666668
688,6755.666666666667,2058.81
689,6710.333333333333,1828.1299999999999
690,6639.666666666667,1565.7233333333334
691,6600.333333333333,1578.1033333333332
692,6705.0,1751.9099999999999
693,6842.333333333333,2120.483333333333
694,6717.333333333333,1692.8533333333332
695,6516.333333333333,1218.7933333333333
696,6441.666666666667,1130.7433333333333
697,6586.333333333333,1527.5233333333333
698,6751.0,2073.193333333333
699,6794.666666666667,2013.5933333333332
700,6701.0,1634.3
701,6588.666666666667,1322.0633333333333
702,6490.0,979.7633333333333
703,6576.333333333333,1257.7833333333335
704,6541.666666666667,1192.1
705,6505.333333333333,1231.7166666666667
706,6522.333333333333,1496.5733333333335
707,6624.0,2052.733333333333
708,6713.0,2264.4466666666667
709,6812.666666666667,2449.846666666667
710,6826.0,2275.543333333333
711,6804.333333333333,2150.54
712,6677.0,1714.7933333333337
713,6660.333333333333,1709.05
714,6546.666666666667,1351.49
715,6607.333333333333,1480.13
716,6551.666666666667,1035.3633333333335
717,6519.333333333333,921.2566666666667
718,6521.666666666667,894.4733333333334
719,6514.666666666667,881.3366666666667
720,6466.0,813.88
721,6507.333333333333,1142.51
722,6558.666666666667,1503.4833333333336
723,6649.0,1750.2033333333336
724,6744.666666666667,2048.133333333333
725,6675.0,1803.5766666666666
726,6674.0,1976.5200000000002
727,6608.666666666667,1772.073333333333
728,6743.0,2105.0066666666667
729,6729.333333333333,1917.0633333333335
730,6694.0,1827.86
731,6587.666666666667,1463.9000000000003
732,6726.666666666667,1820.5933333333335
733,6672.666666666667,1615.7399999999998
734,6699.0,1635.8666666666668
735,6520.333333333333,1162.5933333333335
736,6465.666666666667,1082.5133333333333
737,6596.0,1393.0966666666666
738,6655.0,1417.9133333333332
739,6622.333333333333,1177.2533333333333
740,6492.333333333333,816.1633333333333
741,6550.666666666667,982.4200000000001
742,6573.666666666667,1177.53
743,6691.0,1646.3566666666666
744,6685.0,1764.7233333333334
745,6678.333333333333,1822.6566666666665
746,6779.333333333333,2063.266666666667
747,6847.333333333333,2265.5099999999998
748,6748.0,1853.3266666666668
749,6720.0,1864.4133333333332
750,6591.0,1375.9333333333334
751,6631.666666666667,1614.8566666666666
752,6607.333333333333,1654.29
753,6641.0,1769.53
754,6732.666666666667,2056.1766666666667
755,6633.333333333333,1651.1066666666666
756,6658.333333333333,1873.4533333333331
757,6622.666666666667,1724.5733333333335
758,6706.333333333333,1958.0333333333335
759,6747.0,1853.9233333333332
760,6696.666666666667,1666.2433333333336
761,6609.666666666667,1535.5366666666666
762,6576.666666666667,1721.756666666667
763,6715.0,2376.9466666666667
764,6828.666666666667,2585.06
765,6823.333333333333,2336.07
766,6795.333333333333,1900.5466666666669
767,6713.666666666667,1874.1733333333332
768,6740.333333333333,2123.25
769,6749.666666666667,2294.9266666666667
770,6704.0,1865.8133333333335
771,6619.333333333333,1302.8300000000002
772,6525.333333333333,846.7933333333334
773,6483.333333333333,845.89
774,6486.333333333333,962.3066666666667
775,6500.333333333333,1034.6833333333332
776,6596.666666666667,1309.29
777,6754.333333333333,1782.9966666666667
778,6806.333333333333,2023.46
779,6816.0,2162.2366666666667
780,6763.333333333333,2127.4999999999995
781,6777.333333333333,2159.986666666667
782,6800.666666666667,2288.536666666667
783,6741.0,2330.5766666666664
784,6778.333333333333,2817.9733333333334
785,6796.666666666667,2849.8233333333333
786,6804.333333333333,2814.4533333333334
787,6730.666666666667,2422.57
788,6728.0,2234.0066666666667
789,6741.0,2346.3433333333337
790,6712.666666666667,2261.2666666666664
791,6724.333333333333,2373.1633333333334
792,6819.0,2363.91
793,6830.333333333333,2179.32
794,6747.333333333333,2024.1033333333332
795,6685.0,1694.1499999999999
796,6635.666666666667,1344.7633333333333
797,6581.333333333333,1010.5666666666666
798,6546.666666666667,859.8966666666666
799,6507.0,859.3033333333333
800,6524.333333333333,851.1133333333333
801,6552.0,852.8466666666667
802,6633.666666666667,1156.5933333333332
803,6632.333333333333,1240.4666666666667
804,6593.0,1383.8100000000002
805,6526.0,1229.6866666666667
806,6587.0,1592.4466666666667
807,6662.666666666667,2098.4066666666668
808,6749.333333333333,2264.3333333333335
809,6707.0,1905.33
810,6701.666666666667,1644.2666666666664
811,6641.0,1582.53
812,6680.0,2175.67
813,6746.666666666667,2569.59
814,6770.333333333333,2363.0400000000004
815,6717.333333333333,1848.743333333333
816,6549.666666666667,1574.68
817,6509.0,1847.0333333333335
818,6683.666666666667,2436.2033333333334
819,6696.0,2135.8433333333337
820,6723.666666666667,1890.493333333333
821,6610.666666666667,1942.4066666666668
822,6580.666666666667,1720.573333333333
823,6583.333333333333,1701.2699999999998
