Time (sec), Avg. Response Time (us)
633,15109
634,15533
635,12182
636,10861
637,11821
638,10514
639,10463
640,11614
641,13360
642,11924
643,10977
644,12032
645,10905
646,11200
647,15769
648,14129
649,10356
650,11422
651,10918
652,10835
653,10573
654,12644
655,11069
656,10789
657,11909
658,11009
659,10798
660,10597
661,15842
662,14372
663,12564
664,11178
665,10703
666,11245
667,11042
668,11333
669,10410
670,11234
671,12161
672,13415
673,10845
674,13924
675,11862
676,11162
677,10940
678,10145
679,11203
680,13623
681,11342
682,15654
683,14402
684,11476
685,20807
686,11063
687,11784
688,10141
689,10619
690,10498
691,12487
692,11090
693,12791
694,10842
695,10998
696,10098
697,11027
698,11162
699,10425
700,13775
701,10443
702,10454
703,11525
704,13790
705,10460
706,12353
707,10134
708,11642
709,10635
710,11027
711,16793
712,10444
713,10950
714,12359
715,11260
716,11655
717,10772
718,11012
719,10012
720,10170
721,11687
722,12525
723,10668
724,12373
725,11726
726,10887
727,10264
728,11274
729,13376
730,10482
731,11984
732,12608
733,10078
734,11211
735,10300
736,12186
737,11353
738,12059
739,14044
740,11636
741,11858
742,11217
743,10379
744,11112
745,12356
746,10535
747,21109
748,10655
749,12032
750,10935
751,11560
752,11271
753,12241
754,11167
755,10645
756,11828
757,12346
758,9874
759,10666
760,10371
761,12445
762,10806
763,10776
764,9247
765,10770
766,10811
767,11079
768,17724
769,12813
770,9344
771,10920
772,12575
773,10950
774,10207
775,12876
776,10419
777,11118
778,11121
779,10936
780,9941
781,11312
782,10588
783,11287
784,17940
785,11610
786,20874
787,10256
788,11505
789,12502
790,11320
791,10457
792,10778
793,10638
794,10818
795,10877
796,11404
797,11089
798,11152
799,11132
800,11492
801,12320
802,32367
803,10130
804,9958
805,12256
806,11399
807,14710
808,10593
809,11626
810,9638
811,11455
812,10515
813,14860
814,13434
815,11623
816,11610
817,11714
818,9722
819,15364
820,13207
821,12208
822,13731
823,12834
824,11894
825,12322
826,11227
827,13929
828,11318
829,10848
830,10852
831,12125
832,11620
833,10903
834,11588
835,10631
836,12389
837,12345
838,10807
839,11569
840,11446
841,11856
842,10796
843,11097
844,12693
845,10984
846,13287
847,12393
848,14304
849,10594
850,10923
851,10114
852,12374
853,10367
854,15541
855,10362
856,10361
857,11370
858,13068
859,10879
860,11149
861,11201
862,12556
863,13041
864,14881
865,10151
866,12427
867,10427
868,10959
869,10327
870,11291
871,11379
872,11385
873,10694
874,11350
875,10786
876,11216
877,10074
878,13906
879,11103
880,10830
881,9298
882,11088
883,11986
884,12071
885,12984
886,13142
887,9707
888,10429
889,11653
890,11712
891,13581
892,10539
893,12014
894,9992
895,10691
896,11308
897,11204
898,10634
899,11719
900,15411
901,10945
902,11646
903,10895
904,11790
905,9828
906,11458
907,11219
908,14787
909,11351
910,10481
911,10441
912,15170
913,12252
914,13558
915,10558
916,12157
917,12899
918,10724
919,13223
920,12751
921,11874
922,11305
923,9192
924,10820
925,10606
926,11038
927,12006
928,10418
929,10790
930,12053
931,14550
932,10950
933,10891
934,11796
935,13528
936,10696
937,13042
938,13790
939,12759
940,10723
941,12052
942,8506
943,9444
944,9538
945,9278
946,11059
947,10936
948,11638
949,10722
950,10831
951,14829
952,9590
953,10986
954,9885
955,13007
956,11667
957,8978
958,11442
959,10572
960,11557
961,12333
962,24759
963,13424
964,11111
965,11915
966,15721
967,10396
968,9831
969,15018
970,10604
971,10340
972,10077
973,10486
974,10787
975,13519
976,10427
977,10359
978,11787
979,11005
980,11865
981,10723
982,11652
983,10934
984,10764
985,12976
986,11204
987,11093
988,11386
989,9365
990,11677
991,10857
992,10490
993,10556
994,10713
995,11023
996,10432
997,11051
998,11357
999,15503
1000,11574
1001,10709
1002,10044
1003,12594
1004,11467
1005,12029
1006,10768
1007,12904
1008,12663
1009,11218
1010,12142
1011,12089
1012,13381
1013,11359
1014,10273
1015,10651
1016,10706
1017,10962
1018,11195
1019,10639
1020,11184
1021,14830
1022,13926
1023,10394
1024,14131
1025,10109
1026,11073
1027,11242
1028,10296
1029,10303
1030,16295
1031,13522
1032,16691
1033,13180
1034,14164
1035,13856
1036,13984
1037,8703
1038,11575
1039,14609
1040,11603
1041,10489
1042,10526
1043,10706
1044,10887
1045,11131
1046,10099
1047,14007
1048,12833
1049,11264
1050,12909
1051,11875
1052,11332
1053,10241
1054,11968
1055,11275
1056,12563
1057,12800
1058,10153
1059,10581
1060,11115
1061,13307
1062,11139
1063,11478
1064,11364
1065,12966
1066,10958
1067,11466
1068,12180
1069,10986
1070,12155
1071,11597
1072,11677
1073,13094
1074,13556
1075,16647
1076,10657
1077,12018
1078,12227
1079,13626
1080,14544
1081,10362
1082,12685
1083,10676
1084,10711
1085,13025
1086,10679
1087,11043
1088,10872
1089,13591
1090,12343
1091,12209
1092,11009
1093,11325
1094,10984
1095,12232
1096,11057
1097,10659
1098,10910
1099,12420
1100,12468
1101,15169
1102,12157
1103,11255
1104,13492
1105,9974
1106,12011
1107,15450
1108,9933
1109,13097
1110,11718
1111,11645
1112,11299
1113,13490
1114,12557
1115,12491
1116,13524
1117,15560
1118,13331
1119,11000
1120,10735
1121,10185
1122,10259
1123,10918
1124,13002
1125,10813
1126,13048
1127,11364
1128,10808
1129,10991
1130,10664
1131,11122
1132,11079
1133,13406
1134,11384
1135,10887
1136,11204
1137,12131
1138,16769
1139,10575
1140,10060
1141,12759
1142,9877
1143,10635
1144,12785
1145,11500
1146,11715
1147,11720
1148,11981
1149,10090
1150,10150
1151,10679
1152,11712
1153,12719
1154,12403
1155,11933
1156,13737
1157,11077
1158,11398
1159,12484
1160,13894
1161,11438
1162,11022
1163,10599
1164,9843
1165,13551
1166,11981
1167,11676
1168,11581
1169,11456
1170,11045
1171,12481
1172,10326
1173,10345
1174,27022
1175,9277
1176,10333
1177,9262
1178,15276
1179,10061
1180,9946
1181,10332
1182,11230
1183,15127
1184,10492
1185,10305
1186,11652
1187,11563
1188,11429
1189,10129
1190,14449
1191,11088
1192,10816
1193,13744
1194,13684
1195,10902
1196,10513
1197,9996
1198,12151
1199,13038
1200,12657
1201,13955
1202,11798
1203,15601
1204,11033
1205,10384
1206,11447
1207,15703
1208,13688
1209,11351
1210,12218
1211,11195
1212,11217
1213,12360
1214,10401
1215,15439
1216,10511
1217,11430
1218,11325
1219,12378
1220,13586
1221,11183
1222,10148
1223,10502
1224,12099
1225,11706
1226,10665
1227,11822
1228,13339
1229,10856
1230,11803
1231,11901
1232,10976
1233,10488
1234,11537
1235,13491
1236,11093
1237,10533
1238,12921
1239,13425
1240,10415
1241,10088
1242,11395
1243,17981
1244,16182
1245,11257
1246,10714
1247,11731
1248,12316
1249,10914
1250,10577
1251,13223
1252,15228
1253,10923
1254,12816
1255,11725
1256,13207
1257,14335
1258,11009
1259,10642
1260,10973
1261,10220
1262,12299
1263,13484
1264,11836
1265,10855
1266,11398
1267,11135
1268,10654
1269,11344
1270,11037
1271,11160
1272,10494
1273,18708
1274,10799
1275,12070
1276,13157
1277,11064
1278,10986
1279,11386
1280,11323
1281,12107
1282,12739
1283,10740
1284,11107
1285,10798
1286,10930
1287,11966
1288,13679
1289,10369
1290,11251
1291,11793
1292,11041
1293,10971
1294,13201
1295,10743
1296,11722
1297,10942
1298,11700
1299,15366
1300,11120
1301,13727
1302,10475
1303,13886
1304,13772
1305,11196
1306,13011
1307,14714
1308,10117
1309,12301
1310,11965
1311,11435
1312,13176
1313,13451
1314,12714
1315,10537
1316,10063
1317,11125
1318,11371
1319,11249
1320,10246
1321,12189
1322,13590
1323,10355
1324,16130
1325,10775
1326,18585
1327,9778
1328,17400
1329,10946
1330,11635
1331,14079
1332,12494
1333,8319
1334,10787
1335,17070
1336,12159
1337,14002
1338,11307
1339,12989
1340,10191
1341,13572
1342,10594
1343,10939
1344,12835
1345,12757
1346,11059
1347,11120
1348,12928
1349,11242
1350,12657
1351,10569
1352,10933
1353,14818
1354,11119
1355,13711
1356,12071
1357,11351
1358,12708
1359,15793
1360,12217
1361,10248
1362,10661
1363,11263
1364,16347
1365,11094
1366,12666
1367,11515
1368,10457
1369,10773
1370,10858
1371,10681
1372,13388
1373,10485
1374,11429
1375,9877
1376,12612
1377,13522
1378,14134
1379,10463
1380,11592
1381,11297
1382,11816
1383,11754
1384,18106
1385,11006
1386,9964
1387,10630
1388,16383
1389,12436
1390,10293
1391,14401
1392,18103
1393,13147
1394,11761
1395,10520
1396,11410
1397,13863
1398,10946
1399,12575
1400,13531
1401,11410
1402,11765
1403,10778
1404,11026
1405,13014
1406,10145
1407,11843
1408,11211
1409,11045
1410,10638
1411,12058
1412,10335
1413,10632
1414,9619
1415,8901
1416,12027
1417,12770
1418,14344
1419,11273
1420,14303
1421,11404
1422,11279
1423,10190
1424,10507
1425,10845
1426,10875
1427,10714
1428,15269
1429,11598
1430,12705
1431,11942
1432,10673
1433,10760
1434,9888
1435,11420
1436,12415
1437,13142
1438,10673
1439,14671
1440,10808
1441,13839
1442,12113
1443,9127
1444,20168
1445,14186
1446,12270
1447,10271
1448,11426
1449,11607
1450,13585
1451,11300
1452,10928
1453,10972
1454,11404
1455,11789
1456,16707
1457,11394
1458,10389
1459,12115
1460,11455
1461,13058
1462,10958
1463,11281
1464,10934
1465,12790
1466,10169
1467,10697
1468,11042
1469,9561
1470,10660
1471,14083
1472,11405
1473,10977
1474,10310
1475,10814
1476,10908
1477,11227
1478,10433
1479,11272
1480,10761
1481,10601
1482,13546
1483,16847
1484,12325
1485,10311
1486,11293
1487,12388
1488,11811
1489,11056
1490,13021
1491,10413
1492,12800
1493,11184
1494,14840
1495,10740
1496,12579
1497,17353
1498,11197
1499,9782
1500,10998
1501,11464
1502,10882
1503,10768
1504,12535
1505,12328
1506,12311
1507,12101
1508,10504
1509,12404
1510,14723
1511,13760
1512,11701
1513,14037
1514,10945
1515,11202
1516,10916
1517,11929
1518,13452
1519,12107
1520,11441
1521,13873
1522,11039
1523,10040
1524,10481
1525,12355
1526,11304
1527,11276
1528,11617
1529,11620
1530,10787
1531,15161
1532,13706
1533,10378
1534,9686
1535,10353
1536,10020
1537,17231
1538,10916
1539,11592
1540,11445
1541,12739
1542,12220
1543,12403
1544,13761
1545,11247
1546,10492
1547,10896
1548,23319
1549,12973
1550,12211
1551,12664
1552,10510
1553,10185
1554,12808
1555,10013
1556,11316
1557,14049
1558,13165
1559,13330
1560,15333
1561,11416
1562,10566
1563,10413
1564,10445
1565,12663
1566,11102
1567,11861
1568,11563
1569,10661
1570,10894
1571,10264
1572,11046
1573,11224
1574,11298
1575,11787
1576,14475
1577,10204
1578,14080
1579,9416
1580,10828
1581,10250
1582,11168
1583,12251
1584,12674
1585,10388
1586,10777
1587,13083
1588,11956
1589,9635
1590,15240
1591,12116
1592,11889
1593,11381
1594,11939
1595,11286
1596,20007
1597,12588
1598,10647
1599,11047
1600,12003
1601,11918
1602,10038
1603,12168
1604,12372
1605,12003
1606,9652
1607,10801
1608,10336
1609,13067
1610,12592
1611,10847
1612,12213
1613,13926
1614,13942
1615,11614
1616,11748
1617,11519
1618,13569
1619,10212
1620,10362
1621,11141
1622,10531
1623,11865
1624,10871
1625,12154
1626,11454
1627,10405
1628,13974
1629,10785
1630,12073
1631,11015
1632,10870
1633,11499
1634,10225
1635,10962
1636,11795
1637,10879
1638,10229
1639,12015
1640,11121
1641,18733
1642,10823
1643,12700
1644,10857
1645,12361
1646,11913
1647,12121
1648,14226
1649,11657
1650,12842
1651,13683
1652,11571
1653,10734
1654,12302
1655,12553
1656,13076
1657,13202
1658,14259
1659,14017
1660,10552
1661,11940
1662,11405
1663,14223
1664,11817
1665,11843
1666,11256
1667,10713
1668,12043
1669,14662
1670,12020
1671,12007
1672,10323
1673,11783
1674,11818
1675,13438
1676,11221
1677,11649
1678,10616
1679,10634
1680,10921
1681,10909
1682,11507
1683,10560
1684,10772
1685,14232
1686,13142
1687,14638
1688,11683
1689,10866
1690,11658
1691,10212
1692,13845
1693,9706
1694,11712
1695,11019
1696,14312
1697,10775
1698,11285
1699,11370
1700,13240
1701,13239
1702,14211
1703,15378
1704,11491
1705,11553
1706,12675
1707,13194
1708,11587
1709,12753
1710,11659
1711,10849
1712,14393
1713,10379
1714,12685
1715,17006
1716,11874
1717,12362
1718,11221
1719,11945
1720,11422
1721,13970
1722,13755
1723,11089
1724,14324
1725,11678
1726,9805
1727,11712
1728,11214
1729,12910
1730,10879
1731,12452
1732,10197
1733,13641
1734,12155
1735,10982
1736,13128
1737,11604
1738,11115
1739,13608
1740,10835
1741,11398
1742,16760
1743,14526
1744,11328
1745,10292
1746,13093
1747,10598
1748,11005
1749,12263
1750,11054
1751,12847
1752,12380
1753,15010
1754,10969
1755,10054
1756,16388
1757,10973
1758,10567
1759,11007
1760,11418
1761,13342
1762,11582
1763,9137
1764,12031
1765,11190
1766,10519
1767,11362
1768,11013
1769,11234
1770,11655
1771,12225
1772,13687
1773,14621
1774,9402
1775,10352
1776,12732
1777,11806
1778,11724
1779,11638
1780,10982
1781,11886
1782,11474
1783,11155
1784,12656
1785,12068
1786,10861
1787,10707
1788,10572
1789,11480
1790,10433
1791,11195
1792,9079
1793,10244
1794,12868
1795,13017
1796,12141
1797,28590
1798,13650
1799,14224
1800,10376
1801,10642
1802,10717
1803,10636
1804,10660
1805,11303
1806,10360
1807,11618
1808,12083
1809,10552
1810,12624
1811,10606
1812,11190
1813,12280
1814,10751
1815,10609
1816,12800
1817,10199
1818,13954
1819,11656
1820,15043
1821,10950
1822,12772
1823,9767
1824,15199
1825,13906
1826,12823
1827,11633
1828,11639
1829,12959
1830,10895
1831,10985
1832,18369
1833,11098
1834,13848
1835,10719
1836,15398
1837,11085
1838,10226
1839,10681
1840,10220
1841,12188
1842,10252
1843,11039
1844,10724
1845,10089
1846,10499
1847,10481
1848,12930
1849,10700
1850,10003
1851,10313
1852,11959
1853,11297
1854,10346
1855,12019
1856,13429
1857,14920
1858,9958
1859,10530
1860,10464
1861,9464
1862,13001
1863,12255
1864,11571
1865,12261
1866,13517
1867,16218
1868,10658
1869,10908
1870,10152
1871,9932
1872,10851
1873,9512
1874,11275
1875,10234
1876,10924
1877,10569
1878,10844
1879,14119
1880,9754
1881,12626
1882,12211
1883,10588
1884,10917
1885,10663
1886,13126
1887,10617
1888,14539
1889,10268
1890,10767
1891,10879
1892,15036
1893,14382
1894,12346
1895,11664
1896,10342
1897,12029
1898,11643
1899,10400
1900,12920
1901,11233
1902,12207
1903,12515
1904,11201
1905,9796
1906,12344
1907,10429
1908,12305
1909,10824
1910,11713
1911,10634
1912,16372
1913,12751
1914,13371
1915,10463
1916,10441
1917,10585
1918,17111
1919,10727
1920,14549
1921,10642
1922,12541
1923,14293
1924,10668
1925,10940
1926,10985
1927,12892
1928,11398
1929,14302
1930,11862
1931,11205
1932,11360
1933,11626
1934,12799
1935,11148
1936,15132
1937,10571
1938,11924
1939,16570
1940,11471
1941,12198
1942,13090
1943,10389
1944,10271
1945,11983
1946,10893
1947,13655
1948,21478
1949,10958
1950,10069
1951,10848
1952,10427
1953,11866
1954,10755
1955,12414
1956,13312
1957,10092
1958,10568
1959,10995
1960,9283
1961,9924
1962,10070
1963,14342
1964,11631
1965,11418
1966,13022
1967,11179
1968,10382
1969,10368
1970,11864
1971,10321
1972,12675
1973,14089
1974,11465
1975,13992
1976,10594
1977,10611
1978,11155
1979,11302
1980,10647
1981,11341
1982,10060
1983,10062
1984,11965
1985,13026
1986,18525
1987,13468
1988,14438
1989,11152
1990,11354
1991,9956
1992,12412
1993,11183
1994,11323
1995,11472
1996,11498
1997,11422
1998,11076
1999,13144
2000,10708
2001,10672
2002,11377
2003,11341
2004,11068
2005,11563
2006,12846
2007,11426
2008,10648
2009,15779
2010,13696
2011,11277
2012,10815
2013,10635
2014,12650
2015,11115
2016,10736
2017,10523
2018,10857
2019,11543
2020,14867
2021,12696
2022,12559
2023,11908
2024,11545
2025,10995
2026,11874
2027,13553
2028,11152
2029,12070
2030,12675
2031,10915
2032,10650
2033,16492
2034,11527
2035,12813
2036,10173
2037,13166
2038,11539
2039,11017
2040,12505
2041,14035
2042,11586
2043,10421
2044,11096
2045,13449
2046,13059
2047,10434
2048,10765
2049,10851
2050,11402
2051,10541
2052,10461
2053,13166
2054,10737
2055,12532
2056,10601
2057,13025
2058,12805
2059,11884
2060,11579
2061,10440
2062,14137
2063,11061
2064,11803
2065,11185
2066,10210
2067,11840
2068,10741
2069,10239
2070,10842
2071,11025
2072,11706
2073,10932
2074,11805
2075,9805
2076,13559
2077,9805
2078,16291
2079,9342
2080,12596
2081,11712
2082,12762
2083,12387
2084,10714
2085,10666
2086,11027
2087,10000
2088,13731
2089,12841
2090,10212
2091,12703
2092,10736
2093,10612
2094,10051
2095,11851
2096,9606
2097,13021
2098,50731
2099,14804
2100,9618
2101,10840
2102,10825
2103,12731
2104,10708
2105,23548
2106,11312
2107,10753
2108,15383
2109,13356
2110,14359
2111,13479
2112,9010
2113,14268
2114,11536
2115,10090
2116,9296
2117,11048
2118,10771
2119,11066
2120,14318
2121,8271
2122,10386
2123,11601
2124,10996
2125,16952
2126,14146
2127,10448
2128,11994
2129,11273
2130,14621
2131,11911
2132,11420
2133,13962
2134,12890
2135,11621
2136,13298
2137,9946
2138,10521
2139,12368
2140,10783
2141,11071
2142,10170
2143,13197
2144,15999
2145,12603
2146,12518
2147,14112
2148,10235
2149,10392
2150,13334
2151,18744
2152,10294
2153,11111
2154,10532
2155,10962
2156,12609
2157,9912
2158,13853
2159,11697
2160,11600
2161,12092
2162,14075
2163,15870
2164,9859
2165,12753
2166,13084
2167,10867
2168,11120
2169,12717
2170,11779
2171,10084
2172,12440
2173,10409
2174,12217
2175,11513
2176,11175
2177,16926
2178,11068
2179,10712
2180,14146
2181,10389
2182,10931
2183,10621
2184,14218
2185,11314
2186,10998
2187,13723
2188,10621
2189,11197
2190,14673
2191,13119
2192,10662
2193,15765
2194,12849
2195,10712
2196,11128
2197,11940
2198,10122
2199,11152
2200,11044
2201,12757
2202,12627
2203,12006
2204,10800
2205,12414
2206,14218
2207,11149
2208,11446
2209,12669
2210,10533
2211,10611
2212,10545
2213,10472
2214,15103
2215,11261
2216,12936
2217,13501
2218,10132
2219,11020
2220,13767
2221,13726
2222,12207
2223,11268
2224,11687
2225,10811
2226,11941
2227,13886
2228,11085
2229,16764
2230,10636
2231,11436
2232,10875
2233,14215
2234,10058
2235,11480
2236,11427
2237,10926
2238,13194
2239,11176
2240,12063
2241,11224
2242,11116
2243,10378
2244,12122
2245,11492
2246,10338
2247,17620
2248,11628
2249,10347
2250,10141
2251,10870
2252,14575
2253,12077
2254,11429
2255,12753
2256,12087
2257,11378
2258,11827
2259,9989
2260,10261
2261,10511
2262,11382
2263,10628
2264,11846
2265,13910
2266,12338
2267,11961
2268,10545
2269,13375
2270,12386
2271,11143
2272,11597
2273,12479
2274,10824
2275,10361
2276,13016
2277,10998
2278,12730
2279,10551
2280,10708
2281,14773
2282,12250
2283,10370
2284,9905
2285,12853
2286,11837
2287,14617
2288,11057
2289,10520
2290,10690
2291,11803
2292,12268
2293,15947
2294,11423
2295,13559
2296,10582
2297,11102
2298,13259
2299,12427
2300,10410
2301,11875
2302,10720
2303,10744
2304,12777
2305,14153
2306,13568
2307,10867
2308,16179
2309,14275
2310,10884
2311,11102
2312,17037
2313,10712
2314,11578
2315,15814
2316,10686
2317,12672
2318,11616
2319,12876
2320,21109
2321,11343
2322,10679
2323,10434
2324,12066
2325,10880
2326,17439
2327,10476
2328,10911
2329,12555
2330,11159
2331,16997
2332,10879
2333,10345
2334,10763
2335,11003
2336,12155
2337,12246
2338,10349
2339,11162
2340,17678
2341,15569
2342,13319
2343,12368
2344,11563
2345,12769
2346,12885
2347,10285
2348,13046
2349,10077
2350,11301
2351,13201
2352,16319
2353,10906
2354,13693
2355,12305
2356,11360
2357,9101
2358,12140
2359,11070
2360,8962
2361,11830
2362,11557
2363,10106
2364,10879
2365,12666
2366,11205
2367,14844
2368,11353
2369,12755
2370,11837
2371,11500
2372,12116
2373,10351
2374,15343
2375,11998
2376,14151
2377,10117
2378,9654
2379,8990
2380,11071
2381,10402
2382,11067
2383,14402
2384,16802
2385,11679
2386,10621
2387,14485
2388,10645
2389,15088
2390,13758
2391,11081
2392,11885
2393,9304
2394,14976
2395,10468
2396,12806
2397,10570
2398,12410
2399,11239
2400,13295
2401,9915
2402,11863
2403,12028
2404,14008
2405,15461
2406,12487
2407,10758
2408,9606
2409,10609
2410,11533
2411,11821
2412,10047
2413,9904
2414,10030
2415,11607
2416,13532
2417,10308
2418,9142
2419,11360
2420,11909
2421,10341
2422,10413
2423,12179
2424,11927
2425,15003
2426,13991
2427,11282
2428,11636
2429,13246
2430,11980
2431,12155
2432,13463
2433,12979
2434,16308
2435,15795
2436,15335
2437,14457
2438,11581
2439,14978
2440,12881
2441,11622
2442,13773
2443,13963
2444,12386
2445,10878
2446,10423
2447,10063
2448,14041
2449,11377
2450,14338
2451,13259
2452,10741
2453,12064
2454,11312
2455,12851
2456,11186
2457,10650
2458,10291
2459,10735
2460,10780
2461,11022
2462,11468
2463,11560
2464,10666
2465,17563
2466,11472
2467,14032
2468,10870
2469,12101
2470,15597
2471,13596
2472,10940
2473,11874
2474,10437
2475,10933
2476,11623
2477,10523
2478,11707
2479,11707
2480,11463
2481,15989
2482,12773
2483,11624
2484,10961
2485,11619
2486,10198
2487,11822
2488,11592
2489,10576
2490,10704
2491,10406
2492,11133
2493,11695
