Time (sec), Avg. Response Time (us), Standard deviation (us)
132,11480.0,17205.26
133,11761.0,6761.19
134,9973.0,6186.49
135,12046.0,20239.87
136,10853.0,10599.23
137,9303.0,5543.78
138,13921.0,21592.63
139,19422.0,30351.53
140,10569.0,9275.67
141,12008.0,17130.79
142,11701.0,10304.54
143,10534.0,5184.88
144,11690.0,8587.68
145,12123.0,13076.92
146,10351.0,5669.17
147,13218.0,21610.62
148,11700.0,9361.38
149,10496.0,7815.73
150,12750.0,26315.38
151,10566.0,9277.06
152,9476.0,9099.91
153,10793.0,8427.74
154,13037.0,18767.87
155,12690.0,22010.19
156,10755.0,5807.36
157,14300.0,21618.25
158,11550.0,8174.62
159,13145.0,16777.45
160,11163.0,7207.18
161,18686.0,38017.72
162,10427.0,4606.74
163,11644.0,7013.38
164,11390.0,10613.4
165,10107.0,5080.95
166,12003.0,9301.27
167,11145.0,11533.95
168,9179.0,8486.87
169,16303.0,24578.5
170,12076.0,9863.96
171,11354.0,12768.89
172,11416.0,6892.04
173,12983.0,17382.4
174,10455.0,6166.69
175,11632.0,7469.21
176,11982.0,9751.37
177,10477.0,5385.03
178,11220.0,6125.9
179,10923.0,4930.4
180,10841.0,5883.7
181,10758.0,5364.5
182,10695.0,5423.1
183,11411.0,10882.1
184,11099.0,10299.62
185,11757.0,10393.06
186,11140.0,7204.28
187,13371.0,16387.5
188,13828.0,15893.07
189,13300.0,19952.43
190,11077.0,6761.07
191,10575.0,6253.35
192,10970.0,7591.94
193,12300.0,18824.85
194,12466.0,8031.49
195,10293.0,5755.74
196,10407.0,6114.52
197,10658.0,6259.32
198,17560.0,42038.34
199,10854.0,5939.19
200,13509.0,21520.16
201,15927.0,48322.05
202,10898.0,6861.5
203,11752.0,10765.59
204,11300.0,7191.77
205,11118.0,5675.19
206,10923.0,6265.59
207,10727.0,6896.51
208,11028.0,6596.53
209,11079.0,6070.66
210,14099.0,23564.29
211,13675.0,18189.14
212,12235.0,14149.26
213,12476.0,12245.25
214,12068.0,7757.85
215,10559.0,5757.26
216,13463.0,19472.14
217,11184.0,6173.83
218,11976.0,11271.27
219,10846.0,6534.64
220,10883.0,6002.82
221,10974.0,5802.77
222,11336.0,5706.97
223,11582.0,8353.4
224,10976.0,5971.01
225,16932.0,32234.84
226,9820.0,5631.83
227,10790.0,5934.28
228,10504.0,4790.2
229,11930.0,10072.65
230,11008.0,7388.06
231,12589.0,10317.36
232,10349.0,5724.08
233,20135.0,48344.35
234,12769.0,17207.26
235,11730.0,14787.52
236,10658.0,5373.4
237,10800.0,6227.31
238,11532.0,9047.26
239,8877.0,5712.17
240,10977.0,6276.98
241,11447.0,11540.26
242,10251.0,11908.53
243,11414.0,6837.87
244,10527.0,5286.32
245,12777.0,16818.26
246,10686.0,5367.68
247,11678.0,7263.38
248,11848.0,7249.81
249,11459.0,7501.09
250,14190.0,19203.52
251,11379.0,5882.49
252,11499.0,9873.05
253,10621.0,6403.66
254,12176.0,8381.51
255,11340.0,15321.24
256,10785.0,8443.85
257,10775.0,8930.17
258,11052.0,11759.17
259,10347.0,4793.73
260,13134.0,14413.32
261,10867.0,6183.97
262,12906.0,19862.24
263,12061.0,14185.13
264,13664.0,18351.4
265,10866.0,10727.17
266,10734.0,5236.31
267,9168.0,5139.57
268,10009.0,7093.62
269,11092.0,6430.15
270,10570.0,5003.41
271,11209.0,6034.39
272,10510.0,4702.37
273,10082.0,4970.57
274,11510.0,7932.36
275,12860.0,21915.59
276,12306.0,8780.46
277,9548.0,8691.83
278,10654.0,5969.7
279,10173.0,5142.65
280,12371.0,18934.74
281,10543.0,6010.88
282,13306.0,22205.56
283,14116.0,18527.8
284,10443.0,7479.96
285,11311.0,6498.86
286,10911.0,6862.29
287,10498.0,5247.9
288,10848.0,5721.15
289,11399.0,8078.35
290,9504.0,7658.22
291,10430.0,5052.91
292,16905.0,46295.8
293,11920.0,22937.37
294,10802.0,10843.41
295,11376.0,9526.85
296,10373.0,5453.88
297,11231.0,8111.09
298,11452.0,13294.94
299,13187.0,22293.07
300,11841.0,12289.16
301,12300.0,13082.52
302,13487.0,23017.81
303,11736.0,14511.08
304,11516.0,18465.48
305,10638.0,4931.84
306,11321.0,17613.77
307,10519.0,5221.29
308,11706.0,13638.58
309,11143.0,12472.48
310,11023.0,6173.88
311,9490.0,5782.19
312,10204.0,9535.81
313,11549.0,6955.28
314,11193.0,5091.45
315,16196.0,19167.39
316,14885.0,18460.14
317,11313.0,8527.31
318,10670.0,5963.76
319,10733.0,8390.51
320,10012.0,4649.69
321,11052.0,7681.32
322,11216.0,7773.44
323,11345.0,8141.23
324,9805.0,5244.38
325,10765.0,5479.56
326,11357.0,9519.29
327,11348.0,9009.98
328,11108.0,6591.67
329,11111.0,6613.19
330,11295.0,8145.34
331,10826.0,5281.57
332,11065.0,8797.32
333,12054.0,11317.63
334,10267.0,5314.49
335,10726.0,6585.3
336,10831.0,6123.47
337,11713.0,8318.72
338,11056.0,5648.24
339,11728.0,10451.57
340,10445.0,4740.25
341,12083.0,12613.53
342,11178.0,6407.32
343,12919.0,13390.63
344,11366.0,7637.0
345,12199.0,10679.51
346,11163.0,6838.05
347,12068.0,10838.89
348,11224.0,6518.72
349,17949.0,33260.16
350,11707.0,12626.45
351,12319.0,9932.03
352,12373.0,11471.48
353,11533.0,9189.81
354,10841.0,5448.2
355,12082.0,9094.25
356,10734.0,5698.2
357,11705.0,8336.1
358,10753.0,5884.51
359,11317.0,7495.92
360,15498.0,28677.22
361,10912.0,6012.03
362,11331.0,8679.04
363,10557.0,5692.68
364,16768.0,40188.59
365,10720.0,6437.0
366,10647.0,5271.14
367,13695.0,16880.38
368,16629.0,45163.42
369,10680.0,6900.92
370,9981.0,5895.02
371,11555.0,8737.9
372,10951.0,7542.88
373,14038.0,25486.03
374,10871.0,5437.3
375,11769.0,13657.89
376,10950.0,10082.26
377,10348.0,5430.73
378,15014.0,20166.04
379,12129.0,10829.6
380,17823.0,35754.54
381,11380.0,23493.42
382,12459.0,9733.3
383,10809.0,6189.01
384,13733.0,28596.69
385,10553.0,5686.99
386,11727.0,9015.88
387,11021.0,9898.27
388,12811.0,15456.76
389,10949.0,5607.05
390,11061.0,8865.87
391,10999.0,6773.38
392,12272.0,11738.3
393,12200.0,11623.77
394,12003.0,10549.33
395,12601.0,12716.67
396,11135.0,6146.13
397,11488.0,10603.95
398,12108.0,17025.84
399,13299.0,18362.44
400,11787.0,10463.6
401,13975.0,18074.7
402,11679.0,8179.38
403,12157.0,9158.38
404,12686.0,11904.15
405,11767.0,11103.95
406,14527.0,19057.56
407,11135.0,6264.39
408,10684.0,4452.14
409,11288.0,5067.23
410,11494.0,7702.58
411,11824.0,13270.87
412,14333.0,32453.22
413,12441.0,13173.18
414,10984.0,8692.88
415,10595.0,6930.29
416,12884.0,21486.25
417,10107.0,5522.61
418,12888.0,17947.01
419,10455.0,5033.29
420,12006.0,13345.58
421,11224.0,7084.77
422,11004.0,6466.69
423,12717.0,12327.4
424,11990.0,11575.18
425,14741.0,22630.03
426,11088.0,5896.96
427,11461.0,7971.0
428,11436.0,7888.07
429,10348.0,5185.93
430,9591.0,5094.69
431,10920.0,6453.52
432,11285.0,8594.2
433,11123.0,7613.35
434,12093.0,12516.2
435,11015.0,9256.02
436,10555.0,5084.98
437,12732.0,15560.36
438,11501.0,9686.54
439,11149.0,7224.07
440,10707.0,5378.05
441,11081.0,6107.75
442,10396.0,5177.51
443,9917.0,6356.48
444,11228.0,8136.09
445,14540.0,20472.08
446,9593.0,8469.72
447,11354.0,19225.07
448,10295.0,8175.2
449,11329.0,8276.0
450,9449.0,7300.63
451,10731.0,5546.52
452,10745.0,16878.95
453,10481.0,6600.84
454,11535.0,6543.12
455,9462.0,4683.3
456,11200.0,10177.86
457,14255.0,29836.63
458,10957.0,5677.32
459,10840.0,5632.75
460,12925.0,15939.29
461,12481.0,18460.28
462,9999.0,5520.23
463,9870.0,4702.77
464,10155.0,12176.12
465,11059.0,6736.49
466,9926.0,6336.6
467,10509.0,8557.89
468,13219.0,21238.2
469,10949.0,7022.29
470,11570.0,8797.86
471,16582.0,36566.49
472,12105.0,9341.06
473,12070.0,13193.72
474,21866.0,58611.21
475,10265.0,6851.79
476,10265.0,5681.8
477,10446.0,4575.51
478,11529.0,10353.44
479,11633.0,10590.97
480,10397.0,6679.7
481,12101.0,14910.3
482,10592.0,6550.46
483,12800.0,20411.19
484,10782.0,6058.58
485,11927.0,10979.06
486,17609.0,34483.34
487,10913.0,7447.97
488,10299.0,4877.73
489,11688.0,9615.67
490,11195.0,7032.96
491,12139.0,12956.7
492,10561.0,5826.89
493,12774.0,11201.57
494,11199.0,13005.71
495,12713.0,11218.33
496,11114.0,8707.66
497,11500.0,8411.78
498,11557.0,6320.95
499,11138.0,6615.52
500,12511.0,11194.37
501,10853.0,6799.93
502,10667.0,6204.97
503,11555.0,9658.2
504,10468.0,5357.44
505,10399.0,5310.54
506,10168.0,4530.79
507,12630.0,11650.44
508,11612.0,12340.3
509,11131.0,7350.76
510,10987.0,5653.38
511,11450.0,14224.54
512,12398.0,12243.27
513,12389.0,11670.69
514,10684.0,6232.11
515,14694.0,20961.16
516,12097.0,16388.12
517,8622.0,5866.67
518,11523.0,7134.59
519,10886.0,5169.96
520,15454.0,30396.25
521,11376.0,8125.66
522,10853.0,6323.58
523,10537.0,4927.78
524,11759.0,12695.76
525,10392.0,5005.78
526,13201.0,15048.87
527,11320.0,15745.1
528,11569.0,17904.35
529,11218.0,7065.08
530,12468.0,10953.17
531,11781.0,12852.64
532,13645.0,20743.35
533,11157.0,11756.0
534,11272.0,7669.48
535,10380.0,6277.61
536,12552.0,17064.24
537,10333.0,4846.13
538,11494.0,10535.96
539,11878.0,8222.35
540,10627.0,6054.01
541,13770.0,25348.94
542,12478.0,13791.19
543,10860.0,7001.44
544,10063.0,6611.32
545,15042.0,22834.71
546,10001.0,5063.64
547,11201.0,5679.29
548,11775.0,11433.6
549,15173.0,19801.9
550,21467.0,44375.92
551,15235.0,27945.41
552,11355.0,10747.24
553,10077.0,5534.93
554,11058.0,6163.42
555,11207.0,6791.95
556,11415.0,6952.42
557,11949.0,11820.59
558,11820.0,12700.82
559,16628.0,38637.99
560,11654.0,10062.48
561,13458.0,22878.23
562,12246.0,8764.89
563,14166.0,22516.37
564,11082.0,7173.1
565,11431.0,9593.05
566,10223.0,6543.64
567,10415.0,4795.71
568,11534.0,9334.73
569,12853.0,23816.15
570,14287.0,22220.41
571,10861.0,5705.63
572,15191.0,32815.07
573,11715.0,14203.48
574,12964.0,9861.19
575,10955.0,11830.83
576,10909.0,5734.1
577,10773.0,6414.02
578,13009.0,16434.21
579,15261.0,30168.18
580,11293.0,9265.11
581,14481.0,29789.27
582,11206.0,12860.88
583,15113.0,22777.48
584,16463.0,28471.62
585,12247.0,15215.85
586,10356.0,8532.32
587,11218.0,6690.49
588,10911.0,5746.52
589,12769.0,13487.55
590,12604.0,10447.59
591,22146.0,79655.16
592,10974.0,5923.87
593,11964.0,7767.13
594,11187.0,6335.7
595,10771.0,6665.9
596,10545.0,5250.14
597,10382.0,6079.72
598,11828.0,8619.44
599,12049.0,9938.21
600,11282.0,6986.56
601,11181.0,6031.05
602,10756.0,5782.55
603,12981.0,12931.02
604,11637.0,7484.47
605,11078.0,7275.36
606,13173.0,12874.31
607,12267.0,12632.84
608,10715.0,5692.8
609,13898.0,29358.7
610,11352.0,7362.61
611,12172.0,11901.43
612,10588.0,6980.37
613,10737.0,5435.49
614,10482.0,6824.81
615,12728.0,10708.23
616,10718.0,5360.49
617,10480.0,5545.37
618,11672.0,7524.5
619,10776.0,5183.66
620,14178.0,22642.32
621,10589.0,5328.91
622,11599.0,9808.18
623,10672.0,4850.56
624,11525.0,11076.64
625,13046.0,20783.22
626,12981.0,10804.76
627,16320.0,44149.76
628,13952.0,18758.37
629,10395.0,5067.65
630,11216.0,7295.69
631,10052.0,4930.77
632,10388.0,5345.78
633,15109.0,20747.03
634,15533.0,26844.24
635,12182.0,7718.87
636,10861.0,7571.56
637,11821.0,10053.08
638,10514.0,12881.52
639,10463.0,5473.96
640,11614.0,8877.75
641,13360.0,13494.65
642,11924.0,8417.39
643,10977.0,7052.49
644,12032.0,9037.4
645,10905.0,5773.87
646,11200.0,5508.46
647,15769.0,30494.99
648,14129.0,24771.78
649,10356.0,7005.99
650,11422.0,6959.29
651,10918.0,6933.61
652,10835.0,6075.45
653,10573.0,5823.62
654,12644.0,13480.71
655,11069.0,7457.82
656,10789.0,6235.04
657,11909.0,9162.91
658,11009.0,7572.68
659,10798.0,6356.77
660,10597.0,5265.61
661,15842.0,26228.37
662,14372.0,23838.74
663,12564.0,17320.4
664,11178.0,14217.15
665,10703.0,7659.5
666,11245.0,7001.2
667,11042.0,7335.56
668,11333.0,9405.64
669,10410.0,5618.04
670,11234.0,7284.55
671,12161.0,12220.62
672,13415.0,13148.28
673,10845.0,7334.76
674,13924.0,19440.3
675,11862.0,10442.72
676,11162.0,7467.37
677,10940.0,6393.94
678,10145.0,4635.51
679,11203.0,7752.13
680,13623.0,21244.53
681,11342.0,6661.12
682,15654.0,23190.22
683,14402.0,31775.49
684,11476.0,10966.22
685,20807.0,41268.75
686,11063.0,7553.85
687,11784.0,9167.64
688,10141.0,5888.13
689,10619.0,6113.05
690,10498.0,5941.63
691,12487.0,19262.54
692,11090.0,8886.31
693,12791.0,12736.0
694,10842.0,5567.41
695,10998.0,9369.9
696,10098.0,4507.24
697,11027.0,6686.55
698,11162.0,6819.0
699,10425.0,5036.17
700,13775.0,18261.57
701,10443.0,5161.24
702,10454.0,5715.08
703,11525.0,7553.76
704,13790.0,23660.92
705,10460.0,5529.08
706,12353.0,18045.97
707,10134.0,5257.9
708,11642.0,10661.42
709,10635.0,5833.89
710,11027.0,6919.17
711,16793.0,30988.77
712,10444.0,5216.52
713,10950.0,9301.08
714,12359.0,14915.69
715,11260.0,11532.3
716,11655.0,17211.62
717,10772.0,11422.44
718,11012.0,10855.8
719,10012.0,5890.18
720,10170.0,6940.89
721,11687.0,9319.88
722,12525.0,17910.58
723,10668.0,5708.88
724,12373.0,10817.29
725,11726.0,13787.53
726,10887.0,6393.11
727,10264.0,9020.9
728,11274.0,9257.95
729,13376.0,18209.33
730,10482.0,7091.92
731,11984.0,12495.6
732,12608.0,14199.43
733,10078.0,5776.24
734,11211.0,5988.61
735,10300.0,5239.8
736,12186.0,17420.39
737,11353.0,7184.31
738,12059.0,21626.08
739,14044.0,23027.37
740,11636.0,7467.85
741,11858.0,25873.97
742,11217.0,9069.03
743,10379.0,5028.43
744,11112.0,8885.24
745,12356.0,10360.83
746,10535.0,5105.23
747,21109.0,77171.81
748,10655.0,5252.41
749,12032.0,17788.22
750,10935.0,11705.66
751,11560.0,11380.09
752,11271.0,7913.43
753,12241.0,17916.8
754,11167.0,7833.97
755,10645.0,5247.56
756,11828.0,9071.0
757,12346.0,12236.58
758,9874.0,6750.52
759,10666.0,4981.14
760,10371.0,5037.82
761,12445.0,8092.31
762,10806.0,5731.08
763,10776.0,10416.24
764,9247.0,5840.56
765,10770.0,5782.25
766,10811.0,5542.24
767,11079.0,6550.23
768,17724.0,34386.44
769,12813.0,18741.96
770,9344.0,5714.42
771,10920.0,6246.99
772,12575.0,15052.84
773,10950.0,14448.55
774,10207.0,4813.51
775,12876.0,12383.36
776,10419.0,8108.17
777,11118.0,8736.52
778,11121.0,6565.13
779,10936.0,9460.64
780,9941.0,7386.63
781,11312.0,13087.64
782,10588.0,6349.41
783,11287.0,9455.9
784,17940.0,34289.98
785,11610.0,12333.53
786,20874.0,49726.26
787,10256.0,10059.34
788,11505.0,8888.83
789,12502.0,16278.49
790,11320.0,6017.67
791,10457.0,5228.56
792,10778.0,9807.06
793,10638.0,11650.25
794,10818.0,10612.91
795,10877.0,5315.36
796,11404.0,11394.78
797,11089.0,13194.91
798,11152.0,10845.1
799,11132.0,6471.75
800,11492.0,11000.51
801,12320.0,17242.81
802,32367.0,75009.0
803,10130.0,5561.75
804,9958.0,6408.69
805,12256.0,25224.51
806,11399.0,8077.35
807,14710.0,17821.29
808,10593.0,6177.09
809,11626.0,9494.91
810,9638.0,5234.74
811,11455.0,7399.23
812,10515.0,5561.91
813,14860.0,29328.85
814,13434.0,16805.85
815,11623.0,13876.98
816,11610.0,9622.94
817,11714.0,11899.06
818,9722.0,4791.8
819,15364.0,21963.15
820,13207.0,16928.11
821,12208.0,13207.0
822,13731.0,18770.38
823,12834.0,14168.75
824,11894.0,10753.52
825,12322.0,12289.32
826,11227.0,5786.83
827,13929.0,18274.33
828,11318.0,11609.19
829,10848.0,17660.06
830,10852.0,7084.77
831,12125.0,11172.56
832,11620.0,9157.71
833,10903.0,7546.66
834,11588.0,7809.71
835,10631.0,5151.23
836,12389.0,10134.71
837,12345.0,10813.97
838,10807.0,5710.25
839,11569.0,8060.54
840,11446.0,7434.39
841,11856.0,8956.2
842,10796.0,6147.32
843,11097.0,5412.9
844,12693.0,15309.95
845,10984.0,8251.15
846,13287.0,14806.14
847,12393.0,11864.49
848,14304.0,32597.37
849,10594.0,5470.78
850,10923.0,5640.02
851,10114.0,4812.22
852,12374.0,11493.19
853,10367.0,4754.51
854,15541.0,23929.11
855,10362.0,4842.08
856,10361.0,4896.09
857,11370.0,6974.44
858,13068.0,21444.64
859,10879.0,5046.19
860,11149.0,11755.64
861,11201.0,6594.74
862,12556.0,15234.52
863,13041.0,16812.55
864,14881.0,22230.84
865,10151.0,5093.19
866,12427.0,14255.5
867,10427.0,8297.65
868,10959.0,7115.47
869,10327.0,5175.52
870,11291.0,7634.16
871,11379.0,8753.34
872,11385.0,13373.48
873,10694.0,5703.41
874,11350.0,9278.48
875,10786.0,5396.86
876,11216.0,7288.1
877,10074.0,5491.31
878,13906.0,20147.5
879,11103.0,5944.51
880,10830.0,6688.21
881,9298.0,5881.68
882,11088.0,7123.26
883,11986.0,9587.28
884,12071.0,10564.53
885,12984.0,18586.86
886,13142.0,21445.89
887,9707.0,6634.02
888,10429.0,6257.1
889,11653.0,10063.97
890,11712.0,11844.57
891,13581.0,19734.23
892,10539.0,6099.71
893,12014.0,13630.52
894,9992.0,5272.66
895,10691.0,11407.74
896,11308.0,13850.88
897,11204.0,7419.96
898,10634.0,9128.01
899,11719.0,14196.41
900,15411.0,34251.09
901,10945.0,8716.39
902,11646.0,11283.16
903,10895.0,5525.56
904,11790.0,10585.7
905,9828.0,4486.13
906,11458.0,6816.96
907,11219.0,7564.9
908,14787.0,27245.82
909,11351.0,8546.31
910,10481.0,4727.15
911,10441.0,5168.26
912,15170.0,28997.16
913,12252.0,14494.4
914,13558.0,17820.81
915,10558.0,10145.45
916,12157.0,13976.11
917,12899.0,23752.34
918,10724.0,5809.25
919,13223.0,13070.02
920,12751.0,21090.75
921,11874.0,8888.11
922,11305.0,7098.01
923,9192.0,5524.62
924,10820.0,5794.7
925,10606.0,5963.05
926,11038.0,6738.85
927,12006.0,21770.35
928,10418.0,12132.32
929,10790.0,5351.18
930,12053.0,13082.58
931,14550.0,30972.42
932,10950.0,6074.36
933,10891.0,15764.11
934,11796.0,12506.91
935,13528.0,25501.86
936,10696.0,7115.75
937,13042.0,23378.17
938,13790.0,15931.51
939,12759.0,17608.33
940,10723.0,8009.43
941,12052.0,11979.49
942,8506.0,5198.95
943,9444.0,5412.76
944,9538.0,4985.59
945,9278.0,8881.11
946,11059.0,9187.65
947,10936.0,7876.49
948,11638.0,11197.37
949,10722.0,6218.49
950,10831.0,7051.62
951,14829.0,27853.34
952,9590.0,6301.4
953,10986.0,6768.27
954,9885.0,5668.54
955,13007.0,15535.28
956,11667.0,8235.7
957,8978.0,5247.98
958,11442.0,19409.09
959,10572.0,5494.53
960,11557.0,6378.53
961,12333.0,11751.44
962,24759.0,66467.06
963,13424.0,38520.91
964,11111.0,8492.62
965,11915.0,13273.12
966,15721.0,22036.79
967,10396.0,5290.55
968,9831.0,5853.41
969,15018.0,32327.98
970,10604.0,8119.14
971,10340.0,6896.87
972,10077.0,11433.15
973,10486.0,7290.84
974,10787.0,5871.81
975,13519.0,18945.82
976,10427.0,6381.75
977,10359.0,4965.08
978,11787.0,11388.58
979,11005.0,6342.22
980,11865.0,15660.38
981,10723.0,5925.46
982,11652.0,10307.43
983,10934.0,6985.91
984,10764.0,6417.33
985,12976.0,15513.11
986,11204.0,8252.74
987,11093.0,11110.81
988,11386.0,12721.41
989,9365.0,4537.51
990,11677.0,15286.9
991,10857.0,19097.63
992,10490.0,7801.71
993,10556.0,8450.07
994,10713.0,6277.14
995,11023.0,8370.91
996,10432.0,4932.0
997,11051.0,9030.74
998,11357.0,9912.87
999,15503.0,28445.27
1000,11574.0,8958.74
1001,10709.0,5607.94
1002,10044.0,7362.02
1003,12594.0,21347.72
1004,11467.0,7000.44
1005,12029.0,22917.2
1006,10768.0,6910.79
1007,12904.0,16486.79
1008,12663.0,19601.59
1009,11218.0,7448.18
1010,12142.0,9117.02
1011,12089.0,16740.03
1012,13381.0,26140.76
1013,11359.0,8479.69
1014,10273.0,7069.14
1015,10651.0,5001.37
1016,10706.0,5242.98
1017,10962.0,8087.18
1018,11195.0,9358.89
1019,10639.0,5261.2
1020,11184.0,7512.12
1021,14830.0,22472.39
1022,13926.0,24464.03
1023,10394.0,6649.21
1024,14131.0,23861.9
1025,10109.0,5172.74
1026,11073.0,7825.53
1027,11242.0,8528.1
1028,10296.0,5169.57
1029,10303.0,6068.64
1030,16295.0,28433.73
1031,13522.0,13656.46
1032,16691.0,21969.02
1033,13180.0,18307.17
1034,14164.0,15904.32
1035,13856.0,18132.12
1036,13984.0,18980.37
1037,8703.0,4374.5
1038,11575.0,18502.17
1039,14609.0,34675.23
1040,11603.0,7856.47
1041,10489.0,5635.56
1042,10526.0,8580.67
1043,10706.0,11248.14
1044,10887.0,6316.82
1045,11131.0,6180.74
1046,10099.0,5097.24
1047,14007.0,28667.84
1048,12833.0,13975.76
1049,11264.0,7314.62
1050,12909.0,17505.44
1051,11875.0,14315.65
1052,11332.0,9054.02
1053,10241.0,5875.76
1054,11968.0,7712.75
1055,11275.0,6192.97
1056,12563.0,12569.79
1057,12800.0,19836.92
1058,10153.0,5299.0
1059,10581.0,5949.17
1060,11115.0,10612.71
1061,13307.0,30128.85
1062,11139.0,7306.24
1063,11478.0,9456.5
1064,11364.0,11047.97
1065,12966.0,13746.73
1066,10958.0,7732.31
1067,11466.0,7287.89
1068,12180.0,10296.72
1069,10986.0,6491.0
1070,12155.0,8305.53
1071,11597.0,8711.41
1072,11677.0,9694.87
1073,13094.0,18383.56
1074,13556.0,28209.52
1075,16647.0,26723.43
1076,10657.0,7066.7
1077,12018.0,10131.71
1078,12227.0,15350.48
1079,13626.0,15789.74
1080,14544.0,27739.22
1081,10362.0,5223.61
1082,12685.0,20723.05
1083,10676.0,5568.35
1084,10711.0,6019.86
1085,13025.0,22811.0
1086,10679.0,5764.09
1087,11043.0,6391.7
1088,10872.0,6009.23
1089,13591.0,18586.05
1090,12343.0,9377.96
1091,12209.0,12112.35
1092,11009.0,8351.86
1093,11325.0,5576.54
1094,10984.0,7453.83
1095,12232.0,16059.69
1096,11057.0,6736.48
1097,10659.0,6129.66
1098,10910.0,6500.54
1099,12420.0,15439.8
1100,12468.0,10322.68
1101,15169.0,30504.55
1102,12157.0,14969.54
1103,11255.0,7499.99
1104,13492.0,21103.92
1105,9974.0,6036.09
1106,12011.0,16043.68
1107,15450.0,31061.3
1108,9933.0,4422.06
1109,13097.0,18210.78
1110,11718.0,9617.17
1111,11645.0,12816.44
1112,11299.0,5982.64
1113,13490.0,18345.16
1114,12557.0,15582.42
1115,12491.0,10832.36
1116,13524.0,24871.48
1117,15560.0,24260.39
1118,13331.0,22533.9
1119,11000.0,10511.45
1120,10735.0,5924.54
1121,10185.0,4631.02
1122,10259.0,5255.13
1123,10918.0,5637.89
1124,13002.0,21651.96
1125,10813.0,6089.79
1126,13048.0,16293.05
1127,11364.0,5899.82
1128,10808.0,6917.28
1129,10991.0,5856.08
1130,10664.0,8755.85
1131,11122.0,5291.99
1132,11079.0,7426.49
1133,13406.0,15554.58
1134,11384.0,11471.8
1135,10887.0,6233.36
1136,11204.0,6500.03
1137,12131.0,16669.48
1138,16769.0,34078.63
1139,10575.0,11585.7
1140,10060.0,8513.18
1141,12759.0,18982.2
1142,9877.0,5397.39
1143,10635.0,5448.66
1144,12785.0,17203.44
1145,11500.0,16493.88
1146,11715.0,11609.99
1147,11720.0,13583.77
1148,11981.0,10734.43
1149,10090.0,7963.47
