Time (sec), TPS (ops/sec)
375,5719
376,5591
377,4463
378,5123
379,3467
380,5761
381,5044
382,5798
383,4684
384,5968
385,5378
386,5687
387,5053
388,5772
389,5759
390,5756
391,5079
392,5078
393,5254
394,4929
395,5656
396,5313
397,5207
398,4662
399,5194
400,4590
401,5309
402,5261
403,5030
404,5272
405,4516
406,5557
407,5915
408,5495
409,5648
410,5369
411,4477
412,5020
413,5832
414,5477
415,5458
416,6183
417,4918
418,6078
419,5180
420,5657
421,5681
422,4977
423,4623
424,4722
425,5802
426,5418
427,5374
428,6072
429,6395
430,5735
431,5431
432,5857
433,5486
434,5779
435,5893
436,4951
437,5386
438,5647
439,5983
440,5568
441,6043
442,6194
443,5561
444,4348
445,6534
446,5519
447,6172
448,5582
449,6682
450,5873
451,5884
452,6005
453,5370
454,6757
455,4136
456,5579
457,5664
458,5613
459,4980
460,5108
461,6351
462,6451
463,6288
464,5716
465,6426
466,5997
467,4668
468,5766
469,5446
470,3692
471,5111
472,4235
473,3506
474,6339
475,6164
476,6100
477,5530
478,5446
479,6014
480,5214
481,5964
482,4818
483,5816
484,5321
485,3572
486,5767
487,6181
488,5289
489,5479
490,5103
491,5956
492,5015
493,5670
494,4911
495,5601
496,5476
497,5337
498,5618
499,5057
500,5709
501,5790
502,5514
503,6045
504,6024
505,6143
506,5098
507,5425
508,5598
509,5680
510,5564
511,5181
512,4891
513,5930
514,4716
515,4671
516,7513
517,5316
518,5848
519,3934
520,5555
521,5720
522,6031
523,5286
524,6064
525,4832
526,5385
527,5659
528,5662
529,5233
530,5156
531,5203
532,5894
533,4914
534,6221
535,5190
536,5857
537,5523
538,5597
539,5609
540,4623
541,5056
542,5637
543,6240
544,4872
545,5517
546,5357
547,5404
548,4905
549,2460
550,4483
551,5010
552,6277
553,5784
554,5526
555,5447
556,5158
557,5391
558,3859
559,5426
560,4502
561,5271
562,4269
563,5647
564,5698
565,6177
566,5935
567,5692
568,5213
569,5202
570,4866
571,4143
572,6122
573,4201
574,5504
575,5997
576,5622
577,4863
578,3839
579,5591
580,4392
581,5583
582,4293
583,3822
584,5709
585,5206
586,6088
587,5610
588,5112
589,4737
590,2591
591,5776
592,5193
593,5492
594,6011
595,5948
596,6107
597,5650
598,4873
599,5671
600,5701
601,5744
602,5063
603,5181
604,5866
605,4761
606,5628
607,5393
608,4445
609,5733
610,4946
611,6323
612,5902
613,5818
614,5005
615,5655
616,5916
617,5425
618,5870
619,4819
620,5289
621,5857
622,5563
623,5262
624,5372
625,4874
626,3526
627,4667
628,5842
629,5455
630,6369
631,5953
632,4347
633,4321
634,4826
635,5903
636,5067
637,6492
638,5291
639,5508
640,4556
641,5409
642,5993
643,4842
644,5779
645,5452
646,3972
647,4349
648,6209
649,5684
650,5452
651,5765
652,5972
653,4886
654,5863
655,5604
656,5326
657,5736
658,5886
659,5818
660,4073
661,4716
662,4459
663,5580
664,6044
665,5717
666,5686
667,5686
668,5631
669,5530
670,5099
671,4707
672,5824
673,4735
674,5153
675,5459
676,5804
677,5959
678,5463
679,4503
680,5660
681,4025
682,4352
683,5378
684,3767
685,4787
686,5528
687,6122
688,5818
689,5987
690,5042
691,5396
692,4997
693,5586
694,6054
695,5773
696,5640
697,5344
698,5973
699,4875
700,5828
701,5991
702,5573
703,4988
704,5426
705,4870
706,6465
707,5160
708,5963
709,5766
710,4154
711,5264
712,5905
713,5137
714,5401
715,5472
716,5952
717,6333
718,5462
719,6272
720,5722
721,4284
722,6346
723,4759
724,5387
725,5554
726,6173
727,5957
728,4376
729,5842
730,5332
731,4904
732,6375
733,5683
734,5873
735,5152
736,5755
737,5328
738,4487
739,5180
740,5346
741,5549
742,5907
743,5391
744,5256
745,5800
746,3164
747,6040
748,5120
749,5421
750,5827
751,5521
752,4817
753,5862
754,5831
755,5101
756,4903
757,6842
758,5892
759,5955
760,5273
761,5731
762,5548
763,6436
764,6160
765,5808
766,5587
767,3506
768,5434
769,6341
770,5654
771,5086
772,6059
773,6033
774,5318
775,5857
776,5695
777,5726
778,5910
779,6226
780,5634
781,5798
782,5878
783,3936
784,4588
785,3143
786,6054
787,5708
788,4845
789,5512
790,6071
791,6123
792,5779
793,6090
794,5378
795,5380
796,5921
797,5469
798,5830
799,5256
800,5726
801,1539
802,5818
803,6672
804,5024
805,5325
806,4591
807,5608
808,5053
809,6702
810,5775
811,5680
812,4519
813,4810
814,5483
815,5078
816,5563
817,6209
818,5024
819,3985
820,5257
821,4730
822,4784
823,5341
824,5372
825,5230
826,4575
827,5686
828,5597
829,6245
830,5008
831,5209
832,6074
833,5429
834,5455
835,5330
836,5101
837,5699
838,5406
839,5785
840,5126
841,5697
842,5717
843,4868
844,5785
845,4699
846,4829
847,4650
848,5977
849,5723
850,6455
851,5169
852,5942
853,4489
854,5610
855,5971
856,5630
857,4899
858,5715
859,5614
860,5688
861,5242
862,4864
863,3929
864,6094
865,5433
866,5659
867,5918
868,5979
869,5640
870,5481
871,5513
872,6070
873,5433
874,6029
875,5704
876,5887
877,4786
878,5456
879,5698
880,6958
881,5825
882,5494
883,5427
884,4335
885,4954
886,6015
887,6483
888,5448
889,5175
890,4626
891,5987
892,5338
893,6177
894,6082
895,5832
896,5746
897,6054
898,5320
899,4350
900,5234
901,5557
902,5893
903,5871
904,6001
905,5488
906,5767
907,4343
908,5389
909,6013
910,5916
911,4448
912,5006
913,4946
914,5325
915,5852
916,4608
917,5850
918,4784
919,5060
920,5284
921,5955
922,6498
923,6039
924,5652
925,5787
926,5070
927,6343
928,5868
929,5799
930,3544
931,5696
932,5497
933,5721
934,4476
935,5826
936,4586
937,4729
938,4706
939,5827
940,5473
941,7850
942,6589
943,6562
944,6946
945,5644
946,5606
947,5284
948,5865
949,6152
950,4631
951,6120
952,5632
953,6137
954,4865
955,5358
956,7249
957,5449
958,5963
959,5386
960,5278
961,2580
962,4806
963,6051
964,5182
965,4063
966,5603
967,6337
968,4072
969,5819
970,6060
971,6532
972,5985
973,5869
974,4826
975,6098
976,5936
977,5519
978,5818
979,4717
980,5943
981,5118
982,5908
983,5795
984,4849
985,5608
986,5781
987,5529
988,6829
989,5583
990,5752
991,5973
992,5784
993,6094
994,5495
995,5922
996,5783
997,5701
998,4464
999,4918
1000,6113
1001,6125
1002,4786
1003,5494
1004,5130
1005,5817
1006,4698
1007,5188
1008,5304
1009,5217
1010,5818
1011,4969
1012,4779
1013,6070
1014,6152
1015,5778
1016,5914
1017,5331
1018,5993
1019,5848
1020,4296
1021,4396
1022,5817
1023,4834
1024,5716
1025,5964
1026,5550
1027,5743
1028,5888
1029,4436
1030,4332
1031,3994
1032,4511
1033,4489
1034,4386
1035,4672
1036,6866
1037,5426
1038,4370
1039,5158
1040,5970
1041,5692
1042,6340
1043,5813
1044,5647
1045,6114
1046,5610
1047,4650
1048,4780
1049,4765
1050,5933
1051,4846
1052,5838
1053,5597
1054,5277
1055,5180
1056,5017
1057,5921
1058,5889
1059,5701
1060,4741
1061,5668
1062,5486
1063,5977
1064,5085
1065,5276
1066,5557
1067,5093
1068,5832
1069,5273
1070,5443
1071,5019
1072,5027
1073,4331
1074,4418
1075,5643
1076,5398
1077,5420
1078,4501
1079,4937
1080,4942
1081,4849
1082,5994
1083,5668
1084,4558
1085,5844
1086,6003
1087,5855
1088,4401
1089,5838
1090,5229
1091,5051
1092,5854
1093,5699
1094,4850
1095,5689
1096,5925
1097,5915
1098,5025
1099,5492
1100,5060
1101,4135
1102,5592
1103,4310
1104,5957
1105,5480
1106,5058
1107,5398
1108,5648
1109,4722
1110,5007
1111,5682
1112,4652
1113,5247
1114,4846
1115,4075
1116,4723
1117,4215
1118,5653
1119,5967
1120,6229
1121,6378
1122,5791
1123,5641
1124,4792
1125,5082
1126,5615
1127,5781
1128,5453
1129,5732
1130,5907
1131,5571
1132,4707
1133,4985
1134,6062
1135,5785
1136,5943
1137,3805
1138,4823
1139,6258
1140,5134
1141,6189
1142,6133
1143,5462
1144,5111
1145,5515
1146,5405
1147,5264
1148,6121
1149,6224
1150,5926
1151,5305
1152,4730
1153,5007
1154,5805
1155,4127
1156,5961
1157,5726
1158,4797
1159,5236
1160,4614
1161,6057
1162,5397
1163,7100
1164,4166
1165,5571
1166,5627
1167,5618
1168,5697
1169,5015
1170,5162
1171,6252
1172,5726
1173,2207
1174,6947
1175,5913
1176,5027
1177,4538
1178,6167
1179,6306
1180,6179
1181,5588
1182,4421
1183,5754
1184,6043
1185,5624
1186,5377
1187,6091
1188,5650
1189,4334
1190,5898
1191,5684
1192,4782
1193,4472
1194,5900
1195,5854
1196,6089
1197,5860
1198,5462
1199,4300
1200,4249
1201,5293
1202,4646
1203,4863
1204,6291
1205,5912
1206,4589
1207,3566
1208,5772
1209,5479
1210,4818
1211,5869
1212,5141
1213,5774
1214,4195
1215,5849
1216,5765
1217,5553
1218,4731
1219,5363
1220,4788
1221,6028
1222,5930
1223,5837
1224,4833
1225,5581
1226,6028
1227,4467
1228,5722
1229,5700
1230,5537
1231,5108
1232,6004
1233,5606
1234,4569
1235,5461
1236,5944
1237,4825
1238,4842
1239,5969
1240,6308
1241,6048
1242,3573
1243,4204
1244,4576
1245,6005
1246,5892
1247,5064
1248,5179
1249,5995
1250,4863
1251,3817
1252,5980
1253,5384
1254,4854
1255,5051
1256,5272
1257,4830
1258,5714
1259,5469
1260,6218
1261,5101
1262,4506
1263,5192
1264,5755
1265,5460
1266,5963
1267,5526
1268,5665
1269,5419
1270,5591
1271,6013
1272,4539
1273,4639
1274,5245
1275,5350
1276,5184
1277,5877
1278,5492
1279,5179
1280,5099
1281,5047
1282,5541
1283,5760
1284,5938
1285,5977
1286,4910
1287,4951
1288,5750
1289,5594
1290,5570
1291,5526
1292,5495
1293,4658
1294,6003
1295,5245
1296,5513
1297,5441
1298,3897
1299,5771
1300,5013
1301,5521
1302,4526
1303,4487
1304,5761
1305,4630
1306,4388
1307,6190
1308,5408
1309,5115
1310,5213
1311,5410
1312,3725
1313,5194
1314,5751
1315,6287
1316,5790
1317,5416
1318,5710
1319,5903
1320,5424
1321,5015
1322,5261
1323,4176
1324,5514
1325,4138
1326,5538
1327,4579
1328,4667
1329,6140
1330,4107
1331,4820
1332,7145
1333,6003
1334,4345
1335,4544
1336,4443
1337,5611
1338,4961
1339,5995
1340,4810
1341,5771
1342,5874
1343,4923
1344,5327
1345,5342
1346,5861
1347,4558
1348,5810
1349,5048
1350,5511
1351,6149
1352,4284
1353,5808
1354,4599
1355,5235
1356,5629
1357,4818
1358,3994
1359,5418
1360,6006
1361,6177
1362,4142
1363,4301
1364,5804
1365,4833
1366,5408
1367,6183
1368,5732
1369,5926
1370,5900
1371,4438
1372,6194
1373,5645
1374,6025
1375,5232
1376,4766
1377,4339
1378,5992
1379,5148
1380,5723
1381,5641
1382,5195
1383,3507
1384,5737
1385,6539
1386,5838
1387,3396
1388,5578
1389,5893
1390,4431
1391,3692
1392,4395
1393,5449
1394,6087
1395,5632
1396,4522
1397,5461
1398,5259
1399,5012
1400,5335
1401,5455
1402,5625
1403,5881
1404,4811
1405,6115
1406,5477
1407,5861
1408,5398
1409,5817
1410,5376
1411,5939
1412,5869
1413,6354
1414,7671
1415,5323
1416,4805
1417,4476
1418,5846
1419,4842
1420,5169
1421,5365
1422,6126
1423,5940
1424,5761
1425,5949
1426,5875
1427,3927
1428,5755
1429,5367
1430,4767
1431,5938
1432,5769
1433,6437
1434,5584
1435,5002
1436,5082
1437,5549
1438,4174
1439,5780
1440,4552
1441,5199
1442,6802
1443,3130
1444,4361
1445,5392
1446,5980
1447,5450
1448,5709
1449,5083
1450,5026
1451,5772
1452,5660
1453,5624
1454,5360
1455,4530
1456,4822
1457,6094
1458,5792
1459,4592
1460,5158
1461,5570
1462,5663
1463,5830
1464,5393
1465,5671
1466,6048
1467,5717
1468,6123
1469,6132
1470,4746
1471,5179
1472,5714
1473,6193
1474,5791
1475,5860
1476,5494
1477,5934
1478,5715
1479,5729
1480,5974
1481,4614
1482,3756
1483,5056
1484,6214
1485,5475
1486,5027
1487,5619
1488,5815
1489,4627
1490,5778
1491,5105
1492,6235
1493,4383
1494,5346
1495,5188
1496,4040
1497,5179
1498,6549
1499,5560
1500,5380
1501,5985
1502,5621
1503,5258
1504,5144
1505,4834
1506,5309
1507,6085
1508,5037
1509,4201
1510,4797
1511,5441
1512,4482
1513,5604
1514,6060
1515,5574
1516,5694
1517,4439
1518,5127
1519,5428
1520,4817
1521,5470
1522,6258
1523,5878
1524,5653
1525,5340
1526,5616
1527,5850
1528,4946
1529,6048
1530,4138
1531,4775
1532,5921
1533,6473
1534,6450
1535,6319
1536,3629
1537,5926
1538,5452
1539,5534
1540,4823
1541,5356
1542,5139
1543,4397
1544,5728
1545,5917
1546,4357
1547,2888
1548,5025
1549,5300
1550,4566
1551,6330
1552,6282
1553,4999
1554,6176
1555,5587
1556,4850
1557,4579
1558,4821
1559,3941
1560,5902
1561,5960
1562,5853
1563,5919
1564,4742
1565,6002
1566,5320
1567,5720
1568,5931
1569,5755
1570,5901
1571,5811
1572,5544
1573,5521
1574,5313
1575,4611
1576,5998
1577,3989
1578,6853
1579,5785
1580,5983
1581,5867
1582,5003
1583,5042
1584,5959
1585,5952
1586,4967
1587,5136
1588,6414
1589,4471
1590,4986
1591,5380
1592,5329
1593,5330
1594,5627
1595,3919
1596,4054
1597,5987
1598,6071
1599,5056
1600,5250
1601,6205
1602,5900
1603,4761
1604,4892
1605,6555
1606,5823
1607,6331
1608,4892
1609,5275
1610,5509
1611,5239
1612,4583
1613,4532
1614,4989
1615,5555
1616,5699
1617,4448
1618,5994
1619,6041
1620,5724
1621,5878
1622,5377
1623,5698
1624,5126
1625,5550
1626,5981
1627,4965
1628,5671
1629,5101
1630,5791
1631,5742
1632,5893
1633,5568
1634,5916
1635,5316
1636,6074
1637,6174
1638,5281
1639,5773
1640,4060
1641,4960
1642,5048
1643,6138
1644,5811
1645,4520
1646,5503
1647,4153
1648,5258
1649,4997
1650,5558
1651,4464
1652,5956
1653,5601
1654,5077
1655,3944
1656,4568
1657,5019
1658,4328
1659,5802
1660,5224
1661,5547
1662,4289
1663,5469
1664,5141
1665,5650
1666,6084
1667,5397
1668,3936
1669,5268
1670,5047
1671,6135
1672,5589
1673,5521
1674,4667
1675,5329
1676,5347
1677,5748
1678,6483
1679,5301
1680,5705
1681,5390
1682,6057
1683,5662
1684,4485
1685,4999
1686,4163
1687,5723
1688,5881
1689,5367
1690,6088
1691,4649
1692,6545
1693,5344
1694,5759
1695,4666
1696,5445
1697,5440
1698,5662
1699,4811
1700,4904
1701,4246
1702,4226
1703,5211
1704,5497
1705,4912
1706,4740
1707,5503
1708,5034
1709,5408
1710,5784
1711,4358
1712,6130
1713,4921
1714,3773
1715,5376
1716,5124
1717,5841
1718,5344
1719,5468
1720,4622
1721,4615
1722,5755
1723,4410
1724,5575
1725,6528
1726,5325
1727,5777
1728,4820
1729,5909
1730,4988
1731,6214
1732,4515
1733,5575
1734,5705
1735,4847
1736,5434
1737,5691
1738,4691
1739,5750
1740,5442
1741,3893
1742,4163
1743,5886
1744,5522
1745,5559
1746,5810
1747,5439
1748,5417
1749,5681
1750,4913
1751,3104
1752,6133
1753,5728
1754,6338
1755,3974
1756,5847
1757,5782
1758,6281
1759,5300
1760,4806
1761,5849
1762,6561
1763,5310
1764,5723
1765,5945
1766,5648
1767,5760
1768,5797
1769,5348
1770,4943
1771,4270
1772,4733
1773,6701
1774,5768
1775,4883
1776,5647
1777,5746
1778,5081
1779,4932
1780,6180
1781,5653
1782,5528
1783,5266
1784,5351
1785,6062
1786,5414
1787,6093
1788,5413
1789,5461
1790,6058
1791,7393
1792,5761
1793,5003
1794,5129
1795,3262
1796,3784
1797,4062
1798,5599
1799,5908
1800,5838
1801,5523
1802,6314
1803,5599
1804,5731
1805,5622
1806,5729
1807,5310
1808,5404
1809,5756
1810,5955
1811,5131
1812,5608
1813,6129
1814,5267
1815,5480
1816,5341
1817,5272
1818,5204
1819,4237
1820,5782
1821,5657
1822,4644
1823,4904
1824,4636
1825,5342
1826,5353
1827,5522
1828,4850
1829,5000
1830,2230
1831,6220
1832,6017
1833,4409
1834,4604
1835,5619
1836,5878
1837,5938
1838,6219
1839,5374
1840,5977
1841,5654
1842,5989
1843,5293
1844,7436
1845,5539
1846,5455
1847,5472
1848,6452
1849,5963
1850,6249
1851,5013
1852,5747
1853,5465
1854,4906
1855,5540
1856,4976
1857,6633
1858,5698
1859,5793
1860,5535
1861,5745
1862,5561
1863,5532
1864,3990
1865,4425
1866,5045
1867,6156
1868,5989
1869,6308
1870,5277
1871,7291
1872,5536
1873,6046
1874,6096
1875,5700
1876,5635
1877,4742
1878,6547
1879,5755
1880,4295
1881,5881
1882,6589
1883,5774
1884,4987
1885,5537
1886,4885
1887,5806
1888,5759
1889,6122
1890,4837
1891,3599
1892,5450
1893,5175
1894,5761
1895,5857
1896,5458
1897,5743
1898,5124
1899,5638
1900,4675
1901,5647
1902,5689
1903,5629
1904,5610
1905,5845
1906,5437
1907,5301
1908,5949
1909,5524
1910,3770
1911,5120
1912,5003
1913,5537
1914,6139
1915,6269
1916,3935
1917,5280
1918,4396
1919,5701
1920,5921
1921,4355
1922,5269
1923,5527
1924,5595
1925,5287
1926,5356
1927,4397
1928,5336
1929,5760
1930,5144
1931,5687
1932,5748
1933,4560
1934,5174
1935,5005
1936,5895
1937,3483
1938,5392
1939,5167
1940,5211
1941,5801
1942,6201
1943,5047
1944,5777
1945,4368
1946,4352
1947,4182
1948,6194
1949,5787
1950,6431
1951,5182
1952,5935
1953,5786
1954,4763
1955,5878
1956,5965
1957,5843
1958,7025
1959,5788
1960,6820
1961,5555
1962,4874
1963,5201
1964,4882
1965,5566
1966,5855
1967,6000
1968,5731
1969,5579
1970,6153
1971,3522
1972,5920
1973,5015
1974,4973
1975,6065
1976,5784
1977,5791
1978,5586
1979,5566
1980,5640
1981,7105
1982,5267
1983,5062
1984,4137
1985,3700
1986,5994
1987,4472
1988,5629
1989,6150
1990,5219
1991,5761
1992,5521
1993,5227
1994,5951
1995,5170
1996,5932
1997,5557
1998,4815
1999,6131
2000,5528
2001,5753
2002,5889
2003,5253
2004,5038
2005,5321
2006,5765
2007,5312
2008,3940
2009,5076
2010,5912
2011,5961
2012,5083
2013,5636
2014,5856
2015,5842
2016,5810
2017,5557
2018,4003
2019,4971
2020,5250
2021,5671
2022,5311
2023,5630
2024,5389
2025,5266
2026,4974
2027,5266
2028,5661
2029,5057
2030,6037
2031,4590
2032,5085
2033,4643
2034,6174
2035,5508
2036,4889
2037,5150
2038,5192
2039,5948
2040,3768
2041,6059
2042,5763
2043,4552
2044,4732
2045,6075
2046,6151
2047,5559
2048,6168
2049,5381
2050,6469
2051,4482
2052,6125
2053,5367
2054,5542
2055,6149
2056,3597
2057,5696
2058,4936
2059,6013
2060,4831
2061,5474
2062,4952
2063,5560
2064,6381
2065,5435
2066,5895
2067,5960
2068,5767
2069,6023
2070,4990
2071,6397
2072,5068
2073,6163
2074,5310
2075,6165
2076,5851
2077,4225
2078,5642
2079,5922
2080,5216
2081,5034
2082,5481
2083,5373
2084,6265
2085,6507
2086,4348
2087,5007
2088,5912
2089,5654
2090,5316
2091,5662
2092,6062
2093,5660
2094,6079
2095,4899
2096,1919
2097,3461
2098,6772
2099,6211
2100,5381
2101,4680
2102,5908
2103,2539
2104,5752
2105,6002
2106,4221
2107,4224
2108,4321
2109,4478
2110,6965
2111,4468
2112,5417
2113,6066
2114,6605
2115,5836
2116,6065
2117,5117
2118,5219
2119,7035
2120,6276
2121,5849
2122,5169
2123,3790
2124,5045
2125,5037
2126,4709
2127,6868
2128,3538
2129,5260
2130,5158
2131,4990
2132,4227
2133,6236
2134,3760
2135,6369
2136,6056
2137,4965
2138,5829
2139,5445
2140,6268
2141,5183
2142,4022
2143,4861
2144,4085
2145,4448
2146,6457
2147,5929
2148,5138
2149,3032
2150,6592
2151,4911
2152,5911
2153,6340
2154,4491
2155,6328
2156,5060
2157,5642
2158,5185
2159,4930
2160,4542
2161,4034
2162,5896
2163,5047
2164,5469
2165,4870
2166,6119
2167,4788
2168,5478
2169,5812
2170,4843
2171,6066
2172,5267
2173,4698
2174,6138
2175,3940
2176,5088
2177,7126
2178,3924
2179,5637
2180,5884
2181,6044
2182,4292
2183,5466
2184,5933
2185,4288
2186,5923
2187,5626
2188,3961
2189,5541
2190,4910
2191,3914
2192,4668
2193,5866
2194,5706
2195,5740
2196,5605
2197,5765
2198,5600
2199,4760
2200,5068
2201,5219
2202,5697
2203,5397
2204,4518
2205,5182
2206,5486
2207,4605
2208,6048
2209,6052
2210,5603
2211,6374
2212,4476
2213,4751
2214,5205
2215,4602
2216,5947
2217,5771
2218,4886
2219,4431
2220,5055
2221,5492
2222,5435
2223,5457
2224,5594
2225,4614
2226,5380
2227,4931
2228,4778
2229,5814
2230,5746
2231,4084
2232,6392
2233,5444
2234,5692
2235,6007
2236,4740
2237,5030
2238,6284
2239,4649
2240,5370
2241,6142
2242,4954
2243,5302
2244,5989
2245,3655
2246,5377
2247,5883
2248,5829
2249,5732
2250,4631
2251,5348
2252,5306
2253,4824
2254,5090
2255,5986
2256,5219
2257,5601
2258,6521
2259,5640
2260,5617
2261,5741
2262,5557
2263,4178
2264,5946
2265,4635
2266,5737
2267,4799
2268,5939
2269,4946
2270,5141
2271,5961
2272,4904
2273,5934
2274,4871
2275,5773
2276,4875
2277,5601
2278,5745
2279,4296
2280,5003
2281,5362
2282,6887
2283,5076
2284,5601
2285,5346
2286,4381
2287,6031
2288,5716
2289,5392
2290,5057
2291,4168
2292,5049
2293,5390
2294,5149
2295,5614
2296,5198
2297,4305
2298,6382
2299,5255
2300,5704
2301,5998
2302,4991
2303,4683
2304,3903
2305,5737
2306,4128
2307,4107
2308,5623
2309,5730
2310,3893
2311,5776
2312,5421
2313,3659
2314,6097
2315,4801
2316,5468
2317,5646
2318,3394
2319,4364
2320,5776
2321,5845
2322,5313
2323,5333
2324,4600
2325,5392
2326,5757
2327,4591
2328,5900
2329,4569
2330,4765
2331,5536
2332,6273
2333,5749
2334,4903
2335,6219
2336,4948
2337,5563
2338,4234
2339,3065
2340,5534
2341,4529
2342,5195
2343,4890
2344,4975
2345,6176
2346,4731
2347,6063
2348,5968
2349,4033
2350,4232
2351,5522
2352,5483
2353,4460
2354,5522
2355,6763
2356,5292
2357,5647
2358,6447
2359,6086
2360,4932
2361,6264
2362,5870
2363,4963
2364,5646
2365,5009
2366,4861
2367,4750
2368,5789
2369,4994
2370,5490
2371,5974
2372,3812
2373,5524
2374,3924
2375,5847
2376,6806
2377,6764
2378,6602
2379,5521
2380,5976
2381,4425
2382,4003
2383,5562
2384,5476
2385,3863
2386,6037
2387,4442
2388,4611
2389,5512
2390,5284
2391,6539
2392,4331
2393,6276
2394,5062
2395,5541
2396,5407
2397,5377
2398,4847
2399,6020
2400,5440
2401,5277
2402,4405
2403,4503
2404,4407
2405,5830
2406,6657
2407,5959
2408,5531
2409,5253
2410,6085
2411,6349
2412,6078
2413,5545
2414,4083
2415,6374
2416,6460
2417,5974
2418,5388
2419,6062
2420,5954
2421,5149
2422,5361
2423,4305
2424,4577
2425,5256
2426,5240
2427,5436
2428,4793
2429,5370
2430,4304
2431,4820
2432,4683
2433,3340
2434,4484
2435,4312
2436,5285
2437,4100
2438,4839
2439,5435
2440,4457
2441,5026
2442,5423
2443,5370
2444,5883
2445,6134
2446,4599
2447,5537
2448,4615
2449,4372
2450,5929
2451,5531
2452,5094
2453,5290
2454,4948
2455,5960
2456,5975
2457,5615
2458,5922
2459,5986
2460,5238
2461,5535
2462,5805
2463,3106
2464,6040
2465,4007
2466,5794
2467,4971
2468,4258
2469,5272
2470,4741
2471,5330
2472,5942
2473,5627
2474,5569
2475,5612
2476,5592
2477,5177
2478,5553
2479,4189
2480,5109
2481,5061
2482,5593
2483,5792
2484,5804
2485,5424
2486,5282
2487,5816
2488,5827
2489,5994
2490,5723
2491,5640
2492,4918
2493,5218
2494,5527
