Op, T_total, T_queue, T_server, T_start, T_enqueue, T_dequeue, T_send, T_receive, T_end, Success
get, 1273600, 437500, 648100, 12604904508718, 12604904522618, 12604904960118, 12604904969918, 12604905618018, 12604905782318, true
set, 31113800, 774200, 24633900, 12604878857518, 12604878920018, 12604879694218, 12604879708518, 12604904342418, 12604909971318, true
get, 8248800, 622100, 7589800, 12604975387718, 12604975397518, 12604976019618, 12604976022018, 12604983611818, 12604983636518, true
get, 10494500, 9334700, 1125400, 12604994077218, 12604994087018, 12605003421718, 12605003424618, 12605004550018, 12605004571718, true
get, 2272100, 1676700, 566800, 12605013422618, 12605013432418, 12605015109118, 12605015111318, 12605015678118, 12605015694718, true
get, 8545800, 7747900, 757200, 12605034524518, 12605034534418, 12605042282318, 12605042285818, 12605043043018, 12605043070318, true
set, 14202200, 4404300, 9620000, 12605036874318, 12605036883618, 12605041287918, 12605041290118, 12605050910118, 12605051076518, true
get, 9909500, 108100, 9741400, 12605066443318, 12605066482818, 12605066590918, 12605066594318, 12605076335718, 12605076352818, true
get, 7069800, 5800200, 1231000, 12605086521618, 12605086540618, 12605092340818, 12605092344218, 12605093575218, 12605093591418, true
get, 971900, 29000, 916800, 12605113662818, 12605113671718, 12605113700718, 12605113703418, 12605114620218, 12605114634718, true
get, 1028200, 43700, 954700, 12605133253618, 12605133260318, 12605133304018, 12605133307418, 12605134262118, 12605134281818, true
get, 1496900, 872400, 600300, 12605144121618, 12605144127918, 12605145000318, 12605145002618, 12605145602918, 12605145618518, true
get, 427200, 74200, 324800, 12605162635218, 12605162641518, 12605162715718, 12605162717818, 12605163042618, 12605163062418, true
get, 1237900, 649100, 553800, 12605181213218, 12605181220018, 12605181869118, 12605181872018, 12605182425818, 12605182451118, true
get, 4858700, 4336100, 490000, 12605195561518, 12605195579618, 12605199915718, 12605199917718, 12605200407718, 12605200420218, true
get, 8366100, 7662500, 675400, 12605203892018, 12605203898318, 12605211560818, 12605211563318, 12605212238718, 12605212258118, true
get, 2419500, 1881200, 515800, 12605211094318, 12605211100618, 12605212981818, 12605212983918, 12605213499718, 12605213513818, true
get, 650900, 26600, 597500, 12605241961718, 12605241967918, 12605241994518, 12605241996718, 12605242594218, 12605242612618, true
get, 7534400, 6746800, 763900, 12605251836618, 12605251842818, 12605258589618, 12605258592018, 12605259355918, 12605259371018, true
get, 13641800, 8356000, 5264500, 12605254728418, 12605254734218, 12605263090218, 12605263092118, 12605268356618, 12605268370218, true
get, 1080900, 22000, 1033600, 12605289531818, 12605289538018, 12605289560018, 12605289562218, 12605290595818, 12605290612718, true
get, 2324500, 1574900, 727700, 12605300025018, 12605300032018, 12605301606918, 12605301608918, 12605302336618, 12605302349518, true
get, 3800500, 3494700, 284300, 12605310078418, 12605310084418, 12605313579118, 12605313581418, 12605313865718, 12605313878918, true
set, 8936400, 14500, 8825800, 12605308624618, 12605308631518, 12605308646018, 12605308649518, 12605317475318, 12605317561018, true
get, 7015400, 6637200, 353200, 12605319020618, 12605319026718, 12605325663918, 12605325666018, 12605326019218, 12605326036018, true
get, 7211800, 6731100, 459700, 12605328564318, 12605328569918, 12605335301018, 12605335303018, 12605335762718, 12605335776118, true
get, 7181500, 5516200, 1643800, 12605338547318, 12605338553718, 12605344069918, 12605344072418, 12605345716218, 12605345728818, true
get, 7356400, 199500, 296900, 12605349420918, 12605356268118, 12605356467618, 12605356470418, 12605356767318, 12605356777318, true
get, 508000, 28000, 461700, 12605371880818, 12605371887318, 12605371915318, 12605371917418, 12605372379118, 12605372388818, true
get, 687700, 62200, 606200, 12605390055818, 12605390061818, 12605390124018, 12605390125918, 12605390732118, 12605390743518, true
get, 7105500, 6641100, 446700, 12605400698018, 12605400703918, 12605407345018, 12605407347218, 12605407793918, 12605407803518, true
get, 1992400, 1559500, 401700, 12605417352818, 12605417368218, 12605418927718, 12605418930118, 12605419331818, 12605419345218, true
get, 8364600, 7769800, 576600, 12605432675918, 12605432682318, 12605440452118, 12605440454018, 12605441030618, 12605441040518, true
get, 13778700, 13336200, 426000, 12605428315118, 12605428321518, 12605441657718, 12605441659518, 12605442085518, 12605442093818, true
get, 4515500, 3924900, 571300, 12605447358418, 12605447364018, 12605451288918, 12605451291418, 12605451862718, 12605451873918, true
get, 3107000, 2562800, 524400, 12605451124618, 12605451131018, 12605453693818, 12605453695818, 12605454220218, 12605454231618, true
get, 5538800, 4981800, 540300, 12605460569318, 12605460575318, 12605465557118, 12605465559018, 12605466099318, 12605466108118, true
get, 5903700, 5148500, 737600, 12605472052118, 12605472058218, 12605477206718, 12605477208618, 12605477946218, 12605477955818, true
get, 11680600, 10340800, 1323300, 12605481292518, 12605481298418, 12605491639218, 12605491640918, 12605492964218, 12605492973118, true
get, 4839400, 4475300, 346400, 12605490056718, 12605490062618, 12605494537918, 12605494539818, 12605494886218, 12605494896118, true
get, 7799800, 6551400, 1196500, 12605500130018, 12605500135818, 12605506687218, 12605506689218, 12605507885718, 12605507929818, true
get, 5744500, 5150400, 577300, 12605509941618, 12605509946718, 12605515097118, 12605515099118, 12605515676418, 12605515686118, true
get, 1873900, 50600, 1802800, 12605519240418, 12605519249318, 12605519299918, 12605519302618, 12605521105418, 12605521114318, true
get, 2655200, 2026300, 598000, 12605528322318, 12605528328018, 12605530354318, 12605530356518, 12605530954518, 12605530977518, true
set, 13106800, 3787000, 9212900, 12605520141218, 12605520147418, 12605523934418, 12605523936518, 12605533149418, 12605533248018, true
get, 3775600, 3155900, 604200, 12605539922218, 12605539927218, 12605543083118, 12605543084718, 12605543688918, 12605543697818, true
get, 4434200, 3437900, 977300, 12605537959418, 12605537965118, 12605541403018, 12605541405018, 12605542382318, 12605542393618, true
get, 9164100, 8183900, 961100, 12605549749618, 12605549755018, 12605557938918, 12605557941018, 12605558902118, 12605558913718, true
get, 8371100, 8800, 8344600, 12605558531318, 12605558539318, 12605558548118, 12605558549918, 12605566894518, 12605566902418, true
get, 10754100, 2382200, 8344600, 12605567845818, 12605567851518, 12605570233718, 12605570235818, 12605578580418, 12605578599918, true
get, 9241600, 2121900, 7102400, 12605577684918, 12605577690618, 12605579812518, 12605579815518, 12605586917918, 12605586926518, true
get, 16658100, 7750800, 8889800, 12605579960318, 12605579966518, 12605587717318, 12605587719018, 12605596608818, 12605596618418, true
get, 7908800, 7095500, 792500, 12605589283318, 12605589288518, 12605596384018, 12605596387318, 12605597179818, 12605597192118, true
get, 1499900, 1189100, 294600, 12605609710018, 12605609716818, 12605610905918, 12605610907918, 12605611202518, 12605611209918, true
get, 8846700, 7573900, 1256700, 12605599057118, 12605599063018, 12605606636918, 12605606639018, 12605607895718, 12605607903818, true
get, 7928600, 7092200, 818500, 12605611967018, 12605611972818, 12605619065018, 12605619067618, 12605619886118, 12605619895618, true
get, 1834000, 1534300, 278300, 12605673210418, 12605673215818, 12605674750118, 12605674752318, 12605675030618, 12605675044418, true
get, 674900, 26900, 630900, 12605685474018, 12605685480918, 12605685507818, 12605685510218, 12605686141118, 12605686148918, true
get, 1837600, 431100, 1390600, 12605694551518, 12605694559018, 12605694990118, 12605694992118, 12605696382718, 12605696389118, true
