Op, T_total, T_queue, T_server, T_start, T_enqueue, T_dequeue, T_send, T_receive, T_end, Success
get, 3224100, 83900, 939600, 3207011558112, 3207011572612, 3207011656512, 3207011667112, 3207012606712, 3207014782212, true
set, 40500600, 6818000, 2631300, 3206971170812, 3206971224912, 3206978042912, 3206978046612, 3206980677912, 3207011671412, true
get, 611500, 20700, 412300, 3207124498612, 3207124508212, 3207124528912, 3207124531412, 3207124943712, 3207125110112, true
get, 7747900, 5659500, 1978500, 3207154124912, 3207154216212, 3207159875712, 3207159879312, 3207161857812, 3207161872812, true
get, 7469100, 27100, 7409700, 3207175135112, 3207175146012, 3207175173112, 3207175175912, 3207182585612, 3207182604212, true
get, 494000, 110300, 353200, 3207194981012, 3207194989512, 3207195099812, 3207195102812, 3207195456012, 3207195475012, true
get, 7172700, 6706800, 438300, 3207207526312, 3207207534512, 3207214241312, 3207214244112, 3207214682412, 3207214699012, true
get, 7028700, 24200, 6931400, 3207238422412, 3207238435212, 3207238459412, 3207238485412, 3207245416812, 3207245451112, true
get, 8648300, 1911400, 6707400, 3207254894712, 3207254902312, 3207256813712, 3207256816212, 3207263523612, 3207263543012, true
get, 60002900, 46357000, 13606200, 3207277243712, 3207277253312, 3207323610312, 3207323613112, 3207337219312, 3207337246612, true
set, 15494500, 5971700, 9303900, 3207390813812, 3207390825012, 3207396796712, 3207396799012, 3207406102912, 3207406308312, true
get, 981800, 27000, 458100, 3207420101012, 3207420581412, 3207420608412, 3207420611212, 3207421069312, 3207421082812, true
get, 1043200, 335000, 683400, 3207447570712, 3207447577012, 3207447912012, 3207447914612, 3207448598012, 3207448613912, true
get, 7184500, 184300, 6976200, 3207467215812, 3207467222812, 3207467407112, 3207467409612, 3207474385812, 3207474400312, true
get, 12622500, 2742700, 9851800, 3207486327712, 3207486339212, 3207489081912, 3207489085412, 3207498937212, 3207498950212, true
get, 1482900, 997400, 463000, 3207505737312, 3207505744612, 3207506742012, 3207506745412, 3207507208412, 3207507220212, true
get, 755400, 427800, 298500, 3207524997412, 3207525007712, 3207525435512, 3207525437812, 3207525736312, 3207525752812, true
get, 86543100, 1509100, 7005500, 3207586848912, 3207664854212, 3207666363312, 3207666366812, 3207673372312, 3207673392012, true
get, 8178300, 5651700, 2504700, 3207695386412, 3207695392712, 3207701044412, 3207701046812, 3207703551512, 3207703564712, true
get, 10192200, 9114700, 1057200, 3207724994312, 3207725000712, 3207734115412, 3207734117512, 3207735174712, 3207735186512, true
get, 8018300, 337400, 7655200, 3207745010512, 3207745017212, 3207745354612, 3207745356812, 3207753012012, 3207753028812, true
get, 14664900, 6595200, 8038000, 3207748487312, 3207748493612, 3207755088812, 3207755091212, 3207763129212, 3207763152212, true
get, 4744500, 2483500, 2240600, 3207758358212, 3207758364612, 3207760848112, 3207760849912, 3207763090512, 3207763102712, true
get, 10042300, 3238100, 6773600, 3207770218712, 3207770224612, 3207773462712, 3207773464812, 3207780238412, 3207780261012, true
get, 5260200, 4314000, 917700, 3207797522412, 3207797535612, 3207801849612, 3207801852812, 3207802770512, 3207802782612, true
get, 11352900, 4308100, 7016900, 3207800072012, 3207800078012, 3207804386112, 3207804388612, 3207811405512, 3207811424912, true
get, 11338400, 1201100, 10113900, 3207846823412, 3207846830712, 3207848031812, 3207848035112, 3207858149012, 3207858161812, true
get, 8987100, 320200, 8644700, 3207857623512, 3207857630412, 3207857950612, 3207857953812, 3207866598512, 3207866610612, true
get, 6868300, 5991400, 855800, 3207888009012, 3207888015412, 3207894006812, 3207894008912, 3207894864712, 3207894877312, true
get, 8927500, 7697100, 1212000, 3207898034412, 3207898040512, 3207905737612, 3207905739712, 3207906951712, 3207906961912, true
get, 2634600, 2200200, 414500, 3207919084112, 3207919090012, 3207921290212, 3207921292512, 3207921707012, 3207921718712, true
get, 2391800, 943500, 1377500, 3207930081712, 3207930088012, 3207931031512, 3207931033412, 3207932410912, 3207932473512, true
get, 3554000, 2894900, 638800, 3207939484412, 3207939490612, 3207942385512, 3207942387512, 3207943026312, 3207943038412, true
get, 2615600, 1955500, 634600, 3207948750012, 3207948760912, 3207950716412, 3207950719712, 3207951354312, 3207951365612, true
