Op, T_total, T_queue, T_server, T_start, T_enqueue, T_dequeue, T_send, T_receive, T_end, Success
get, 2950600, 1235600, 1672400, 9862837167512, 9862837182312, 9862838417912, 9862838428312, 9862840100712, 9862840118112, true
set, 24476300, 5262400, 1539600, 9862814297212, 9862814352012, 9862819614412, 9862819618412, 9862821158012, 9862838773512, true
get, 10984000, 9601100, 1345500, 9862930665812, 9862930675312, 9862940276412, 9862940278812, 9862941624312, 9862941649812, true
get, 1978400, 1014400, 928700, 9862960833812, 9862960843612, 9862961858012, 9862961861912, 9862962790612, 9862962812212, true
get, 7051500, 26300, 6996300, 9862980947612, 9862980959512, 9862980985812, 9862980988412, 9862987984712, 9862987999112, true
get, 9936100, 1883000, 8024300, 9863008167412, 9863008178012, 9863010061012, 9863010063912, 9863018088212, 9863018103512, true
get, 11581400, 10409800, 368200, 9863029246612, 9863030029712, 9863040439512, 9863040442312, 9863040810512, 9863040828012, true
get, 12648500, 3665700, 8945300, 9863060610812, 9863060620812, 9863064286512, 9863064288912, 9863073234212, 9863073259312, true
set, 5983800, 4322800, 1475300, 9863075878412, 9863075887612, 9863080210412, 9863080212912, 9863081688212, 9863081862212, true
get, 9825600, 2722700, 7075500, 9863097685812, 9863097694512, 9863100417212, 9863100419712, 9863107495212, 9863107511412, true
get, 2245100, 1559500, 659900, 9863133184012, 9863133192812, 9863134752312, 9863134754212, 9863135414112, 9863135429112, true
get, 1261800, 654300, 586300, 9863154124112, 9863154130512, 9863154784812, 9863154787112, 9863155373412, 9863155385912, true
get, 664200, 37100, 598300, 9863176311612, 9863176319312, 9863176356412, 9863176360012, 9863176958312, 9863176975812, true
get, 611900, 209800, 379200, 9863193498312, 9863193504512, 9863193714312, 9863193716912, 9863194096112, 9863194110212, true
get, 7689000, 7192000, 469900, 9863248022712, 9863248031012, 9863255223012, 9863255225412, 9863255695312, 9863255711712, true
set, 22638100, 10741600, 11666300, 9863246730112, 9863246736112, 9863257477712, 9863257479912, 9863269146212, 9863269368212, true
get, 7745000, 30200, 7669900, 9863273023412, 9863273029712, 9863273059912, 9863273062612, 9863280732512, 9863280768412, true
get, 8920900, 1674200, 7221100, 9863283772412, 9863283778612, 9863285452812, 9863285455712, 9863292676812, 9863292693312, true
