Op, T_total, T_queue, T_server, T_start, T_enqueue, T_dequeue, T_send, T_receive, T_end, Success
get, 2511100, 54900, 853900, 3344753558512, 3344753572712, 3344753627612, 3344753638312, 3344754492212, 3344756069612, true
set, 23427900, 6826000, 3334900, 3344729849612, 3344729902312, 3344736728312, 3344736731912, 3344740066812, 3344753277512, true
get, 7049500, 6568900, 453000, 3344805463612, 3344805473312, 3344812042212, 3344812044612, 3344812497612, 3344812513112, true
get, 4394800, 1221300, 3142400, 3344825561112, 3344825572112, 3344826793412, 3344826797112, 3344829939512, 3344829955912, true
get, 1031800, 519600, 485800, 3344849939712, 3344849950412, 3344850470012, 3344850472212, 3344850958012, 3344850971512, true
get, 9229100, 1600000, 7601700, 3344878077812, 3344878087512, 3344879687512, 3344879690212, 3344887291912, 3344887306912, true
get, 12311000, 6184300, 6100700, 3344898187212, 3344898196512, 3344904380812, 3344904383212, 3344910483912, 3344910498212, true
get, 1247600, 849400, 367600, 3344917862112, 3344917870812, 3344918720212, 3344918722612, 3344919090212, 3344919109712, true
get, 1191100, 626200, 536100, 3344938391612, 3344938400912, 3344939027112, 3344939030712, 3344939566812, 3344939582712, true
get, 737800, 213700, 498900, 3344958581612, 3344958589812, 3344958803512, 3344958805812, 3344959304712, 3344959319412, true
get, 7752900, 348200, 7337800, 3344980231512, 3344980281912, 3344980630112, 3344980632512, 3344987970312, 3344987984412, true
set, 15827800, 5737900, 9947400, 3344988801312, 3344988810112, 3344994548012, 3344994550612, 3345004498012, 3345004629112, true
get, 13165500, 3337600, 9806200, 3345000307012, 3345000313312, 3345003650912, 3345003653212, 3345013459412, 3345013472512, true
get, 3589600, 2744200, 823700, 3345029386112, 3345029392812, 3345032137012, 3345032139312, 3345032963012, 3345032975712, true
get, 18764400, 5047200, 13693600, 3345019146912, 3345019153912, 3345024201112, 3345024203912, 3345037897512, 3345037911312, true
get, 1440700, 805800, 615200, 3345040848212, 3345040853412, 3345041659212, 3345041661212, 3345042276412, 3345042288912, true
get, 999100, 382300, 418900, 3345052920412, 3345053104612, 3345053486912, 3345053488912, 3345053907812, 3345053919512, true
get, 3702600, 3212100, 455000, 3345069136112, 3345069147912, 3345072360012, 3345072362412, 3345072817412, 3345072838712, true
get, 9187900, 28100, 9135800, 3345084132212, 3345084139412, 3345084167512, 3345084169912, 3345093305712, 3345093320112, true
get, 4491100, 3726900, 743800, 3345103380312, 3345103387212, 3345107114112, 3345107116412, 3345107860212, 3345107871412, true
get, 43350400, 42351000, 976000, 3345121847412, 3345121853612, 3345164204612, 3345164206912, 3345165182912, 3345165197812, true
get, 9445500, 27800, 9395900, 3345167953012, 3345167959312, 3345167987112, 3345167989412, 3345177385312, 3345177398512, true
get, 7541900, 7118300, 391600, 3345178297612, 3345178304012, 3345185422312, 3345185424112, 3345185815712, 3345185839512, true
get, 12167700, 11702600, 442100, 3345194242312, 3345194248312, 3345205950912, 3345205952912, 3345206395012, 3345206410012, true
get, 11017200, 1322900, 9664200, 3345247935112, 3345247944012, 3345249266912, 3345249269012, 3345258933212, 3345258952312, true
get, 10798700, 10349800, 424900, 3345286226312, 3345286232912, 3345296582712, 3345296584912, 3345297009812, 3345297025012, true
get, 15292400, 4695800, 10571900, 3345305685512, 3345305692912, 3345310388712, 3345310391212, 3345320963112, 3345320977912, true
get, 12758500, 4295600, 8443800, 3345316264812, 3345316270812, 3345320566412, 3345320568712, 3345329012512, 3345329023312, true
get, 403700, 27400, 356300, 3345346743812, 3345346749812, 3345346777212, 3345346779712, 3345347136012, 3345347147512, true
get, 10468400, 481600, 9955900, 3345364472212, 3345364489212, 3345364970812, 3345364973212, 3345374929112, 3345374940612, true
get, 7294400, 25700, 7249200, 3345386631712, 3345386638012, 3345386663712, 3345386665812, 3345393915012, 3345393926112, true
get, 7528200, 33600, 7477000, 3345396574112, 3345396580012, 3345396613612, 3345396615912, 3345404092912, 3345404102312, true
get, 8108300, 6277800, 1812600, 3345417386612, 3345417392812, 3345423670612, 3345423672412, 3345425485012, 3345425494912, true
get, 7871300, 6852000, 992400, 3345446413312, 3345446424612, 3345453276612, 3345453279612, 3345454272012, 3345454284612, true
get, 9242800, 8492200, 731300, 3345455719512, 3345455725412, 3345464217612, 3345464220612, 3345464951912, 3345464962312, true
get, 8163700, 7175000, 972200, 3345476027912, 3345476033512, 3345483208512, 3345483210612, 3345484182812, 3345484191612, true
get, 11305400, 1184900, 10104300, 3345505087612, 3345505093412, 3345506278312, 3345506280512, 3345516384812, 3345516393012, true
get, 9929300, 9042000, 871500, 3345514675812, 3345514681712, 3345523723712, 3345523725412, 3345524596912, 3345524605112, true
get, 691700, 22900, 650500, 3345533213912, 3345533220312, 3345533243212, 3345533245212, 3345533895712, 3345533905612, true
get, 15831400, 6144500, 9671000, 3345543573612, 3345543579512, 3345549724012, 3345549725912, 3345559396912, 3345559405012, true
get, 817400, 19800, 780000, 3345562935012, 3345562940612, 3345562960412, 3345562962612, 3345563742612, 3345563752412, true
get, 605600, 221900, 364500, 3345573287712, 3345573293512, 3345573515412, 3345573517312, 3345573881812, 3345573893312, true
get, 870800, 431700, 418600, 3345582881312, 3345582891012, 3345583322712, 3345583324712, 3345583743312, 3345583752112, true
get, 483000, 31200, 424800, 3345593126612, 3345593132412, 3345593163612, 3345593165712, 3345593590512, 3345593609612, true
get, 1490100, 1184900, 285300, 3345602607112, 3345602613012, 3345603797912, 3345603799912, 3345604085212, 3345604097212, true
get, 1447700, 279200, 1150700, 3345612550912, 3345612557212, 3345612836412, 3345612838112, 3345613988812, 3345613998612, true
get, 594900, 20300, 553900, 3345622675012, 3345622681712, 3345622702012, 3345622703912, 3345623257812, 3345623269912, true
get, 12385300, 2560700, 9809600, 3345632427012, 3345632432712, 3345634993412, 3345634995512, 3345644805112, 3345644812312, true
get, 1031100, 680400, 333700, 3345650903412, 3345650908612, 3345651589012, 3345651591012, 3345651924712, 3345651934512, true
get, 2122600, 1589900, 517300, 3345660659012, 3345660664012, 3345662253912, 3345662255812, 3345662773112, 3345662781612, true
get, 985300, 708500, 258700, 3345670663812, 3345670668912, 3345671377412, 3345671379312, 3345671638012, 3345671649112, true
get, 9023800, 21200, 8983300, 3345680677212, 3345680684012, 3345680705212, 3345680707312, 3345689690612, 3345689701012, true
get, 10278400, 9364500, 898800, 3345721854012, 3345721858912, 3345731223412, 3345731225512, 3345732124312, 3345732132412, true
get, 8239900, 21100, 8191300, 3345732796512, 3345732802712, 3345732823812, 3345732826112, 3345741017412, 3345741036412, true
get, 8190100, 7664300, 511500, 3345742858712, 3345742861612, 3345750525912, 3345750528012, 3345751039512, 3345751048812, true
get, 7619100, 16500, 7588600, 3345761882012, 3345761885212, 3345761901712, 3345761903612, 3345769492212, 3345769501112, true
get, 8977800, 7612600, 1353200, 3345763213712, 3345763216612, 3345770829212, 3345770830812, 3345772184012, 3345772191512, true
