Op, T_total, T_queue, T_server, T_start, T_enqueue, T_dequeue, T_send, T_receive, T_end, Success
get, 31330000, 9956900, 21319500, 14875115270518, 14875115289318, 14875125246218, 14875125258218, 14875146577718, 14875146600518, true
set, 35081500, 1120000, 23660400, 14875079159918, 14875079209218, 14875080329218, 14875080332818, 14875103993218, 14875114241418, true
get, 1300200, 30400, 1190200, 14875171295718, 14875171306118, 14875171336518, 14875171339218, 14875172529418, 14875172595918, true
get, 4987300, 253200, 4709800, 14875193096018, 14875193105318, 14875193358518, 14875193361318, 14875198071118, 14875198083318, true
get, 7716500, 33400, 7654000, 14875216826918, 14875216836718, 14875216870118, 14875216873218, 14875224527218, 14875224543418, true
get, 12822800, 10757000, 2028000, 14875232960218, 14875232969318, 14875243726318, 14875243728518, 14875245756518, 14875245783018, true
get, 14706400, 3842300, 10831700, 14875264372418, 14875264383118, 14875268225418, 14875268227818, 14875279059518, 14875279078818, true
set, 24217200, 14103400, 9852800, 14875264565218, 14875264575918, 14875278679318, 14875278681418, 14875288534218, 14875288782418, true
get, 5924100, 5258500, 473400, 14875326792018, 14875326961418, 14875332219918, 14875332223718, 14875332697118, 14875332716118, true
get, 2605100, 1937400, 628800, 14875339325418, 14875339344918, 14875341282318, 14875341285118, 14875341913918, 14875341930518, true
get, 3076200, 836100, 2187700, 14875359463918, 14875359496618, 14875360332718, 14875360335118, 14875362522818, 14875362540118, true
get, 9612800, 8504100, 1066400, 14875381416018, 14875381426318, 14875389930418, 14875389934018, 14875391000418, 14875391028818, true
get, 13074700, 5587600, 7463200, 14875399365718, 14875399373418, 14875404961018, 14875404963518, 14875412426718, 14875412440418, true
get, 2671000, 1989900, 653000, 14875420902018, 14875420909118, 14875422899018, 14875422902018, 14875423555018, 14875423573018, true
get, 13502000, 12492900, 981900, 14875410283318, 14875410290918, 14875422783818, 14875422786618, 14875423768518, 14875423785318, true
get, 14591900, 13822300, 738800, 14875438714818, 14875438722418, 14875452544718, 14875452547218, 14875453286018, 14875453306718, true
get, 9918700, 2822500, 7060200, 14875481534118, 14875481541918, 14875484364418, 14875484366518, 14875491426718, 14875491452818, true
get, 2202000, 1247600, 928500, 14875501306618, 14875501314318, 14875502561918, 14875502565218, 14875503493718, 14875503508618, true
get, 3143900, 1706900, 1412700, 14875512588518, 14875512596618, 14875514303518, 14875514305618, 14875515718318, 14875515732418, true
set, 12116900, 10139300, 1808100, 14875501883018, 14875501892218, 14875512031518, 14875512034118, 14875513842218, 14875513999918, true
get, 775500, 86300, 667000, 14875542132018, 14875542139218, 14875542225518, 14875542227618, 14875542894618, 14875542907518, true
get, 748800, 26600, 698700, 14875531211018, 14875531217618, 14875531244218, 14875531246818, 14875531945518, 14875531959818, true
get, 8063800, 7428300, 600500, 14875561523818, 14875561530318, 14875568958618, 14875568960718, 14875569561218, 14875569587618, true
get, 17831500, 8409800, 9395400, 14875571997418, 14875572003518, 14875580413318, 14875580415118, 14875589810518, 14875589828918, true
get, 6248100, 21400, 6199900, 14875582104118, 14875582111718, 14875582133118, 14875582135318, 14875588335218, 14875588352218, true
get, 2958000, 2496000, 437700, 14875606471618, 14875606477518, 14875608973518, 14875608975418, 14875609413118, 14875609429618, true
get, 2611000, 2072000, 515000, 14875616779818, 14875616785618, 14875618857618, 14875618859618, 14875619374618, 14875619390818, true
get, 1541000, 816700, 701100, 14875636057818, 14875636063818, 14875636880518, 14875636883418, 14875637584518, 14875637598818, true
