Op, T_total, T_queue, T_server, T_start, T_enqueue, T_dequeue, T_send, T_receive, T_end, Success
get, 2027400, 1326200, 645600, 16157527794412, 16157527814612, 16157529140812, 16157529151812, 16157529797412, 16157529821812, true
set, 34479500, 2485400, 7240500, 16157492258712, 16157492320712, 16157494806112, 16157494810112, 16157502050612, 16157526738212, true
get, 7819300, 6900300, 828000, 16157656817612, 16157656827212, 16157663727512, 16157663730712, 16157664558712, 16157664636912, true
get, 13416700, 3793400, 9593900, 16157704304112, 16157704314712, 16157708108112, 16157708110612, 16157717704512, 16157717720812, true
get, 1185800, 606400, 546500, 16157733463512, 16157733474012, 16157734080412, 16157734083012, 16157734629512, 16157734649312, true
get, 13376600, 5494700, 7852300, 16157753216412, 16157753225212, 16157758719912, 16157758722312, 16157766574612, 16157766593012, true
get, 14100100, 5104100, 8970500, 16157769884012, 16157769892412, 16157774996512, 16157774999012, 16157783969512, 16157783984112, true
set, 8158700, 8900, 7984700, 16157849744112, 16157849752512, 16157849761412, 16157849764312, 16157857749012, 16157857902812, true
get, 6838500, 61800, 6748300, 16157850199812, 16157850208312, 16157850270112, 16157850272812, 16157857021112, 16157857038312, true
get, 6627400, 6212800, 390400, 16157878054112, 16157878061912, 16157884274712, 16157884277312, 16157884667712, 16157884681512, true
get, 15014700, 5329200, 9615600, 16157888513712, 16157888521312, 16157893850512, 16157893853312, 16157903468912, 16157903528412, true
get, 8482900, 906800, 7554300, 16157978499012, 16157978505212, 16157979412012, 16157979414712, 16157986969012, 16157986981912, true
get, 1489100, 1054400, 412200, 16157992122512, 16157992128712, 16157993183112, 16157993185812, 16157993598012, 16157993611612, true
get, 8733300, 29800, 8682000, 16158011485812, 16158011492212, 16158011522012, 16158011524812, 16158020206812, 16158020219112, true
get, 1649400, 942800, 675300, 16158025091312, 16158025105212, 16158026048012, 16158026050412, 16158026725712, 16158026740712, true
set, 6090900, 4950700, 1029400, 16158021237512, 16158021244012, 16158026194712, 16158026198912, 16158027228312, 16158027328412, true
get, 3323200, 2335500, 966100, 16158042985112, 16158042991212, 16158045326712, 16158045329312, 16158046295412, 16158046308312, true
get, 40607100, 39315500, 1266300, 16158072436612, 16158072443012, 16158111758512, 16158111761212, 16158113027512, 16158113043712, true
get, 3336800, 2749700, 563900, 16158121878612, 16158121885412, 16158124635112, 16158124637212, 16158125201112, 16158125215412, true
get, 2214700, 1763500, 411600, 16158132896312, 16158132902812, 16158134666312, 16158134668512, 16158135080112, 16158135111012, true
get, 1475800, 30300, 1422700, 16158142589912, 16158142596312, 16158142626612, 16158142628912, 16158144051612, 16158144065712, true
set, 5950300, 5452900, 410700, 16158150184812, 16158150192412, 16158155645312, 16158155648112, 16158156058812, 16158156135112, true
get, 10688600, 1853000, 8784800, 16158176718312, 16158176724712, 16158178577712, 16158178580312, 16158187365112, 16158187406912, true
get, 6625700, 6240400, 363000, 16158189312012, 16158189318612, 16158195559012, 16158195561612, 16158195924612, 16158195937712, true
get, 8536300, 7451100, 1061100, 16158206655912, 16158206664312, 16158214115412, 16158214118712, 16158215179812, 16158215192212, true
get, 12527100, 31500, 12469500, 16158227226112, 16158227234412, 16158227265912, 16158227268412, 16158239737912, 16158239753212, true
get, 8211700, 27900, 8159900, 16158240843512, 16158240851112, 16158240879012, 16158240881712, 16158249041612, 16158249055212, true
get, 10147300, 3086200, 7038500, 16158250429712, 16158250437512, 16158253523712, 16158253526112, 16158260564612, 16158260577012, true
get, 907100, 499300, 386200, 16158270747712, 16158270754312, 16158271253612, 16158271255512, 16158271641712, 16158271654812, true
get, 7068400, 5239200, 1800500, 16158284136112, 16158284142512, 16158289381712, 16158289384512, 16158291185012, 16158291204512, true
get, 7885200, 6704000, 1158700, 16158303307412, 16158303316012, 16158310020012, 16158310022412, 16158311181112, 16158311192612, true
get, 7456600, 915200, 6511600, 16158323003012, 16158323009412, 16158323924612, 16158323927312, 16158330438912, 16158330459612, true
get, 6738900, 6266500, 454900, 16158333142312, 16158333148412, 16158339414912, 16158339416712, 16158339871612, 16158339881212, true
set, 11893900, 1586100, 10216600, 16158330432612, 16158330438912, 16158332025012, 16158332027212, 16158342243812, 16158342326512, true
get, 9115800, 32700, 9063600, 16158360315512, 16158360322212, 16158360354912, 16158360357212, 16158369420812, 16158369431312, true
get, 9576800, 419500, 9140000, 16158370380412, 16158370387312, 16158370806812, 16158370808412, 16158379948412, 16158379957212, true
get, 12125200, 2118900, 9989800, 16158379183012, 16158379189112, 16158381308012, 16158381309812, 16158391299612, 16158391308212, true
get, 3855900, 1684000, 2156300, 16158392856412, 16158392862412, 16158394546412, 16158394548612, 16158396704912, 16158396712312, true
get, 10338300, 950200, 9369800, 16158402010512, 16158402016412, 16158402966612, 16158402969112, 16158412338912, 16158412348812, true
get, 7559700, 19900, 7520300, 16158413676912, 16158413683412, 16158413703312, 16158413705312, 16158421225612, 16158421236612, true
get, 11357600, 10726400, 609900, 16158425299012, 16158425305812, 16158436032212, 16158436034212, 16158436644112, 16158436656612, true
set, 6864300, 4539800, 2243100, 16158429521112, 16158429527412, 16158434067212, 16158434069012, 16158436312112, 16158436385412, true
get, 1010600, 342500, 646100, 16158437054512, 16158437060812, 16158437403312, 16158437405212, 16158438051312, 16158438065112, true
