Op, T_total, T_queue, T_server, T_start, T_enqueue, T_dequeue, T_send, T_receive, T_end, Success
set, 28420600, 89000, 27641400, 20889475526912, 20889475580412, 20889475669412, 20889475684612, 20889503326012, 20889503947512, true
set, 29973500, 27907400, 1787400, 20889486466612, 20889486475912, 20889514383312, 20889514386512, 20889516173912, 20889516440112, true
get, 101407800, 398300, 556800, 20889504788312, 20889504802912, 20889505201212, 20889505212012, 20889505768812, 20889606196112, true
get, 13612800, 13376100, 195700, 20889653145312, 20889653165212, 20889666541312, 20889666543812, 20889666739512, 20889666758112, true
get, 1954000, 24500, 1887900, 20889718847012, 20889718871112, 20889718895612, 20889718898212, 20889720786112, 20889720801012, true
get, 801300, 91700, 677200, 20889777031812, 20889777041812, 20889777133512, 20889777137012, 20889777814212, 20889777833112, true
get, 2215300, 1875000, 316300, 20889803635712, 20889803645112, 20889805520112, 20889805522212, 20889805838512, 20889805851012, true
get, 669000, 38300, 603800, 20889819974712, 20889819983812, 20889820022112, 20889820024912, 20889820628712, 20889820643712, true
get, 714100, 30300, 658000, 20889859315512, 20889859323212, 20889859353512, 20889859356112, 20889860014112, 20889860029612, true
get, 10430900, 7640700, 2765300, 20889891053912, 20889891059912, 20889898700612, 20889898703212, 20889901468512, 20889901484812, true
get, 10237300, 82600, 10130600, 20889966287012, 20889966293512, 20889966376112, 20889966378912, 20889976509512, 20889976524312, true
get, 10161800, 309900, 2300100, 20889986181212, 20889986189212, 20889986499112, 20889986501712, 20889988801812, 20889996343012, true
get, 463700, 33800, 400900, 20890006022412, 20890006029512, 20890006063312, 20890006066012, 20890006466912, 20890006486112, true
set, 11157600, 9006700, 2013300, 20890007637412, 20890007644912, 20890016651612, 20890016654512, 20890018667812, 20890018795012, true
get, 902800, 34000, 843100, 20890025982812, 20890025991412, 20890026025412, 20890026028012, 20890026871112, 20890026885612, true
get, 365300, 28000, 313800, 20890046106812, 20890046113212, 20890046141212, 20890046143812, 20890046457612, 20890046472112, true
get, 15325500, 5624200, 9671000, 20890093890212, 20890093895712, 20890099519912, 20890099522112, 20890109193112, 20890109215712, true
get, 17580400, 7797800, 9760200, 20890200882412, 20890200888812, 20890208686612, 20890208688812, 20890218449012, 20890218462812, true
get, 64017800, 5567500, 58180700, 20890221290112, 20890221296212, 20890226863712, 20890226865912, 20890285046612, 20890285307912, true
get, 1330500, 820000, 481900, 20890292400812, 20890292408212, 20890293228212, 20890293230212, 20890293712112, 20890293731312, true
get, 4196700, 3775600, 402600, 20890312678312, 20890312684212, 20890316459812, 20890316461912, 20890316864512, 20890316875012, true
get, 9143000, 1619500, 7493000, 20890322581112, 20890322587712, 20890324207212, 20890324209312, 20890331702312, 20890331724112, true
set, 20936200, 1215700, 19627700, 20890323001312, 20890323007912, 20890324223612, 20890324226612, 20890343854312, 20890343937512, true
get, 16416700, 15629700, 765500, 20890342625212, 20890342631012, 20890358260712, 20890358263112, 20890359028612, 20890359041912, true
