Op, T_total, T_queue, T_server, T_start, T_enqueue, T_dequeue, T_send, T_receive, T_end, Success
set, 45980600, 95500, 19100100, 16424870068112, 16424870120712, 16424870216212, 16424870230412, 16424889330512, 16424916048712, true
get, 32502300, 98200, 753000, 16424913846212, 16424913872712, 16424913970912, 16424913982512, 16424914735512, 16424946348512, true
set, 31916700, 8600, 31730700, 16425022343212, 16425022353112, 16425022361712, 16425022364412, 16425054095112, 16425054259912, true
get, 2916100, 2089100, 796400, 16425110190712, 16425110201812, 16425112290912, 16425112294012, 16425113090412, 16425113106812, true
get, 1220200, 912100, 281200, 16425130667012, 16425130677312, 16425131589412, 16425131591612, 16425131872812, 16425131887212, true
get, 10279600, 27900, 10174000, 16425150631512, 16425150690712, 16425150718612, 16425150721512, 16425160895512, 16425160911112, true
get, 1271500, 647600, 592900, 16425170011812, 16425170020212, 16425170667812, 16425170670312, 16425171263212, 16425171283312, true
get, 702300, 258200, 416600, 16425181498312, 16425181507212, 16425181765412, 16425181767712, 16425182184312, 16425182200612, true
get, 1886800, 1339700, 517900, 16425209061512, 16425209069512, 16425210409212, 16425210412112, 16425210930012, 16425210948312, true
get, 546000, 35200, 474400, 16425230421212, 16425230438712, 16425230473912, 16425230477312, 16425230951712, 16425230967212, true
get, 8795200, 6195400, 2571100, 16425250942012, 16425250950312, 16425257145712, 16425257149412, 16425259720512, 16425259737212, true
get, 8260000, 5765900, 2469200, 16425271240212, 16425271246712, 16425277012612, 16425277015312, 16425279484512, 16425279500212, true
get, 8609000, 26300, 8558800, 16425291007112, 16425291013412, 16425291039712, 16425291042112, 16425299600912, 16425299616112, true
get, 823500, 24700, 770700, 16425318350012, 16425318356412, 16425318381112, 16425318383812, 16425319154512, 16425319173512, true
get, 2029600, 1618000, 385500, 16425357966812, 16425357973712, 16425359591712, 16425359594612, 16425359980112, 16425359996412, true
set, 2792300, 1449400, 1154300, 16425358171812, 16425358178612, 16425359628012, 16425359631112, 16425360785412, 16425360964112, true
get, 917800, 202200, 693700, 16425370226012, 16425370232312, 16425370434512, 16425370437712, 16425371131412, 16425371143812, true
