Op, T_total, T_queue, T_server, T_start, T_enqueue, T_dequeue, T_send, T_receive, T_end, Success
set, 32107600, 107200, 7989500, 17628059348512, 17628066345912, 17628066453112, 17628066469312, 17628074458812, 17628091456112, true
get, 9297900, 690000, 8528200, 17628092734412, 17628092750912, 17628093440912, 17628093451912, 17628101980112, 17628102032312, true
get, 1166800, 26500, 1110200, 17628154722312, 17628154733312, 17628154759812, 17628154762412, 17628155872612, 17628155889112, true
get, 9828600, 6650100, 3147600, 17628179605412, 17628179615112, 17628186265212, 17628186268312, 17628189415912, 17628189434012, true
get, 462900, 27800, 399400, 17628208932612, 17628208947712, 17628208975512, 17628208979012, 17628209378412, 17628209395512, true
get, 679100, 30300, 616600, 17628236414812, 17628236425312, 17628236455612, 17628236458812, 17628237075412, 17628237093912, true
get, 1218500, 172900, 1016300, 17628264608412, 17628264617612, 17628264790512, 17628264794212, 17628265810512, 17628265826912, true
set, 22105300, 13222400, 8689200, 17628266700912, 17628266728012, 17628279950412, 17628279953112, 17628288642312, 17628288806212, true
get, 1183700, 291100, 861500, 17628314759312, 17628314770912, 17628315062012, 17628315065612, 17628315927112, 17628315943012, true
set, 14418900, 927500, 13149200, 17628303963312, 17628304002412, 17628304929912, 17628304932912, 17628318082112, 17628318382212, true
get, 19536100, 6076000, 13429200, 17628335101612, 17628335111912, 17628341187912, 17628341191412, 17628354620612, 17628354637712, true
get, 407800, 27400, 356100, 17628364764712, 17628364771712, 17628364799112, 17628364801612, 17628365157712, 17628365172512, true
get, 19637500, 2672200, 9868000, 17628369994212, 17628377075912, 17628379748112, 17628379751712, 17628389619712, 17628389631712, true
get, 2225400, 1372100, 619200, 17628396851112, 17628396857812, 17628398229912, 17628398232512, 17628398851712, 17628399076512, true
get, 7951100, 4693100, 3224000, 17628417520612, 17628417527412, 17628422220512, 17628422222712, 17628425446712, 17628425471712, true
get, 7683800, 109100, 7545900, 17628514498912, 17628514512612, 17628514621712, 17628514624212, 17628522170112, 17628522182712, true
get, 3082400, 2342900, 712600, 17628568510312, 17628568516712, 17628570859612, 17628570861612, 17628571574212, 17628571592712, true
get, 14548600, 4502200, 10023600, 17628557697012, 17628557704112, 17628562206312, 17628562208712, 17628572232312, 17628572245612, true
get, 7251300, 26700, 7200100, 17628616244712, 17628616251712, 17628616278412, 17628616280712, 17628623480812, 17628623496012, true
get, 9025300, 25900, 8975300, 17628628398012, 17628628406412, 17628628432312, 17628628434712, 17628637410012, 17628637423312, true
get, 718500, 341300, 344800, 17628648237812, 17628648254312, 17628648595612, 17628648597812, 17628648942612, 17628648956312, true
get, 1119800, 428700, 669400, 17628666199412, 17628666205712, 17628666634412, 17628666636912, 17628667306312, 17628667319212, true
get, 13154200, 4151700, 8978100, 17628685625412, 17628685632412, 17628689784112, 17628689786712, 17628698764812, 17628698779612, true
set, 13963800, 7300, 13457800, 17628687312412, 17628687318712, 17628687326012, 17628687328312, 17628700786112, 17628701276212, true
get, 9547100, 7419700, 2105300, 17628707727212, 17628707733712, 17628715153412, 17628715155612, 17628717260912, 17628717274312, true
get, 20625900, 12356900, 8246800, 17628697096112, 17628697102712, 17628709459612, 17628709461812, 17628717708612, 17628717722012, true
get, 14408200, 4963100, 9415700, 17628733363112, 17628733369512, 17628738332612, 17628738334812, 17628747750512, 17628747771312, true
get, 1984500, 1503500, 458100, 17628751469112, 17628751475712, 17628752979212, 17628752982012, 17628753440112, 17628753453612, true
get, 3077000, 2635500, 421800, 17628761837212, 17628761843412, 17628764478912, 17628764480712, 17628764902512, 17628764914212, true
get, 444000, 29600, 393800, 17628772035512, 17628772043512, 17628772073112, 17628772075512, 17628772469312, 17628772479512, true
get, 6365200, 5640200, 704300, 17628782106012, 17628782112212, 17628787752412, 17628787754712, 17628788459012, 17628788471212, true
set, 8305700, 5936300, 2106500, 17628781898812, 17628781905312, 17628787841612, 17628787843212, 17628789949712, 17628790204512, true
get, 10605100, 20600, 10564900, 17628799527912, 17628799534312, 17628799554912, 17628799557312, 17628810122212, 17628810133012, true
get, 7522600, 6269000, 1231800, 17628822130112, 17628822137312, 17628828406312, 17628828408312, 17628829640112, 17628829652712, true
get, 523300, 19300, 482500, 17628832790512, 17628832796712, 17628832816012, 17628832818312, 17628833300812, 17628833313812, true
get, 3306100, 2933500, 350900, 17628851025412, 17628851031612, 17628853965112, 17628853967112, 17628854318012, 17628854331512, true
get, 5383300, 4527900, 836400, 17628860705412, 17628860713412, 17628865241312, 17628865243712, 17628866080112, 17628866088712, true
get, 717500, 49500, 645900, 17628875249912, 17628875256312, 17628875305812, 17628875309112, 17628875955012, 17628875967412, true
get, 505700, 19100, 467100, 17628885013912, 17628885020412, 17628885039512, 17628885041912, 17628885509012, 17628885519612, true
get, 517700, 20200, 478600, 17628897443912, 17628897450212, 17628897470412, 17628897472612, 17628897951212, 17628897961612, true
get, 13460300, 6461200, 6981700, 17628907810612, 17628907817012, 17628914278212, 17628914279912, 17628921261612, 17628921270912, true
