Op, T_total, T_queue, T_server, T_start, T_enqueue, T_dequeue, T_send, T_receive, T_end, Success
set, 29642300, 97600, 1710700, 17360699716712, 17360699771612, 17360699869212, 17360699882612, 17360701593312, 17360729359012, true
get, 2134400, 63000, 569200, 17360729669512, 17360729682512, 17360729745512, 17360729755412, 17360730324612, 17360731803912, true
get, 7090600, 542200, 6519600, 17360820413912, 17360820425812, 17360820968012, 17360820970912, 17360827490512, 17360827504512, true
get, 434000, 27400, 375100, 17360850372912, 17360850383512, 17360850410912, 17360850413712, 17360850788812, 17360850806912, true
set, 4198600, 3551400, 552300, 17360848182612, 17360848193612, 17360851745012, 17360851748112, 17360852300412, 17360852381212, true
get, 1348700, 27400, 1292700, 17360870620412, 17360870631612, 17360870659012, 17360870661512, 17360871954212, 17360871969112, true
get, 7036800, 6588600, 416700, 17360890411912, 17360890421712, 17360897010312, 17360897012912, 17360897429612, 17360897448712, true
get, 975800, 192000, 696400, 17360918983012, 17360918995912, 17360919187912, 17360919202612, 17360919899012, 17360919958812, true
get, 4944700, 4053200, 858200, 17360947827212, 17360947840412, 17360951893612, 17360951896012, 17360952754212, 17360952771912, true
get, 8430800, 974200, 7423100, 17361011306612, 17361011322312, 17361012296512, 17361012299112, 17361019722212, 17361019737412, true
get, 582000, 49700, 490000, 17361062128912, 17361062150612, 17361062200312, 17361062203812, 17361062693812, 17361062710912, true
get, 764600, 139400, 603200, 17361095705912, 17361095712412, 17361095851812, 17361095854812, 17361096458012, 17361096470512, true
get, 28227900, 5022900, 23180000, 17361124461612, 17361124468112, 17361129491012, 17361129493012, 17361152673012, 17361152689512, true
get, 1876900, 573500, 1280500, 17361154429212, 17361154435412, 17361155008912, 17361155011812, 17361156292312, 17361156306112, true
set, 7301700, 5300300, 1472600, 17361173496112, 17361173502312, 17361178802612, 17361178804912, 17361180277512, 17361180797812, true
get, 6586000, 4792900, 1771300, 17361173599012, 17361173605612, 17361178398512, 17361178401012, 17361180172312, 17361180185012, true
get, 868200, 28100, 815300, 17361267429312, 17361267436512, 17361267464612, 17361267467012, 17361268282312, 17361268297512, true
get, 860100, 38800, 800400, 17361287001512, 17361287007712, 17361287046512, 17361287048912, 17361287849312, 17361287861612, true
get, 8047800, 7358300, 668500, 17361305041312, 17361305047412, 17361312405712, 17361312408012, 17361313076512, 17361313089112, true
get, 656600, 74300, 559000, 17361384798512, 17361384804512, 17361384878812, 17361384881312, 17361385440312, 17361385455112, true
get, 1004200, 675200, 303600, 17361405014212, 17361405021312, 17361405696512, 17361405698812, 17361406002412, 17361406018412, true
set, 8850600, 8100, 8652800, 17361416387912, 17361416394112, 17361416402212, 17361416404412, 17361425057212, 17361425238512, true
get, 20264400, 19587700, 651200, 17361415340712, 17361415347012, 17361434934712, 17361434936712, 17361435587912, 17361435605112, true
get, 11385600, 4269300, 7091500, 17361464601712, 17361464607712, 17361468877012, 17361468879812, 17361475971312, 17361475987312, true
get, 2973800, 1991000, 962200, 17361482472812, 17361482479012, 17361484470012, 17361484472012, 17361485434212, 17361485446612, true
get, 18149400, 9743100, 8379500, 17361493587212, 17361493593612, 17361503336712, 17361503338712, 17361511718212, 17361511736612, true
get, 9575800, 659300, 8885000, 17361540642412, 17361540648412, 17361541307712, 17361541310112, 17361550195112, 17361550218212, true
get, 9718600, 1910900, 7782500, 17361551530612, 17361551537412, 17361553448312, 17361553450312, 17361561232812, 17361561249212, true
get, 12943400, 2856700, 10066700, 17361581790412, 17361581796412, 17361584653112, 17361584655312, 17361594722012, 17361594733812, true
get, 590400, 32300, 535500, 17361619322812, 17361619330012, 17361619362312, 17361619364712, 17361619900212, 17361619913212, true
get, 6242900, 4156400, 2065100, 17361624017512, 17361624023812, 17361628180212, 17361628182412, 17361630247512, 17361630260412, true
get, 7066000, 6243700, 800500, 17361653855412, 17361653862012, 17361660105712, 17361660108312, 17361660908812, 17361660921412, true
set, 12304500, 6500, 4513300, 17361656574712, 17361656580812, 17361656587312, 17361656598612, 17361661111912, 17361668879212, true
get, 14003600, 6211900, 7774300, 17361655884412, 17361655890312, 17361662102212, 17361662104112, 17361669878412, 17361669888012, true
get, 12979200, 5317200, 7644500, 17361675913312, 17361675919212, 17361681236412, 17361681238012, 17361688882512, 17361688892512, true
get, 5157000, 4276700, 862600, 17361700233612, 17361700239412, 17361704516112, 17361704518112, 17361705380712, 17361705390612, true
get, 2566000, 2090400, 459000, 17361721708312, 17361721714212, 17361723804612, 17361723806612, 17361724265612, 17361724274312, true
get, 15686900, 15103100, 563600, 17361728628612, 17361728635112, 17361743738212, 17361743739912, 17361744303512, 17361744315512, true
get, 7472000, 6728900, 725500, 17361756230512, 17361756236412, 17361762965312, 17361762967512, 17361763693012, 17361763702512, true
get, 7257400, 5770200, 1467600, 17361767024012, 17361767030212, 17361772800412, 17361772802312, 17361774269912, 17361774281412, true
get, 2264600, 25200, 2221000, 17361780350712, 17361780356612, 17361780381812, 17361780384312, 17361782605312, 17361782615312, true
get, 2776100, 1982000, 775500, 17361790428212, 17361790434012, 17361792416012, 17361792417712, 17361793193212, 17361793204312, true
get, 2434100, 1570100, 846600, 17361801497812, 17361801504312, 17361803074412, 17361803076312, 17361803922912, 17361803931912, true
set, 12886600, 3135400, 9435000, 17361791232212, 17361791238312, 17361794373712, 17361794376412, 17361803811412, 17361804118812, true
get, 1535000, 817400, 697100, 17361830417912, 17361830423812, 17361831241212, 17361831243912, 17361831941012, 17361831952912, true
get, 17484200, 7761600, 9698400, 17361819668412, 17361819674212, 17361827435812, 17361827443312, 17361837141712, 17361837152612, true
get, 8735100, 23700, 8692900, 17361840547012, 17361840552012, 17361840575712, 17361840577912, 17361849270812, 17361849282112, true
get, 10857900, 5782500, 5059000, 17361850238612, 17361850243912, 17361856026412, 17361856028212, 17361861087212, 17361861096512, true
get, 11405900, 1479500, 9910900, 17361858169912, 17361858175412, 17361859654912, 17361859657612, 17361869568512, 17361869575812, true
get, 16517800, 6881100, 9620100, 17361865519012, 17361865523912, 17361872405012, 17361872406812, 17361882026912, 17361882036812, true
get, 1066600, 21900, 1027000, 17361884953112, 17361884958312, 17361884980212, 17361884982912, 17361886009912, 17361886019712, true
set, 2249100, 793900, 1378600, 17361886414812, 17361886420312, 17361887214212, 17361887216712, 17361888595312, 17361888663912, true
get, 3529700, 3052600, 457500, 17361894681112, 17361894687612, 17361897740212, 17361897742512, 17361898200012, 17361898210812, true
get, 10495600, 1193900, 9273400, 17361904807012, 17361904810312, 17361906004212, 17361906006112, 17361915279512, 17361915302612, true
get, 12138000, 3899200, 8222300, 17361913844912, 17361913849012, 17361917748212, 17361917750112, 17361925972412, 17361925982912, true
