Op, T_total, T_queue, T_server, Success
set, 38, 0, 29, true
set, 64, 21, 1, true
set, 6, 2, 4, true
set, 45, 17, 2, true
set, 8, 6, 2, true
set, 6, 5, 0, true
set, 14, 5, 8, true
set, 14, 4, 8, true
set, 8, 0, 8, true
set, 11, 5, 6, true
set, 3, 2, 1, true
set, 2, 1, 1, true
set, 20, 13, 7, true
set, 2, 0, 2, true
set, 16, 7, 9, true
set, 12, 3, 9, true
set, 35, 7, 17, true
set, 29, 22, 7, true
set, 9, 7, 2, true
set, 16, 7, 7, true
set, 87, 85, 1, true
set, 76, 67, 1, true
set, 65, 56, 1, true
set, 8, 0, 8, true
set, 19, 11, 0, true
set, 14, 5, 8, true
set, 1, 0, 0, true
set, 0, 0, 0, true
set, 1, 0, 0, true
set, 2, 1, 1, true
set, 2, 1, 1, true
set, 80, 71, 8, true
set, 2, 0, 2, true
set, 8, 0, 8, true
set, 2, 1, 1, true
set, 12, 2, 2, true
set, 11, 2, 8, true
set, 10, 1, 8, true
set, 9, 0, 8, true
set, 1, 1, 0, true
set, 9, 1, 1, true
set, 1, 0, 1, true
set, 0, 0, 0, true
set, 6, 6, 0, true
set, 8, 0, 8, true
set, 7, 0, 7, true
set, 10, 0, 9, true
set, 0, 0, 0, true
set, 15, 6, 9, true
set, 9, 7, 2, true
set, 1, 0, 1, true
set, 9, 7, 2, true
set, 8, 0, 8, true
set, 8, 0, 8, true
set, 8, 7, 1, true
set, 1, 0, 1, true
set, 12, 3, 8, true
set, 0, 0, 0, true
set, 10, 0, 10, true
set, 10, 0, 10, true
set, 21, 3, 18, true
set, 10, 0, 10, true
set, 8, 6, 2, true
set, 10, 1, 9, true
set, 7, 0, 7, true
set, 10, 0, 10, true
set, 1, 0, 1, true
set, 11, 1, 9, true
set, 10, 1, 9, true
set, 7, 0, 7, true
set, 12, 4, 8, true
set, 18, 1, 17, true
set, 1, 0, 1, true
set, 20, 2, 17, true
set, 15, 6, 9, true
set, 0, 0, 0, true
set, 14, 4, 10, true
set, 7, 0, 7, true
set, 8, 0, 7, true
set, 8, 7, 1, true
set, 2, 0, 1, true
set, 8, 0, 8, true
set, 9, 1, 7, true
set, 8, 0, 8, true
set, 2, 1, 0, true
set, 8, 6, 2, true
set, 22, 0, 22, true
set, 37, 4, 19, true
set, 22, 21, 1, true
set, 18, 9, 9, true
set, 39, 0, 21, true
set, 11, 1, 10, true
set, 10, 0, 9, true
set, 16, 6, 9, true
set, 10, 0, 9, true
set, 9, 0, 8, true
set, 2, 0, 2, true
set, 2, 1, 1, true
set, 10, 6, 4, true
set, 9, 7, 2, true
set, 1, 0, 1, true
set, 8, 7, 1, true
set, 8, 0, 8, true
set, 8, 6, 2, true
set, 8, 7, 1, true
set, 13, 4, 9, true
set, 2, 0, 0, true
set, 3, 2, 1, true
set, 2, 1, 1, true
set, 2, 0, 2, true
set, 1, 1, 0, true
set, 11, 1, 10, true
set, 8, 0, 8, true
set, 8, 0, 8, true
set, 2, 0, 2, true
set, 13, 3, 10, true
set, 2, 1, 1, true
set, 14, 5, 9, true
set, 10, 0, 9, true
set, 15, 6, 9, true
set, 10, 1, 9, true
set, 12, 3, 9, true
set, 20, 1, 19, true
set, 16, 6, 10, true
set, 12, 2, 10, true
set, 2, 0, 2, true
set, 20, 1, 19, true
set, 10, 0, 10, true
set, 10, 7, 3, true
set, 1, 0, 1, true
set, 15, 5, 9, true
set, 7, 0, 7, true
set, 15, 6, 9, true
set, 11, 6, 5, true
set, 13, 3, 10, true
set, 1, 0, 1, true
set, 7, 5, 2, true
set, 24, 5, 19, true
set, 1, 0, 1, true
set, 13, 3, 10, true
set, 1, 0, 1, true
set, 13, 3, 9, true
set, 16, 0, 16, true
set, 83, 6, 77, true
set, 9, 0, 9, true
set, 9, 0, 9, true
set, 1, 0, 1, true
set, 13, 4, 9, true
set, 11, 2, 9, true
set, 1, 0, 1, true
set, 26, 6, 20, true
set, 15, 5, 10, true
set, 8, 7, 1, true
set, 11, 2, 9, true
set, 11, 2, 9, true
set, 3, 2, 1, true
set, 10, 0, 10, true
set, 22, 4, 18, true
set, 14, 4, 10, true
set, 13, 4, 9, true
set, 12, 1, 10, true
set, 20, 1, 19, true
set, 12, 3, 9, true
set, 13, 4, 9, true
set, 13, 3, 10, true
set, 12, 2, 10, true
set, 21, 2, 19, true
set, 9, 0, 9, true
set, 1, 0, 1, true
set, 0, 0, 0, true
set, 22, 3, 19, true
set, 14, 4, 9, true
set, 1, 0, 1, true
set, 14, 6, 8, true
set, 13, 5, 8, true
set, 14, 5, 9, true
set, 10, 7, 3, true
set, 14, 4, 10, true
set, 13, 4, 9, true
set, 3, 1, 2, true
set, 12, 3, 9, true
set, 1, 0, 1, true
set, 0, 0, 0, true
set, 8, 0, 8, true
set, 5, 3, 2, true
set, 7, 0, 7, true
set, 8, 7, 1, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 13, 3, 9, true
set, 1, 0, 1, true
set, 6, 5, 1, true
set, 14, 4, 10, true
set, 11, 2, 9, true
set, 12, 2, 10, true
set, 3, 0, 2, true
set, 14, 5, 9, true
set, 4, 3, 1, true
set, 8, 0, 7, true
set, 12, 1, 11, true
set, 4, 3, 1, true
set, 2, 2, 0, true
set, 22, 3, 19, true
set, 4, 0, 4, true
set, 8, 0, 8, true
set, 7, 7, 0, true
set, 4, 3, 1, true
set, 4, 3, 1, true
set, 6, 5, 1, true
set, 3, 1, 2, true
set, 8, 0, 8, true
set, 7, 6, 1, true
set, 13, 4, 9, true
set, 1, 1, 0, true
set, 15, 6, 9, true
set, 8, 0, 7, true
set, 2, 0, 2, true
set, 10, 0, 8, true
set, 22, 1, 21, true
set, 2, 0, 2, true
set, 8, 7, 1, true
set, 8, 0, 1, true
set, 1, 0, 1, true
set, 14, 5, 9, true
set, 2, 0, 2, true
set, 4, 2, 2, true
set, 1, 0, 1, true
set, 0, 0, 0, true
set, 15, 3, 12, true
set, 8, 7, 1, true
set, 13, 3, 10, true
set, 3, 1, 2, true
set, 1, 0, 1, true
set, 16, 6, 10, true
set, 12, 1, 10, true
set, 10, 7, 3, true
set, 9, 0, 9, true
set, 1, 0, 1, true
set, 2, 1, 1, true
set, 2, 0, 2, true
set, 19, 6, 13, true
set, 8, 6, 2, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 14, 5, 9, true
set, 2, 1, 1, true
set, 15, 5, 10, true
set, 11, 0, 10, true
set, 0, 0, 0, true
set, 15, 5, 10, true
set, 15, 6, 9, true
set, 0, 0, 0, true
set, 3, 2, 1, true
set, 1, 0, 1, true
set, 14, 5, 2, true
set, 8, 5, 3, true
set, 1, 1, 0, true
set, 1, 0, 1, true
set, 15, 6, 9, true
set, 1, 0, 1, true
set, 16, 6, 10, true
set, 10, 0, 10, true
set, 1, 0, 1, true
set, 16, 6, 10, true
set, 15, 5, 10, true
set, 12, 10, 2, true
set, 1, 0, 1, true
set, 11, 0, 11, true
set, 1, 0, 1, true
set, 2, 0, 2, true
set, 16, 5, 10, true
set, 4, 2, 2, true
set, 14, 4, 10, true
set, 7, 5, 1, true
set, 1, 0, 1, true
set, 18, 7, 11, true
set, 15, 4, 11, true
set, 5, 5, 0, true
set, 1, 1, 0, true
set, 3, 2, 1, true
set, 2, 1, 1, true
set, 2, 0, 2, true
set, 11, 1, 10, true
set, 2, 0, 2, true
set, 7, 5, 2, true
set, 4, 3, 1, true
set, 1, 0, 1, true
set, 4, 1, 3, true
set, 15, 5, 10, true
set, 8, 0, 8, true
set, 4, 3, 1, true
set, 2, 0, 2, true
set, 7, 6, 1, true
set, 14, 6, 8, true
set, 2, 1, 1, true
set, 9, 1, 8, true
set, 15, 6, 9, true
set, 1, 0, 1, true
set, 15, 0, 14, true
set, 5, 5, 0, true
set, 2, 1, 0, true
set, 3, 2, 1, true
set, 12, 2, 10, true
set, 9, 0, 9, true
set, 17, 0, 17, true
set, 16, 6, 9, true
set, 16, 6, 10, true
set, 26, 6, 19, true
set, 2, 0, 2, true
set, 1, 0, 1, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 6, 6, 0, true
set, 1, 0, 1, true
set, 6, 5, 1, true
set, 3, 2, 1, true
set, 9, 0, 9, true
set, 4, 2, 2, true
set, 7, 0, 7, true
set, 8, 4, 4, true
set, 63, 7, 56, true
set, 6, 5, 1, true
set, 3, 2, 1, true
set, 1, 0, 1, true
set, 14, 4, 10, true
set, 14, 2, 6, true
set, 15, 4, 11, true
set, 15, 5, 10, true
set, 1, 0, 1, true
set, 15, 5, 9, true
set, 8, 0, 8, true
set, 5, 3, 2, true
set, 21, 2, 12, true
set, 2, 1, 1, true
set, 20, 6, 14, true
set, 14, 4, 10, true
set, 2, 1, 1, true
set, 10, 1, 9, true
set, 7, 0, 7, true
set, 4, 1, 3, true
set, 8, 0, 8, true
set, 7, 0, 7, true
set, 14, 0, 14, true
set, 1, 0, 1, true
set, 12, 2, 10, true
set, 11, 1, 10, true
set, 2, 1, 1, true
set, 3, 0, 3, true
set, 16, 4, 12, true
set, 2, 1, 1, true
set, 8, 6, 2, true
set, 17, 7, 10, true
set, 9, 5, 4, true
set, 5, 0, 4, true
set, 4, 3, 1, true
set, 8, 6, 2, true
set, 13, 3, 10, true
set, 7, 0, 7, true
set, 7, 0, 7, true
set, 10, 0, 8, true
set, 6, 5, 1, true
set, 4, 3, 1, true
set, 1, 0, 1, true
set, 13, 3, 10, true
set, 3, 2, 1, true
set, 15, 6, 9, true
set, 3, 3, 0, true
set, 10, 0, 10, true
set, 7, 6, 1, true
set, 9, 0, 9, true
set, 1, 0, 1, true
set, 7, 5, 2, true
set, 1, 0, 1, true
set, 6, 5, 1, true
set, 1, 0, 1, true
set, 13, 3, 10, true
set, 12, 2, 10, true
set, 16, 6, 10, true
set, 15, 4, 10, true
set, 10, 0, 9, true
set, 10, 6, 4, true
set, 10, 6, 4, true
set, 9, 6, 3, true
set, 2, 2, 0, true
set, 2, 1, 1, true
set, 10, 2, 8, true
set, 6, 5, 1, true
set, 9, 0, 9, true
set, 8, 5, 3, true
set, 17, 7, 9, true
set, 5, 4, 1, true
set, 4, 2, 2, true
set, 10, 3, 7, true
set, 4, 3, 1, true
set, 1, 0, 1, true
set, 7, 1, 6, true
set, 6, 4, 2, true
set, 3, 0, 2, true
set, 13, 2, 10, true
set, 7, 6, 1, true
set, 5, 3, 2, true
set, 1, 1, 0, true
set, 2, 0, 2, true
set, 7, 5, 1, true
set, 2, 1, 0, true
set, 7, 0, 7, true
set, 13, 4, 9, true
set, 5, 4, 1, true
set, 7, 0, 6, true
set, 8, 0, 8, true
set, 2, 1, 1, true
set, 1, 0, 1, true
set, 1, 0, 0, true
set, 13, 4, 9, true
set, 2, 0, 2, true
set, 2, 0, 2, true
set, 4, 3, 1, true
set, 2, 1, 1, true
set, 15, 6, 9, true
set, 6, 0, 6, true
set, 9, 0, 9, true
set, 6, 5, 1, true
set, 5, 4, 1, true
set, 8, 0, 8, true
set, 0, 0, 0, true
set, 16, 6, 10, true
set, 14, 4, 10, true
set, 7, 0, 7, true
set, 14, 4, 10, true
set, 3, 1, 2, true
set, 7, 0, 7, true
