Op, T_total, T_queue, T_server, Success
set, 23, 2, 10, true
set, 1, 0, 1, true
set, 29, 10, 2, true
set, 39, 2, 37, true
set, 25, 4, 13, true
set, 0, 0, 0, true
set, 14, 5, 9, true
set, 10, 0, 10, true
set, 14, 4, 10, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 6, 4, 2, true
set, 23, 4, 19, true
set, 13, 3, 9, true
set, 4, 3, 1, true
set, 2, 1, 1, true
set, 2, 1, 0, true
set, 7, 0, 7, true
set, 17, 6, 11, true
set, 2, 0, 1, true
set, 23, 5, 17, true
set, 12, 2, 9, true
set, 7, 0, 7, true
set, 13, 4, 9, true
set, 15, 5, 10, true
set, 6, 4, 2, true
set, 12, 3, 9, true
set, 17, 7, 9, true
set, 14, 4, 10, true
set, 135, 5, 130, true
set, 49, 3, 46, true
set, 2, 2, 0, true
set, 3, 1, 1, true
set, 2, 0, 1, true
set, 2, 1, 1, true
set, 1, 0, 1, true
set, 2, 1, 0, true
set, 3, 2, 1, true
set, 8, 7, 1, true
set, 1, 0, 1, true
set, 0, 0, 0, true
set, 39, 6, 33, true
set, 13, 3, 9, true
set, 10, 1, 9, true
set, 2, 0, 2, true
set, 14, 4, 10, true
set, 1, 0, 1, true
set, 10, 8, 2, true
set, 16, 6, 9, true
set, 10, 0, 10, true
set, 21, 1, 20, true
set, 14, 4, 10, true
set, 12, 2, 10, true
set, 13, 3, 10, true
set, 14, 4, 10, true
set, 1, 0, 1, true
set, 0, 0, 0, true
set, 27, 0, 27, true
set, 0, 0, 0, true
set, 1, 0, 1, true
set, 8, 7, 1, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 7, 5, 2, true
set, 7, 0, 7, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 1, 1, 0, true
set, 7, 0, 7, true
set, 8, 7, 1, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 14, 3, 11, true
set, 7, 0, 7, true
set, 8, 7, 1, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 0, 0, 0, true
set, 1, 0, 1, true
set, 8, 7, 1, true
set, 8, 6, 2, true
set, 0, 0, 0, true
set, 16, 7, 9, true
set, 2, 1, 1, true
set, 8, 0, 8, true
set, 10, 0, 10, true
set, 0, 0, 0, true
set, 15, 6, 9, true
set, 9, 0, 9, true
set, 12, 3, 9, true
set, 0, 0, 0, true
set, 22, 4, 18, true
set, 11, 1, 10, true
set, 10, 1, 9, true
set, 2, 1, 1, true
set, 0, 0, 0, true
set, 15, 5, 10, true
set, 0, 0, 0, true
set, 8, 0, 8, true
set, 2, 1, 1, true
set, 1, 0, 1, true
set, 33, 4, 28, true
set, 8, 1, 7, true
set, 0, 0, 0, true
set, 13, 4, 9, true
set, 18, 7, 11, true
set, 2, 1, 1, true
set, 22, 7, 14, true
set, 2, 1, 1, true
set, 13, 3, 10, true
set, 8, 6, 2, true
set, 1, 0, 1, true
set, 0, 0, 0, true
set, 15, 5, 10, true
set, 11, 3, 8, true
set, 3, 2, 1, true
set, 14, 5, 9, true
set, 13, 4, 9, true
set, 10, 0, 9, true
set, 2, 1, 1, true
set, 13, 4, 9, true
set, 3, 2, 1, true
set, 15, 6, 9, true
set, 5, 4, 1, true
set, 4, 3, 1, true
set, 10, 1, 9, true
set, 15, 6, 9, true
set, 16, 7, 9, true
set, 15, 5, 9, true
set, 15, 6, 9, true
set, 3, 2, 0, true
set, 1, 0, 1, true
set, 13, 3, 10, true
set, 3, 2, 1, true
set, 1, 0, 1, true
set, 24, 5, 19, true
set, 16, 6, 10, true
set, 5, 3, 2, true
set, 2, 0, 1, true
set, 1, 0, 1, true
set, 11, 1, 10, true
set, 12, 3, 9, true
set, 3, 1, 2, true
set, 8, 0, 7, true
set, 14, 5, 9, true
set, 8, 0, 8, true
