Op, T_total, T_queue, T_server, Success
get, 26, 0, 18, true
set, 64, 4, 41, true
set, 35, 5, 30, true
set, 23, 21, 2, true
set, 44, 6, 32, true
set, 65, 3, 29, true
set, 68, 4, 41, true
set, 64, 34, 30, true
set, 73, 4, 41, true
set, 71, 4, 31, true
set, 73, 3, 41, true
set, 63, 5, 22, true
set, 72, 2, 41, true
set, 65, 63, 2, true
set, 65, 64, 1, true
set, 65, 63, 2, true
set, 66, 63, 2, true
set, 93, 62, 22, true
set, 94, 62, 21, true
set, 130, 62, 22, true
set, 130, 62, 22, true
set, 129, 61, 22, true
set, 112, 43, 22, true
set, 111, 42, 69, true
set, 111, 42, 68, true
set, 108, 92, 16, true
get, 1, 1, 0, true
set, 120, 118, 2, true
set, 9, 0, 8, true
set, 9, 1, 8, true
set, 129, 44, 19, true
set, 17, 9, 7, true
set, 21, 12, 9, true
set, 20, 11, 9, true
set, 20, 11, 8, true
set, 25, 16, 1, true
set, 18, 8, 9, true
get, 7, 0, 7, true
set, 18, 8, 10, true
set, 27, 9, 18, true
set, 27, 9, 18, true
set, 27, 8, 18, true
get, 1, 1, 0, true
set, 19, 11, 8, true
get, 1, 1, 0, true
get, 7, 0, 7, true
get, 8, 8, 0, true
get, 8, 7, 1, true
get, 6, 2, 4, true
get, 7, 7, 0, true
get, 6, 5, 1, true
get, 5, 4, 1, true
get, 14, 4, 10, true
get, 1, 0, 1, true
get, 12, 2, 10, true
get, 7, 0, 7, true
get, 10, 1, 9, true
get, 6, 5, 1, true
get, 19, 8, 11, true
get, 17, 10, 7, true
get, 9, 5, 4, true
get, 4, 3, 1, true
get, 8, 0, 8, true
get, 1, 1, 0, true
get, 12, 4, 8, true
get, 9, 8, 1, true
get, 8, 7, 1, true
set, 9, 0, 9, true
get, 11, 2, 9, true
get, 10, 9, 1, true
set, 10, 0, 10, true
get, 1, 1, 0, true
set, 8, 6, 2, true
get, 8, 7, 1, true
get, 12, 0, 12, true
set, 1, 0, 1, true
set, 8, 0, 8, true
set, 17, 7, 9, true
set, 10, 0, 9, true
get, 12, 4, 8, true
set, 8, 7, 1, true
get, 16, 7, 9, true
set, 13, 3, 10, true
set, 17, 6, 2, true
get, 6, 4, 2, true
set, 14, 4, 10, true
set, 16, 6, 10, true
get, 3, 1, 2, true
set, 4, 2, 2, true
set, 4, 3, 1, true
set, 4, 2, 2, true
set, 5, 4, 1, true
set, 12, 2, 3, true
set, 5, 4, 1, true
set, 5, 3, 2, true
get, 8, 0, 8, true
set, 9, 8, 1, true
get, 1, 0, 1, true
get, 3, 2, 1, true
set, 4, 3, 1, true
set, 5, 4, 1, true
set, 5, 3, 2, true
get, 4, 3, 1, true
set, 8, 0, 8, true
get, 1, 0, 1, true
set, 2, 0, 1, true
set, 2, 0, 1, true
set, 16, 7, 1, true
get, 3, 3, 0, true
set, 7, 5, 2, true
set, 2, 1, 1, true
set, 4, 3, 1, true
get, 3, 2, 1, true
get, 15, 6, 9, true
set, 1, 0, 1, true
get, 2, 1, 1, true
set, 2, 1, 1, true
get, 10, 1, 9, true
get, 4, 1, 3, true
set, 12, 0, 12, true
get, 9, 6, 3, true
set, 15, 5, 10, true
get, 8, 8, 0, true
get, 15, 6, 9, true
set, 10, 1, 9, true
get, 10, 9, 1, true
set, 7, 0, 7, true
get, 0, 0, 0, true
set, 8, 6, 2, true
get, 10, 9, 1, true
get, 0, 0, 0, true
set, 1, 0, 1, true
get, 5, 4, 1, true
set, 15, 5, 10, true
get, 6, 6, 0, true
set, 7, 0, 7, true
get, 16, 15, 1, true
set, 9, 7, 2, true
set, 8, 6, 2, true
get, 25, 24, 1, true
get, 19, 9, 10, true
get, 6, 4, 2, true
get, 12, 5, 7, true
set, 7, 4, 3, true
get, 7, 0, 7, true
set, 11, 1, 10, true
get, 9, 0, 9, true
set, 25, 6, 19, true
set, 17, 7, 9, true
get, 10, 2, 8, true
set, 14, 4, 10, true
get, 3, 2, 1, true
set, 3, 1, 2, true
set, 17, 7, 10, true
get, 10, 1, 9, true
set, 11, 2, 9, true
get, 3, 1, 2, true
get, 13, 4, 9, true
set, 14, 4, 10, true
set, 14, 4, 10, true
get, 7, 6, 1, true
get, 1, 1, 0, true
get, 12, 2, 10, true
set, 11, 1, 10, true
set, 11, 5, 6, true
get, 19, 1, 18, true
set, 25, 15, 10, true
set, 17, 7, 10, true
get, 21, 12, 9, true
set, 8, 0, 8, true
