Op, T_total, T_queue, T_server, T_start, T_enqueue, T_dequeue, T_send, T_receive, T_end, Success
set, 24281800, 1023500, 12833900, 10555085326712, 10555085399712, 10555086423212, 10555086426212, 10555099260112, 10555109608512, true
get, 40091000, 66200, 24831900, 10555119347312, 10555119364212, 10555119430412, 10555126673612, 10555151505512, 10555159438312, true
get, 9021800, 1491900, 7452000, 10555239609312, 10555239628312, 10555241120212, 10555241124012, 10555248576012, 10555248631112, true
get, 7265000, 26600, 7207500, 10555259451412, 10555259462712, 10555259489312, 10555259492212, 10555266699712, 10555266716412, true
get, 1701200, 1337100, 337000, 10555286958312, 10555286966512, 10555288303612, 10555288306512, 10555288643512, 10555288659512, true
get, 2260000, 1489000, 745400, 10555311865212, 10555311873012, 10555313362012, 10555313364712, 10555314110112, 10555314125212, true
get, 1074000, 24600, 1023800, 10555333278212, 10555333286512, 10555333311112, 10555333313612, 10555334337412, 10555334352212, true
set, 27924900, 8820800, 18871200, 10555324652812, 10555324660812, 10555333481612, 10555333484312, 10555352355512, 10555352577712, true
get, 1695000, 666800, 1001200, 10555362597012, 10555362606612, 10555363273412, 10555363275512, 10555364276712, 10555364292012, true
get, 5432300, 4930600, 470100, 10555378136112, 10555378144712, 10555383075312, 10555383078912, 10555383549012, 10555383568412, true
get, 7255100, 6222100, 1006400, 10555396446312, 10555396454212, 10555402676312, 10555402678712, 10555403685112, 10555403701412, true
get, 4400900, 224100, 4150900, 10555410037712, 10555410047312, 10555410271412, 10555410274112, 10555414425012, 10555414438612, true
get, 7229300, 31900, 7171600, 10555424227912, 10555424236112, 10555424268012, 10555424270612, 10555431442212, 10555431457212, true
get, 11135800, 617100, 10496600, 10555442137612, 10555442144012, 10555442761112, 10555442763712, 10555453260312, 10555453273412, true
set, 13714300, 3894600, 9729400, 10555443573412, 10555443581512, 10555447476112, 10555447478412, 10555457207812, 10555457287712, true
get, 4928100, 2615800, 2286600, 10555452282612, 10555452288912, 10555454904712, 10555454907112, 10555457193712, 10555457210712, true
get, 3286400, 2886000, 374900, 10555464005312, 10555464011612, 10555466897612, 10555466900012, 10555467274912, 10555467291712, true
get, 5691700, 1258500, 4270300, 10555480983612, 10555480990412, 10555482248912, 10555482390712, 10555486661012, 10555486675312, true
get, 9519700, 28300, 9461100, 10555491881112, 10555491888212, 10555491916512, 10555491918912, 10555501380012, 10555501400812, true
