Op, T_total, T_queue, T_server, Success
set, 29, 0, 29, true
get, 1, 0, 1, true
get, 1, 1, 0, true
get, 8, 7, 1, true
get, 6, 5, 1, true
get, 9, 9, 0, true
get, 10, 1, 9, true
get, 13, 3, 10, true
get, 13, 4, 9, true
get, 11, 3, 8, true
get, 8, 0, 1, true
get, 9, 8, 1, true
get, 0, 0, 0, true
get, 14, 4, 10, true
get, 1, 0, 1, true
set, 21, 19, 2, true
get, 7, 0, 7, true
get, 16, 6, 10, true
get, 8, 6, 1, true
get, 8, 0, 8, true
get, 0, 0, 0, true
get, 8, 7, 1, true
get, 8, 6, 2, true
get, 8, 8, 0, true
get, 4, 1, 3, true
get, 1, 0, 1, true
get, 2, 1, 1, true
get, 9, 6, 3, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 8, 0, 8, true
get, 30, 4, 26, true
set, 9, 0, 9, true
get, 2, 2, 0, true
get, 12, 2, 10, true
get, 2, 1, 1, true
get, 11, 1, 10, true
get, 18, 11, 7, true
get, 10, 1, 9, true
get, 0, 0, 0, true
get, 1, 0, 1, true
get, 11, 4, 7, true
get, 9, 9, 0, true
get, 9, 7, 2, true
get, 7, 5, 2, true
get, 0, 0, 0, true
get, 13, 5, 8, true
get, 11, 10, 1, true
get, 8, 0, 8, true
get, 7, 5, 2, true
get, 7, 0, 7, true
set, 21, 1, 19, true
get, 1, 0, 1, true
get, 16, 9, 7, true
get, 1, 1, 0, true
get, 0, 0, 0, true
get, 1, 1, 0, true
get, 10, 10, 0, true
get, 11, 1, 10, true
get, 11, 1, 10, true
get, 10, 0, 10, true
set, 28, 6, 22, true
get, 1, 0, 1, true
get, 8, 6, 2, true
get, 9, 7, 2, true
get, 8, 7, 1, true
get, 11, 1, 10, true
get, 8, 7, 1, true
get, 15, 8, 7, true
get, 16, 7, 9, true
get, 1, 1, 0, true
get, 12, 9, 3, true
get, 11, 1, 10, true
get, 11, 2, 9, true
get, 1, 0, 1, true
get, 3, 3, 0, true
get, 1, 0, 1, true
get, 8, 0, 8, true
get, 1, 0, 1, true
get, 8, 8, 0, true
get, 8, 6, 2, true
get, 15, 5, 10, true
get, 10, 9, 1, true
get, 15, 5, 10, true
