Op, T_total, T_queue, T_server, Success
set, 22, 1, 21, true
get, 3, 2, 1, true
set, 9, 0, 9, true
get, 0, 0, 0, true
get, 0, 0, 0, true
get, 10, 0, 3, true
get, 5, 4, 1, true
get, 8, 8, 0, true
get, 1, 0, 1, true
get, 0, 0, 0, true
get, 9, 8, 1, true
get, 5, 4, 0, true
get, 4, 4, 0, true
get, 5, 4, 1, true
get, 9, 0, 9, true
get, 7, 6, 1, true
get, 7, 5, 2, true
get, 8, 7, 1, true
get, 1, 0, 1, true
get, 9, 1, 8, true
get, 7, 0, 7, true
get, 0, 0, 0, true
get, 7, 0, 7, true
get, 7, 7, 0, true
get, 17, 7, 10, true
get, 3, 2, 1, true
set, 14, 4, 10, true
get, 0, 0, 0, true
get, 7, 7, 0, true
get, 20, 10, 10, true
get, 8, 7, 1, true
get, 8, 7, 1, true
get, 7, 7, 0, true
get, 13, 3, 10, true
get, 0, 0, 0, true
get, 0, 0, 0, true
get, 10, 9, 1, true
get, 6, 6, 0, true
get, 13, 5, 1, true
get, 3, 3, 0, true
get, 13, 3, 10, true
get, 7, 6, 1, true
set, 2, 1, 1, true
get, 5, 4, 1, true
get, 6, 5, 1, true
get, 1, 0, 1, true
get, 2, 1, 1, true
get, 1, 0, 1, true
get, 9, 8, 1, true
get, 2, 0, 1, true
get, 13, 4, 9, true
get, 0, 0, 0, true
get, 1, 0, 1, true
get, 18, 18, 0, true
get, 11, 10, 1, true
get, 17, 8, 9, true
get, 9, 8, 1, true
get, 2, 2, 0, true
get, 3, 1, 2, true
get, 12, 2, 10, true
get, 9, 8, 1, true
get, 9, 2, 7, true
get, 3, 0, 3, true
set, 15, 1, 14, true
get, 2, 1, 1, true
get, 10, 3, 7, true
get, 4, 3, 1, true
get, 6, 5, 1, true
get, 15, 7, 8, true
get, 64, 44, 19, true
get, 18, 10, 8, true
get, 12, 4, 8, true
get, 12, 2, 10, true
get, 10, 9, 1, true
get, 17, 7, 10, true
get, 9, 6, 3, true
get, 2, 1, 1, true
get, 9, 8, 1, true
get, 9, 8, 1, true
get, 11, 10, 1, true
get, 9, 8, 1, true
get, 9, 9, 0, true
set, 9, 0, 9, true
get, 17, 7, 9, true
get, 9, 1, 8, true
get, 9, 8, 1, true
get, 10, 9, 0, true
get, 8, 0, 8, true
get, 19, 11, 8, true
get, 2, 0, 2, true
get, 8, 1, 7, true
get, 1, 1, 0, true
get, 2, 2, 0, true
get, 11, 10, 1, true
get, 9, 9, 0, true
get, 10, 2, 8, true
get, 9, 9, 0, true
get, 9, 8, 1, true
get, 4, 3, 1, true
get, 2, 2, 0, true
get, 28, 18, 10, true
get, 20, 12, 8, true
set, 1, 0, 1, true
get, 10, 10, 0, true
get, 10, 9, 1, true
get, 13, 4, 9, true
get, 10, 2, 8, true
get, 10, 2, 8, true
get, 18, 9, 9, true
get, 19, 11, 8, true
get, 2, 1, 1, true
get, 9, 9, 0, true
get, 12, 11, 1, true
get, 4, 2, 2, true
get, 11, 9, 2, true
get, 10, 2, 8, true
get, 18, 10, 8, true
get, 18, 9, 9, true
get, 10, 9, 1, true
get, 38, 1, 37, true
get, 8, 1, 7, true
set, 0, 0, 0, true
get, 3, 2, 1, true
get, 10, 3, 7, true
get, 10, 9, 1, true
get, 4, 3, 1, true
get, 30, 29, 1, true
get, 3, 2, 1, true
get, 11, 10, 1, true
get, 10, 9, 1, true
get, 1, 0, 1, true
get, 9, 8, 1, true
get, 10, 2, 8, true
get, 1, 0, 1, true
get, 9, 7, 1, true
get, 2, 2, 0, true
get, 9, 9, 0, true
get, 14, 3, 10, true
get, 14, 3, 11, true
get, 13, 5, 8, true
get, 10, 1, 9, true
get, 11, 10, 1, true
set, 1, 0, 1, true
get, 2, 1, 1, true
get, 8, 1, 7, true
get, 11, 10, 1, true
get, 10, 3, 6, true
get, 2, 1, 1, true
get, 10, 9, 1, true
get, 13, 8, 5, true
get, 12, 11, 1, true
get, 16, 7, 9, true
get, 11, 9, 2, true
get, 2, 0, 2, true
get, 8, 0, 8, true
get, 2, 1, 1, true
get, 10, 9, 1, true
get, 1, 0, 1, true
get, 16, 9, 7, true
get, 10, 9, 1, true
get, 1, 0, 1, true
get, 9, 7, 2, true
set, 13, 3, 10, true
get, 8, 1, 7, true
get, 1, 0, 1, true
get, 9, 6, 3, true
get, 2, 2, 0, true
get, 11, 6, 5, true
get, 2, 1, 1, true
get, 10, 8, 2, true
get, 10, 2, 8, true
get, 9, 8, 1, true
get, 3, 2, 1, true
get, 9, 9, 0, true
get, 10, 2, 8, true
get, 9, 8, 1, true
get, 3, 1, 2, true
get, 9, 8, 1, true
get, 10, 9, 1, true
get, 9, 2, 7, true
get, 10, 9, 1, true
get, 2, 1, 1, true
set, 1, 0, 1, true
get, 9, 8, 1, true
get, 10, 2, 8, true
get, 3, 2, 1, true
get, 11, 10, 1, true
get, 1, 0, 1, true
get, 18, 18, 0, true
get, 1, 0, 1, true
get, 3, 2, 1, true
get, 3, 2, 1, true
get, 16, 8, 8, true
get, 8, 1, 7, true
get, 2, 1, 0, true
get, 9, 8, 1, true
get, 9, 2, 7, true
get, 10, 9, 1, true
get, 2, 2, 0, true
get, 9, 1, 8, true
get, 10, 9, 1, true
get, 2, 2, 0, true
get, 9, 8, 1, true
set, 16, 6, 9, true
get, 10, 9, 1, true
get, 8, 8, 0, true
get, 12, 10, 2, true
get, 8, 1, 7, true
get, 2, 1, 1, true
get, 8, 1, 7, true
get, 9, 8, 1, true
get, 2, 1, 1, true
get, 9, 9, 0, true
get, 9, 1, 8, true
get, 10, 9, 1, true
get, 10, 1, 9, true
get, 9, 9, 0, true
get, 10, 9, 1, true
get, 10, 2, 8, true
get, 9, 8, 1, true
get, 3, 2, 1, true
get, 1, 1, 0, true
get, 9, 2, 7, true
get, 9, 8, 1, true
set, 14, 4, 10, true
get, 2, 1, 1, true
get, 1, 0, 1, true
get, 12, 2, 10, true
get, 2, 1, 1, true
get, 3, 2, 1, true
get, 1, 0, 1, true
get, 9, 2, 7, true
get, 9, 8, 1, true
get, 2, 1, 1, true
get, 10, 9, 1, true
get, 3, 2, 1, true
get, 9, 8, 1, true
get, 4, 2, 2, true
get, 11, 10, 1, true
get, 2, 1, 1, true
get, 11, 10, 1, true
get, 3, 3, 0, true
set, 2, 0, 2, true
get, 10, 9, 1, true
get, 2, 1, 1, true
get, 12, 2, 10, true
get, 3, 2, 1, true
get, 20, 10, 10, true
get, 9, 8, 1, true
get, 10, 9, 1, true
get, 8, 7, 1, true
get, 9, 8, 1, true
get, 13, 3, 10, true
get, 9, 2, 7, true
get, 10, 9, 1, true
get, 9, 2, 7, true
get, 9, 9, 0, true
get, 9, 9, 0, true
get, 2, 1, 1, true
get, 9, 8, 1, true
get, 9, 1, 7, true
set, 8, 0, 8, true
get, 9, 8, 1, true
get, 2, 1, 1, true
get, 2, 1, 0, true
get, 18, 17, 1, true
get, 2, 1, 1, true
get, 10, 9, 1, true
get, 10, 3, 7, true
get, 10, 9, 1, true
get, 7, 0, 7, true
get, 3, 2, 1, true
get, 0, 0, 0, true
get, 21, 13, 8, true
get, 9, 2, 7, true
get, 1, 1, 0, true
get, 10, 9, 1, true
get, 11, 3, 8, true
get, 10, 9, 1, true
get, 9, 2, 7, true
get, 9, 8, 1, true
set, 7, 0, 7, true
get, 10, 9, 1, true
get, 12, 3, 9, true
get, 10, 3, 7, true
get, 9, 8, 1, true
get, 10, 2, 8, true
get, 1, 0, 1, true
get, 9, 1, 8, true
get, 1, 1, 0, true
get, 9, 1, 8, true
get, 3, 2, 1, true
get, 11, 9, 2, true
get, 3, 2, 1, true
get, 11, 9, 2, true
get, 15, 5, 10, true
get, 9, 9, 0, true
get, 3, 2, 1, true
get, 10, 9, 1, true
get, 2, 2, 0, true
get, 8, 8, 0, true
get, 2, 1, 1, true
get, 8, 7, 1, true
set, 12, 3, 9, true
get, 3, 1, 2, true
get, 10, 10, 0, true
get, 22, 22, 0, true
get, 1, 0, 1, true
get, 2, 1, 1, true
get, 3, 2, 1, true
get, 8, 7, 1, true
get, 12, 4, 8, true
get, 10, 9, 1, true
get, 3, 2, 1, true
get, 11, 1, 10, true
get, 1, 0, 1, true
get, 9, 8, 1, true
get, 9, 8, 1, true
get, 10, 10, 0, true
get, 10, 10, 0, true
get, 12, 10, 2, true
get, 11, 10, 1, true
set, 13, 4, 9, true
get, 1, 0, 1, true
get, 10, 9, 1, true
get, 17, 9, 8, true
get, 9, 7, 0, true
get, 9, 2, 7, true
get, 11, 11, 0, true
get, 10, 10, 0, true
get, 2, 2, 0, true
get, 9, 8, 1, true
get, 10, 2, 8, true
get, 9, 8, 1, true
get, 9, 1, 8, true
get, 3, 2, 1, true
get, 19, 18, 1, true
get, 4, 3, 1, true
get, 9, 1, 8, true
get, 2, 1, 1, true
get, 10, 2, 8, true
get, 10, 9, 1, true
set, 8, 0, 8, true
get, 10, 1, 9, true
get, 2, 1, 1, true
get, 3, 2, 1, true
get, 3, 2, 1, true
get, 9, 1, 8, true
get, 2, 1, 1, true
get, 3, 2, 1, true
get, 131, 120, 11, true
get, 10, 10, 0, true
get, 1, 0, 1, true
get, 12, 8, 4, true
get, 10, 7, 3, true
get, 13, 5, 8, true
get, 12, 9, 3, true
get, 7, 0, 7, true
get, 1, 1, 0, true
get, 3, 2, 1, true
set, 7, 0, 7, true
get, 12, 2, 10, true
get, 2, 1, 1, true
get, 9, 8, 1, true
get, 2, 1, 1, true
get, 10, 9, 1, true
get, 8, 1, 7, true
get, 1, 1, 0, true
get, 1, 0, 1, true
get, 8, 8, 0, true
get, 8, 1, 7, true
get, 10, 10, 0, true
get, 3, 2, 1, true
get, 3, 2, 1, true
get, 8, 1, 7, true
get, 2, 1, 1, true
get, 8, 1, 0, true
get, 0, 0, 0, true
get, 9, 1, 8, true
get, 10, 9, 1, true
get, 2, 1, 1, true
get, 8, 8, 0, true
get, 9, 1, 8, true
set, 9, 0, 9, true
get, 17, 9, 8, true
get, 8, 1, 7, true
get, 9, 1, 8, true
get, 8, 7, 1, true
get, 9, 1, 8, true
get, 1, 0, 1, true
get, 9, 8, 1, true
get, 12, 11, 1, true
get, 10, 10, 0, true
get, 11, 10, 1, true
get, 2, 1, 1, true
get, 11, 3, 8, true
get, 3, 2, 1, true
get, 2, 1, 1, true
get, 2, 2, 0, true
get, 10, 10, 0, true
get, 2, 1, 1, true
get, 9, 1, 8, true
set, 15, 5, 10, true
get, 11, 1, 10, true
get, 9, 8, 1, true
get, 3, 2, 1, true
get, 1, 0, 1, true
get, 12, 12, 0, true
get, 18, 10, 8, true
get, 9, 2, 7, true
get, 0, 0, 0, true
get, 2, 1, 1, true
get, 11, 10, 1, true
get, 9, 1, 8, true
get, 3, 1, 2, true
get, 10, 10, 0, true
get, 1, 0, 1, true
get, 10, 3, 7, true
get, 11, 2, 9, true
get, 11, 10, 1, true
get, 10, 3, 7, true
get, 10, 9, 1, true
get, 10, 2, 8, true
get, 10, 9, 1, true
get, 2, 1, 1, true
set, 17, 7, 10, true
get, 10, 10, 0, true
get, 1, 0, 1, true
get, 10, 9, 1, true
get, 0, 0, 0, true
get, 3, 2, 1, true
get, 1, 0, 1, true
get, 11, 10, 1, true
get, 11, 10, 1, true
get, 1, 0, 1, true
get, 8, 1, 7, true
get, 2, 1, 1, true
get, 2, 1, 1, true
get, 13, 11, 1, true
get, 9, 2, 7, true
get, 2, 1, 1, true
get, 1, 0, 1, true
get, 11, 10, 1, true
set, 15, 3, 12, true
get, 8, 7, 1, true
get, 10, 3, 7, true
get, 11, 9, 2, true
get, 2, 1, 1, true
get, 1, 0, 1, true
get, 8, 0, 8, true
get, 1, 0, 1, true
get, 10, 2, 8, true
get, 2, 0, 2, true
get, 9, 8, 1, true
get, 10, 2, 8, true
get, 10, 9, 1, true
get, 11, 3, 8, true
get, 10, 9, 1, true
get, 3, 1, 2, true
get, 2, 1, 1, true
get, 10, 10, 0, true
set, 1, 0, 1, true
get, 2, 1, 1, true
get, 8, 7, 1, true
get, 1, 0, 1, true
get, 21, 20, 1, true
get, 3, 2, 1, true
get, 10, 3, 7, true
get, 10, 9, 1, true
get, 11, 10, 1, true
get, 11, 10, 1, true
get, 3, 2, 1, true
get, 17, 10, 7, true
get, 2, 1, 1, true
get, 12, 1, 11, true
get, 9, 9, 0, true
get, 1, 0, 1, true
get, 1, 1, 0, true
get, 0, 0, 0, true
get, 3, 2, 1, true
get, 11, 10, 1, true
get, 10, 3, 7, true
get, 10, 9, 1, true
get, 13, 2, 11, true
set, 25, 5, 20, true
get, 19, 19, 0, true
get, 10, 9, 1, true
get, 2, 2, 0, true
get, 9, 1, 8, true
get, 10, 0, 10, true
get, 12, 10, 2, true
get, 11, 3, 8, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 2, 1, 1, true
get, 3, 3, 0, true
get, 11, 10, 1, true
get, 2, 1, 1, true
get, 9, 1, 8, true
get, 2, 2, 0, true
get, 2, 1, 1, true
get, 9, 8, 1, true
set, 13, 4, 9, true
get, 9, 1, 8, true
get, 8, 7, 1, true
get, 9, 8, 1, true
get, 11, 10, 1, true
get, 11, 10, 1, true
get, 15, 6, 9, true
get, 10, 3, 7, true
get, 9, 9, 0, true
get, 2, 1, 1, true
get, 1, 0, 1, true
get, 9, 8, 1, true
get, 10, 2, 8, true
get, 10, 9, 1, true
get, 10, 3, 7, true
get, 8, 8, 0, true
get, 9, 9, 0, true
get, 2, 2, 0, true
get, 19, 11, 8, true
get, 9, 1, 0, true
get, 2, 0, 2, true
set, 2, 1, 1, true
get, 8, 0, 8, true
get, 12, 11, 1, true
get, 8, 0, 8, true
get, 19, 9, 2, true
get, 61, 10, 51, true
get, 57, 56, 1, true
get, 14, 7, 7, true
get, 10, 9, 1, true
get, 2, 1, 1, true
get, 8, 1, 7, true
get, 9, 1, 8, true
get, 8, 7, 1, true
get, 11, 10, 1, true
get, 9, 1, 8, true
get, 10, 2, 8, true
get, 9, 1, 8, true
get, 10, 9, 1, true
set, 3, 2, 1, true
get, 9, 1, 8, true
get, 11, 5, 6, true
get, 1, 0, 1, true
get, 10, 9, 1, true
get, 14, 3, 11, true
get, 7, 7, 0, true
get, 1, 0, 1, true
get, 1, 1, 0, true
get, 9, 1, 8, true
get, 3, 2, 1, true
get, 10, 3, 7, true
get, 2, 0, 2, true
get, 2, 1, 1, true
get, 2, 2, 0, true
get, 16, 6, 10, true
get, 2, 1, 1, true
get, 9, 8, 1, true
