Op, T_total, T_queue, T_server, Success
set, 26, 0, 2, true
set, 15, 0, 12, true
get, 23, 0, 11, true
set, 15, 5, 9, true
set, 49, 4, 9, true
set, 46, 1, 9, true
set, 46, 37, 9, true
set, 46, 30, 16, true
set, 23, 4, 16, true
set, 21, 20, 1, true
set, 35, 3, 16, true
set, 31, 6, 25, true
set, 19, 10, 8, true
set, 12, 2, 10, true
set, 27, 8, 18, true
set, 15, 4, 10, true
get, 6, 3, 3, true
set, 8, 0, 8, true
set, 14, 3, 11, true
set, 16, 4, 12, true
set, 8, 0, 7, true
set, 16, 7, 9, true
get, 13, 5, 8, true
get, 5, 3, 2, true
get, 12, 4, 8, true
get, 25, 15, 10, true
get, 27, 6, 11, true
get, 5, 3, 2, true
get, 13, 11, 2, true
get, 11, 4, 7, true
set, 4, 3, 1, true
get, 8, 6, 1, true
get, 9, 0, 9, true
get, 3, 0, 3, true
set, 5, 3, 2, true
get, 12, 5, 7, true
get, 7, 2, 5, true
set, 17, 0, 17, true
set, 9, 0, 9, true
get, 3, 0, 3, true
set, 23, 7, 16, true
set, 17, 6, 11, true
set, 15, 3, 12, true
get, 0, 0, 0, true
get, 9, 1, 8, true
set, 23, 14, 9, true
set, 14, 4, 9, true
set, 13, 4, 8, true
set, 12, 3, 8, true
get, 5, 5, 0, true
set, 18, 7, 11, true
set, 7, 5, 2, true
set, 8, 0, 8, true
get, 1, 0, 1, true
get, 5, 2, 3, true
set, 8, 0, 8, true
get, 4, 3, 1, true
set, 16, 6, 10, true
set, 11, 3, 8, true
set, 10, 1, 8, true
get, 27, 17, 10, true
get, 5, 2, 3, true
get, 19, 12, 7, true
set, 1, 0, 1, true
set, 10, 6, 4, true
get, 2, 0, 2, true
get, 3, 1, 2, true
get, 9, 8, 1, true
set, 16, 6, 10, true
set, 10, 1, 9, true
get, 13, 4, 9, true
get, 4, 2, 2, true
set, 16, 6, 10, true
get, 8, 8, 0, true
set, 4, 1, 2, true
get, 4, 1, 3, true
get, 1, 0, 1, true
set, 9, 7, 2, true
get, 0, 0, 0, true
set, 10, 0, 10, true
get, 2, 0, 2, true
set, 11, 6, 5, true
set, 8, 0, 8, true
get, 1, 0, 1, true
set, 8, 0, 8, true
get, 2, 1, 1, true
set, 14, 4, 10, true
set, 16, 7, 9, true
set, 13, 3, 10, true
set, 9, 0, 9, true
get, 10, 9, 1, true
get, 9, 7, 2, true
set, 8, 0, 8, true
set, 0, 0, 0, true
get, 20, 11, 9, true
get, 14, 11, 3, true
get, 4, 2, 2, true
set, 10, 8, 2, true
set, 13, 3, 10, true
get, 17, 7, 10, true
set, 8, 0, 8, true
get, 10, 8, 2, true
set, 2, 0, 2, true
set, 8, 0, 1, true
set, 3, 0, 3, true
get, 15, 12, 3, true
get, 26, 16, 10, true
get, 1, 1, 0, true
set, 10, 0, 10, true
get, 7, 0, 7, true
set, 10, 0, 10, true
get, 12, 12, 0, true
set, 14, 3, 11, true
get, 5, 3, 2, true
set, 13, 6, 7, true
set, 8, 0, 8, true
get, 11, 10, 1, true
get, 8, 0, 8, true
set, 17, 7, 9, true
get, 2, 0, 2, true
get, 1, 1, 0, true
set, 17, 7, 10, true
get, 12, 10, 2, true
set, 13, 2, 11, true
set, 26, 6, 20, true
set, 18, 8, 10, true
set, 3, 2, 1, true
get, 5, 4, 1, true
set, 6, 4, 2, true
get, 16, 14, 2, true
get, 3, 1, 2, true
set, 7, 4, 3, true
set, 8, 2, 6, true
get, 13, 9, 4, true
set, 5, 4, 1, true
get, 7, 0, 7, true
set, 3, 1, 2, true
get, 4, 1, 3, true
set, 8, 0, 8, true
get, 2, 0, 2, true
get, 5, 3, 2, true
set, 7, 5, 2, true
get, 6, 5, 1, true
set, 8, 0, 8, true
set, 9, 0, 9, true
set, 1, 1, 0, true
set, 0, 0, 0, true
get, 11, 2, 9, true
get, 12, 6, 6, true
set, 17, 0, 17, true
get, 11, 8, 3, true
get, 8, 0, 8, true
get, 1, 0, 1, true
set, 9, 0, 8, true
set, 14, 4, 10, true
set, 10, 0, 10, true
get, 18, 9, 9, true
get, 13, 4, 9, true
set, 23, 3, 20, true
set, 15, 5, 10, true
get, 9, 1, 8, true
get, 1, 0, 1, true
set, 3, 0, 2, true
set, 24, 5, 19, true
set, 15, 4, 10, true
get, 17, 9, 8, true
get, 14, 4, 10, true
set, 14, 5, 9, true
set, 1, 1, 0, true
set, 11, 0, 10, true
get, 11, 9, 2, true
set, 0, 0, 0, true
get, 14, 4, 10, true
get, 8, 0, 8, true
set, 9, 0, 9, true
set, 1, 0, 1, true
set, 1, 0, 1, true
get, 12, 10, 2, true
get, 10, 8, 2, true
set, 14, 4, 9, true
get, 7, 5, 2, true
get, 2, 2, 0, true
set, 8, 6, 1, true
get, 14, 5, 9, true
set, 17, 0, 17, true
get, 7, 6, 1, true
set, 12, 2, 10, true
set, 9, 0, 9, true
get, 14, 12, 2, true
get, 5, 3, 2, true
