Op, T_total, T_queue, T_server, Success
set, 23, 2, 19, true
set, 29, 7, 1, true
set, 29, 0, 10, true
set, 26, 6, 17, true
get, 4, 0, 3, true
set, 22, 0, 20, true
set, 27, 0, 19, true
set, 46, 28, 17, true
set, 47, 28, 17, true
set, 47, 28, 18, true
set, 46, 27, 19, true
set, 46, 27, 17, true
set, 47, 27, 17, true
set, 47, 27, 17, true
set, 47, 27, 17, true
get, 9, 9, 0, true
get, 3, 2, 1, true
get, 1, 0, 1, true
set, 2, 1, 1, true
set, 10, 0, 10, true
set, 14, 4, 9, true
set, 13, 3, 9, true
set, 15, 5, 10, true
set, 12, 2, 10, true
get, 5, 1, 3, true
set, 13, 3, 10, true
set, 13, 3, 10, true
set, 13, 3, 10, true
set, 15, 6, 9, true
set, 35, 13, 21, true
get, 3, 0, 2, true
set, 74, 3, 21, true
set, 73, 2, 21, true
get, 3, 3, 0, true
set, 9, 0, 9, true
set, 8, 7, 1, true
get, 6, 4, 2, true
set, 9, 0, 9, true
set, 22, 18, 3, true
set, 13, 9, 3, true
set, 12, 8, 3, true
set, 12, 0, 12, true
set, 11, 0, 11, true
set, 10, 0, 10, true
set, 16, 6, 10, true
set, 15, 5, 10, true
set, 14, 3, 10, true
set, 14, 4, 10, true
get, 10, 10, 0, true
get, 8, 0, 8, true
get, 7, 5, 2, true
get, 12, 2, 10, true
get, 7, 5, 2, true
get, 15, 5, 10, true
get, 13, 3, 10, true
get, 9, 6, 2, true
get, 7, 6, 1, true
set, 9, 0, 9, true
get, 8, 8, 0, true
set, 8, 0, 7, true
get, 3, 2, 1, true
get, 19, 8, 11, true
get, 5, 4, 1, true
get, 6, 6, 0, true
set, 10, 0, 10, true
get, 6, 4, 2, true
get, 5, 5, 0, true
set, 7, 7, 0, true
get, 25, 0, 25, true
get, 0, 0, 0, true
set, 8, 0, 8, true
get, 10, 0, 10, true
set, 18, 7, 10, true
set, 7, 6, 1, true
get, 10, 7, 3, true
get, 0, 0, 0, true
get, 16, 7, 9, true
get, 0, 0, 0, true
set, 7, 0, 7, true
set, 10, 0, 10, true
get, 17, 9, 8, true
get, 2, 0, 2, true
set, 10, 1, 9, true
set, 11, 1, 10, true
get, 0, 0, 0, true
get, 5, 3, 2, true
set, 7, 0, 7, true
get, 14, 5, 9, true
set, 17, 7, 10, true
set, 15, 5, 10, true
get, 6, 4, 2, true
set, 16, 5, 11, true
get, 0, 0, 0, true
set, 11, 1, 10, true
set, 10, 0, 10, true
set, 2, 1, 1, true
get, 6, 5, 1, true
get, 10, 8, 2, true
set, 10, 0, 10, true
set, 3, 3, 0, true
set, 15, 5, 10, true
get, 10, 3, 7, true
set, 14, 4, 10, true
get, 13, 11, 2, true
set, 14, 4, 10, true
set, 14, 5, 9, true
set, 8, 0, 8, true
get, 11, 9, 2, true
get, 12, 2, 10, true
set, 3, 1, 2, true
get, 9, 0, 9, true
get, 1, 1, 0, true
set, 3, 3, 0, true
set, 16, 6, 10, true
get, 3, 3, 0, true
set, 5, 5, 0, true
get, 4, 3, 0, true
set, 7, 0, 7, true
get, 3, 0, 3, true
get, 14, 12, 2, true
set, 8, 0, 8, true
get, 8, 6, 2, true
set, 11, 0, 11, true
set, 45, 42, 3, true
get, 11, 9, 2, true
set, 53, 33, 3, true
set, 32, 11, 3, true
set, 16, 4, 12, true
get, 6, 0, 6, true
set, 7, 7, 0, true
set, 12, 2, 10, true
set, 14, 4, 9, true
get, 15, 5, 10, true
get, 16, 6, 10, true
set, 8, 0, 8, true
get, 18, 16, 2, true
get, 11, 9, 2, true
set, 26, 6, 20, true
get, 12, 10, 2, true
get, 17, 7, 10, true
set, 17, 7, 10, true
set, 15, 5, 10, true
set, 16, 6, 10, true
set, 7, 5, 2, true
get, 10, 8, 2, true
set, 51, 21, 29, true
set, 30, 0, 29, true
set, 8, 5, 3, true
get, 7, 6, 1, true
get, 12, 2, 10, true
get, 3, 2, 1, true
set, 10, 0, 9, true
get, 15, 6, 9, true
get, 11, 3, 8, true
get, 13, 4, 9, true
get, 11, 3, 8, true
get, 2, 1, 1, true
set, 15, 2, 13, true
get, 1, 1, 0, true
set, 16, 6, 10, true
set, 14, 4, 10, true
set, 13, 3, 10, true
get, 18, 9, 9, true
get, 1, 0, 0, true
set, 14, 4, 10, true
get, 8, 7, 1, true
get, 20, 12, 8, true
set, 14, 4, 10, true
set, 12, 2, 10, true
set, 15, 5, 10, true
get, 19, 11, 8, true
set, 13, 3, 9, true
get, 16, 4, 12, true
set, 16, 3, 13, true
get, 18, 10, 8, true
set, 13, 4, 9, true
get, 0, 0, 0, true
get, 21, 12, 9, true
set, 12, 3, 9, true
set, 2, 2, 0, true
get, 15, 5, 10, true
set, 7, 0, 7, true
set, 1, 0, 1, true
get, 16, 6, 10, true
get, 8, 0, 8, true
get, 1, 1, 0, true
get, 23, 13, 10, true
get, 12, 9, 3, true
set, 53, 13, 40, true
set, 52, 12, 40, true
get, 10, 9, 1, true
set, 12, 2, 10, true
set, 12, 2, 10, true
set, 9, 0, 9, true
set, 1, 0, 1, true
get, 11, 3, 8, true
get, 9, 8, 1, true
set, 13, 3, 10, true
set, 14, 3, 10, true
get, 8, 0, 8, true
get, 22, 12, 10, true
get, 9, 0, 9, true
get, 12, 10, 2, true
get, 9, 0, 9, true
get, 10, 8, 2, true
get, 2, 1, 1, true
set, 43, 14, 29, true
set, 16, 6, 10, true
get, 6, 4, 2, true
set, 8, 0, 8, true
set, 7, 6, 1, true
get, 18, 8, 10, true
set, 10, 0, 10, true
get, 8, 7, 1, true
set, 8, 0, 8, true
set, 9, 7, 2, true
get, 11, 2, 9, true
set, 12, 1, 11, true
get, 5, 4, 1, true
set, 5, 4, 1, true
set, 67, 24, 43, true
set, 65, 23, 42, true
set, 12, 2, 10, true
get, 0, 0, 0, true
set, 7, 0, 7, true
set, 9, 0, 9, true
get, 11, 1, 10, true
get, 3, 3, 0, true
get, 1, 1, 0, true
set, 16, 6, 9, true
set, 1, 0, 1, true
set, 16, 6, 10, true
set, 16, 7, 9, true
get, 34, 5, 29, true
set, 33, 6, 27, true
set, 65, 7, 57, true
set, 26, 0, 26, true
set, 4, 1, 3, true
get, 4, 1, 3, true
get, 34, 26, 8, true
set, 3, 0, 2, true
get, 17, 10, 7, true
set, 9, 7, 2, true
get, 11, 3, 8, true
get, 8, 1, 7, true
set, 2, 0, 2, true
set, 19, 0, 19, true
set, 8, 0, 7, true
get, 30, 19, 11, true
get, 16, 6, 10, true
get, 2, 2, 0, true
set, 2, 0, 2, true
get, 10, 1, 9, true
get, 2, 2, 0, true
set, 15, 5, 10, true
set, 14, 4, 10, true
get, 9, 1, 8, true
get, 18, 10, 8, true
set, 13, 3, 10, true
get, 1, 1, 0, true
get, 39, 30, 9, true
get, 9, 9, 0, true
set, 11, 1, 10, true
get, 10, 9, 1, true
set, 65, 15, 50, true
get, 10, 1, 9, true
set, 2, 1, 1, true
get, 10, 2, 8, true
set, 13, 3, 10, true
set, 11, 1, 10, true
set, 34, 15, 19, true
set, 14, 4, 10, true
get, 11, 10, 1, true
set, 15, 5, 10, true
get, 12, 10, 2, true
get, 10, 9, 1, true
get, 16, 6, 10, true
get, 9, 1, 8, true
set, 10, 5, 5, true
set, 17, 4, 13, true
set, 18, 7, 11, true
get, 22, 12, 10, true
set, 7, 6, 1, true
set, 5, 3, 2, true
get, 18, 9, 9, true
set, 9, 0, 9, true
get, 15, 5, 10, true
set, 78, 0, 68, true
get, 145, 6, 139, true
get, 19, 9, 10, true
set, 17, 8, 9, true
get, 7, 6, 1, true
set, 7, 6, 1, true
get, 19, 10, 9, true
set, 15, 5, 10, true
set, 17, 6, 10, true
get, 5, 0, 4, true
set, 12, 2, 10, true
set, 12, 1, 10, true
get, 25, 15, 2, true
get, 8, 7, 1, true
get, 18, 16, 2, true
set, 12, 2, 10, true
get, 10, 9, 1, true
get, 12, 2, 10, true
set, 12, 3, 9, true
get, 9, 1, 8, true
set, 10, 0, 9, true
set, 7, 0, 7, true
get, 1, 1, 0, true
get, 29, 19, 10, true
get, 10, 0, 10, true
get, 1, 0, 1, true
set, 12, 2, 10, true
get, 8, 0, 8, true
set, 10, 0, 10, true
set, 10, 0, 10, true
get, 19, 11, 8, true
set, 10, 0, 10, true
set, 12, 2, 10, true
set, 9, 7, 2, true
set, 8, 6, 2, true
set, 12, 2, 10, true
get, 22, 12, 10, true
get, 22, 12, 10, true
get, 13, 3, 10, true
get, 11, 9, 2, true
set, 13, 3, 10, true
get, 9, 6, 3, true
set, 12, 2, 10, true
get, 18, 6, 12, true
set, 9, 0, 9, true
set, 33, 3, 30, true
set, 33, 3, 30, true
get, 16, 7, 9, true
set, 8, 0, 8, true
set, 29, 19, 10, true
get, 18, 8, 10, true
set, 9, 0, 9, true
get, 18, 8, 9, true
set, 8, 6, 2, true
set, 10, 0, 10, true
get, 1, 0, 1, true
set, 8, 7, 1, true
get, 11, 9, 2, true
set, 19, 9, 10, true
get, 8, 1, 7, true
set, 12, 2, 10, true
get, 8, 0, 8, true
get, 15, 5, 10, true
set, 16, 6, 10, true
set, 19, 0, 19, true
set, 12, 2, 9, true
get, 8, 7, 1, true
get, 18, 8, 10, true
set, 5, 4, 1, true
get, 6, 5, 1, true
get, 10, 0, 10, true
set, 10, 0, 10, true
set, 17, 6, 11, true
set, 5, 3, 2, true
get, 6, 5, 1, true
set, 10, 0, 10, true
get, 15, 5, 10, true
set, 1, 0, 1, true
get, 15, 5, 10, true
get, 11, 2, 9, true
get, 4, 3, 1, true
get, 10, 1, 8, true
set, 9, 6, 3, true
set, 9, 6, 3, true
set, 2, 0, 2, true
get, 12, 10, 2, true
get, 19, 9, 10, true
set, 2, 1, 1, true
get, 11, 9, 2, true
set, 9, 6, 3, true
get, 10, 0, 10, true
set, 9, 0, 9, true
set, 9, 6, 3, true
get, 7, 0, 7, true
set, 8, 0, 8, true
set, 7, 0, 7, true
get, 9, 6, 3, true
set, 8, 7, 1, true
get, 21, 19, 2, true
set, 9, 0, 9, true
get, 12, 2, 10, true
get, 8, 1, 7, true
get, 19, 11, 8, true
get, 9, 6, 3, true
set, 10, 0, 10, true
set, 60, 0, 60, true
get, 24, 15, 9, true
set, 70, 40, 30, true
get, 72, 60, 12, true
get, 6, 3, 3, true
set, 8, 0, 8, true
set, 8, 0, 8, true
get, 12, 3, 9, true
set, 13, 3, 10, true
set, 1, 1, 0, true
set, 16, 6, 10, true
get, 21, 11, 10, true
get, 1, 0, 1, true
set, 14, 4, 10, true
get, 16, 6, 10, true
get, 13, 3, 10, true
set, 15, 5, 10, true
get, 9, 1, 8, true
set, 16, 6, 10, true
set, 15, 5, 10, true
get, 25, 15, 10, true
set, 16, 5, 11, true
get, 21, 12, 9, true
set, 1, 0, 1, true
get, 12, 2, 10, true
set, 15, 5, 10, true
get, 15, 5, 10, true
set, 11, 0, 10, true
get, 11, 11, 0, true
set, 10, 0, 10, true
set, 19, 0, 19, true
get, 1, 1, 0, true
get, 24, 14, 10, true
set, 22, 5, 17, true
set, 7, 0, 7, true
set, 16, 6, 3, true
set, 10, 0, 10, true
get, 20, 12, 8, true
get, 8, 0, 8, true
set, 11, 1, 10, true
get, 13, 3, 10, true
get, 11, 9, 2, true
set, 16, 6, 10, true
set, 9, 0, 9, true
set, 1, 1, 0, true
get, 10, 7, 3, true
get, 21, 11, 10, true
set, 13, 2, 11, true
set, 10, 0, 10, true
get, 13, 11, 2, true
get, 10, 2, 8, true
set, 11, 0, 11, true
get, 10, 0, 10, true
get, 11, 9, 2, true
set, 14, 4, 10, true
get, 1, 0, 1, true
get, 1, 0, 1, true
set, 10, 0, 10, true
set, 8, 6, 2, true
set, 13, 1, 11, true
set, 2, 0, 1, true
get, 20, 10, 10, true
set, 14, 4, 10, true
set, 17, 1, 10, true
get, 7, 0, 7, true
get, 12, 9, 3, true
get, 10, 2, 8, true
set, 15, 5, 10, true
get, 9, 0, 9, true
set, 15, 5, 10, true
set, 18, 7, 10, true
get, 18, 10, 8, true
get, 1, 0, 1, true
get, 13, 11, 2, true
set, 16, 6, 10, true
get, 8, 0, 8, true
set, 14, 4, 10, true
set, 15, 5, 9, true
get, 12, 10, 2, true
set, 16, 6, 10, true
get, 13, 3, 10, true
set, 15, 5, 10, true
set, 13, 3, 10, true
get, 11, 10, 1, true
get, 22, 12, 10, true
set, 12, 2, 10, true
get, 13, 3, 10, true
get, 1, 0, 1, true
set, 12, 2, 10, true
get, 12, 9, 3, true
get, 2, 0, 2, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 14, 4, 10, true
get, 9, 1, 8, true
get, 17, 10, 7, true
