Op, T_total, T_queue, T_server, Success
set, 45, 7, 27, true
set, 56, 7, 27, true
get, 23, 0, 13, true
set, 67, 7, 27, true
set, 67, 8, 49, true
set, 67, 7, 39, true
set, 68, 8, 49, true
set, 67, 6, 27, true
set, 67, 6, 27, true
set, 61, 0, 26, true
set, 74, 25, 49, true
set, 73, 58, 15, true
set, 73, 59, 14, true
set, 67, 6, 27, true
set, 93, 85, 8, true
get, 10, 5, 5, true
get, 32, 30, 2, true
set, 41, 30, 11, true
set, 9, 0, 9, true
set, 42, 30, 12, true
set, 41, 30, 11, true
set, 10, 0, 9, true
set, 10, 0, 10, true
set, 11, 3, 8, true
set, 42, 29, 12, true
set, 59, 29, 30, true
set, 9, 0, 9, true
set, 9, 0, 9, true
set, 8, 0, 8, true
set, 8, 6, 2, true
set, 9, 0, 8, true
set, 18, 0, 10, true
set, 17, 6, 11, true
get, 8, 0, 8, true
set, 10, 0, 10, true
set, 21, 0, 20, true
set, 20, 0, 19, true
set, 19, 0, 18, true
set, 21, 0, 21, true
set, 20, 0, 19, true
set, 13, 0, 12, true
set, 18, 7, 10, true
set, 17, 6, 10, true
set, 12, 0, 11, true
get, 9, 0, 9, true
get, 1, 0, 1, true
get, 9, 0, 9, true
get, 25, 15, 10, true
get, 8, 0, 8, true
get, 8, 0, 8, true
get, 13, 4, 9, true
get, 11, 9, 2, true
get, 8, 0, 8, true
get, 3, 1, 2, true
get, 7, 0, 7, true
get, 10, 1, 9, true
get, 8, 7, 1, true
get, 24, 15, 9, true
get, 9, 1, 8, true
get, 10, 1, 9, true
get, 7, 4, 3, true
get, 13, 6, 7, true
get, 2, 0, 2, true
get, 2, 1, 1, true
set, 10, 7, 3, true
get, 2, 0, 2, true
get, 3, 2, 1, true
get, 3, 2, 1, true
set, 15, 5, 10, true
get, 11, 2, 9, true
set, 28, 17, 11, true
get, 3, 1, 2, true
set, 10, 1, 9, true
get, 4, 4, 0, true
set, 11, 0, 11, true
set, 12, 2, 10, true
set, 9, 0, 9, true
get, 11, 3, 8, true
get, 14, 9, 5, true
set, 15, 5, 10, true
set, 6, 4, 2, true
get, 9, 0, 2, true
set, 9, 0, 9, true
set, 10, 0, 10, true
get, 8, 0, 8, true
set, 8, 0, 8, true
set, 11, 1, 10, true
get, 12, 5, 7, true
set, 13, 3, 10, true
get, 9, 0, 9, true
set, 12, 2, 10, true
set, 9, 0, 9, true
get, 10, 1, 9, true
get, 2, 1, 0, true
set, 16, 5, 10, true
get, 12, 11, 1, true
set, 21, 1, 20, true
get, 3, 2, 1, true
set, 18, 8, 10, true
set, 9, 0, 9, true
set, 173, 6, 166, true
get, 294, 285, 9, true
set, 342, 3, 330, true
set, 297, 6, 291, true
set, 300, 0, 300, true
get, 15, 5, 10, true
set, 25, 6, 19, true
get, 16, 14, 2, true
set, 15, 4, 11, true
set, 26, 7, 19, true
set, 10, 0, 10, true
get, 17, 7, 10, true
set, 10, 0, 10, true
set, 10, 0, 10, true
set, 10, 0, 10, true
get, 15, 6, 9, true
get, 8, 8, 0, true
set, 8, 0, 8, true
get, 7, 6, 1, true
set, 10, 0, 10, true
get, 27, 26, 1, true
set, 38, 25, 13, true
get, 11, 9, 2, true
set, 10, 0, 10, true
get, 45, 9, 36, true
get, 11, 11, 0, true
set, 13, 3, 10, true
get, 19, 19, 0, true
set, 8, 0, 8, true
get, 18, 9, 9, true
set, 51, 24, 26, true
get, 1, 0, 1, true
set, 9, 0, 9, true
get, 14, 4, 10, true
set, 16, 6, 10, true
get, 12, 2, 10, true
set, 9, 0, 9, true
get, 2, 0, 2, true
get, 15, 5, 10, true
set, 15, 5, 10, true
get, 1, 0, 1, true
set, 15, 4, 10, true
set, 14, 4, 10, true
get, 11, 1, 9, true
get, 9, 8, 1, true
set, 15, 5, 10, true
get, 8, 7, 1, true
set, 24, 4, 20, true
set, 16, 5, 11, true
get, 16, 7, 9, true
get, 9, 7, 2, true
set, 21, 1, 20, true
set, 11, 0, 11, true
