Op, T_total, T_queue, T_server, T_start, T_enqueue, T_dequeue, T_send, T_receive, T_end, Success
set, 28278600, 640500, 13152400, 11142344739418, 11142344796518, 11142345437018, 11142345450718, 11142358603118, 11142373018018, true
get, 10149800, 357500, 8596600, 11142373537818, 11142373552418, 11142373909918, 11142373920018, 11142382516618, 11142383687618, true
get, 1029800, 675300, 318200, 11142419867718, 11142419878418, 11142420553718, 11142420556018, 11142420874218, 11142420897518, true
get, 1612300, 21100, 1558700, 11142439216418, 11142439228718, 11142439249818, 11142439251918, 11142440810618, 11142440828718, true
get, 12223100, 11641600, 553300, 11142458239118, 11142458248918, 11142469890518, 11142469892918, 11142470446218, 11142470462218, true
get, 543300, 54700, 449700, 11142484274218, 11142484283818, 11142484338518, 11142484341118, 11142484790818, 11142484817518, true
get, 553400, 19600, 505200, 11142511345018, 11142511354418, 11142511374018, 11142511376218, 11142511881418, 11142511898418, true
get, 462600, 24100, 388200, 11142532406318, 11142532416718, 11142532440818, 11142532463318, 11142532851518, 11142532868918, true
get, 404000, 35000, 337200, 11142555474118, 11142555482718, 11142555517718, 11142555520618, 11142555857818, 11142555878118, true
get, 352100, 31800, 285600, 11142574473518, 11142574481218, 11142574513018, 11142574515818, 11142574801418, 11142574825618, true
get, 704100, 28100, 651500, 11142585870218, 11142585878018, 11142585906118, 11142585908418, 11142586559918, 11142586574318, true
get, 675600, 23300, 624600, 11142598285818, 11142598293818, 11142598317118, 11142598319618, 11142598944218, 11142598961418, true
get, 1420900, 796500, 599200, 11142617578318, 11142617585118, 11142618381618, 11142618383818, 11142618983018, 11142618999218, true
get, 2958600, 2279100, 658700, 11142646542518, 11142646548318, 11142648827418, 11142648830418, 11142649489118, 11142649501118, true
set, 1775500, 384900, 1273200, 11142656048818, 11142656055018, 11142656439918, 11142656442018, 11142657715218, 11142657824318, true
get, 7764800, 6058900, 1681300, 11142659285218, 11142659291418, 11142665350318, 11142665353618, 11142667034918, 11142667050018, true
get, 2260700, 294900, 1942100, 11142684879618, 11142684885518, 11142685180418, 11142685182718, 11142687124818, 11142687140318, true
get, 3944400, 2619500, 1285000, 11142695702618, 11142695708518, 11142698328018, 11142698330018, 11142699615018, 11142699647018, true
get, 8463000, 7284600, 1151000, 11142713775718, 11142713782218, 11142721066818, 11142721069018, 11142722220018, 11142722238718, true
get, 3767800, 3081800, 662900, 11142742103418, 11142742109718, 11142745191518, 11142745193618, 11142745856518, 11142745871218, true
get, 13851200, 11893700, 1922200, 11142731985518, 11142731993118, 11142743886818, 11142743890318, 11142745812518, 11142745836718, true
get, 8553500, 878400, 7313400, 11142755418518, 11142755425818, 11142756304218, 11142756645918, 11142763959318, 11142763972018, true
get, 1429000, 716500, 691800, 11142774528718, 11142774534818, 11142775251318, 11142775253218, 11142775945018, 11142775957718, true
set, 555000, 13200, 441400, 11142784771818, 11142784779418, 11142784792618, 11142784796218, 11142785237618, 11142785326818, true
get, 546400, 60000, 452500, 11142794796118, 11142794812218, 11142794872218, 11142794874218, 11142795326718, 11142795342518, true
get, 591600, 122100, 447100, 11142808257318, 11142808263918, 11142808386018, 11142808388218, 11142808835318, 11142808848918, true
get, 837900, 153100, 660000, 11142828071518, 11142828077518, 11142828230618, 11142828232618, 11142828892618, 11142828909418, true
get, 9231100, 2019300, 7190100, 11142839279318, 11142839285418, 11142841304718, 11142841306618, 11142848496718, 11142848510418, true
get, 672500, 51100, 598900, 11142858063318, 11142858071618, 11142858122718, 11142858125118, 11142858724018, 11142858735818, true
get, 7865300, 7440000, 384000, 11142869700818, 11142869727818, 11142877167818, 11142877170718, 11142877554718, 11142877566118, true
get, 649200, 151100, 477100, 11142887527918, 11142887535018, 11142887686118, 11142887687918, 11142888165018, 11142888177118, true
get, 8876600, 8116400, 729400, 11142898665118, 11142898683518, 11142906799918, 11142906802018, 11142907531418, 11142907541718, true
get, 8981600, 1605600, 7340900, 11142917080218, 11142917101518, 11142918707118, 11142918708918, 11142926049818, 11142926061818, true
get, 9050700, 1109000, 7913800, 11142926647818, 11142926653518, 11142927762518, 11142927764318, 11142935678118, 11142935698518, true
get, 8683000, 138200, 8522900, 11142937234618, 11142937242918, 11142937381118, 11142937384018, 11142945906918, 11142945917618, true
get, 9064600, 8022700, 1022800, 11142947553318, 11142947559718, 11142955582418, 11142955585418, 11142956608218, 11142956617918, true
get, 1337400, 810300, 508100, 11142966240918, 11142966247718, 11142967058018, 11142967060718, 11142967568818, 11142967578318, true
get, 823100, 323300, 479100, 11142976406718, 11142976416318, 11142976739618, 11142976741318, 11142977220418, 11142977229818, true
get, 8542600, 7984600, 514800, 11142988452118, 11142988457618, 11142996442218, 11142996444118, 11142996958918, 11142996994718, true
get, 652700, 210400, 420300, 11143005940818, 11143005947918, 11143006158318, 11143006159918, 11143006580218, 11143006593518, true
get, 7180900, 5458100, 1701400, 11143019014118, 11143019020318, 11143024478418, 11143024481118, 11143026182518, 11143026195018, true
get, 10640700, 9561400, 1061900, 11143038700018, 11143038705518, 11143048266918, 11143048268718, 11143049330618, 11143049340718, true
get, 8635100, 8120400, 497600, 11143048609718, 11143048615318, 11143056735718, 11143056737518, 11143057235118, 11143057244818, true
get, 17726400, 7873500, 9836400, 11143067929918, 11143067935718, 11143075809218, 11143075811118, 11143085647518, 11143085656318, true
set, 8692200, 697900, 7844700, 11143088216418, 11143088223618, 11143088921518, 11143088923218, 11143096767918, 11143096908618, true
get, 13597900, 8559600, 5023900, 11143087151018, 11143087156418, 11143095716018, 11143095717518, 11143100741418, 11143100748918, true
get, 4709700, 3463500, 1230000, 11143104949018, 11143104954618, 11143108418118, 11143108419618, 11143109649618, 11143109658718, true
get, 24218800, 14317600, 9874600, 11143089363818, 11143089369418, 11143103687018, 11143103689518, 11143113564118, 11143113582618, true
get, 1881000, 1471700, 391900, 11143123761318, 11143123767318, 11143125239018, 11143125240918, 11143125632818, 11143125642318, true
get, 725000, 314100, 393200, 11143133856718, 11143133862418, 11143134176518, 11143134178318, 11143134571518, 11143134581718, true
get, 499800, 22900, 451800, 11143172685618, 11143172691318, 11143172714218, 11143172716518, 11143173168318, 11143173185418, true
get, 4790300, 4207500, 568000, 11143186742118, 11143186745018, 11143190952518, 11143190954618, 11143191522618, 11143191532418, true
get, 3670300, 3203700, 447800, 11143196371518, 11143196374318, 11143199578018, 11143199581318, 11143200029118, 11143200041818, true
get, 2756900, 2052500, 684500, 11143197831318, 11143197834018, 11143199886518, 11143199888818, 11143200573318, 11143200588218, true
get, 9613900, 9051300, 550900, 11143206002618, 11143206005318, 11143215056618, 11143215058018, 11143215608918, 11143215616518, true
get, 18239300, 11145800, 7074200, 11143207856818, 11143207859818, 11143219005618, 11143219007718, 11143226081918, 11143226096118, true
get, 10279400, 9378100, 889300, 11143217608918, 11143217612218, 11143226990318, 11143226991918, 11143227881218, 11143227888318, true
get, 9193300, 8568200, 613000, 11143227860818, 11143227863718, 11143236431918, 11143236433718, 11143237046718, 11143237054118, true
get, 9409700, 2039000, 7358700, 11143236269818, 11143236272618, 11143238311618, 11143238313218, 11143245671918, 11143245679518, true
get, 18413200, 2639000, 15761600, 11143244857818, 11143244860618, 11143247499618, 11143247501318, 11143263262918, 11143263271018, true
