Op, T_total, T_queue, T_server, T_start, T_enqueue, T_dequeue, T_send, T_receive, T_end, Success
set, 30700300, 1190500, 28629200, 16077487823018, 16077487874718, 16077489065218, 16077489069318, 16077517698518, 16077518523318, true
get, 60177600, 106800, 754400, 16077532014718, 16077532029018, 16077532135818, 16077532157018, 16077532911418, 16077592192318, true
get, 787500, 84400, 672900, 16077733583618, 16077733594318, 16077733678718, 16077733682518, 16077734355418, 16077734371118, true
set, 24268000, 3506200, 20406800, 16077714240018, 16077714251818, 16077717758018, 16077717760218, 16077738167018, 16077738508018, true
get, 14235500, 4392500, 9815500, 16077753171018, 16077753180818, 16077757573318, 16077757575918, 16077767391418, 16077767406518, true
get, 2630800, 991600, 1605300, 16077765215018, 16077765223518, 16077766215118, 16077766217618, 16077767822918, 16077767845818, true
get, 14602500, 5169000, 9399200, 16077804907318, 16077804925918, 16077810094918, 16077810097418, 16077819496618, 16077819509818, true
get, 13987900, 5149600, 8812500, 16077829752318, 16077829759818, 16077834909418, 16077834911418, 16077843723918, 16077843740218, true
get, 1922900, 1394500, 506300, 16077850565618, 16077850572918, 16077851967418, 16077851969618, 16077852475918, 16077852488518, true
get, 18445200, 8571000, 9851300, 16077839699918, 16077839707318, 16077848278318, 16077848280518, 16077858131818, 16077858145118, true
get, 501700, 96800, 381500, 16077869509918, 16077869517018, 16077869613818, 16077869616218, 16077869997718, 16077870011618, true
get, 7098500, 6661400, 414200, 16077879861818, 16077879868118, 16077886529518, 16077886531418, 16077886945618, 16077886960318, true
get, 6115500, 4655500, 1438500, 16077896878918, 16077896885018, 16077901540518, 16077901543818, 16077902982318, 16077902994418, true
get, 9762000, 200400, 9543100, 16077906705718, 16077906711218, 16077906911618, 16077906913818, 16077916456918, 16077916467718, true
get, 7783600, 7312000, 448800, 16077922029118, 16077922035318, 16077929347318, 16077929349318, 16077929798118, 16077929812718, true
get, 16559400, 7102900, 9432300, 16077931972218, 16077931978218, 16077939081118, 16077939083418, 16077948515718, 16077948531618, true
get, 16482200, 7552600, 8907000, 16077941611218, 16077941617118, 16077949169718, 16077949172018, 16077958079018, 16077958093418, true
get, 792700, 181500, 583800, 16077978265918, 16077978272218, 16077978453718, 16077978455918, 16077979039718, 16077979058618, true
get, 8903400, 7236300, 1574300, 16077967694518, 16077967702918, 16077974939218, 16077974941118, 16077976515418, 16077976597918, true
get, 3491300, 2606500, 864600, 16077993779618, 16077993785518, 16077996392018, 16077996394018, 16077997258618, 16077997270918, true
get, 9244300, 24000, 9196700, 16078005806818, 16078005812718, 16078005836718, 16078005838718, 16078015035418, 16078015051118, true
get, 9862500, 599600, 9243000, 16077989913418, 16077989919518, 16077990519118, 16077990521018, 16077999764018, 16077999775918, true
get, 2428200, 1812100, 594600, 16078022915218, 16078022921818, 16078024733918, 16078024737118, 16078025331718, 16078025343418, true
set, 36415100, 8177300, 28153500, 16078004390618, 16078004397018, 16078012574318, 16078012577318, 16078040730818, 16078040805718, true
get, 4715300, 4175000, 516900, 16078043122818, 16078043128818, 16078047303818, 16078047306118, 16078047823018, 16078047838118, true
get, 15707300, 3323100, 12362700, 16078032718118, 16078032724218, 16078036047318, 16078036049318, 16078048412018, 16078048425418, true
get, 609700, 25200, 557700, 16078056549118, 16078056555318, 16078056580518, 16078056582518, 16078057140218, 16078057158818, true
get, 284100, 28500, 232600, 16078075312518, 16078075321118, 16078075349618, 16078075352018, 16078075584618, 16078075596618, true
get, 8165500, 6949900, 1195000, 16078086492918, 16078086499218, 16078093449118, 16078093451718, 16078094646718, 16078094658418, true
get, 11790800, 1555100, 10217200, 16078101549318, 16078101556618, 16078103111718, 16078103113318, 16078113330518, 16078113340118, true
get, 7859300, 7260500, 580400, 16078111600918, 16078111606618, 16078118867118, 16078118869018, 16078119449418, 16078119460218, true
get, 7429500, 6858800, 554800, 16078121406518, 16078121412218, 16078128271018, 16078128272518, 16078128827318, 16078128836018, true
get, 7629600, 7304000, 306500, 16078131004018, 16078131009718, 16078138313718, 16078138316818, 16078138623318, 16078138633618, true
get, 555900, 24800, 514000, 16078148941118, 16078148946918, 16078148971718, 16078148973618, 16078149487618, 16078149497018, true
get, 1020200, 646400, 357500, 16078159456218, 16078159461818, 16078160108218, 16078160109918, 16078160467418, 16078160476418, true
get, 1104000, 265200, 823700, 16078169261918, 16078169268018, 16078169533218, 16078169534718, 16078170358418, 16078170365918, true
get, 12852100, 2886600, 9925900, 16078180383218, 16078180389418, 16078183276018, 16078183279118, 16078193205018, 16078193235318, true
