Op, T_total, T_queue, T_server, T_start, T_enqueue, T_dequeue, T_send, T_receive, T_end, Success
set, 25738700, 7036800, 17884700, 11540737887318, 11540737942218, 11540744979018, 11540744983318, 11540762868018, 11540763626018, true
get, 1968900, 672300, 1247300, 11540764052818, 11540764067218, 11540764739518, 11540764749918, 11540765997218, 11540766021718, true
get, 8343400, 7801100, 513800, 11540873118018, 11540873127818, 11540880928918, 11540880931218, 11540881445018, 11540881461418, true
get, 5317900, 4893800, 394400, 11540889034218, 11540889043418, 11540893937218, 11540893939518, 11540894333918, 11540894352118, true
get, 5080600, 4562500, 489700, 11540917727218, 11540917736618, 11540922299118, 11540922302018, 11540922791718, 11540922807818, true
get, 4897200, 4166800, 700700, 11540931996918, 11540932008018, 11540936174818, 11540936177018, 11540936877718, 11540936894118, true
get, 10483700, 10086600, 370900, 11540948762918, 11540948771918, 11540958858518, 11540958860818, 11540959231718, 11540959246618, true
get, 7598500, 35300, 7536800, 11540966900518, 11540966909418, 11540966944718, 11540966946718, 11540974483518, 11540974499018, true
get, 61078700, 59505400, 1546300, 11540983418718, 11540983426718, 11541042932118, 11541042934618, 11541044480918, 11541044497418, true
get, 689500, 162000, 501500, 11541048590518, 11541048598618, 11541048760618, 11541048762618, 11541049264118, 11541049280018, true
set, 8842900, 620800, 7663800, 11541044437618, 11541044445618, 11541045066418, 11541045069018, 11541052732818, 11541053280518, true
get, 301600, 34500, 240800, 11541069447018, 11541069455518, 11541069490018, 11541069493018, 11541069733818, 11541069748618, true
get, 11947800, 2511900, 9414300, 11541088137318, 11541088144318, 11541090656218, 11541090659118, 11541100073418, 11541100085118, true
get, 9869200, 498500, 9345700, 11541107876318, 11541107884318, 11541108382818, 11541108385018, 11541117730718, 11541117745518, true
get, 8283100, 7733500, 519900, 11541127509818, 11541127516318, 11541135249818, 11541135253718, 11541135773618, 11541135792918, true
get, 10734700, 1479500, 9228300, 11541146936918, 11541146949818, 11541148429318, 11541148431518, 11541157659818, 11541157671618, true
get, 7929800, 7382300, 513100, 11541179008318, 11541179015318, 11541186397618, 11541186400318, 11541186913418, 11541186938118, true
get, 1481400, 1156400, 298100, 11541205025618, 11541205032318, 11541206188718, 11541206192118, 11541206490218, 11541206507018, true
get, 4183700, 3497700, 654000, 11541271051618, 11541271058318, 11541274556018, 11541274558218, 11541275212218, 11541275235318, true
set, 15676200, 5633800, 9900200, 11541262963518, 11541262969818, 11541268603618, 11541268605918, 11541278506118, 11541278639718, true
get, 7761300, 7203700, 534200, 11541290862018, 11541290868418, 11541298072118, 11541298074018, 11541298608218, 11541298623318, true
get, 1699100, 991200, 674300, 11541327931118, 11541327937518, 11541328928718, 11541328930618, 11541329604918, 11541329630218, true
get, 11771600, 2033900, 9715700, 11541318287918, 11541318294418, 11541320328318, 11541320330518, 11541330046218, 11541330059518, true
get, 3802400, 50500, 3691800, 11541343914318, 11541343920518, 11541343971018, 11541343973018, 11541347664818, 11541347716718, true
get, 2250800, 1652500, 575300, 11541356013318, 11541356019118, 11541357671618, 11541357673618, 11541358248918, 11541358264118, true
get, 7008200, 6377000, 602100, 11541371843418, 11541371849718, 11541378226718, 11541378228718, 11541378830818, 11541378851618, true
get, 10398400, 435900, 9931000, 11541368978618, 11541368985718, 11541369421618, 11541369424718, 11541379355718, 11541379377018, true
get, 7597600, 6207100, 1365400, 11541382203718, 11541382209918, 11541388417018, 11541388419118, 11541389784518, 11541389801318, true
get, 6072600, 5639900, 412700, 11541411209018, 11541411215018, 11541416854918, 11541416856918, 11541417269618, 11541417281618, true
get, 20545300, 10378700, 10145300, 11541399055818, 11541399064418, 11541409443118, 11541409445418, 11541419590718, 11541419601118, true
get, 2002300, 1546800, 436000, 11541425008618, 11541425014918, 11541426561718, 11541426563718, 11541426999718, 11541427010918, true
get, 3025100, 1931700, 1072800, 11541439124718, 11541439132818, 11541441064518, 11541441066518, 11541442139318, 11541442149818, true
get, 9122100, 1805100, 7299500, 11541441094518, 11541441100318, 11541442905418, 11541442907118, 11541450206618, 11541450216618, true
get, 3297800, 2410900, 869900, 11541450313118, 11541450319118, 11541452730018, 11541452732118, 11541453602018, 11541453610918, true
get, 3170000, 2510500, 641800, 11541459632518, 11541459638518, 11541462149018, 11541462150718, 11541462792518, 11541462802518, true
get, 10753000, 9716400, 1008400, 11541462142618, 11541462149418, 11541471865818, 11541471867618, 11541472876018, 11541472895618, true
get, 9703400, 2460900, 7224500, 11541472532918, 11541472539718, 11541475000618, 11541475002218, 11541482226718, 11541482236318, true
get, 9903200, 9315700, 571000, 11541496199718, 11541496205718, 11541505521418, 11541505523118, 11541506094118, 11541506102918, true
get, 16825800, 7145600, 9661200, 11541493474718, 11541493482918, 11541500628518, 11541500631218, 11541510292418, 11541510300518, true
