Op, T_total, T_queue, T_server, T_start, T_enqueue, T_dequeue, T_send, T_receive, T_end, Success
set, 4009300, 2978900, 787700, 13678588509418, 13678588517618, 13678591496518, 13678591498818, 13678592286518, 13678592518718, true
get, 851800, 53900, 751300, 13678590217418, 13678590229518, 13678590283418, 13678590293018, 13678591044318, 13678591069218, true
set, 25553200, 1655600, 14992400, 13678554681218, 13678554731818, 13678556387418, 13678556391718, 13678571384118, 13678580234418, true
get, 25005700, 24583000, 381900, 13678664395018, 13678664409318, 13678688992318, 13678688995218, 13678689377118, 13678689400718, true
get, 8265000, 7179400, 1054800, 13678721139718, 13678721149918, 13678728329318, 13678728332018, 13678729386818, 13678729404718, true
get, 5103700, 4362200, 710900, 13678747033518, 13678747043418, 13678751405618, 13678751409018, 13678752119918, 13678752137218, true
get, 20207900, 10797100, 9386800, 13678757316118, 13678757324018, 13678768121118, 13678768123118, 13678777509918, 13678777524018, true
get, 1391900, 881000, 482700, 13678780538018, 13678780546618, 13678781427618, 13678781429918, 13678781912618, 13678781929918, true
get, 17701400, 17006400, 671000, 13678790692018, 13678790700618, 13678807707018, 13678807708918, 13678808379918, 13678808393418, true
get, 8558900, 70800, 8458500, 13678809449518, 13678809458218, 13678809529018, 13678809531318, 13678817989818, 13678818008418, true
get, 918200, 33800, 855400, 13678836955918, 13678836965318, 13678836999118, 13678837002418, 13678837857818, 13678837874118, true
get, 4687800, 4264800, 403700, 13678848032518, 13678848038118, 13678852302918, 13678852305018, 13678852708718, 13678852720318, true
get, 2281500, 1640000, 617500, 13678865656318, 13678865662018, 13678867302018, 13678867304518, 13678867922018, 13678867937818, true
get, 8986700, 1609600, 354700, 13678876646118, 13678876652018, 13678878261618, 13678878263718, 13678878618418, 13678885632818, true
get, 2618500, 1698100, 898600, 13678886704318, 13678886710318, 13678888408418, 13678888410518, 13678889309118, 13678889322818, true
get, 6218400, 5683600, 489200, 13678896263018, 13678896268818, 13678901952418, 13678901954718, 13678902443918, 13678902481418, true
get, 434000, 29500, 381000, 13678913183418, 13678913189518, 13678913219018, 13678913221718, 13678913602718, 13678913617418, true
get, 2944300, 2227800, 696000, 13679005163018, 13679005170618, 13679007398418, 13679007400318, 13679008096318, 13679008107318, true
get, 4569100, 4163800, 384400, 13678994635218, 13678994641418, 13678998805218, 13678998807418, 13678999191818, 13678999204318, true
get, 4387500, 3997500, 365200, 13679024491918, 13679024497718, 13679028495218, 13679028500518, 13679028865718, 13679028879418, true
get, 16941200, 4016600, 12903900, 13679014893118, 13679014899218, 13679018915818, 13679018917918, 13679031821818, 13679031834318, true
get, 15318600, 5143400, 10158700, 13679034363318, 13679034369018, 13679039512418, 13679039514418, 13679049673118, 13679049681918, true
get, 13909600, 12480500, 1406700, 13679043927818, 13679043933818, 13679056414318, 13679056416318, 13679057823018, 13679057837418, true
get, 9427600, 8979700, 423400, 13679058613718, 13679058621418, 13679067601118, 13679067603118, 13679068026518, 13679068041318, true
set, 1694800, 13200, 512400, 13679077494818, 13679077505918, 13679077519118, 13679077522718, 13679078035118, 13679079189618, true
get, 13071300, 3370700, 9672900, 13679077996518, 13679078002418, 13679081373118, 13679081374918, 13679091047818, 13679091067818, true
get, 386400, 43400, 317000, 13679096559818, 13679096566118, 13679096609518, 13679096611418, 13679096928418, 13679096946218, true
get, 8673700, 8381500, 266400, 13679107190018, 13679107196518, 13679115578018, 13679115579718, 13679115846118, 13679115863718, true
get, 3006600, 1547600, 1431400, 13679126839618, 13679126849018, 13679128396618, 13679128398918, 13679129830318, 13679129846218, true
get, 5852000, 2790600, 3039900, 13679137066918, 13679137073318, 13679139863918, 13679139866218, 13679142906118, 13679142918918, true
get, 14352400, 13735300, 594700, 13679147417218, 13679147423718, 13679161159018, 13679161161218, 13679161755918, 13679161769618, true
