Op, T_total, T_queue, T_server, T_start, T_enqueue, T_dequeue, T_send, T_receive, T_end, Success
set, 52083300, 6236600, 45628100, 16740344386518, 16740344438718, 16740350675318, 16740350679218, 16740396307318, 16740396469818, true
get, 10374100, 248900, 10081000, 16740385742518, 16740385757618, 16740386006518, 16740386018518, 16740396099518, 16740396116618, true
set, 15459600, 5328800, 9957800, 16740496663218, 16740496672718, 16740502001518, 16740502004318, 16740511962118, 16740512122818, true
get, 996000, 255100, 657700, 16740534838918, 16740534848918, 16740535104018, 16740535106318, 16740535764018, 16740535834918, true
get, 8735500, 4817000, 3860700, 16740554161718, 16740554169918, 16740558986918, 16740558989018, 16740562849718, 16740562897218, true
get, 15716300, 6229600, 9461800, 16740584436218, 16740584444318, 16740590673918, 16740590676618, 16740600138418, 16740600152518, true
get, 9015300, 934400, 8046600, 16740594053018, 16740594060518, 16740594994918, 16740594997318, 16740603043918, 16740603068318, true
get, 9392400, 23200, 9346200, 16740643475818, 16740643483018, 16740643506218, 16740643508618, 16740652854818, 16740652868218, true
get, 10309000, 442300, 9847400, 16740653675018, 16740653680918, 16740654123218, 16740654125118, 16740663972518, 16740663984018, true
get, 1938900, 1382600, 536100, 16740665587918, 16740665593618, 16740666976218, 16740666978318, 16740667514418, 16740667526818, true
get, 3243900, 2816200, 406800, 16740675143218, 16740675149318, 16740677965518, 16740677967718, 16740678374518, 16740678387118, true
get, 7094000, 5515900, 1556300, 16740708039818, 16740708045918, 16740713561818, 16740713563818, 16740715120118, 16740715133818, true
get, 26927400, 3844200, 23060700, 16740771660018, 16740771666018, 16740775510218, 16740775512518, 16740798573218, 16740798587418, true
get, 462300, 17700, 424600, 16740800664818, 16740800670518, 16740800688218, 16740800690318, 16740801114918, 16740801127118, true
get, 390300, 21400, 341700, 16740811330718, 16740811336918, 16740811358318, 16740811360418, 16740811702118, 16740811721018, true
get, 6576200, 4897800, 1655100, 16740768720018, 16740768726318, 16740773624118, 16740773626418, 16740775281518, 16740775296218, true
get, 10915100, 985300, 9897000, 16740822575118, 16740822582618, 16740823567918, 16740823569918, 16740833466918, 16740833490218, true
get, 11280600, 5285600, 5975700, 16740863813418, 16740863819518, 16740869105118, 16740869107418, 16740875083118, 16740875094018, true
