Op, T_total, T_queue, T_server, Success
set, 37, 0, 8, true
set, 0, 0, 0, true
set, 11, 1, 9, true
set, 8, 7, 1, true
set, 18, 0, 17, true
set, 7, 6, 0, true
set, 8, 0, 8, true
set, 11, 2, 8, true
set, 14, 4, 9, true
set, 1, 0, 0, true
set, 9, 0, 9, true
set, 13, 3, 10, true
set, 8, 0, 8, true
set, 13, 4, 8, true
set, 3, 2, 1, true
set, 2, 1, 1, true
set, 2, 0, 1, true
set, 16, 6, 9, true
set, 14, 4, 9, true
set, 15, 6, 9, true
set, 17, 0, 17, true
set, 14, 4, 9, true
set, 4, 3, 1, true
set, 14, 3, 10, true
set, 8, 0, 8, true
set, 11, 1, 10, true
set, 5, 2, 3, true
set, 1, 0, 1, true
set, 5, 4, 1, true
set, 5, 4, 1, true
set, 1, 0, 0, true
set, 2, 1, 1, true
set, 8, 0, 8, true
set, 11, 3, 8, true
set, 10, 1, 9, true
set, 26, 9, 9, true
set, 15, 6, 9, true
set, 7, 6, 1, true
set, 13, 4, 9, true
set, 7, 5, 2, true
set, 1, 0, 1, true
set, 19, 1, 18, true
set, 1, 1, 0, true
set, 13, 3, 8, true
set, 11, 1, 10, true
set, 10, 0, 10, true
set, 7, 0, 7, true
set, 8, 7, 1, true
set, 9, 0, 9, true
set, 3, 1, 2, true
set, 15, 5, 9, true
set, 4, 3, 1, true
set, 9, 0, 9, true
set, 9, 0, 9, true
set, 3, 0, 2, true
set, 15, 5, 10, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 11, 1, 9, true
set, 1, 0, 1, true
set, 9, 1, 8, true
set, 10, 0, 10, true
set, 9, 7, 2, true
set, 1, 1, 0, true
set, 1, 0, 1, true
set, 8, 0, 8, true
set, 9, 0, 9, true
set, 26, 0, 21, true
set, 7, 6, 1, true
set, 7, 0, 1, true
set, 1, 0, 1, true
set, 0, 0, 0, true
set, 24, 5, 19, true
set, 25, 6, 19, true
set, 7, 0, 7, true
set, 10, 0, 10, true
set, 12, 2, 10, true
set, 1, 0, 1, true
set, 2, 0, 2, true
set, 11, 1, 10, true
set, 11, 0, 11, true
set, 9, 0, 9, true
set, 8, 0, 1, true
set, 13, 3, 9, true
set, 12, 2, 9, true
set, 1, 0, 1, true
set, 13, 3, 10, true
set, 10, 0, 10, true
set, 12, 2, 10, true
set, 14, 4, 9, true
set, 15, 6, 9, true
set, 11, 1, 10, true
set, 11, 1, 10, true
set, 22, 13, 9, true
set, 9, 0, 8, true
set, 17, 6, 11, true
set, 11, 1, 10, true
set, 15, 5, 10, true
set, 13, 3, 10, true
set, 15, 5, 10, true
set, 2, 1, 1, true
set, 22, 3, 19, true
set, 1, 0, 1, true
set, 33, 22, 11, true
set, 12, 2, 10, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 11, 2, 9, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 11, 1, 9, true
set, 12, 0, 12, true
set, 8, 6, 2, true
set, 13, 3, 10, true
set, 3, 0, 3, true
