Op, T_total, T_queue, T_server, Success
set, 95, 0, 7, true
set, 1, 0, 1, true
set, 7, 6, 1, true
set, 8, 0, 7, true
set, 24, 14, 9, true
set, 9, 8, 0, true
set, 15, 14, 1, true
set, 3, 2, 1, true
set, 4, 3, 1, true
set, 8, 1, 7, true
set, 14, 4, 10, true
set, 8, 0, 8, true
set, 8, 0, 1, true
set, 8, 0, 8, true
set, 8, 0, 1, true
set, 8, 0, 1, true
set, 1, 0, 1, true
set, 1, 0, 0, true
set, 9, 0, 8, true
set, 1, 0, 0, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 2, 1, 1, true
set, 7, 0, 7, true
set, 16, 6, 10, true
set, 8, 6, 2, true
set, 14, 3, 11, true
set, 14, 4, 10, true
set, 15, 5, 10, true
set, 15, 6, 9, true
set, 11, 2, 9, true
set, 50, 0, 49, true
set, 56, 5, 50, true
set, 14, 4, 9, true
set, 11, 0, 11, true
set, 22, 2, 18, true
set, 3, 1, 1, true
set, 9, 0, 9, true
set, 9, 7, 2, true
set, 2, 0, 2, true
set, 15, 6, 8, true
set, 6, 0, 6, true
set, 2, 1, 1, true
set, 15, 5, 9, true
set, 2, 1, 0, true
set, 0, 0, 0, true
set, 8, 7, 1, true
set, 16, 7, 9, true
set, 9, 7, 2, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 8, 0, 8, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 10, 0, 10, true
set, 13, 4, 9, true
set, 11, 1, 9, true
set, 6, 5, 1, true
set, 15, 6, 9, true
set, 10, 0, 9, true
set, 15, 5, 10, true
set, 15, 6, 9, true
set, 16, 6, 9, true
set, 15, 5, 9, true
set, 8, 1, 7, true
set, 9, 0, 8, true
set, 8, 0, 1, true
set, 15, 5, 10, true
set, 9, 7, 2, true
set, 14, 5, 9, true
set, 3, 1, 2, true
set, 1, 0, 1, true
set, 25, 6, 19, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 12, 2, 10, true
set, 21, 2, 19, true
set, 13, 2, 10, true
set, 11, 1, 10, true
set, 9, 3, 6, true
set, 8, 1, 7, true
set, 13, 3, 10, true
set, 1, 0, 1, true
set, 3, 2, 1, true
set, 14, 4, 10, true
set, 9, 7, 2, true
set, 12, 2, 10, true
set, 8, 0, 8, true
set, 17, 7, 10, true
set, 15, 5, 10, true
set, 14, 3, 10, true
set, 4, 3, 1, true
set, 5, 0, 5, true
set, 8, 6, 1, true
set, 9, 4, 5, true
set, 13, 2, 10, true
set, 8, 0, 8, true
set, 2, 1, 1, true
set, 9, 6, 2, true
set, 16, 6, 10, true
set, 25, 5, 20, true
set, 2, 1, 1, true
set, 833, 3, 829, true
set, 11, 0, 11, true
set, 10, 0, 10, true
set, 3, 2, 1, true
set, 9, 0, 9, true
set, 2, 1, 1, true
set, 10, 1, 9, true
set, 1, 0, 1, true
set, 11, 1, 9, true
set, 9, 0, 9, true
set, 2, 1, 1, true
set, 9, 0, 2, true
set, 1, 0, 1, true
set, 2, 1, 1, true
set, 17, 4, 12, true
set, 14, 1, 12, true
set, 11, 3, 8, true
set, 0, 0, 0, true
set, 23, 3, 20, true
set, 14, 4, 10, true
set, 1, 0, 1, true
set, 6, 5, 1, true
set, 0, 0, 0, true
set, 1, 0, 1, true
set, 3, 2, 1, true
set, 8, 0, 8, true
set, 11, 4, 7, true
set, 5, 3, 2, true
set, 203, 6, 196, true
set, 205, 6, 198, true
set, 2, 0, 2, true
set, 3, 2, 1, true
set, 1, 0, 1, true
set, 7, 0, 7, true
set, 16, 6, 10, true
set, 8, 0, 8, true
set, 12, 3, 9, true
set, 9, 0, 9, true
set, 1, 0, 1, true
set, 7, 0, 7, true
set, 32, 1, 31, true
set, 7, 0, 7, true
set, 2, 1, 1, true
set, 16, 6, 10, true
set, 3, 0, 2, true
set, 2, 1, 1, true
set, 1, 0, 1, true
set, 6, 5, 1, true
set, 1, 0, 1, true
set, 2, 1, 0, true
set, 3, 2, 1, true
set, 0, 0, 0, true
set, 7, 6, 1, true
set, 2, 1, 1, true
set, 1, 0, 0, true
set, 14, 2, 12, true
set, 19, 6, 13, true
set, 17, 4, 13, true
set, 6, 5, 1, true
set, 1, 0, 1, true
set, 3, 3, 0, true
set, 7, 0, 7, true
set, 2, 2, 0, true
set, 7, 6, 1, true
set, 7, 6, 1, true
set, 3, 1, 1, true
set, 4, 2, 1, true
set, 2, 0, 0, true
set, 5, 3, 2, true
set, 9, 7, 2, true
set, 13, 3, 10, true
set, 90, 0, 90, true
set, 2, 1, 1, true
set, 6, 1, 5, true
set, 48, 0, 48, true
set, 81, 0, 80, true
set, 5, 4, 1, true
set, 1, 0, 1, true
set, 0, 0, 0, true
set, 16, 6, 10, true
set, 1, 0, 1, true
set, 7, 0, 7, true
set, 1, 0, 1, true
set, 7, 0, 7, true
set, 6, 5, 1, true
set, 6, 5, 1, true
set, 4, 3, 1, true
set, 3, 2, 0, true
set, 1, 0, 0, true
set, 6, 5, 1, true
set, 2, 0, 1, true
set, 3, 2, 1, true
set, 7, 6, 1, true
set, 5, 4, 1, true
set, 5, 3, 2, true
set, 0, 0, 0, true
set, 4, 3, 1, true
set, 6, 5, 1, true
set, 4, 3, 1, true
set, 7, 7, 0, true
set, 5, 4, 1, true
set, 1, 0, 0, true
set, 4, 3, 1, true
set, 8, 0, 8, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 6, 5, 1, true
set, 4, 0, 4, true
set, 16, 6, 10, true
set, 3, 3, 0, true
set, 1, 0, 1, true
set, 0, 0, 0, true
set, 8, 0, 2, true
set, 3, 2, 1, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 4, 3, 1, true
set, 1, 0, 1, true
set, 4, 0, 4, true
set, 1, 1, 0, true
set, 1, 0, 1, true
set, 12, 3, 9, true
set, 3, 2, 1, true
set, 2, 1, 1, true
set, 4, 3, 1, true
set, 4, 1, 3, true
set, 2, 1, 1, true
set, 4, 3, 1, true
set, 1, 0, 1, true
set, 2, 1, 1, true
set, 1, 0, 1, true
set, 2, 1, 1, true
set, 6, 5, 0, true
set, 3, 2, 0, true
set, 1, 0, 1, true
set, 15, 5, 10, true
set, 5, 4, 1, true
set, 3, 2, 1, true
set, 1, 0, 1, true
set, 3, 2, 1, true
set, 7, 0, 7, true
set, 6, 5, 1, true
set, 3, 2, 1, true
set, 3, 2, 1, true
set, 1, 1, 0, true
set, 7, 6, 1, true
set, 7, 0, 7, true
set, 23, 0, 23, true
set, 34, 5, 28, true
set, 0, 0, 0, true
set, 11, 1, 10, true
set, 1, 0, 1, true
set, 2, 1, 1, true
set, 1, 1, 0, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 4, 4, 0, true
set, 4, 3, 1, true
set, 7, 6, 1, true
set, 2, 1, 1, true
set, 2, 1, 1, true
set, 7, 0, 7, true
set, 7, 6, 1, true
set, 2, 2, 0, true
set, 6, 5, 1, true
set, 7, 6, 1, true
set, 7, 6, 1, true
set, 2, 2, 0, true
set, 5, 5, 0, true
set, 0, 0, 0, true
set, 3, 3, 0, true
set, 5, 4, 1, true
set, 8, 0, 8, true
set, 7, 6, 1, true
set, 14, 5, 9, true
set, 0, 0, 0, true
set, 6, 5, 1, true
set, 4, 3, 1, true
set, 4, 1, 3, true
set, 4, 3, 1, true
set, 3, 2, 1, true
set, 5, 4, 1, true
set, 3, 3, 0, true
set, 2, 0, 2, true
set, 1, 0, 1, true
set, 2, 0, 2, true
set, 7, 6, 1, true
set, 6, 1, 5, true
set, 2, 0, 2, true
set, 7, 7, 0, true
set, 9, 0, 9, true
set, 1, 0, 1, true
set, 9, 0, 9, true
set, 11, 1, 10, true
set, 1, 0, 1, true
set, 4, 1, 3, true
set, 7, 6, 1, true
set, 2, 0, 2, true
set, 2, 1, 1, true
set, 2, 0, 2, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 4, 3, 1, true
set, 1, 0, 0, true
set, 5, 0, 5, true
set, 4, 4, 0, true
set, 8, 7, 1, true
set, 1, 0, 0, true
set, 7, 6, 1, true
set, 1, 0, 1, true
set, 7, 0, 7, true
set, 7, 6, 1, true
set, 6, 0, 6, true
set, 8, 7, 1, true
set, 5, 4, 1, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 7, 6, 1, true
set, 4, 3, 1, true
set, 11, 2, 9, true
set, 1, 0, 1, true
set, 6, 5, 1, true
set, 16, 6, 10, true
set, 13, 2, 11, true
set, 1, 0, 1, true
set, 7, 0, 2, true
set, 8, 6, 2, true
set, 1, 0, 1, true
set, 9, 8, 1, true
set, 4, 3, 1, true
set, 2, 1, 1, true
set, 13, 3, 10, true
set, 2, 0, 2, true
set, 9, 7, 2, true
set, 12, 5, 7, true
set, 6, 5, 1, true
set, 8, 0, 8, true
set, 12, 2, 9, true
set, 13, 0, 13, true
set, 16, 2, 14, true
set, 2, 0, 2, true
set, 3, 0, 3, true
set, 2, 0, 2, true
set, 1, 0, 1, true
set, 16, 6, 10, true
set, 15, 5, 9, true
set, 11, 1, 10, true
set, 2, 1, 1, true
set, 0, 0, 0, true
set, 1, 0, 1, true
set, 2, 1, 1, true
set, 1, 0, 1, true
set, 17, 6, 10, true
set, 6, 5, 1, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 0, 0, 0, true
set, 9, 7, 2, true
set, 1, 0, 1, true
set, 8, 1, 7, true
set, 16, 6, 10, true
set, 17, 7, 10, true
set, 1, 0, 1, true
set, 2, 0, 2, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 7, 0, 0, true
set, 14, 5, 9, true
set, 8, 7, 1, true
set, 2, 1, 1, true
set, 7, 0, 7, true
set, 8, 0, 8, true
set, 9, 7, 2, true
set, 2, 1, 1, true
set, 7, 6, 0, true
set, 6, 5, 1, true
set, 7, 0, 7, true
set, 3, 2, 1, true
set, 8, 0, 7, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 8, 0, 7, true
set, 17, 7, 10, true
set, 4, 4, 0, true
set, 0, 0, 0, true
set, 9, 0, 8, true
set, 1, 0, 1, true
set, 8, 0, 8, true
set, 3, 2, 1, true
set, 16, 6, 10, true
set, 2, 1, 1, true
set, 2, 1, 1, true
set, 0, 0, 0, true
set, 15, 5, 10, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 5, 4, 1, true
set, 0, 0, 0, true
set, 11, 1, 10, true
set, 6, 5, 1, true
set, 0, 0, 0, true
set, 8, 0, 8, true
set, 7, 0, 7, true
set, 17, 7, 10, true
set, 0, 0, 0, true
set, 5, 4, 1, true
set, 1, 0, 1, true
set, 1, 1, 0, true
set, 15, 5, 10, true
set, 6, 5, 1, true
set, 4, 3, 1, true
set, 15, 5, 10, true
set, 7, 0, 7, true
set, 1, 0, 1, true
set, 10, 3, 7, true
set, 8, 0, 8, true
set, 8, 0, 8, true
set, 15, 5, 10, true
set, 10, 0, 10, true
set, 2, 1, 1, true
set, 1, 0, 1, true
set, 0, 0, 0, true
set, 15, 1, 1, true
set, 2, 1, 1, true
set, 4, 3, 1, true
set, 0, 0, 0, true
set, 0, 0, 0, true
set, 13, 3, 10, true
set, 5, 4, 1, true
set, 9, 0, 9, true
set, 0, 0, 0, true
set, 7, 0, 7, true
set, 16, 6, 10, true
set, 4, 3, 1, true
set, 7, 0, 7, true
set, 8, 3, 5, true
set, 5, 4, 1, true
set, 7, 0, 7, true
set, 8, 6, 2, true
set, 1, 0, 1, true
set, 24, 3, 21, true
set, 14, 3, 11, true
set, 4, 4, 0, true
set, 5, 4, 1, true
set, 8, 7, 1, true
set, 1, 0, 1, true
set, 2, 1, 1, true
set, 2, 1, 1, true
set, 7, 0, 7, true
set, 1, 0, 1, true
set, 4, 3, 1, true
set, 7, 0, 7, true
set, 4, 2, 2, true
set, 5, 4, 1, true
set, 8, 0, 8, true
set, 3, 2, 1, true
set, 7, 0, 7, true
set, 10, 0, 10, true
set, 7, 7, 0, true
set, 7, 6, 1, true
set, 7, 0, 7, true
set, 6, 5, 1, true
set, 4, 3, 1, true
set, 2, 1, 1, true
set, 1, 0, 1, true
set, 7, 6, 1, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 0, 0, 0, true
set, 17, 0, 0, true
set, 2, 1, 1, true
set, 5, 5, 0, true
set, 27, 7, 20, true
set, 24, 4, 20, true
set, 52, 0, 52, true
set, 73, 2, 71, true
set, 3, 2, 1, true
set, 15, 5, 10, true
set, 3, 2, 0, true
set, 9, 2, 7, true
set, 1, 0, 1, true
set, 5, 4, 1, true
set, 7, 0, 7, true
set, 8, 7, 1, true
set, 2, 2, 0, true
set, 2, 1, 1, true
set, 1, 0, 1, true
set, 25, 5, 20, true
set, 11, 1, 10, true
set, 2, 2, 0, true
set, 0, 0, 0, true
set, 3, 3, 0, true
set, 7, 0, 2, true
set, 1, 0, 1, true
set, 6, 5, 1, true
set, 13, 3, 10, true
set, 0, 0, 0, true
set, 2, 1, 1, true
set, 7, 0, 7, true
set, 14, 4, 10, true
set, 1, 0, 1, true
set, 14, 4, 10, true
set, 0, 0, 0, true
set, 8, 0, 8, true
set, 2, 1, 1, true
set, 16, 6, 3, true
set, 5, 5, 0, true
set, 8, 0, 8, true
set, 0, 0, 0, true
set, 4, 3, 1, true
set, 15, 5, 9, true
set, 8, 7, 1, true
set, 5, 2, 3, true
set, 4, 4, 0, true
set, 2, 2, 0, true
set, 0, 0, 0, true
set, 8, 7, 1, true
set, 17, 3, 14, true
set, 13, 3, 10, true
set, 16, 6, 9, true
set, 1, 0, 1, true
set, 14, 3, 11, true
set, 2, 1, 1, true
set, 8, 0, 8, true
set, 9, 0, 9, true
set, 0, 0, 0, true
set, 7, 0, 7, true
set, 16, 6, 10, true
set, 4, 3, 1, true
set, 3, 3, 0, true
set, 1, 1, 0, true
set, 0, 0, 0, true
set, 8, 0, 8, true
set, 3, 2, 1, true
set, 8, 0, 8, true
set, 10, 4, 6, true
set, 16, 6, 10, true
set, 9, 0, 9, true
set, 17, 7, 10, true
set, 3, 2, 1, true
set, 2, 1, 1, true
set, 9, 0, 9, true
set, 6, 5, 1, true
set, 1, 0, 1, true
set, 9, 8, 1, true
set, 2, 0, 2, true
set, 8, 0, 7, true
set, 8, 6, 2, true
set, 1, 0, 1, true
set, 14, 5, 9, true
set, 1, 0, 1, true
set, 8, 0, 8, true
set, 14, 7, 7, true
set, 16, 6, 10, true
set, 5, 4, 1, true
set, 1, 0, 1, true
set, 9, 0, 9, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 7, 0, 7, true
set, 5, 5, 0, true
set, 3, 2, 1, true
