Op, T_total, T_queue, T_server, Success
get, 1, 0, 0, true
set, 27, 4, 22, true
get, 1, 0, 1, true
get, 2, 2, 0, true
get, 1, 0, 1, true
get, 1, 1, 0, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 6, 6, 0, true
get, 3, 2, 1, true
get, 9, 2, 7, true
get, 1, 0, 1, true
get, 6, 6, 0, true
set, 7, 6, 1, true
get, 2, 1, 1, true
get, 2, 1, 1, true
get, 9, 2, 7, true
get, 8, 8, 0, true
get, 3, 2, 1, true
get, 11, 1, 10, true
get, 9, 1, 8, true
get, 0, 0, 0, true
get, 0, 0, 0, true
set, 1, 0, 1, true
get, 0, 0, 0, true
get, 1, 1, 0, true
get, 1, 0, 1, true
get, 15, 8, 7, true
get, 5, 4, 1, true
get, 5, 4, 1, true
get, 4, 3, 1, true
get, 5, 0, 5, true
get, 3, 2, 1, true
get, 5, 4, 1, true
get, 3, 2, 1, true
get, 20, 13, 7, true
get, 9, 9, 0, true
get, 11, 11, 0, true
get, 2, 2, 0, true
get, 1, 1, 0, true
get, 21, 4, 17, true
get, 8, 8, 0, true
get, 2, 2, 0, true
get, 8, 8, 0, true
get, 7, 6, 1, true
get, 12, 5, 7, true
get, 6, 5, 1, true
set, 7, 6, 1, true
get, 4, 3, 1, true
get, 6, 5, 1, true
get, 9, 9, 0, true
get, 1, 1, 0, true
get, 10, 6, 4, true
get, 12, 0, 12, true
get, 10, 1, 9, true
get, 1, 0, 1, true
get, 0, 0, 0, true
get, 1, 1, 0, true
get, 9, 2, 7, true
get, 2, 1, 1, true
get, 2, 0, 2, true
get, 4, 2, 2, true
get, 10, 10, 0, true
get, 1, 0, 0, true
get, 15, 1, 7, true
get, 8, 8, 0, true
set, 14, 4, 10, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 24, 14, 10, true
get, 2, 1, 1, true
get, 8, 0, 8, true
get, 7, 0, 7, true
get, 15, 8, 7, true
get, 9, 2, 7, true
get, 1, 0, 1, true
get, 0, 0, 0, true
get, 13, 11, 2, true
get, 17, 10, 7, true
get, 9, 8, 1, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 2, 1, 1, true
get, 2, 1, 1, true
get, 7, 0, 7, true
get, 0, 0, 0, true
get, 1, 0, 1, true
get, 8, 7, 1, true
set, 11, 2, 9, true
get, 8, 6, 2, true
get, 12, 2, 10, true
get, 1, 1, 0, true
get, 1, 0, 1, true
get, 10, 2, 8, true
get, 7, 0, 7, true
get, 1, 1, 0, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 8, 1, 7, true
get, 1, 0, 1, true
get, 0, 0, 0, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 2, 0, 2, true
get, 9, 8, 1, true
set, 1, 0, 1, true
get, 1, 1, 0, true
get, 1, 0, 1, true
get, 8, 1, 7, true
get, 2, 0, 2, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 8, 0, 1, true
get, 37, 8, 29, true
get, 10, 9, 1, true
get, 3, 2, 1, true
get, 8, 0, 7, true
get, 8, 0, 8, true
get, 11, 11, 0, true
get, 9, 0, 9, true
get, 8, 8, 0, true
get, 5, 4, 1, true
get, 9, 8, 1, true
get, 2, 1, 1, true
get, 8, 7, 1, true
get, 2, 1, 1, true
set, 8, 0, 8, true
get, 7, 1, 6, true
get, 1, 0, 1, true
get, 9, 8, 1, true
get, 2, 1, 1, true
get, 1, 1, 0, true
get, 1, 1, 0, true
get, 14, 1, 13, true
get, 3, 2, 1, true
get, 7, 6, 1, true
get, 3, 1, 2, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 2, 0, 2, true
get, 9, 2, 7, true
get, 2, 2, 0, true
get, 2, 0, 2, true
get, 1, 0, 1, true
get, 0, 0, 0, true
get, 8, 7, 1, true
get, 3, 2, 1, true
get, 1, 0, 1, true
set, 13, 3, 9, true
get, 13, 12, 1, true
get, 3, 0, 3, true
get, 7, 7, 0, true
get, 4, 3, 1, true
get, 0, 0, 0, true
get, 11, 10, 1, true
get, 4, 3, 1, true
get, 11, 11, 0, true
get, 3, 3, 0, true
get, 2, 2, 0, true
get, 12, 1, 11, true
get, 2, 2, 0, true
get, 2, 2, 0, true
get, 2, 1, 1, true
get, 3, 2, 1, true
get, 2, 2, 0, true
get, 1, 0, 1, true
set, 3, 1, 2, true
get, 1, 0, 1, true
get, 2, 1, 1, true
get, 10, 2, 8, true
get, 8, 6, 2, true
get, 10, 3, 7, true
get, 9, 8, 1, true
get, 9, 8, 1, true
get, 1, 0, 1, true
get, 2, 0, 2, true
get, 9, 8, 1, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 11, 10, 1, true
get, 2, 0, 2, true
get, 1, 1, 0, true
get, 8, 1, 7, true
get, 1, 0, 1, true
get, 8, 1, 7, true
get, 9, 7, 2, true
get, 14, 12, 2, true
set, 17, 0, 17, true
get, 1, 0, 1, true
get, 1, 1, 0, true
get, 10, 9, 1, true
get, 2, 1, 1, true
get, 1, 0, 1, true
get, 7, 7, 0, true
get, 1, 1, 0, true
get, 9, 8, 1, true
get, 1, 1, 0, true
get, 4, 4, 0, true
get, 9, 7, 2, true
get, 3, 1, 2, true
get, 1, 1, 0, true
get, 2, 1, 1, true
get, 12, 2, 10, true
get, 9, 8, 1, true
get, 9, 2, 7, true
get, 3, 2, 1, true
set, 14, 3, 11, true
get, 8, 1, 7, true
get, 2, 1, 1, true
get, 21, 12, 9, true
get, 9, 9, 0, true
get, 1, 1, 0, true
get, 9, 8, 1, true
get, 1, 1, 0, true
get, 0, 0, 0, true
get, 10, 9, 1, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 10, 9, 1, true
get, 2, 0, 2, true
get, 3, 1, 1, true
get, 2, 1, 1, true
get, 9, 1, 8, true
get, 9, 8, 1, true
get, 11, 2, 9, true
get, 9, 9, 0, true
set, 15, 4, 11, true
get, 1, 0, 1, true
get, 11, 10, 1, true
get, 2, 1, 1, true
get, 23, 22, 1, true
get, 30, 26, 4, true
get, 2, 2, 0, true
get, 2, 1, 1, true
get, 9, 8, 1, true
get, 2, 1, 1, true
get, 2, 1, 1, true
get, 1, 1, 0, true
get, 9, 1, 8, true
get, 1, 1, 0, true
get, 1, 0, 1, true
get, 1, 1, 0, true
get, 9, 4, 5, true
get, 20, 13, 7, true
get, 9, 0, 9, true
get, 10, 9, 1, true
set, 11, 1, 10, true
get, 8, 2, 6, true
get, 18, 18, 0, true
get, 29, 2, 27, true
get, 8, 4, 4, true
get, 0, 0, 0, true
get, 1, 0, 1, true
get, 8, 1, 7, true
get, 3, 1, 2, true
get, 2, 2, 0, true
get, 10, 8, 2, true
get, 10, 3, 7, true
get, 8, 0, 8, true
get, 12, 10, 2, true
get, 2, 2, 0, true
get, 8, 8, 0, true
get, 3, 1, 2, true
get, 1, 1, 0, true
get, 2, 1, 1, true
get, 7, 7, 0, true
get, 2, 1, 1, true
set, 7, 0, 7, true
get, 9, 8, 1, true
get, 9, 1, 8, true
get, 14, 8, 6, true
get, 10, 1, 9, true
get, 10, 8, 2, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 8, 0, 8, true
get, 3, 2, 1, true
get, 64, 40, 24, true
get, 4, 3, 1, true
get, 2, 0, 2, true
get, 11, 9, 2, true
get, 2, 1, 1, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 2, 1, 0, true
get, 1, 0, 1, true
get, 3, 2, 1, true
set, 3, 1, 2, true
get, 4, 2, 2, true
get, 2, 1, 1, true
get, 3, 1, 2, true
get, 9, 2, 7, true
get, 0, 0, 0, true
get, 1, 0, 1, true
get, 10, 2, 1, true
get, 2, 1, 1, true
get, 8, 7, 1, true
get, 1, 0, 1, true
get, 9, 0, 1, true
get, 1, 1, 0, true
get, 8, 0, 8, true
get, 3, 2, 1, true
get, 26, 0, 26, true
get, 0, 0, 0, true
get, 8, 0, 8, true
set, 10, 3, 6, true
get, 2, 0, 2, true
get, 1, 1, 0, true
get, 10, 3, 7, true
get, 1, 0, 1, true
get, 1, 1, 0, true
get, 2, 0, 1, true
get, 10, 8, 2, true
get, 10, 1, 9, true
get, 1, 0, 1, true
get, 9, 1, 8, true
get, 3, 2, 1, true
get, 10, 9, 1, true
get, 2, 1, 1, true
get, 1, 0, 1, true
get, 2, 0, 2, true
get, 3, 1, 2, true
get, 9, 7, 2, true
get, 1, 1, 0, true
get, 4, 2, 2, true
get, 9, 2, 7, true
get, 9, 1, 8, true
get, 8, 8, 0, true
get, 8, 6, 2, true
get, 7, 6, 1, true
set, 27, 17, 10, true
get, 8, 1, 7, true
get, 9, 2, 7, true
get, 1, 1, 0, true
get, 2, 1, 1, true
get, 2, 1, 1, true
get, 0, 0, 0, true
get, 0, 0, 0, true
get, 9, 8, 1, true
get, 1, 1, 0, true
get, 1, 0, 1, true
get, 2, 1, 1, true
get, 11, 10, 1, true
get, 7, 7, 0, true
get, 3, 2, 1, true
set, 3, 2, 1, true
get, 11, 8, 3, true
get, 1, 1, 0, true
get, 1, 1, 0, true
get, 3, 2, 1, true
get, 1, 0, 1, true
get, 10, 9, 1, true
get, 1, 0, 1, true
get, 1, 1, 0, true
get, 1, 0, 1, true
get, 10, 9, 1, true
get, 2, 2, 0, true
get, 1, 0, 1, true
get, 9, 2, 7, true
get, 9, 8, 1, true
get, 2, 1, 1, true
get, 2, 0, 2, true
get, 2, 1, 1, true
get, 9, 1, 8, true
get, 10, 9, 1, true
get, 8, 7, 1, true
set, 14, 4, 10, true
get, 10, 8, 2, true
get, 2, 1, 1, true
get, 2, 1, 1, true
get, 7, 0, 7, true
get, 1, 0, 1, true
get, 9, 2, 7, true
get, 2, 1, 1, true
get, 8, 7, 1, true
get, 8, 7, 1, true
get, 6, 0, 6, true
get, 1, 0, 1, true
set, 20, 0, 20, true
get, 13, 12, 1, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 10, 9, 1, true
get, 19, 11, 8, true
get, 8, 8, 0, true
get, 12, 11, 1, true
get, 5, 5, 0, true
get, 3, 2, 1, true
get, 10, 9, 1, true
get, 0, 0, 0, true
get, 1, 0, 1, true
get, 8, 0, 8, true
get, 1, 0, 1, true
get, 37, 3, 34, true
get, 2, 1, 1, true
get, 10, 9, 1, true
get, 13, 11, 2, true
get, 12, 11, 1, true
set, 2, 0, 2, true
get, 13, 12, 1, true
get, 10, 9, 1, true
get, 2, 1, 1, true
get, 1, 1, 0, true
get, 2, 1, 1, true
get, 13, 11, 2, true
get, 10, 9, 1, true
get, 2, 1, 1, true
get, 11, 9, 2, true
get, 34, 3, 31, true
get, 56, 56, 0, true
get, 5, 3, 2, true
get, 6, 5, 1, true
get, 4, 3, 1, true
get, 9, 8, 1, true
get, 10, 2, 8, true
get, 9, 9, 0, true
get, 10, 1, 9, true
get, 11, 3, 8, true
get, 11, 9, 2, true
get, 2, 1, 1, true
set, 8, 0, 8, true
get, 13, 12, 1, true
get, 4, 4, 0, true
get, 11, 3, 8, true
get, 10, 9, 1, true
get, 10, 9, 1, true
get, 3, 2, 1, true
get, 10, 8, 2, true
get, 9, 2, 7, true
get, 10, 9, 1, true
get, 2, 2, 0, true
get, 9, 1, 8, true
get, 13, 11, 2, true
get, 4, 3, 1, true
get, 11, 10, 1, true
get, 5, 3, 2, true
set, 10, 0, 10, true
get, 12, 11, 1, true
get, 61, 61, 0, true
get, 75, 68, 7, true
get, 16, 7, 8, true
get, 11, 3, 8, true
get, 9, 9, 0, true
get, 8, 1, 7, true
get, 8, 8, 0, true
get, 8, 8, 0, true
get, 2, 0, 2, true
get, 3, 2, 1, true
get, 2, 2, 0, true
get, 18, 17, 1, true
get, 0, 0, 0, true
get, 15, 15, 0, true
get, 26, 7, 19, true
get, 11, 10, 1, true
get, 11, 10, 1, true
get, 11, 10, 1, true
get, 9, 8, 1, true
get, 12, 2, 10, true
get, 30, 2, 28, true
get, 4, 1, 3, true
set, 4, 0, 4, true
get, 6, 6, 0, true
get, 12, 10, 2, true
get, 3, 2, 1, true
get, 19, 19, 0, true
get, 1, 0, 1, true
get, 8, 8, 0, true
get, 11, 5, 6, true
get, 9, 8, 1, true
get, 2, 1, 1, true
get, 10, 10, 0, true
get, 94, 85, 9, true
get, 93, 85, 8, true
get, 10, 9, 1, true
get, 5, 4, 1, true
get, 10, 3, 7, true
get, 9, 8, 1, true
get, 8, 7, 1, true
get, 10, 9, 1, true
set, 13, 4, 9, true
get, 11, 10, 1, true
get, 10, 9, 1, true
get, 11, 9, 2, true
get, 4, 3, 1, true
get, 10, 9, 1, true
get, 3, 2, 1, true
get, 9, 9, 0, true
get, 3, 2, 1, true
get, 2, 1, 1, true
get, 18, 10, 8, true
get, 3, 1, 2, true
get, 10, 8, 2, true
get, 16, 10, 6, true
get, 0, 0, 0, true
get, 7, 4, 3, true
get, 9, 7, 1, true
get, 4, 3, 1, true
get, 9, 8, 1, true
get, 3, 2, 1, true
set, 8, 0, 8, true
get, 19, 11, 8, true
get, 10, 2, 8, true
get, 19, 18, 1, true
get, 3, 2, 1, true
get, 19, 12, 7, true
get, 9, 8, 1, true
get, 3, 2, 1, true
get, 20, 18, 2, true
get, 3, 2, 1, true
get, 3, 1, 2, true
get, 13, 11, 2, true
get, 9, 2, 7, true
get, 10, 4, 6, true
get, 2, 1, 1, true
get, 9, 7, 2, true
get, 21, 11, 10, true
get, 14, 13, 1, true
get, 2, 1, 1, true
get, 9, 8, 1, true
set, 14, 5, 9, true
get, 11, 9, 2, true
get, 1, 1, 0, true
get, 8, 1, 7, true
get, 7, 6, 1, true
get, 11, 10, 1, true
get, 18, 11, 7, true
get, 10, 9, 1, true
get, 10, 2, 8, true
get, 9, 1, 8, true
get, 2, 1, 1, true
get, 10, 9, 1, true
get, 13, 4, 9, true
get, 2, 2, 0, true
get, 3, 1, 2, true
get, 2, 1, 1, true
get, 9, 8, 1, true
get, 11, 10, 1, true
get, 10, 9, 1, true
set, 8, 0, 8, true
get, 10, 4, 6, true
get, 10, 9, 1, true
get, 13, 10, 3, true
get, 17, 10, 7, true
get, 10, 9, 1, true
get, 17, 14, 3, true
get, 11, 10, 1, true
get, 24, 9, 15, true
get, 23, 1, 22, true
get, 9, 2, 7, true
get, 10, 9, 1, true
get, 3, 2, 1, true
get, 10, 9, 1, true
get, 4, 4, 0, true
get, 10, 3, 7, true
get, 12, 10, 2, true
get, 3, 2, 1, true
get, 11, 10, 1, true
get, 4, 3, 1, true
set, 11, 3, 8, true
get, 8, 6, 2, true
get, 6, 6, 0, true
get, 3, 3, 0, true
get, 10, 8, 2, true
get, 3, 2, 1, true
get, 14, 13, 1, true
get, 11, 3, 8, true
get, 20, 12, 8, true
get, 10, 9, 1, true
get, 2, 1, 1, true
get, 11, 4, 7, true
get, 19, 12, 7, true
get, 10, 3, 7, true
get, 10, 10, 0, true
get, 2, 2, 0, true
get, 3, 3, 0, true
get, 4, 3, 1, true
get, 31, 30, 1, true
get, 31, 30, 1, true
get, 51, 2, 49, true
set, 57, 0, 57, true
get, 59, 58, 1, true
get, 19, 12, 7, true
get, 9, 9, 0, true
get, 2, 1, 1, true
get, 4, 2, 2, true
get, 11, 9, 2, true
get, 11, 3, 7, true
get, 10, 9, 1, true
get, 3, 2, 1, true
get, 3, 2, 1, true
get, 4, 3, 1, true
get, 4, 2, 2, true
get, 11, 4, 7, true
get, 9, 9, 0, true
get, 3, 2, 1, true
get, 11, 10, 1, true
get, 11, 10, 1, true
set, 11, 1, 10, true
get, 9, 8, 1, true
get, 12, 11, 1, true
get, 31, 2, 29, true
get, 33, 32, 1, true
get, 2, 2, 0, true
get, 10, 9, 1, true
get, 3, 1, 2, true
get, 9, 2, 7, true
get, 10, 9, 1, true
get, 11, 10, 1, true
get, 10, 9, 1, true
get, 2, 2, 0, true
get, 8, 8, 0, true
get, 3, 1, 2, true
get, 10, 9, 1, true
get, 10, 9, 1, true
get, 11, 10, 1, true
get, 12, 11, 1, true
get, 19, 18, 1, true
get, 0, 0, 0, true
get, 4, 4, 0, true
get, 5, 4, 1, true
get, 2, 1, 1, true
get, 13, 12, 1, true
get, 3, 2, 1, true
set, 19, 7, 12, true
get, 11, 10, 1, true
get, 3, 2, 1, true
get, 10, 9, 1, true
get, 10, 9, 1, true
get, 3, 2, 1, true
get, 12, 11, 1, true
get, 11, 4, 7, true
get, 11, 11, 0, true
get, 4, 3, 1, true
get, 10, 9, 1, true
get, 10, 9, 1, true
get, 5, 4, 1, true
get, 4, 3, 1, true
get, 4, 3, 1, true
set, 7, 0, 7, true
get, 12, 11, 1, true
get, 2, 1, 1, true
get, 5, 4, 1, true
get, 10, 9, 1, true
get, 11, 5, 6, true
get, 9, 8, 1, true
get, 12, 4, 8, true
get, 10, 9, 1, true
get, 10, 9, 1, true
get, 10, 2, 8, true
get, 10, 9, 1, true
get, 3, 2, 1, true
get, 4, 2, 2, true
get, 10, 9, 1, true
get, 3, 2, 1, true
get, 10, 9, 1, true
get, 13, 12, 1, true
get, 4, 3, 1, true
set, 16, 6, 10, true
get, 18, 11, 7, true
get, 11, 10, 1, true
get, 12, 11, 1, true
get, 2, 2, 0, true
get, 10, 9, 1, true
get, 11, 8, 3, true
get, 10, 10, 0, true
get, 1, 0, 1, true
get, 11, 2, 9, true
get, 10, 9, 1, true
get, 11, 10, 1, true
get, 17, 10, 7, true
get, 8, 1, 7, true
get, 13, 12, 1, true
get, 21, 20, 1, true
get, 19, 17, 2, true
get, 12, 10, 1, true
get, 10, 9, 1, true
get, 8, 1, 7, true
get, 11, 10, 1, true
get, 12, 11, 1, true
