Op, T_total, T_queue, T_server, T_start, T_enqueue, T_dequeue, T_send, T_receive, T_end, Success
get, 11947600, 10856000, 1040900, 12205944251618, 12205944265418, 12205955121418, 12205955131818, 12205956172718, 12205956199218, true
set, 20032800, 85700, 19438700, 12205923702618, 12205923754918, 12205923840618, 12205923872518, 12205943311218, 12205943735418, true
get, 717600, 317800, 371300, 12206020108618, 12206020118718, 12206020436518, 12206020439018, 12206020810318, 12206020826218, true
set, 3328000, 1711900, 1347400, 12206019607618, 12206019617318, 12206021329218, 12206021331818, 12206022679218, 12206022935618, true
get, 10482700, 911900, 9540200, 12206032295418, 12206032305118, 12206033217018, 12206033219518, 12206042759718, 12206042778118, true
get, 1051000, 560400, 456900, 12206051915518, 12206051926218, 12206052486618, 12206052490718, 12206052947618, 12206052966518, true
get, 1259000, 348000, 879000, 12206072098818, 12206072111318, 12206072459318, 12206072461718, 12206073340718, 12206073357818, true
get, 1445200, 1025200, 385600, 12206091445118, 12206091456718, 12206092481918, 12206092484718, 12206092870318, 12206092890318, true
get, 739800, 245500, 463200, 12206112639218, 12206112651318, 12206112896818, 12206112899218, 12206113362418, 12206113379018, true
get, 6541500, 5783400, 717800, 12206137781018, 12206137802018, 12206143585418, 12206143589218, 12206144307018, 12206144322518, true
get, 4979300, 4040800, 883000, 12206156569218, 12206156601718, 12206160642518, 12206160646018, 12206161529018, 12206161548518, true
get, 2210100, 1454600, 713900, 12206161440218, 12206161461318, 12206162915918, 12206162918418, 12206163632318, 12206163650318, true
get, 800900, 434200, 343200, 12206181398118, 12206181405918, 12206181840118, 12206181842218, 12206182185418, 12206182199018, true
get, 412500, 27300, 362000, 12206212748318, 12206212754718, 12206212782018, 12206212784418, 12206213146418, 12206213160818, true
get, 9078600, 1406100, 7624500, 12206223837718, 12206223844018, 12206225250118, 12206225252518, 12206232877018, 12206232916318, true
get, 650800, 50700, 571900, 12206238870818, 12206238877718, 12206238928418, 12206238931118, 12206239503018, 12206239521618, true
get, 5084500, 4346000, 712000, 12206248790318, 12206248796318, 12206253142318, 12206253144518, 12206253856518, 12206253874818, true
get, 949400, 339000, 575900, 12206263964318, 12206263970618, 12206264309618, 12206264312418, 12206264888318, 12206264913718, true
get, 3838600, 2775100, 1029900, 12206251724018, 12206251729918, 12206254505018, 12206254507018, 12206255536918, 12206255562618, true
get, 6973900, 82200, 6858100, 12206277708018, 12206277714618, 12206277796818, 12206277799218, 12206284657318, 12206284681918, true
get, 7378700, 6229400, 1125300, 12206287778518, 12206287789218, 12206294018618, 12206294020718, 12206295146018, 12206295157218, true
get, 1366700, 97600, 1247000, 12206304129818, 12206304135718, 12206304233318, 12206304235418, 12206305482418, 12206305496518, true
get, 10831200, 816400, 9991000, 12206306971618, 12206306978018, 12206307794418, 12206307796518, 12206317787518, 12206317802818, true
get, 14837100, 24000, 7411800, 12206340314218, 12206347690618, 12206347714618, 12206347716718, 12206355128518, 12206355151318, true
get, 1146200, 516100, 595800, 12206358231518, 12206358238218, 12206358754318, 12206358756618, 12206359352418, 12206359377718, true
get, 1156700, 36900, 1097400, 12206387525418, 12206387531718, 12206387568618, 12206387571618, 12206388669018, 12206388682118, true
set, 11859900, 1823900, 9753000, 12206428691318, 12206428697518, 12206430521418, 12206430523218, 12206440276218, 12206440551218, true
get, 11846000, 4909500, 6907200, 12206429072818, 12206429079118, 12206433988618, 12206433990818, 12206440898018, 12206440918818, true
get, 498000, 20700, 455300, 12206448659518, 12206448666818, 12206448687518, 12206448689418, 12206449144718, 12206449157518, true
get, 648200, 292100, 333700, 12206467077618, 12206467084418, 12206467376518, 12206467379018, 12206467712718, 12206467725818, true
get, 11199000, 9986800, 1191300, 12206477401918, 12206477409118, 12206487395918, 12206487397818, 12206488589118, 12206488600918, true
get, 1168000, 101300, 1048600, 12206496483518, 12206496489518, 12206496590818, 12206496592618, 12206497641218, 12206497651518, true
get, 11979700, 10726800, 1230900, 12206486905318, 12206486913618, 12206497640418, 12206497642218, 12206498873118, 12206498885018, true
get, 1245300, 625800, 598300, 12206506923818, 12206506932918, 12206507558718, 12206507560618, 12206508158918, 12206508169118, true
