Op, T_total, T_queue, T_server, Success
set, 75, 4, 30, true
get, 31, 0, 1, true
set, 52, 43, 9, true
get, 1, 0, 1, true
get, 7, 0, 7, true
get, 7, 0, 7, true
get, 2, 2, 0, true
get, 0, 0, 0, true
get, 2, 1, 1, true
get, 2, 1, 1, true
get, 10, 9, 1, true
get, 1, 1, 0, true
get, 2, 2, 0, true
get, 89, 0, 82, true
get, 2, 1, 0, true
get, 18, 9, 9, true
get, 1, 0, 1, true
get, 2, 1, 1, true
get, 10, 9, 1, true
get, 1, 1, 0, true
get, 1, 0, 1, true
get, 18, 8, 10, true
get, 7, 6, 1, true
get, 5, 5, 0, true
get, 12, 12, 0, true
get, 7, 0, 7, true
get, 1, 1, 0, true
get, 0, 0, 0, true
set, 1, 1, 0, true
get, 2, 2, 0, true
get, 1, 0, 1, true
get, 7, 0, 7, true
get, 2, 1, 1, true
get, 8, 8, 0, true
get, 0, 0, 0, true
get, 1, 0, 1, true
get, 3, 3, 0, true
get, 2, 1, 1, true
get, 9, 0, 9, true
get, 0, 0, 0, true
set, 0, 0, 0, true
get, 14, 4, 10, true
get, 0, 0, 0, true
get, 1, 0, 1, true
get, 9, 7, 2, true
get, 8, 0, 8, true
get, 8, 7, 1, true
get, 8, 8, 0, true
get, 11, 2, 9, true
get, 13, 3, 10, true
get, 0, 0, 0, true
get, 13, 3, 10, true
get, 8, 7, 1, true
get, 12, 2, 10, true
get, 9, 1, 8, true
get, 8, 0, 8, true
set, 21, 2, 19, true
get, 13, 3, 10, true
get, 11, 1, 9, true
get, 9, 0, 9, true
get, 12, 2, 10, true
get, 14, 4, 10, true
get, 11, 1, 10, true
get, 11, 1, 9, true
get, 13, 3, 10, true
get, 34, 3, 31, true
get, 1, 0, 1, true
get, 12, 2, 9, true
get, 10, 1, 9, true
get, 2, 1, 1, true
get, 2, 1, 1, true
get, 3, 2, 1, true
get, 10, 1, 9, true
get, 11, 10, 1, true
get, 11, 2, 9, true
get, 10, 1, 9, true
get, 2, 1, 1, true
get, 11, 3, 8, true
get, 9, 9, 0, true
get, 0, 0, 0, true
get, 1, 0, 1, true
get, 10, 2, 8, true
get, 11, 1, 10, true
get, 10, 9, 1, true
get, 0, 0, 0, true
set, 35, 3, 32, true
get, 15, 5, 10, true
get, 2, 1, 1, true
get, 11, 1, 10, true
get, 1, 1, 0, true
get, 16, 9, 7, true
get, 8, 0, 8, true
get, 8, 4, 4, true
get, 9, 1, 8, true
get, 9, 1, 8, true
get, 19, 11, 7, true
get, 10, 7, 3, true
set, 9, 0, 9, true
get, 7, 0, 7, true
get, 8, 0, 8, true
get, 13, 0, 13, true
get, 1, 1, 0, true
get, 7, 0, 7, true
get, 1, 0, 1, true
get, 15, 2, 13, true
get, 12, 2, 10, true
get, 1, 0, 1, true
get, 0, 0, 0, true
get, 19, 10, 9, true
get, 18, 10, 8, true
get, 1, 1, 0, true
get, 11, 10, 1, true
get, 13, 3, 10, true
get, 9, 0, 9, true
get, 57, 10, 47, true
get, 1, 0, 1, true
get, 12, 2, 10, true
get, 12, 3, 9, true
set, 14, 5, 9, true
get, 10, 9, 1, true
get, 146, 1, 145, true
get, 218, 10, 208, true
get, 2, 0, 2, true
get, 8, 8, 0, true
get, 9, 8, 1, true
get, 17, 9, 8, true
get, 9, 1, 8, true
get, 10, 0, 10, true
get, 19, 9, 10, true
get, 19, 10, 9, true
get, 2, 1, 1, true
get, 16, 6, 10, true
get, 9, 9, 0, true
get, 12, 2, 10, true
get, 9, 0, 9, true
get, 8, 5, 3, true
get, 12, 2, 10, true
get, 3, 2, 1, true
get, 7, 0, 7, true
set, 8, 0, 8, true
get, 10, 7, 3, true
get, 12, 3, 9, true
get, 132, 13, 119, true
get, 125, 124, 1, true
get, 15, 6, 9, true
get, 2, 1, 1, true
get, 15, 5, 10, true
get, 11, 0, 11, true
get, 2, 2, 0, true
get, 13, 3, 10, true
get, 7, 0, 7, true
get, 2, 1, 1, true
get, 33, 8, 25, true
get, 2, 1, 1, true
get, 3, 3, 0, true
get, 55, 54, 1, true
get, 1, 0, 1, true
set, 3, 1, 2, true
get, 10, 8, 2, true
get, 1, 0, 1, true
get, 8, 6, 2, true
get, 2, 1, 1, true
get, 10, 7, 3, true
get, 9, 1, 8, true
get, 7, 0, 7, true
get, 7, 0, 7, true
get, 12, 2, 10, true
get, 1, 0, 1, true
get, 2, 1, 1, true
get, 1, 1, 0, true
get, 17, 8, 9, true
get, 2, 1, 1, true
get, 27, 17, 10, true
get, 9, 8, 1, true
get, 30, 2, 28, true
get, 28, 28, 0, true
get, 2, 0, 2, true
get, 20, 8, 12, true
set, 8, 0, 8, true
get, 15, 6, 9, true
get, 1, 0, 0, true
get, 26, 16, 10, true
get, 10, 9, 1, true
get, 7, 6, 1, true
get, 16, 7, 9, true
get, 1, 0, 1, true
get, 8, 6, 2, true
get, 2, 1, 1, true
get, 8, 7, 1, true
get, 8, 7, 1, true
get, 8, 6, 2, true
get, 16, 8, 8, true
get, 16, 7, 9, true
get, 1, 0, 1, true
get, 16, 15, 1, true
