12871,6538.19
12985,12161.91
10411,4662.34
12100,6980.45
11372,5046.19
12074,7742.01
10839,4852.91
12238,8663.77
10389,4171.33
10195,6001.34
10760,7560.49
11210,7223.57
11343,7219.97
11100,5885.60
12305,7455.79
10469,4321.22
11278,8171.55
10822,6387.71
11626,6495.57
12823,6781.39
10841,7093.59
10723,7318.08
11070,8472.78
11288,10996.81
10780,5939.11
11349,7193.33
13167,17876.96
11024,6443.72
10223,6517.19
10961,5999.31
10377,7202.20
10714,5576.98
11659,5314.43
11806,8135.48
12101,12158.71
13154,10318.22
10497,6505.27
12701,11217.48
11131,5640.02
10693,5965.41
12214,10490.00
10198,6418.29
11660,11829.28
10619,6573.13
12034,12010.29
10298,6822.26
10795,6991.80
11553,8309.39
11115,9615.11
10575,7962.37
12725,11066.82
15537,30646.95
10982,6788.47
12796,14189.51
10299,5295.92
10585,5393.91
10398,4701.16
10348,6581.63
11353,6640.60
9708,7526.91
12182,7902.98
11614,6197.97
11307,6753.05
12222,6835.40
13421,14864.54
12740,9919.54
10831,5633.17
10994,7953.59
10413,5369.89
13418,12301.48
11317,7437.22
12267,9843.30
10966,5839.64
10531,5403.82
13385,15636.50
11259,6257.59
11284,8466.88
11295,7251.33
11048,7143.44
11231,6917.37
10716,5886.53
9861,7760.32
10764,6650.02
12424,11862.02
10524,5837.71
11438,9159.72
10518,6145.70
11217,6410.12
13033,14410.51
10630,6375.37
10994,9069.82
10354,6438.58
10508,4532.87
11550,7020.83
11242,6231.68
11041,5713.36
9999,4103.97
10794,4784.85
10947,5531.19
13034,15376.39
10940,6487.90
10950,5779.59
10823,5446.88
11270,6516.41
12007,7747.30
11090,9929.08
9022,4953.87
10072,6467.67
11943,6980.60
10611,6245.15
10882,5498.80
10633,5495.79
10778,6420.25
10924,5743.01
11891,9625.31
11156,6407.87
10362,5879.03
12347,6673.61
10885,6642.35
10230,6708.03
11514,8822.47
12097,9615.41
11506,7474.35
10771,5173.32
12562,10781.89
12669,10078.45
11597,6552.23
11057,5490.44
11853,12604.62
10287,7525.80
11469,12355.45
11140,5431.52
12010,10376.87
11174,5236.77
11433,7919.02
11090,5787.99
11108,7287.01
14292,20979.32
10329,4242.37
11386,6019.96
10936,5286.27
10759,5162.04
11165,6965.47
11407,8224.50
11105,6810.98
13792,22350.23
11741,9385.49
14355,34287.09
11941,19876.27
11193,11128.26
13092,15638.72
11796,11211.19
11465,7489.32
11314,5800.05
10784,6151.36
13369,18496.47
10946,6382.89
11494,5565.35
10287,6008.20
13240,17526.20
11019,6279.26
11358,11117.04
11069,7527.00
10792,7569.64
11752,12634.74
11150,6755.11
10938,6809.97
13191,12368.81
13086,7638.59
12937,11287.59
10945,5500.70
11117,5581.69
10842,6004.97
12007,10868.49
11294,6107.49
10991,6533.73
11150,6667.09
12828,7630.25
16092,35630.78
12042,7763.23
12627,9159.46
13611,17053.46
11249,7619.76
11338,6706.24
11780,7115.20
12425,9297.57
11791,6715.67
11208,5824.77
11784,8953.64
14890,17088.39
10853,6399.85
11429,7151.11
10366,5497.15
11897,12384.98
11736,12034.85
10793,5328.88
13292,14026.03
11158,6543.87
11064,6782.48
13587,22167.48
10841,5318.29
10969,6529.32
