1,12681.666666666666,8696.483333333332
2,12347.333333333334,9379.326666666666
3,11224.666666666666,7391.653333333333
4,11557.0,5965.843333333333
5,11537.0,5819.506666666665
6,11821.333333333334,6867.43
7,11484.333333333334,6465.87
8,11232.333333333334,6646.950000000001
9,11320.666666666666,6248.676666666666
10,10077.0,5420.416666666667
11,10643.666666666666,6817.59
12,11294.0,7393.893333333333
13,11195.0,6679.543333333334
14,10814.333333333334,6574.320000000001
15,11485.0,6201.576666666667
16,11029.666666666666,5429.876666666666
17,10958.333333333334,6982.736666666667
18,11309.666666666666,7167.889999999999
19,11941.666666666666,6510.403333333333
20,11686.666666666666,6733.856666666667
21,11067.666666666666,6694.543333333334
22,10493.0,7291.683333333333
23,10427.333333333334,7671.650000000001
24,11266.666666666666,10075.546666666667
25,11174.333333333334,7914.783333333334
26,11564.333333333334,10103.273333333333
27,11983.0,10500.33
28,11606.0,10134.203333333333
29,10980.333333333334,6689.349999999999
30,10437.0,6276.793333333332
31,10819.0,6479.323333333334
32,10873.666666666666,6089.296666666666
33,11327.666666666666,6107.610000000001
34,11438.0,6228.293333333332
35,13042.333333333334,11669.779999999999
36,12139.666666666666,10076.676666666666
37,11986.0,9479.773333333333
38,11819.666666666666,7847.983333333334
39,11562.666666666666,7682.856666666667
40,11254.0,6957.386666666668
41,11076.0,7909.56
42,11407.0,9705.493333333334
43,10901.666666666666,8214.876666666667
44,11158.0,9571.783333333333
45,11241.666666666666,9020.366666666667
46,11203.0,8707.159999999998
47,10802.333333333334,6625.54
48,11147.0,8598.94
49,11126.333333333334,8706.266666666668
50,11204.0,9501.433333333332
51,11855.0,9578.88
52,14183.333333333334,22821.896666666667
53,13184.333333333334,17197.823333333334
54,11425.0,8843.583333333334
55,11383.666666666666,8478.586666666666
56,10530.333333333334,5138.793333333334
57,10445.0,4901.78
58,10709.0,6332.596666666667
59,10978.666666666666,7148.0
60,10543.666666666666,6634.573333333334
61,11244.0,7885.373333333333
62,11958.333333333334,6862.56
63,11706.0,6637.383333333332
64,11733.666666666666,7739.203333333334
65,13102.0,12209.246666666668
66,12345.0,9922.233333333334
67,11428.0,8145.026666666668
68,10990.0,6183.186666666667
69,11495.0,8383.116666666667
70,11703.333333333334,8285.51
71,12213.0,9234.85
72,11823.0,8624.599999999999
73,11500.666666666666,7525.906666666667
74,10789.333333333334,5752.8533333333335
75,12321.333333333334,11960.653333333334
76,12156.666666666666,10434.663333333334
77,11111.333333333334,7020.183333333333
78,10977.666666666666,7074.446666666667
79,11254.0,7723.973333333332
80,10752.0,6299.793333333334
81,10627.666666666666,7214.786666666667
82,9958.0,6299.346666666667
83,11251.333333333334,8985.836666666668
84,11108.0,7871.8966666666665
85,11228.666666666666,8395.503333333334
86,11061.333333333334,7855.533333333333
87,11089.0,7193.633333333334
88,11570.333333333334,8949.593333333332
89,11839.333333333334,8916.136666666667
90,11603.333333333334,10014.39
91,10498.333333333334,7077.673333333332
92,10606.0,6905.016666666666
93,10529.333333333334,5174.143333333333
94,11414.666666666666,6524.503333333334
95,11166.333333333334,6227.393333333333
96,10915.333333333334,5417.993333333333
97,10659.666666666666,4852.043333333334
98,10595.666666666666,4816.04
99,11547.0,8286.72
100,11774.333333333334,8946.929999999998
101,11743.0,9557.890000000001
102,10772.333333333334,5840.329999999999
103,11123.333333333334,5708.416666666667
104,11501.333333333334,6738.54
105,11398.333333333334,7799.64
106,10953.666666666666,7740.04
107,9968.333333333334,7079.686666666666
108,10204.333333333334,6121.816666666667
109,11022.0,6696.403333333333
110,11075.333333333334,6193.68
111,10792.666666666666,5836.1033333333335
112,10615.333333333334,5779.863333333334
113,10959.0,5902.48
114,11166.0,7045.266666666666
115,11225.666666666666,7459.9766666666665
116,11325.666666666666,7232.419999999999
117,11265.0,6335.316666666667
118,11313.0,6398.166666666667
119,11379.0,6593.983333333334
120,11385.666666666666,7490.916666666667
121,11338.666666666666,8402.516666666666
122,11740.666666666666,8636.75
123,11432.333333333334,7421.399999999999
124,11540.333333333334,7716.329999999999
125,12095.666666666666,8824.779999999999
126,12258.0,8618.703333333333
127,11898.666666666666,7802.446666666667
128,11628.333333333334,8264.33
129,11126.666666666666,8456.0
130,11199.666666666666,10747.076666666668
