12881,9314.15
11172,9709.39
10296,5412.49
11689,6094.60
11148,5441.10
11865,7813.52
10690,6483.51
10428,6451.79
10897,5821.27
9245,6201.79
10276,6940.62
10702,7332.39
10848,5818.35
10203,6919.47
11218,5372.99
10321,4605.33
10840,8541.29
11385,6916.69
13006,6649.26
10386,6925.20
9801,6239.06
10177,7774.28
9971,7327.83
11410,10916.09
11282,6712.70
12331,17311.87
11240,6729.03
10966,6669.40
11457,7124.49
9769,6253.24
11162,6305.13
11386,5547.33
11568,7517.41
10688,5411.71
15123,14758.77
11021,7732.91
12049,11571.23
12142,5885.97
10563,6030.66
11765,9342.69
10403,7443.34
11603,11968.20
10455,6502.72
11171,10441.33
10840,8528.50
10660,7148.42
10694,6104.09
11088,10644.94
10637,8202.58
11714,10785.43
11697,9613.22
13989,26957.31
12812,13886.60
10259,5463.48
10831,5872.48
10304,4680.72
10062,4569.03
10924,7766.93
10868,8206.76
10221,5816.89
11250,8005.62
11735,6645.85
11997,6979.03
11491,9452.96
13593,14849.57
10888,5160.32
10362,8593.76
10665,4882.54
12909,11776.33
10892,7212.24
11492,8170.08
11658,8514.92
10821,6149.33
10619,6043.68
12760,14757.21
11661,9551.48
10529,6198.77
10276,5525.18
11224,8807.51
10066,5075.16
9868,8624.11
9157,5355.13
13093,12454.93
10238,5156.41
10445,6739.15
11016,8649.14
10928,6196.06
12694,14259.27
10924,5955.20
11168,9129.19
9642,5840.26
10121,5320.91
10449,4575.03
12057,8037.59
10624,5525.82
10136,4377.04
10607,4821.75
10690,5455.44
12509,14520.10
10992,5916.16
10874,6763.06
9982,5091.67
11262,5820.08
12289,8342.84
10995,10150.45
9172,4807.77
9452,6150.96
11203,7038.13
10871,6651.65
10524,5215.01
10580,5789.59
10096,6303.18
11095,5793.69
11557,8924.14
10612,7106.43
10558,5926.03
12089,6603.93
10990,6751.29
10460,6538.34
12440,9121.48
11688,9635.98
11084,7332.58
10623,5264.71
12087,10557.76
12739,10427.21
10956,4975.69
11284,6786.04
12092,12870.78
9996,7474.07
10809,12000.08
11164,5451.53
11699,10225.56
10898,5290.73
11114,7468.78
10722,6171.55
10854,7059.30
13712,20725.40
10037,4166.15
10898,5869.36
10557,5012.55
10627,5343.69
10795,6897.82
10994,7976.98
11198,6950.30
13660,21835.80
11372,8809.47
13639,34679.66
11738,19587.00
10802,10952.25
13201,15839.59
11690,11133.50
11861,7649.37
10883,5740.26
11003,6109.99
12685,18487.62
10610,6118.44
11311,5607.06
9976,5907.75
13258,17495.41
10767,6106.38
10189,6980.25
11848,11294.30
10251,7666.96
11489,12122.71
10745,6908.49
10329,6797.24
11876,9471.24
12936,10657.78
13093,11435.26
10834,5669.49
10947,5557.15
10449,5752.38
11680,10729.60
10861,6122.99
10432,6394.64
11198,6218.73
12545,8092.41
15538,35040.72
11465,7385.59
12518,9120.59
13117,17431.26
11389,7831.22
10670,6697.56
11406,7007.34
11439,8953.67
11306,6795.10
11386,5875.34
11429,8988.16
14497,16843.40
10575,6106.83
10615,6240.20
10608,6388.27
11624,12335.50
11652,12050.43
10769,5414.35
13207,14040.22
10815,6414.99
10633,6600.43
12954,21973.16
10443,4856.84
10623,6462.69
10688,6290.62
10927,8672.60
10588,6210.19
11953,8983.29
11442,7297.48
12922,10204.56
10805,6912.37
11950,11258.19
13925,28764.96
10914,7804.51
11619,9069.29
10774,6514.36
12373,12636.63
10532,5660.02
10726,6373.06
13691,15763.85
11514,8417.70
12932,7917.20
11834,5835.34
10424,5462.30
13923,18887.29
11268,9868.61
10831,7425.26
10765,7009.11
12208,11850.41
11108,6818.60
11001,6023.28
13946,20135.71
13623,13978.70
12547,20990.42
13470,11581.85
11562,7560.03
11810,9838.28
13185,17258.65
10425,6014.60
10652,6262.10
13406,21615.32
12410,17118.81
11049,7030.26
10561,6757.60
10599,7110.30
11074,6188.92
12095,9789.45
11128,7506.76
11568,9752.57
10759,7707.13
10449,8392.18
12600,11929.01
12523,17802.09
13105,18336.61
13258,14999.80
11875,9160.75
11722,9960.57
11894,11367.54
11607,7239.66
10600,5659.69
10541,6158.43
10777,8655.96
11220,7460.86
11681,8030.72
11614,7877.98
10404,4798.00
10956,8115.08
12464,9072.33
10785,7353.60
11591,8211.64
13019,14045.65
11607,6746.62
11463,7324.65
11010,6110.87
11463,9132.20
11346,8872.95
12135,7486.96
12042,13990.49
10573,4833.69
11053,5597.87
11820,8904.51
12701,9566.13
11308,7371.06
10940,5968.28
11844,8374.54
12320,9151.73
11365,8950.79
14338,19792.71
11813,7742.09
10785,5056.54
11110,8856.39
14493,13930.34
11275,9385.16
11359,6413.95
14693,32556.35
10377,5211.54
11397,7192.99
11698,10635.72
11699,8340.72
10717,7209.78
11883,8518.35
12588,13775.40
11087,7856.38
12478,12939.96
11285,6588.96
10932,7514.13
11311,9455.99
12210,12753.22
10584,5531.13
10031,6820.32
11102,9122.10
9776,6445.79
10631,9514.81
11227,8023.58
15767,29153.73
11793,8882.91
11348,8832.86
10744,6365.41
11000,7815.45
11220,6150.99
11110,7908.99
11892,8663.85
11058,8231.45
10682,8240.49
10963,6535.46
10979,5285.21
11230,6616.68
10586,6142.67
12343,11328.09
10775,7859.38
12259,11048.70
10987,6714.37
11714,10958.99
10796,7507.21
11779,7908.08
12636,14443.61
10561,7865.92
12219,14792.74
10002,5365.51
11163,7747.02
13093,14584.19
10804,8996.93
11428,8720.55
10912,8700.99
11129,7789.29
11019,7125.98
11250,7595.47
10754,8697.40
10448,7017.57
11510,8905.95
12001,9824.99
12351,12512.81
12181,14968.17
13953,17073.94
11424,8851.32
11170,8046.11
12664,15156.75
10621,8256.38
13967,10466.79
11510,8698.85
12940,10802.29
11340,8706.09
11390,6931.27
9716,6051.26
15806,36033.83
11555,10885.69
16916,55020.76
10810,6034.46
11246,8020.50
10838,4787.95
11473,8177.16
10574,9540.89
10354,6226.66
12130,8595.68
10207,7215.49
12359,13554.51
10491,6407.33
10356,7525.25
10806,6257.38
11810,9938.87
