20,10754.333333333334
40,12582.0
60,12484.333333333334
80,12325.333333333334
100,12135.666666666666
120,12716.0
140,12942.0
160,14436.333333333334
180,13098.333333333334
200,12391.333333333334
220,13276.0
240,12337.0
260,12634.0
280,12459.333333333334
300,12698.666666666666
320,12468.666666666666
340,12369.0
360,12707.0
380,13367.0
400,12831.666666666666
420,12860.333333333334
440,12673.0
460,12830.666666666666
480,12525.0
500,13196.0
520,13051.666666666666
540,12565.0
560,12496.0
580,12800.0
600,12062.0
620,12060.333333333334
640,12109.333333333334
660,12195.333333333334
680,12937.333333333334
700,12953.333333333334
720,12555.0
740,12680.333333333334
760,12566.333333333334
780,12427.333333333334
800,12433.333333333334
820,12555.333333333334
840,12959.666666666666
860,12370.333333333334
880,12155.333333333334
900,12674.0
920,12638.333333333334
940,12668.666666666666
960,12356.666666666666
980,12424.0
1000,12174.333333333334
1020,12657.0
1040,12531.0
1060,12485.333333333334
1080,12708.0
1100,12773.0
1120,12684.0
1140,12870.333333333334
1160,12681.0
1180,12339.333333333334
1200,12726.333333333334
1220,12484.333333333334
1240,12743.0
1260,12248.0
1280,12844.0
1300,12204.333333333334
1320,13072.0
1340,12462.666666666666
1360,12888.666666666666
1380,12221.0
1400,13088.0
1420,13698.666666666666
1440,13282.0
1460,13018.666666666666
1480,12830.0
1500,12361.0
1520,12024.0
1540,12372.0
1560,12500.0
1580,12845.333333333334
1600,12700.333333333334
1620,12326.333333333334
1640,12688.666666666666
1660,13031.666666666666
1680,12866.333333333334
1700,13070.333333333334
1720,12397.333333333334
1740,11994.666666666666
1760,12843.333333333334
1780,11911.333333333334
1800,11853.333333333334
1820,13171.666666666666
1840,12223.333333333334
1860,13353.333333333334
1880,13623.333333333334
1900,12946.333333333334
1920,12859.0
1940,13419.0
1960,13101.0
1980,14054.666666666666
2000,13407.333333333334
2020,12947.0
2040,14688.666666666666
2060,13383.666666666666
2080,12505.666666666666
2100,13032.666666666666
2120,12497.0
2140,12871.333333333334
2160,13245.666666666666
2180,12837.666666666666
2200,13199.333333333334
2220,13554.666666666666
2240,12925.0
2260,13038.666666666666
2280,12813.666666666666
2300,12964.666666666666
2320,12717.0
2340,13052.0
2360,13152.333333333334
2380,13365.666666666666
2400,13053.333333333334
2420,14013.666666666666
2440,13921.0
2460,12632.0
2480,12632.333333333334
2500,12332.333333333334
2520,12455.666666666666
2540,12328.666666666666
2560,12636.333333333334
2580,13075.0
2600,13250.0
2620,12768.666666666666
2640,12584.0
2660,12257.0
2680,12419.0
2700,13187.666666666666
2720,12709.0
2740,12423.666666666666
2760,13499.333333333334
2780,12153.666666666666
2800,12656.0
2820,13578.666666666666
2840,13144.0
2860,13832.0
2880,12954.666666666666
2900,12821.333333333334
2920,12315.0
2940,12344.0
2960,11998.0
2980,12164.333333333334
3000,13089.333333333334
3020,12660.666666666666
3040,13299.0
3060,12447.0
3080,12992.333333333334
3100,12832.666666666666
3120,12865.333333333334
3140,13347.666666666666
3160,13152.666666666666
3180,12569.666666666666
3200,12900.666666666666
3220,12901.333333333334
3240,15801.666666666666
3260,13092.666666666666
3280,12828.666666666666
3300,12197.0
3320,12311.333333333334
3340,15077.333333333334
3360,13802.333333333334
3380,12301.0
3400,12839.0
3420,13268.666666666666
3440,13820.0
3460,13006.333333333334
3480,12724.0
3500,12500.0
3520,12160.333333333334
3540,12322.0
3560,12372.0
3580,13094.666666666666
3600,13249.333333333334
