Op, T_total, T_queue, T_server, Success
set, 22, 0, 12, true
get, 1, 0, 1, true
get, 1, 0, 1, true
set, 15, 6, 9, true
get, 4, 4, 0, true
get, 7, 6, 1, true
get, 4, 4, 0, true
get, 1, 0, 0, true
get, 2, 1, 1, true
get, 11, 5, 6, true
get, 6, 0, 6, true
get, 5, 4, 1, true
get, 11, 2, 9, true
get, 7, 0, 7, true
get, 7, 6, 1, true
get, 19, 9, 10, true
get, 13, 6, 7, true
get, 8, 7, 1, true
get, 1, 1, 0, true
get, 9, 9, 0, true
get, 16, 7, 9, true
get, 13, 12, 1, true
get, 4, 4, 0, true
get, 13, 13, 0, true
get, 16, 15, 1, true
get, 0, 0, 0, true
get, 1, 0, 1, true
get, 2, 1, 1, true
get, 0, 0, 0, true
get, 5, 4, 1, true
get, 10, 2, 8, true
get, 10, 2, 8, true
get, 8, 7, 1, true
get, 7, 7, 0, true
get, 4, 3, 1, true
get, 11, 11, 0, true
get, 8, 7, 1, true
get, 2, 1, 1, true
get, 1, 1, 0, true
get, 0, 0, 0, true
get, 3, 3, 0, true
get, 9, 8, 1, true
get, 2, 0, 2, true
get, 2, 2, 0, true
get, 1, 0, 1, true
get, 4, 3, 1, true
get, 1, 1, 0, true
get, 1, 0, 1, true
get, 2, 1, 1, true
get, 1, 1, 0, true
get, 1, 0, 1, true
get, 3, 2, 1, true
get, 12, 11, 1, true
get, 8, 7, 1, true
get, 2, 1, 1, true
get, 18, 9, 9, true
get, 3, 2, 1, true
get, 18, 17, 1, true
get, 10, 10, 0, true
get, 9, 2, 7, true
get, 10, 9, 1, true
get, 24, 15, 9, true
get, 37, 3, 34, true
get, 35, 35, 0, true
get, 2, 2, 0, true
get, 7, 7, 0, true
get, 3, 2, 1, true
get, 11, 11, 0, true
get, 18, 15, 3, true
get, 9, 8, 1, true
get, 2, 2, 0, true
get, 9, 8, 1, true
get, 3, 2, 1, true
get, 4, 3, 1, true
get, 11, 3, 8, true
get, 6, 5, 1, true
get, 12, 5, 7, true
get, 2, 1, 1, true
get, 11, 4, 0, true
get, 7, 7, 0, true
get, 23, 13, 10, true
get, 8, 6, 2, true
get, 7, 7, 0, true
get, 9, 2, 7, true
get, 12, 12, 0, true
get, 3, 3, 0, true
get, 4, 3, 1, true
get, 17, 8, 9, true
get, 9, 2, 7, true
get, 3, 3, 0, true
get, 10, 2, 8, true
get, 8, 2, 6, true
get, 10, 2, 8, true
get, 5, 4, 1, true
get, 10, 3, 7, true
get, 3, 3, 0, true
get, 3, 2, 1, true
get, 10, 9, 1, true
get, 11, 3, 8, true
get, 9, 8, 1, true
get, 10, 3, 7, true
get, 10, 9, 1, true
get, 3, 2, 1, true
get, 5, 4, 1, true
get, 11, 4, 7, true
get, 10, 2, 8, true
get, 1, 1, 0, true
get, 11, 10, 1, true
get, 9, 8, 1, true
