Op, T_total, T_queue, T_server, Success
get, 5, 1, 0, true
set, 18, 3, 14, true
get, 0, 0, 0, true
get, 8, 6, 2, true
get, 1, 0, 0, true
get, 3, 3, 0, true
set, 14, 4, 9, true
get, 4, 3, 1, true
get, 3, 1, 1, true
get, 12, 2, 10, true
get, 9, 1, 8, true
get, 19, 8, 10, true
get, 12, 4, 1, true
get, 17, 10, 7, true
get, 6, 4, 2, true
get, 4, 4, 0, true
get, 6, 5, 1, true
get, 5, 4, 1, true
get, 1, 1, 0, true
get, 1, 0, 1, true
set, 10, 1, 9, true
get, 6, 1, 5, true
get, 3, 1, 2, true
get, 21, 2, 17, true
get, 3, 3, 0, true
get, 3, 0, 3, true
get, 24, 15, 9, true
get, 22, 12, 10, true
get, 2, 2, 0, true
get, 15, 15, 0, true
get, 3, 3, 0, true
get, 10, 9, 1, true
get, 2, 1, 1, true
get, 2, 1, 1, true
get, 3, 3, 0, true
get, 9, 9, 0, true
get, 9, 9, 0, true
get, 1, 0, 1, true
get, 8, 1, 7, true
get, 16, 9, 7, true
get, 7, 4, 3, true
get, 2, 0, 1, true
get, 5, 4, 1, true
get, 3, 2, 0, true
get, 2, 1, 1, true
set, 8, 6, 2, true
get, 4, 4, 0, true
get, 15, 4, 11, true
get, 7, 7, 0, true
get, 0, 0, 0, true
get, 13, 1, 12, true
get, 14, 4, 10, true
get, 11, 2, 9, true
get, 6, 5, 1, true
get, 9, 0, 9, true
get, 8, 7, 1, true
get, 11, 11, 0, true
get, 7, 7, 0, true
get, 6, 6, 0, true
get, 14, 7, 7, true
set, 9, 0, 9, true
get, 9, 8, 1, true
get, 8, 1, 7, true
get, 2, 0, 2, true
get, 1, 1, 0, true
get, 0, 0, 0, true
get, 7, 0, 7, true
get, 1, 0, 1, true
get, 2, 1, 1, true
get, 20, 10, 10, true
get, 1, 0, 1, true
get, 8, 0, 8, true
get, 1, 0, 1, true
get, 6, 5, 1, true
get, 20, 19, 0, true
get, 13, 3, 10, true
get, 12, 5, 7, true
get, 16, 6, 10, true
get, 3, 2, 1, true
get, 1, 0, 1, true
get, 8, 7, 1, true
get, 7, 7, 0, true
get, 2, 2, 0, true
set, 6, 5, 1, true
get, 7, 2, 5, true
get, 10, 9, 1, true
get, 8, 7, 1, true
get, 9, 1, 8, true
get, 2, 0, 1, true
get, 1, 1, 0, true
get, 8, 6, 2, true
get, 2, 2, 0, true
get, 17, 4, 13, true
get, 39, 38, 1, true
get, 3, 3, 0, true
get, 4, 1, 3, true
get, 5, 5, 0, true
get, 8, 0, 8, true
get, 27, 18, 9, true
get, 38, 0, 9, true
get, 8, 8, 0, true
set, 14, 4, 10, true
get, 7, 7, 0, true
get, 10, 10, 0, true
get, 8, 7, 1, true
get, 1, 0, 0, true
get, 12, 12, 0, true
get, 7, 5, 2, true
get, 8, 8, 0, true
get, 0, 0, 0, true
get, 10, 7, 3, true
get, 5, 4, 1, true
get, 5, 4, 1, true
get, 1, 1, 0, true
get, 1, 1, 0, true
get, 1, 0, 1, true
get, 8, 1, 7, true
get, 5, 4, 1, true
get, 15, 7, 8, true
get, 6, 5, 1, true
get, 1, 1, 0, true
get, 1, 0, 1, true
get, 8, 6, 2, true
set, 9, 0, 9, true
get, 4, 4, 0, true
get, 2, 1, 1, true
get, 17, 17, 0, true
get, 1, 0, 1, true
get, 5, 5, 0, true
get, 1, 0, 1, true
get, 2, 1, 1, true
get, 18, 8, 10, true
get, 0, 0, 0, true
get, 10, 1, 9, true
get, 12, 2, 10, true
get, 5, 5, 0, true
get, 10, 9, 1, true
