Op, T_total, T_queue, T_server, Success
set, 25, 4, 18, true
get, 3, 1, 1, true
get, 6, 5, 1, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 1, 1, 0, true
get, 1, 0, 1, true
get, 0, 0, 0, true
get, 8, 7, 1, true
get, 0, 0, 0, true
set, 9, 7, 2, true
get, 7, 7, 0, true
get, 9, 7, 2, true
get, 13, 3, 9, true
get, 0, 0, 0, true
get, 2, 0, 2, true
get, 1, 0, 1, true
get, 1, 0, 1, true
set, 8, 0, 8, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 3, 3, 0, true
get, 1, 0, 1, true
get, 1, 0, 0, true
get, 0, 0, 0, true
get, 1, 0, 1, true
get, 7, 6, 1, true
get, 8, 7, 1, true
get, 7, 7, 0, true
get, 10, 0, 10, true
get, 8, 7, 1, true
get, 8, 8, 0, true
get, 1, 0, 1, true
get, 10, 2, 8, true
get, 7, 0, 7, true
get, 0, 0, 0, true
get, 7, 0, 7, true
get, 8, 1, 7, true
get, 7, 0, 7, true
get, 1, 1, 0, true
get, 2, 1, 1, true
get, 1, 0, 1, true
get, 0, 0, 0, true
get, 7, 7, 0, true
get, 14, 14, 0, true
set, 5, 5, 0, true
get, 9, 7, 2, true
get, 10, 9, 1, true
get, 44, 24, 20, true
get, 50, 40, 10, true
get, 9, 1, 7, true
get, 8, 0, 8, true
get, 1, 0, 1, true
get, 8, 1, 7, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 2, 0, 2, true
get, 10, 9, 1, true
get, 8, 0, 8, true
get, 9, 8, 0, true
get, 1, 0, 1, true
get, 2, 1, 1, true
set, 16, 6, 9, true
get, 8, 0, 8, true
get, 20, 19, 1, true
get, 1, 0, 1, true
get, 11, 0, 11, true
get, 8, 0, 1, true
get, 1, 1, 0, true
get, 1, 1, 0, true
get, 0, 0, 0, true
get, 0, 0, 0, true
get, 1, 0, 1, true
get, 8, 8, 0, true
get, 0, 0, 0, true
get, 16, 2, 14, true
get, 11, 2, 9, true
get, 10, 9, 1, true
get, 11, 2, 9, true
get, 6, 5, 1, true
get, 19, 9, 10, true
set, 11, 1, 10, true
get, 2, 1, 1, true
get, 0, 0, 0, true
get, 9, 1, 8, true
get, 4, 2, 2, true
get, 10, 9, 1, true
get, 7, 0, 7, true
get, 8, 8, 0, true
get, 9, 8, 1, true
get, 1, 1, 0, true
get, 1, 0, 1, true
get, 7, 0, 7, true
get, 7, 0, 7, true
get, 0, 0, 0, true
get, 10, 9, 1, true
get, 8, 5, 3, true
get, 10, 1, 9, true
get, 13, 12, 1, true
get, 7, 6, 1, true
get, 12, 4, 8, true
get, 2, 1, 1, true
get, 10, 9, 1, true
get, 1, 1, 0, true
set, 16, 3, 13, true
get, 8, 7, 1, true
get, 2, 1, 1, true
get, 15, 6, 9, true
get, 9, 8, 1, true
get, 10, 3, 7, true
get, 6, 5, 1, true
get, 9, 1, 8, true
get, 10, 9, 1, true
get, 10, 9, 1, true
get, 1, 0, 1, true
get, 2, 1, 1, true
get, 2, 2, 0, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 1, 0, 1, true
set, 8, 0, 0, true
get, 1, 0, 1, true
get, 17, 10, 7, true
get, 10, 8, 2, true
get, 2, 1, 1, true
get, 6, 0, 6, true
get, 7, 1, 6, true
get, 7, 6, 1, true
get, 9, 8, 1, true
get, 6, 5, 1, true
get, 10, 3, 7, true
get, 9, 8, 1, true
get, 9, 8, 1, true
get, 14, 5, 9, true
get, 10, 9, 1, true
get, 10, 2, 8, true
get, 8, 1, 7, true
get, 2, 2, 0, true
get, 1, 1, 0, true
get, 8, 7, 1, true
get, 1, 0, 1, true
set, 1, 0, 1, true
get, 9, 8, 1, true
get, 2, 1, 1, true
get, 22, 21, 1, true
get, 3, 2, 1, true
get, 3, 2, 1, true
get, 2, 1, 1, true
get, 2, 2, 0, true
get, 2, 1, 1, true
get, 15, 6, 9, true
get, 5, 4, 1, true
get, 11, 2, 9, true
get, 5, 4, 1, true
get, 10, 10, 0, true
get, 3, 1, 2, true
get, 9, 9, 0, true
get, 1, 0, 1, true
get, 5, 4, 1, true
get, 17, 16, 1, true
set, 8, 6, 2, true
get, 8, 0, 8, true
get, 10, 9, 1, true
get, 11, 4, 7, true
get, 2, 2, 0, true
get, 19, 12, 7, true
get, 10, 9, 1, true
get, 10, 2, 8, true
get, 12, 11, 1, true
get, 10, 9, 1, true
get, 9, 8, 1, true
get, 3, 2, 1, true
get, 10, 9, 1, true
get, 3, 2, 1, true
get, 11, 8, 3, true
get, 10, 2, 8, true
get, 10, 9, 1, true
get, 3, 2, 1, true
get, 10, 9, 1, true
get, 10, 2, 8, true
get, 9, 8, 1, true
get, 2, 1, 1, true
get, 11, 9, 2, true
set, 13, 3, 10, true
get, 75, 73, 2, true
get, 14, 6, 8, true
get, 11, 11, 0, true
get, 3, 2, 1, true
get, 9, 9, 0, true
get, 4, 2, 2, true
get, 11, 2, 9, true
get, 9, 8, 1, true
get, 3, 2, 1, true
get, 1, 1, 0, true
get, 2, 2, 0, true
get, 4, 3, 1, true
get, 7, 6, 1, true
get, 5, 4, 1, true
get, 1, 0, 0, true
get, 2, 2, 0, true
get, 9, 2, 7, true
set, 7, 6, 1, true
get, 0, 0, 0, true
get, 4, 3, 1, true
get, 20, 3, 17, true
get, 5, 5, 0, true
get, 3, 2, 1, true
get, 12, 10, 2, true
get, 4, 3, 1, true
get, 3, 2, 1, true
get, 5, 4, 1, true
get, 9, 1, 1, true
get, 17, 6, 1, true
get, 72, 46, 26, true
get, 156, 120, 11, true
get, 41, 31, 10, true
get, 49, 48, 1, true
get, 4, 4, 0, true
get, 9, 3, 6, true
get, 7, 6, 1, true
get, 3, 3, 0, true
get, 7, 6, 1, true
get, 3, 2, 1, true
set, 5, 4, 1, true
get, 3, 2, 1, true
get, 13, 3, 10, true
get, 4, 2, 2, true
get, 9, 2, 7, true
get, 5, 3, 2, true
get, 7, 6, 1, true
get, 12, 5, 7, true
get, 8, 7, 1, true
get, 10, 9, 1, true
get, 3, 2, 1, true
get, 10, 9, 1, true
get, 2, 1, 1, true
get, 3, 3, 0, true
get, 10, 9, 1, true
get, 1, 1, 0, true
get, 9, 8, 1, true
get, 3, 3, 0, true
get, 9, 2, 7, true
get, 9, 8, 1, true
set, 15, 5, 9, true
get, 2, 1, 1, true
get, 4, 3, 1, true
get, 3, 2, 1, true
get, 3, 2, 1, true
get, 11, 11, 0, true
get, 18, 10, 8, true
get, 10, 9, 1, true
get, 10, 2, 8, true
get, 10, 9, 1, true
get, 3, 2, 1, true
get, 9, 8, 1, true
get, 10, 3, 7, true
get, 15, 4, 11, true
get, 19, 11, 8, true
get, 8, 8, 0, true
get, 11, 10, 1, true
get, 9, 8, 1, true
get, 11, 2, 9, true
set, 13, 3, 10, true
get, 3, 2, 1, true
get, 17, 10, 7, true
get, 10, 9, 1, true
get, 2, 1, 1, true
get, 10, 2, 8, true
get, 10, 9, 1, true
get, 3, 2, 1, true
get, 9, 2, 7, true
get, 18, 2, 16, true
get, 18, 18, 0, true
get, 2, 0, 2, true
get, 10, 8, 2, true
get, 8, 1, 7, true
get, 10, 3, 7, true
get, 9, 8, 1, true
get, 4, 3, 1, true
get, 10, 9, 1, true
get, 9, 6, 3, true
get, 5, 5, 0, true
get, 10, 10, 0, true
get, 2, 1, 1, true
set, 17, 7, 10, true
get, 8, 7, 1, true
get, 2, 1, 1, true
get, 10, 8, 2, true
get, 3, 2, 1, true
get, 2, 1, 1, true
get, 2, 1, 1, true
get, 19, 18, 1, true
get, 13, 5, 8, true
get, 10, 10, 0, true
get, 9, 8, 1, true
get, 11, 2, 9, true
get, 3, 2, 1, true
get, 3, 2, 1, true
get, 10, 9, 1, true
get, 10, 4, 6, true
get, 10, 9, 1, true
get, 4, 4, 0, true
set, 8, 0, 8, true
get, 0, 0, 0, true
get, 10, 4, 6, true
get, 2, 1, 1, true
get, 3, 2, 1, true
get, 6, 5, 1, true
get, 7, 6, 1, true
get, 10, 9, 1, true
get, 1, 1, 0, true
get, 23, 22, 1, true
get, 3, 2, 1, true
get, 5, 4, 1, true
get, 6, 6, 0, true
get, 10, 9, 1, true
get, 3, 2, 1, true
get, 15, 14, 1, true
get, 5, 4, 1, true
get, 1, 0, 1, true
get, 6, 5, 1, true
get, 2, 1, 1, true
get, 13, 5, 8, true
get, 9, 2, 7, true
set, 10, 0, 10, true
get, 3, 1, 2, true
get, 4, 3, 1, true
get, 6, 5, 1, true
get, 1, 0, 1, true
get, 2, 2, 0, true
get, 1, 0, 1, true
get, 3, 3, 0, true
get, 10, 2, 8, true
get, 4, 3, 1, true
get, 3, 2, 1, true
get, 3, 2, 1, true
