Op, T_total, T_queue, T_server, Success
set, 35, 33, 2, true
get, 1, 0, 1, true
set, 31, 6, 23, true
get, 2, 2, 0, true
get, 1, 0, 1, true
get, 1, 0, 1, true
get, 6, 5, 1, true
get, 3, 0, 3, true
get, 2, 1, 1, true
get, 10, 2, 8, true
get, 4, 0, 4, true
get, 1, 1, 0, true
get, 2, 2, 0, true
get, 4, 3, 1, true
get, 0, 0, 0, true
get, 1, 1, 0, true
get, 2, 1, 1, true
get, 5, 5, 0, true
get, 2, 2, 0, true
get, 6, 5, 0, true
get, 14, 4, 10, true
get, 0, 0, 0, true
get, 1, 1, 0, true
get, 9, 8, 1, true
get, 11, 9, 2, true
get, 9, 8, 0, true
get, 3, 2, 1, true
get, 8, 7, 1, true
get, 9, 6, 3, true
get, 12, 2, 10, true
get, 6, 0, 6, true
set, 13, 2, 11, true
get, 17, 7, 10, true
get, 0, 0, 0, true
get, 3, 3, 0, true
get, 3, 3, 0, true
get, 12, 11, 1, true
get, 11, 3, 8, true
get, 2, 1, 1, true
get, 52, 51, 1, true
get, 2, 2, 0, true
set, 4, 3, 1, true
get, 2, 2, 0, true
get, 9, 2, 7, true
get, 2, 1, 1, true
get, 13, 3, 10, true
get, 9, 1, 8, true
get, 4, 3, 1, true
get, 2, 2, 0, true
get, 3, 2, 1, true
get, 30, 22, 8, true
get, 4, 4, 0, true
get, 4, 3, 1, true
get, 2, 1, 1, true
get, 6, 5, 1, true
get, 9, 0, 9, true
get, 14, 13, 1, true
get, 7, 6, 1, true
get, 5, 5, 0, true
get, 8, 6, 2, true
set, 4, 2, 2, true
get, 10, 0, 10, true
get, 11, 1, 10, true
get, 13, 6, 7, true
get, 18, 9, 9, true
get, 6, 5, 1, true
get, 14, 4, 10, true
get, 7, 6, 1, true
get, 6, 4, 2, true
get, 14, 4, 9, true
get, 6, 4, 2, true
get, 11, 4, 7, true
get, 8, 1, 7, true
get, 2, 0, 2, true
get, 7, 0, 7, true
get, 3, 2, 1, true
get, 10, 8, 1, true
get, 2, 1, 1, true
get, 3, 2, 1, true
get, 10, 2, 8, true
get, 10, 2, 8, true
get, 1, 0, 1, true
set, 11, 0, 11, true
get, 10, 0, 10, true
get, 0, 0, 0, true
get, 21, 5, 16, true
get, 1, 1, 0, true
get, 7, 0, 7, true
get, 12, 5, 7, true
get, 2, 1, 1, true
get, 2, 1, 1, true
get, 2, 2, 0, true
get, 0, 0, 0, true
get, 8, 2, 6, true
get, 11, 1, 10, true
get, 8, 0, 8, true
get, 11, 8, 3, true
get, 16, 6, 10, true
get, 1, 0, 1, true
get, 16, 6, 10, true
get, 1, 1, 0, true
get, 7, 0, 7, true
set, 11, 0, 11, true
get, 9, 0, 9, true
get, 9, 2, 7, true
get, 4, 3, 1, true
get, 4, 3, 1, true
get, 9, 8, 1, true
get, 28, 4, 24, true
get, 1, 0, 1, true
get, 5, 4, 1, true
get, 1, 0, 1, true
get, 15, 7, 8, true
get, 10, 9, 1, true
get, 14, 5, 9, true
get, 8, 8, 0, true
get, 14, 5, 9, true
get, 15, 5, 10, true
get, 16, 7, 9, true
get, 9, 8, 1, true
get, 11, 2, 9, true
set, 9, 0, 9, true
get, 10, 10, 0, true
get, 1, 1, 0, true
get, 15, 5, 9, true
get, 1, 1, 0, true
get, 8, 7, 1, true
get, 11, 2, 8, true
get, 9, 8, 1, true
get, 10, 5, 5, true
get, 10, 9, 0, true
get, 1, 0, 1, true
get, 0, 0, 0, true
get, 10, 9, 1, true
get, 1, 0, 1, true
get, 8, 0, 8, true
get, 1, 0, 1, true
get, 15, 5, 10, true
get, 0, 0, 0, true
get, 13, 4, 9, true
get, 17, 10, 7, true
set, 8, 0, 8, true
get, 11, 2, 9, true
get, 8, 0, 8, true
get, 12, 4, 8, true
get, 0, 0, 0, true
get, 10, 10, 0, true
get, 12, 2, 10, true
get, 9, 0, 9, true
get, 3, 2, 1, true
get, 9, 8, 1, true
get, 1, 0, 1, true
get, 8, 0, 8, true
get, 12, 4, 8, true
get, 8, 1, 7, true
get, 4, 3, 1, true
get, 9, 9, 0, true
get, 0, 0, 0, true
get, 12, 11, 1, true
get, 13, 3, 10, true
get, 8, 0, 8, true
get, 1, 0, 1, true
get, 10, 1, 9, true
set, 11, 1, 9, true
get, 2, 1, 1, true
get, 13, 1, 12, true
get, 9, 0, 9, true
get, 1, 0, 1, true
get, 11, 0, 11, true
get, 10, 10, 0, true
get, 2, 1, 1, true
get, 9, 0, 9, true
get, 2, 1, 1, true
get, 0, 0, 0, true
get, 13, 3, 10, true
get, 10, 0, 10, true
get, 13, 4, 9, true
get, 9, 2, 7, true
get, 1, 0, 0, true
get, 10, 10, 0, true
get, 1, 0, 1, true
set, 9, 3, 6, true
get, 1, 0, 1, true
get, 13, 3, 10, true
get, 9, 1, 8, true
get, 12, 2, 10, true
get, 8, 0, 8, true
get, 11, 1, 10, true
get, 11, 10, 1, true
get, 3, 2, 1, true
get, 1, 1, 0, true
get, 11, 3, 8, true
get, 8, 0, 8, true
get, 1, 1, 0, true
get, 0, 0, 0, true
get, 7, 0, 7, true
get, 8, 0, 8, true
get, 9, 0, 9, true
get, 1, 0, 1, true
get, 2, 1, 1, true
get, 3, 2, 1, true
set, 2, 0, 2, true
get, 8, 7, 1, true
get, 2, 0, 2, true
get, 0, 0, 0, true
get, 9, 7, 2, true
get, 1, 0, 1, true
get, 8, 7, 1, true
get, 1, 0, 1, true
get, 9, 1, 8, true
get, 12, 2, 10, true
get, 1, 0, 1, true
get, 7, 0, 7, true
get, 1, 0, 0, true
get, 5, 3, 2, true
get, 7, 0, 7, true
get, 14, 5, 9, true
get, 7, 0, 7, true
get, 7, 6, 1, true
get, 7, 6, 1, true
get, 2, 1, 1, true
get, 12, 3, 9, true
set, 8, 0, 8, true
get, 8, 4, 4, true
get, 1, 1, 0, true
get, 10, 9, 1, true
get, 1, 0, 1, true
get, 10, 0, 10, true
get, 23, 13, 10, true
get, 7, 0, 7, true
get, 10, 1, 9, true
get, 1, 0, 1, true
get, 12, 2, 10, true
get, 11, 1, 10, true
get, 0, 0, 0, true
get, 11, 1, 10, true
get, 0, 0, 0, true
get, 8, 0, 8, true
get, 8, 0, 8, true
get, 1, 0, 1, true
get, 0, 0, 0, true
get, 1, 0, 1, true
set, 28, 27, 1, true
get, 2, 1, 1, true
get, 1, 0, 1, true
get, 4, 2, 2, true
get, 2, 1, 1, true
get, 8, 0, 8, true
get, 9, 1, 8, true
get, 1, 0, 1, true
get, 177, 6, 171, true
get, 8, 0, 8, true
get, 4, 4, 0, true
get, 7, 6, 1, true
get, 2, 1, 1, true
