Op, T_total, T_queue, T_server, Success
set, 28, 3, 17, true
set, 37, 6, 14, true
get, 8, 0, 0, true
set, 27, 0, 19, true
set, 50, 6, 14, true
set, 50, 3, 17, true
set, 45, 2, 13, true
set, 46, 2, 13, true
set, 46, 45, 1, true
set, 47, 46, 1, true
set, 34, 32, 1, true
set, 15, 13, 1, true
set, 15, 13, 1, true
set, 16, 13, 3, true
set, 12, 3, 9, true
set, 61, 0, 18, true
set, 62, 0, 18, true
set, 74, 59, 14, true
set, 61, 60, 1, true
set, 43, 41, 2, true
set, 42, 40, 2, true
set, 43, 41, 2, true
set, 44, 12, 32, true
set, 43, 11, 32, true
set, 34, 2, 31, true
set, 34, 2, 31, true
set, 33, 30, 2, true
set, 39, 30, 9, true
get, 2, 1, 1, true
get, 9, 2, 7, true
get, 1, 0, 1, true
get, 1, 1, 0, true
get, 8, 8, 0, true
get, 7, 6, 1, true
get, 4, 3, 1, true
get, 4, 4, 0, true
set, 1, 0, 1, true
set, 2, 1, 1, true
set, 8, 0, 1, true
set, 5, 4, 1, true
set, 9, 0, 8, true
set, 9, 0, 8, true
set, 4, 3, 1, true
set, 4, 2, 1, true
set, 7, 5, 1, true
set, 6, 4, 2, true
get, 1, 0, 1, true
get, 4, 3, 1, true
get, 8, 7, 1, true
set, 14, 4, 9, true
get, 6, 5, 1, true
get, 7, 7, 0, true
get, 10, 9, 1, true
get, 1, 1, 0, true
get, 2, 1, 1, true
set, 2, 1, 1, true
get, 1, 1, 0, true
get, 5, 5, 0, true
get, 4, 3, 1, true
get, 3, 3, 0, true
get, 1, 1, 0, true
set, 5, 3, 2, true
get, 7, 6, 1, true
get, 2, 1, 1, true
set, 9, 0, 9, true
get, 19, 11, 8, true
get, 9, 9, 0, true
set, 13, 3, 10, true
set, 2, 1, 1, true
set, 6, 5, 1, true
get, 6, 0, 6, true
set, 8, 6, 2, true
get, 9, 8, 1, true
set, 56, 4, 52, true
set, 40, 6, 33, true
set, 39, 5, 33, true
get, 39, 37, 2, true
set, 63, 31, 32, true
set, 45, 35, 10, true
get, 16, 15, 1, true
set, 14, 4, 10, true
get, 7, 7, 0, true
set, 10, 0, 10, true
set, 14, 2, 12, true
get, 8, 8, 0, true
set, 14, 4, 10, true
set, 12, 2, 10, true
get, 13, 4, 9, true
set, 6, 5, 1, true
get, 4, 2, 1, true
set, 3, 1, 2, true
get, 10, 9, 1, true
get, 1, 1, 0, true
set, 4, 4, 0, true
get, 0, 0, 0, true
get, 1, 0, 1, true
set, 14, 5, 9, true
set, 7, 6, 1, true
get, 16, 8, 8, true
set, 6, 5, 0, true
get, 7, 6, 1, true
set, 7, 6, 1, true
get, 6, 5, 1, true
set, 9, 0, 9, true
get, 13, 4, 9, true
set, 16, 6, 9, true
get, 5, 5, 0, true
set, 7, 7, 0, true
set, 16, 6, 10, true
get, 9, 8, 1, true
get, 2, 1, 1, true
set, 13, 1, 12, true
set, 12, 0, 12, true
get, 1, 0, 1, true
get, 11, 10, 1, true
set, 16, 4, 12, true
get, 10, 3, 7, true
set, 15, 6, 9, true
set, 14, 5, 9, true
get, 10, 9, 1, true
get, 16, 6, 10, true
get, 8, 1, 7, true
set, 27, 3, 24, true
get, 28, 3, 25, true
get, 0, 0, 0, true
set, 69, 69, 0, true
set, 50, 49, 0, true
set, 39, 38, 1, true
set, 28, 27, 1, true
set, 0, 0, 0, true
get, 10, 4, 6, true
get, 9, 8, 1, true
set, 8, 6, 2, true
set, 10, 9, 1, true
get, 1, 0, 1, true
get, 11, 11, 0, true
set, 2, 2, 0, true
get, 2, 1, 1, true
get, 7, 7, 0, true
set, 9, 2, 7, true
get, 11, 10, 1, true
get, 3, 0, 3, true
get, 9, 9, 0, true
get, 7, 0, 7, true
set, 2, 0, 2, true
get, 9, 2, 7, true
get, 1, 0, 1, true
get, 2, 1, 1, true
set, 63, 29, 33, true
set, 54, 20, 33, true
set, 44, 10, 33, true
set, 43, 9, 33, true
set, 36, 1, 33, true
set, 27, 25, 2, true
set, 8, 7, 1, true
get, 0, 0, 0, true
set, 8, 2, 6, true
set, 30, 16, 14, true
set, 20, 6, 14, true
get, 9, 8, 1, true
set, 2, 0, 1, true
set, 3, 1, 2, true
get, 9, 8, 1, true
set, 8, 0, 8, true
get, 2, 1, 1, true
get, 2, 1, 1, true
get, 4, 2, 2, true
set, 4, 2, 2, true
get, 12, 3, 9, true
get, 4, 3, 1, true
set, 13, 3, 10, true
get, 3, 2, 1, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 5, 0, 5, true
get, 6, 5, 1, true
set, 1, 0, 1, true
set, 9, 4, 5, true
get, 5, 4, 1, true
set, 8, 0, 8, true
get, 3, 2, 1, true
set, 10, 0, 10, true
get, 11, 10, 1, true
get, 21, 20, 1, true
set, 16, 6, 10, true
get, 8, 1, 7, true
set, 7, 0, 7, true
get, 9, 8, 1, true
get, 3, 2, 1, true
get, 7, 6, 1, true
get, 4, 3, 1, true
set, 11, 1, 10, true
set, 5, 4, 1, true
set, 23, 0, 10, true
get, 21, 21, 0, true
set, 1, 0, 0, true
get, 18, 10, 8, true
set, 8, 0, 8, true
get, 11, 9, 2, true
set, 13, 3, 10, true
get, 4, 3, 1, true
get, 9, 1, 8, true
set, 9, 4, 5, true
get, 10, 2, 8, true
set, 4, 0, 4, true
set, 14, 4, 10, true
get, 10, 9, 1, true
get, 1, 1, 0, true
set, 10, 0, 9, true
set, 12, 2, 10, true
get, 14, 14, 0, true
set, 7, 2, 5, true
set, 9, 0, 9, true
get, 10, 2, 8, true
set, 2, 0, 2, true
set, 2, 1, 1, true
get, 3, 2, 1, true
set, 8, 0, 8, true
get, 9, 1, 8, true
get, 10, 9, 1, true
get, 3, 2, 1, true
set, 8, 0, 8, true
set, 9, 7, 2, true
get, 10, 7, 3, true
set, 14, 3, 11, true
set, 4, 3, 1, true
get, 3, 2, 1, true
set, 17, 7, 10, true
set, 15, 6, 9, true
set, 3, 2, 1, true
get, 6, 5, 1, true
set, 6, 1, 5, true
get, 15, 5, 10, true
set, 1, 0, 1, true
get, 10, 3, 7, true
get, 9, 8, 1, true
get, 3, 2, 1, true
set, 6, 0, 5, true
set, 9, 0, 9, true
get, 9, 1, 8, true
set, 10, 4, 6, true
get, 4, 3, 1, true
set, 8, 0, 8, true
get, 9, 8, 1, true
get, 2, 2, 0, true
get, 15, 10, 5, true
set, 14, 4, 10, true
get, 9, 8, 1, true
set, 2, 1, 1, true
set, 15, 5, 10, true
set, 1, 0, 1, true
set, 8, 1, 7, true
get, 10, 3, 7, true
get, 9, 9, 0, true
set, 1, 0, 1, true
get, 2, 1, 1, true
get, 4, 2, 2, true
get, 10, 9, 1, true
get, 2, 1, 1, true
set, 13, 4, 9, true
get, 9, 9, 0, true
get, 2, 1, 1, true
set, 14, 4, 10, true
set, 14, 4, 9, true
set, 12, 2, 9, true
get, 10, 9, 1, true
set, 3, 2, 1, true
set, 9, 0, 9, true
set, 8, 0, 8, true
get, 2, 1, 1, true
get, 12, 11, 1, true
set, 9, 0, 9, true
get, 10, 9, 1, true
get, 11, 3, 8, true
set, 2, 1, 1, true
set, 11, 1, 10, true
set, 2, 0, 1, true
get, 18, 10, 8, true
get, 10, 9, 1, true
set, 9, 1, 8, true
get, 11, 10, 1, true
set, 9, 7, 2, true
set, 11, 1, 10, true
get, 10, 9, 1, true
set, 10, 0, 10, true
set, 9, 0, 2, true
set, 8, 6, 2, true
get, 11, 10, 1, true
get, 9, 8, 1, true
set, 8, 6, 2, true
get, 10, 2, 8, true
get, 3, 2, 1, true
set, 8, 0, 8, true
set, 9, 6, 3, true
get, 10, 9, 1, true
get, 2, 2, 0, true
set, 9, 7, 2, true
set, 16, 6, 10, true
set, 16, 6, 10, true
set, 15, 5, 10, true
get, 18, 10, 8, true
set, 7, 0, 7, true
get, 10, 8, 2, true
get, 10, 9, 1, true
get, 9, 2, 7, true
set, 9, 7, 2, true
get, 9, 8, 1, true
set, 12, 2, 9, true
get, 9, 8, 1, true
get, 3, 3, 0, true
set, 13, 4, 9, true
set, 13, 3, 9, true
get, 9, 8, 1, true
set, 12, 3, 9, true
set, 16, 6, 9, true
get, 11, 3, 8, true
set, 2, 1, 1, true
set, 9, 0, 9, true
get, 20, 11, 9, true
set, 2, 0, 2, true
get, 12, 10, 2, true
get, 4, 3, 1, true
set, 1, 0, 1, true
get, 9, 9, 0, true
set, 2, 1, 0, true
get, 11, 11, 0, true
set, 9, 7, 2, true
get, 12, 11, 1, true
get, 9, 9, 0, true
set, 1, 0, 1, true
get, 8, 7, 1, true
set, 6, 5, 1, true
set, 3, 1, 2, true
get, 14, 10, 4, true
get, 9, 7, 2, true
get, 8, 7, 1, true
get, 9, 8, 1, true
get, 8, 7, 1, true
set, 14, 5, 9, true
set, 12, 3, 9, true
set, 8, 7, 1, true
get, 7, 7, 0, true
set, 12, 2, 10, true
set, 8, 0, 8, true
get, 8, 8, 0, true
get, 3, 2, 1, true
get, 10, 9, 1, true
set, 23, 6, 17, true
set, 16, 0, 16, true
set, 15, 5, 10, true
get, 1, 1, 0, true
get, 2, 1, 1, true
set, 13, 3, 9, true
set, 15, 5, 10, true
get, 8, 7, 1, true
set, 16, 6, 10, true
set, 2, 0, 2, true
get, 3, 2, 1, true
set, 11, 2, 9, true
set, 0, 0, 0, true
set, 12, 2, 9, true
get, 12, 11, 1, true
get, 9, 8, 1, true
get, 10, 9, 1, true
set, 9, 0, 9, true
set, 2, 0, 2, true
get, 3, 2, 1, true
set, 8, 0, 8, true
get, 9, 8, 1, true
set, 8, 6, 2, true
get, 10, 10, 0, true
get, 9, 8, 1, true
set, 11, 1, 10, true
set, 8, 7, 1, true
get, 10, 2, 8, true
set, 2, 0, 2, true
get, 20, 19, 1, true
get, 3, 2, 1, true
set, 21, 4, 9, true
set, 12, 3, 9, true
set, 9, 0, 9, true
get, 3, 1, 2, true
set, 2, 1, 1, true
get, 12, 11, 1, true
set, 109, 0, 109, true
set, 109, 0, 109, true
get, 111, 91, 20, true
set, 112, 7, 95, true
get, 22, 21, 1, true
get, 4, 3, 1, true
set, 8, 0, 8, true
get, 4, 3, 1, true
get, 1, 0, 1, true
set, 8, 0, 7, true
set, 8, 0, 8, true
set, 9, 0, 8, true
set, 2, 1, 1, true
get, 11, 10, 1, true
get, 9, 1, 8, true
get, 11, 11, 0, true
set, 2, 0, 2, true
get, 5, 5, 0, true
get, 9, 8, 1, true
set, 10, 1, 9, true
get, 3, 2, 1, true
get, 9, 9, 0, true
get, 4, 3, 1, true
set, 15, 2, 12, true
get, 9, 8, 1, true
set, 14, 5, 9, true
set, 12, 2, 9, true
get, 4, 3, 1, true
get, 11, 10, 1, true
set, 14, 4, 10, true
get, 11, 3, 8, true
get, 9, 8, 1, true
set, 9, 0, 9, true
set, 13, 3, 10, true
set, 12, 2, 10, true
set, 3, 1, 2, true
get, 10, 2, 7, true
set, 8, 0, 8, true
get, 9, 8, 1, true
set, 1, 0, 1, true
get, 3, 2, 1, true
set, 9, 7, 2, true
get, 11, 8, 3, true
set, 10, 1, 8, true
get, 11, 3, 8, true
set, 9, 7, 2, true
get, 9, 8, 1, true
get, 2, 2, 0, true
set, 8, 0, 8, true
get, 10, 9, 1, true
get, 4, 3, 1, true
set, 16, 6, 10, true
set, 13, 3, 10, true
get, 10, 10, 0, true
set, 13, 2, 11, true
set, 16, 6, 10, true
set, 13, 3, 10, true
get, 1, 0, 1, true
get, 14, 4, 10, true
set, 15, 5, 10, true
get, 9, 8, 1, true
get, 3, 2, 1, true
set, 13, 3, 10, true
set, 12, 2, 10, true
set, 14, 5, 9, true
set, 14, 4, 9, true
get, 10, 3, 7, true
set, 11, 1, 10, true
get, 13, 3, 10, true
set, 13, 3, 10, true
get, 3, 2, 1, true
get, 9, 8, 1, true
set, 12, 2, 10, true
get, 1, 1, 0, true
get, 10, 9, 1, true
set, 12, 2, 10, true
set, 11, 1, 10, true
set, 2, 1, 1, true
get, 10, 9, 1, true
set, 1, 0, 1, true
get, 9, 8, 1, true
get, 10, 1, 9, true
