Op, T_total, T_queue, T_server, Success
set, 73, 36, 37, true
get, 24, 0, 1, true
set, 71, 35, 13, true
set, 37, 3, 33, true
set, 73, 0, 48, true
set, 71, 5, 30, true
set, 79, 16, 13, true
set, 49, 3, 34, true
set, 72, 3, 44, true
set, 104, 101, 3, true
set, 39, 30, 9, true
set, 40, 31, 9, true
set, 93, 82, 11, true
set, 41, 30, 10, true
set, 48, 30, 17, true
set, 103, 93, 10, true
set, 50, 41, 9, true
set, 53, 41, 12, true
set, 52, 40, 12, true
set, 53, 41, 11, true
set, 52, 39, 12, true
set, 30, 18, 11, true
set, 57, 48, 8, true
set, 130, 101, 29, true
set, 130, 101, 29, true
set, 130, 101, 29, true
get, 1, 0, 1, true
set, 14, 4, 10, true
set, 16, 6, 10, true
set, 12, 2, 10, true
set, 12, 3, 8, true
set, 13, 4, 9, true
set, 117, 87, 29, true
set, 116, 88, 28, true
set, 31, 2, 29, true
set, 11, 0, 10, true
set, 39, 19, 20, true
set, 11, 0, 11, true
set, 12, 0, 12, true
set, 13, 2, 10, true
set, 14, 4, 10, true
set, 14, 4, 10, true
get, 18, 9, 9, true
get, 9, 0, 9, true
get, 16, 6, 10, true
get, 11, 1, 10, true
get, 16, 6, 10, true
get, 9, 8, 1, true
get, 3, 2, 1, true
get, 21, 13, 8, true
get, 15, 2, 12, true
get, 23, 0, 23, true
get, 12, 3, 9, true
get, 10, 3, 7, true
get, 21, 12, 9, true
get, 9, 1, 8, true
get, 8, 0, 8, true
get, 11, 1, 10, true
get, 16, 6, 10, true
get, 34, 24, 10, true
get, 7, 6, 1, true
get, 0, 0, 0, true
get, 13, 3, 10, true
get, 15, 5, 10, true
get, 12, 3, 9, true
get, 13, 4, 9, true
get, 13, 3, 10, true
set, 2, 1, 1, true
get, 5, 1, 4, true
set, 13, 3, 10, true
get, 18, 10, 8, true
set, 8, 6, 2, true
get, 12, 2, 10, true
get, 4, 3, 0, true
set, 4, 2, 2, true
get, 10, 3, 7, true
set, 43, 3, 40, true
get, 15, 5, 10, true
set, 11, 1, 10, true
get, 9, 3, 6, true
set, 14, 4, 10, true
set, 2, 1, 1, true
set, 10, 0, 10, true
get, 12, 2, 10, true
get, 2, 1, 1, true
get, 2, 2, 0, true
set, 13, 3, 10, true
set, 12, 4, 8, true
set, 11, 3, 8, true
get, 2, 1, 1, true
set, 11, 2, 8, true
set, 2, 1, 1, true
set, 15, 4, 11, true
set, 14, 4, 10, true
set, 14, 4, 10, true
set, 3, 1, 2, true
set, 12, 2, 10, true
set, 8, 0, 8, true
set, 11, 2, 9, true
get, 13, 3, 10, true
set, 15, 6, 9, true
set, 9, 0, 9, true
get, 8, 5, 3, true
get, 19, 10, 9, true
set, 9, 7, 2, true
set, 17, 7, 10, true
get, 6, 6, 0, true
set, 37, 20, 17, true
get, 4, 3, 1, true
set, 5, 0, 5, true
set, 9, 0, 9, true
get, 0, 0, 0, true
set, 33, 17, 16, true
set, 35, 6, 29, true
set, 31, 1, 29, true
set, 14, 4, 10, true
set, 7, 1, 6, true
set, 39, 30, 9, true
set, 12, 2, 9, true
get, 11, 3, 8, true
set, 15, 10, 4, true
set, 5, 0, 5, true
set, 5, 0, 5, true
get, 8, 0, 8, true
get, 7, 6, 1, true
get, 9, 1, 8, true
set, 25, 23, 2, true
get, 12, 7, 5, true
get, 21, 11, 10, true
get, 0, 0, 0, true
get, 1, 0, 1, true
get, 8, 7, 1, true
set, 8, 6, 2, true
get, 1, 0, 1, true
get, 7, 7, 0, true
get, 8, 8, 0, true
get, 7, 6, 1, true
get, 7, 0, 7, true
set, 9, 0, 9, true
get, 7, 7, 0, true
set, 8, 1, 7, true
get, 7, 6, 1, true
get, 10, 2, 8, true
get, 2, 2, 0, true
get, 1, 0, 1, true
get, 12, 2, 10, true
set, 26, 6, 20, true
