Op, T_total, T_queue, T_server, Success
set, 25, 1, 9, true
set, 2, 0, 1, true
set, 1, 0, 1, true
set, 2, 1, 0, true
set, 7, 6, 1, true
set, 9, 0, 8, true
set, 2, 0, 2, true
set, 2, 1, 1, true
set, 3, 2, 1, true
set, 4, 4, 0, true
set, 9, 0, 9, true
set, 11, 5, 6, true
set, 6, 5, 1, true
set, 12, 1, 10, true
set, 4, 4, 0, true
set, 9, 0, 9, true
set, 1, 0, 1, true
set, 11, 2, 9, true
set, 1, 1, 0, true
set, 15, 5, 9, true
set, 2, 0, 1, true
set, 8, 0, 8, true
set, 4, 3, 1, true
set, 8, 6, 2, true
set, 1, 0, 1, true
set, 15, 5, 10, true
set, 16, 6, 10, true
set, 1, 0, 1, true
set, 14, 5, 9, true
set, 7, 0, 7, true
set, 9, 4, 5, true
set, 8, 0, 8, true
set, 2, 0, 2, true
set, 11, 2, 9, true
set, 2, 0, 1, true
set, 14, 4, 10, true
set, 1, 0, 1, true
set, 8, 6, 2, true
set, 8, 1, 0, true
set, 1, 1, 0, true
set, 0, 0, 0, true
set, 6, 5, 0, true
set, 7, 6, 1, true
set, 2, 1, 1, true
set, 15, 5, 10, true
set, 6, 6, 0, true
set, 6, 5, 1, true
set, 1, 0, 1, true
set, 2, 1, 1, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 13, 3, 10, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 16, 6, 10, true
set, 6, 4, 2, true
set, 5, 5, 0, true
set, 4, 3, 1, true
set, 30, 0, 30, true
set, 9, 7, 2, true
set, 7, 0, 7, true
set, 3, 2, 1, true
set, 4, 3, 0, true
set, 7, 0, 7, true
set, 8, 0, 8, true
set, 4, 3, 1, true
set, 1, 0, 1, true
set, 12, 2, 10, true
set, 2, 1, 1, true
set, 14, 5, 9, true
set, 10, 0, 10, true
set, 16, 6, 10, true
set, 31, 3, 28, true
set, 1, 0, 1, true
set, 8, 0, 8, true
set, 8, 0, 8, true
set, 12, 2, 10, true
set, 2, 0, 2, true
set, 11, 0, 11, true
set, 14, 5, 9, true
set, 10, 0, 10, true
set, 9, 0, 8, true
set, 3, 2, 0, true
set, 7, 6, 1, true
set, 4, 3, 1, true
set, 5, 3, 2, true
set, 2, 1, 1, true
set, 1, 0, 1, true
set, 4, 3, 1, true
set, 5, 4, 1, true
set, 7, 0, 7, true
set, 0, 0, 0, true
set, 7, 7, 0, true
set, 7, 6, 1, true
set, 4, 2, 2, true
set, 5, 4, 1, true
set, 3, 1, 2, true
set, 8, 7, 1, true
set, 0, 0, 0, true
set, 1, 0, 1, true
set, 0, 0, 0, true
set, 8, 8, 0, true
set, 5, 2, 3, true
set, 1, 0, 1, true
set, 12, 3, 9, true
set, 3, 2, 1, true
set, 7, 0, 7, true
set, 1, 0, 1, true
set, 6, 5, 0, true
set, 6, 6, 0, true
set, 7, 6, 1, true
set, 15, 5, 10, true
set, 1, 0, 1, true
set, 5, 5, 0, true
set, 5, 3, 2, true
set, 2, 1, 1, true
set, 4, 3, 1, true
set, 6, 6, 0, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 3, 2, 1, true
set, 2, 0, 2, true
set, 7, 0, 7, true
set, 8, 7, 1, true
set, 7, 6, 1, true
set, 1, 0, 1, true
set, 6, 5, 1, true
set, 7, 0, 7, true
set, 0, 0, 0, true
set, 5, 4, 1, true
set, 4, 3, 1, true
set, 6, 6, 0, true
set, 7, 6, 1, true
set, 5, 5, 0, true
set, 3, 2, 1, true
set, 5, 5, 0, true
set, 14, 14, 0, true
set, 1, 0, 1, true
set, 1, 1, 0, true
set, 2, 0, 2, true
set, 5, 5, 0, true
set, 4, 3, 1, true
set, 6, 0, 6, true
set, 8, 0, 8, true
set, 2, 1, 1, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 5, 4, 1, true
set, 20, 0, 20, true
set, 2, 0, 2, true
set, 1, 0, 0, true
set, 0, 0, 0, true
set, 7, 4, 3, true
set, 7, 0, 7, true
set, 3, 2, 1, true
set, 3, 2, 1, true
set, 1, 0, 1, true
set, 6, 5, 1, true
set, 7, 0, 7, true
set, 7, 6, 1, true
set, 5, 5, 0, true
set, 8, 7, 0, true
set, 7, 6, 1, true
set, 7, 6, 1, true
set, 36, 6, 29, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 5, 4, 1, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 2, 1, 0, true
set, 6, 5, 1, true
set, 3, 2, 1, true
set, 8, 7, 1, true
set, 0, 0, 0, true
set, 7, 6, 1, true
set, 4, 0, 4, true
set, 5, 4, 1, true
set, 6, 5, 1, true
set, 7, 5, 2, true
set, 8, 0, 8, true
set, 7, 0, 7, true
set, 7, 5, 2, true
set, 4, 3, 1, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 7, 0, 7, true
set, 8, 7, 1, true
set, 11, 0, 10, true
set, 2, 1, 1, true
set, 1, 1, 0, true
set, 2, 1, 1, true
set, 7, 6, 1, true
set, 6, 6, 0, true
set, 4, 3, 1, true
set, 7, 0, 7, true
set, 6, 5, 1, true
set, 7, 7, 0, true
set, 8, 0, 8, true
set, 7, 0, 7, true
set, 6, 4, 2, true
set, 7, 0, 7, true
set, 8, 7, 1, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 7, 6, 1, true
set, 4, 4, 0, true
set, 8, 0, 7, true
set, 7, 5, 2, true
set, 0, 0, 0, true
set, 1, 0, 1, true
set, 6, 6, 0, true
set, 7, 6, 1, true
set, 7, 0, 7, true
set, 1, 0, 1, true
set, 1, 1, 0, true
set, 7, 7, 0, true
set, 7, 0, 7, true
set, 5, 2, 3, true
set, 4, 3, 1, true
set, 3, 2, 1, true
set, 8, 0, 8, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 2, 1, 1, true
set, 2, 0, 2, true
set, 1, 0, 1, true
set, 7, 6, 1, true
set, 3, 3, 0, true
set, 6, 5, 1, true
set, 0, 0, 0, true
set, 3, 3, 0, true
set, 1, 0, 1, true
set, 10, 9, 1, true
set, 8, 6, 2, true
set, 7, 6, 1, true
set, 8, 7, 1, true
set, 0, 0, 0, true
set, 2, 0, 1, true
set, 2, 0, 2, true
set, 7, 6, 1, true
set, 8, 0, 8, true
set, 7, 6, 1, true
set, 1, 0, 1, true
set, 15, 5, 10, true
set, 8, 0, 8, true
set, 12, 1, 11, true
set, 0, 0, 0, true
set, 1, 0, 1, true
set, 2, 1, 1, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 8, 0, 8, true
set, 0, 0, 0, true
set, 8, 0, 8, true
set, 9, 0, 9, true
set, 7, 0, 7, true
set, 1, 1, 0, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 3, 2, 1, true
set, 7, 5, 2, true
set, 1, 0, 1, true
set, 6, 6, 0, true
set, 7, 6, 1, true
set, 1, 0, 1, true
set, 2, 2, 0, true
set, 7, 0, 7, true
set, 1, 0, 1, true
set, 9, 0, 9, true
set, 1, 1, 0, true
set, 2, 0, 2, true
set, 1, 0, 1, true
set, 7, 0, 7, true
set, 6, 6, 0, true
set, 7, 4, 3, true
set, 1, 1, 0, true
set, 1, 0, 1, true
set, 8, 0, 8, true
set, 9, 8, 1, true
set, 7, 6, 1, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 1, 0, 1, true
set, 0, 0, 0, true
set, 1, 0, 1, true
set, 6, 0, 6, true
set, 3, 2, 1, true
set, 7, 7, 0, true
set, 2, 1, 1, true
set, 2, 2, 0, true
set, 7, 6, 1, true
set, 8, 0, 8, true
set, 1, 0, 1, true
