Op, T_total, T_queue, T_server, T_start, T_enqueue, T_dequeue, T_send, T_receive, T_end, Success
set, 50038300, 95900, 8902400, 9724793696812, 9724793749612, 9724793845512, 9724793859812, 9724802762212, 9724843735112, true
get, 11669600, 100800, 552000, 9724843015312, 9724843031112, 9724843131912, 9724843150012, 9724843702012, 9724854684912, true
set, 9450600, 46600, 9024100, 9724964063212, 9724964072512, 9724964119112, 9724964121712, 9724973145812, 9724973513812, true
get, 8159000, 92900, 1222700, 9725005202612, 9725012027612, 9725012120512, 9725012123812, 9725013346512, 9725013361612, true
get, 7936600, 6392800, 1514600, 9725063716412, 9725063724612, 9725070117412, 9725070120312, 9725071634912, 9725071653012, true
get, 948200, 26200, 889300, 9725110680112, 9725110689712, 9725110715912, 9725110718412, 9725111607712, 9725111628312, true
get, 682700, 327700, 320300, 9725131135012, 9725131152812, 9725131480512, 9725131483712, 9725131804012, 9725131817712, true
get, 601300, 139000, 432100, 9725150104812, 9725150112712, 9725150251712, 9725150255412, 9725150687512, 9725150706112, true
get, 24753400, 784700, 23937300, 9725170455612, 9725170465612, 9725171250312, 9725171253012, 9725195190312, 9725195209012, true
get, 5536300, 3870000, 1642300, 9725241144612, 9725241152312, 9725245022312, 9725245024612, 9725246666912, 9725246680912, true
get, 13019700, 3543400, 9453700, 9725258953412, 9725258959912, 9725262503312, 9725262505712, 9725271959412, 9725271973112, true
get, 1194000, 641500, 528400, 9725277693712, 9725277700112, 9725278341612, 9725278344312, 9725278872712, 9725278887712, true
get, 8220400, 444500, 7754400, 9725289581012, 9725289587912, 9725290032412, 9725290034912, 9725297789312, 9725297801412, true
get, 7263100, 6861400, 376200, 9725300684512, 9725300690212, 9725307551612, 9725307559012, 9725307935212, 9725307947612, true
get, 2899900, 1962600, 914700, 9725314729812, 9725314735912, 9725316698512, 9725316700912, 9725317615612, 9725317629712, true
set, 12909000, 5879300, 6553600, 9725314511012, 9725314517112, 9725320396412, 9725320412112, 9725326965712, 9725327420012, true
get, 7630600, 29900, 7579800, 9725414231812, 9725414238412, 9725414268312, 9725414270712, 9725421850512, 9725421862412, true
get, 11686200, 2045400, 9611100, 9725439688912, 9725439703312, 9725441748712, 9725441751512, 9725451362612, 9725451375112, true
get, 9619400, 9094500, 478800, 9725494976712, 9725494983112, 9725504077612, 9725504079412, 9725504558212, 9725504596112, true
get, 13690300, 1754700, 11824000, 9725523301012, 9725523398512, 9725525153212, 9725525155212, 9725536979212, 9725536991312, true
get, 8565200, 4960100, 3570500, 9725542131912, 9725542138312, 9725547098412, 9725547100912, 9725550671412, 9725550697112, true
get, 15353900, 5868100, 9460700, 9725554115712, 9725554121912, 9725559990012, 9725559992312, 9725569453012, 9725569469612, true
get, 8448800, 31400, 8383800, 9725575494812, 9725575501612, 9725575533012, 9725575535212, 9725583919012, 9725583943612, true
set, 35723000, 27777800, 7523900, 9725551157512, 9725551163912, 9725578941712, 9725578944312, 9725586468212, 9725586880512, true
get, 7387800, 27400, 7328100, 9725595433712, 9725595441312, 9725595468712, 9725595471012, 9725602799112, 9725602821512, true
get, 1583500, 907000, 653400, 9725623008312, 9725623015612, 9725623922612, 9725623924712, 9725624578112, 9725624591812, true
get, 484800, 28500, 434200, 9725642738212, 9725642745212, 9725642773712, 9725642776012, 9725643210212, 9725643223012, true
get, 584500, 82600, 476000, 9725661774412, 9725661782712, 9725661865312, 9725661867712, 9725662343712, 9725662358912, true
get, 14911200, 5529200, 9362500, 9725681933412, 9725681940712, 9725687469912, 9725687471712, 9725696834212, 9725696844612, true
get, 11285500, 1217400, 10048600, 9725701265612, 9725701272212, 9725702489612, 9725702491912, 9725712540512, 9725712551112, true
get, 8397000, 7870200, 503800, 9725713397612, 9725713405112, 9725721275312, 9725721278412, 9725721782212, 9725721794612, true
get, 2655700, 1725500, 904500, 9725740913812, 9725740921312, 9725742646812, 9725742649412, 9725743553912, 9725743569512, true
set, 11274900, 1260200, 9829500, 9725751683712, 9725751691812, 9725752952012, 9725752953712, 9725762783212, 9725762958612, true
get, 14863100, 5191000, 9652600, 9725752355612, 9725752363212, 9725757554212, 9725757556112, 9725767208712, 9725767218712, true
get, 276700, 18600, 237200, 9725780708012, 9725780715112, 9725780733712, 9725780736012, 9725780973212, 9725780984712, true
get, 825800, 23000, 781700, 9725799906512, 9725799913612, 9725799936612, 9725799939712, 9725800721412, 9725800732312, true
get, 7468400, 5507500, 1943800, 9725811781312, 9725811787512, 9725817295012, 9725817297212, 9725819241012, 9725819249712, true
get, 8043400, 19600, 7983700, 9725830525412, 9725830532612, 9725830552212, 9725830554612, 9725838538312, 9725838568812, true
get, 14027100, 4177300, 9831600, 9725850169012, 9725850176412, 9725854353712, 9725854355612, 9725864187212, 9725864196112, true
