Op, T_total, T_queue, T_server, T_start, T_enqueue, T_dequeue, T_send, T_receive, T_end, Success
set, 21445900, 80900, 19822700, 4889769240712, 4889769292612, 4889769373512, 4889769387012, 4889789209712, 4889790686612, true
get, 11386800, 598300, 1123600, 4889791744812, 4889791760012, 4889792358312, 4889792368412, 4889793492012, 4889803131612, true
set, 13262800, 2730600, 10207300, 4889868596312, 4889868605912, 4889871336512, 4889871339412, 4889881546712, 4889881859112, true
get, 18152700, 17090000, 1032900, 4889871226312, 4889871236112, 4889888326112, 4889888328112, 4889889361012, 4889889379012, true
get, 1503400, 605500, 869300, 4889897193112, 4889897201512, 4889897807012, 4889897809812, 4889898679112, 4889898696512, true
get, 4519900, 4021000, 472200, 4889913542412, 4889913550612, 4889917571612, 4889917574012, 4889918046212, 4889918062312, true
get, 10666900, 8278600, 2347400, 4889927550212, 4889927564512, 4889935843112, 4889935845312, 4889938192712, 4889938217112, true
get, 11080900, 1243500, 9798200, 4889948561112, 4889948581912, 4889949825412, 4889949827912, 4889959626112, 4889959642012, true
get, 4430600, 3849500, 544800, 4889963193012, 4889963211812, 4889967061312, 4889967063612, 4889967608412, 4889967623612, true
get, 8361700, 7136000, 1193500, 4889992373512, 4889992381312, 4889999517312, 4889999519612, 4890000713112, 4890000735212, true
get, 24340600, 14762100, 9552900, 4889981442712, 4889981450512, 4889996212612, 4889996215512, 4890005768412, 4890005783312, true
get, 1480500, 412600, 1037200, 4890009066312, 4890009075012, 4890009487612, 4890009490012, 4890010527212, 4890010546812, true
get, 7730000, 6786600, 913300, 4890030299512, 4890030309712, 4890037096312, 4890037098612, 4890038011912, 4890038029512, true
get, 6332700, 5885600, 385800, 4890041833112, 4890041865012, 4890047750612, 4890047753112, 4890048138912, 4890048165812, true
get, 9008700, 6904200, 2064500, 4890060828312, 4890060848712, 4890067752912, 4890067755912, 4890069820412, 4890069837012, true
get, 6193100, 30500, 6133000, 4890080498712, 4890080507112, 4890080537612, 4890080540412, 4890086673412, 4890086691812, true
get, 7411200, 6227000, 1152300, 4890091088112, 4890091094412, 4890097321412, 4890097323712, 4890098476012, 4890098499312, true
get, 4339100, 2155800, 2150800, 4890124488812, 4890124495412, 4890126651212, 4890126653312, 4890128804112, 4890128827912, true
get, 5987500, 5740500, 226000, 4890114246812, 4890114253112, 4890119993612, 4890119995812, 4890120221812, 4890120234312, true
get, 12340300, 11448900, 868700, 4890134870712, 4890134876812, 4890146325712, 4890146327712, 4890147196412, 4890147211012, true
get, 11996600, 2933100, 9033800, 4890145701512, 4890145707712, 4890148640812, 4890148642812, 4890157676612, 4890157698112, true
get, 16411700, 7386500, 8997600, 4890150732212, 4890150738312, 4890158124812, 4890158127612, 4890167125212, 4890167143912, true
get, 783100, 33700, 725400, 4890176823412, 4890176830812, 4890176864512, 4890176867612, 4890177593012, 4890177606512, true
get, 817000, 358800, 407300, 4890190613312, 4890190620312, 4890190979112, 4890190994612, 4890191401912, 4890191430312, true
get, 20017500, 13125200, 6861700, 4890195147712, 4890195154312, 4890208279512, 4890208281912, 4890215143612, 4890215165212, true
get, 7959900, 7334600, 604900, 4890220084712, 4890220091112, 4890227425712, 4890227427712, 4890228032612, 4890228044612, true
get, 14756300, 4449300, 10286600, 4890213585512, 4890213592012, 4890218041312, 4890218043812, 4890228330412, 4890228341812, true
set, 14107900, 3856000, 10160700, 4890219558912, 4890219565412, 4890223421412, 4890223424712, 4890233585412, 4890233666812, true
get, 649200, 31000, 597500, 4890242671312, 4890242679612, 4890242710612, 4890242713012, 4890243310512, 4890243320512, true
get, 6487000, 5500600, 967900, 4890245740512, 4890245746712, 4890251247312, 4890251249012, 4890252216912, 4890252227512, true
get, 2799100, 1792600, 989700, 4890259594012, 4890259599912, 4890261392512, 4890261394312, 4890262384012, 4890262393112, true
